start,end,N,SS,TajD,bsfs,FayH,FulD,ZngE,FerL,btree,Omega,Colless,path
0,100001.0,50,351,-0.3368976437372629,-0.6250509509922504,-0.0319976411434161,0.1680079302524601,-0.1114318473155409,-0.0709980196580071,-0.0508038774239124,-0.0487615621314437,0.1262805717525105,3090060
0,100001.0,50,428,-0.9451320268690248,-4.183892858732413,-0.2504948352064668,0.54932788857422,0.8769736618696169,-1.5573365381324908,-0.8437315682355444,-0.6109483762339434,0.1493005652965411,3090061
0,100001.0,50,415,-0.9277553780014388,-4.144655342939099,-0.2642830403249226,0.776606275446935,0.9961903433559464,-1.6830233546975606,-1.2335736845151872,-0.9920603471087378,0.1856672047350013,3090062
0,100001.0,50,355,-0.5517840753100863,-2.562983309355422,-0.1754904435550697,0.9625897389509348,0.7249640058786321,-1.1519485975128296,-0.9272412972523713,0.1190253827592757,0.1736163601242966,3090063
0,100001.0,50,494,-0.859242138765963,-2.7697507976460085,-0.1604430940685616,0.0060869308409174,0.3009441318705559,-0.8500990840519123,-0.8932155583764407,-0.3345559567177676,0.1568756073858114,3090064
0,100001.0,50,457,-0.1305902192654151,-0.2879661458397435,-0.0689235271964721,-0.3104270172426011,0.3755351721972266,-0.5053186881185956,-0.5683466031515937,-0.3350955758729707,0.1523906705539358,3090065
0,100001.0,50,469,-0.6167075740833512,-1.2916866591217218,-0.0977782708265627,0.624406649344506,0.0868388275395164,-0.4627225314107049,-0.9573241746618056,-0.5682038975661043,0.1757723922902494,3090066
0,100001.0,50,409,-0.7303429078337543,-2.1535199848290776,-0.0969214000255369,1.234495284482204,-0.0376519166021952,-0.3872611824891366,-0.6221178039757158,-0.3656456361258829,0.1577427674366449,3090067
0,100001.0,50,357,-0.7609931938179758,-4.085805986937747,-0.1732286882337919,1.850576928103045,0.4926938052594145,-1.0099693886430718,-1.074233916311029,-0.7557459128744829,0.1710704149209352,3090068
0,100001.0,50,380,-0.2858203325953556,-1.1555300206274417,-0.1283250276651384,0.7221980865342316,0.6524956228416681,-0.9127692136940712,-0.0932985973963048,-0.0969859203915662,0.1215171697421483,3090069
0,100001.0,50,368,-0.2307593079400637,-0.3409090214373955,-0.0680747953688261,-0.2731394881425548,0.264255776025849,-0.437346447676543,0.2300615876453861,-0.0955224548609038,0.1248247783962069,3090070
0,100001.0,50,392,-0.9488104935913672,-4.012077650467294,-0.2736311242389178,0.5617348354029398,1.042052523885768,-1.7476196289522452,-0.949585589147433,-0.9046219567193295,0.1646994618743019,3090071
0,100001.0,50,444,0.5134016477335379,0.3434031258298406,-0.0391301009542854,-0.1563064858545872,0.8203528976750482,-0.6330905757059795,-0.0876640714873933,-0.0430217034514201,0.1355885439282095,3090072
0,100001.0,50,418,-0.8130118277233584,-4.199318917190578,-0.3022543162088516,0.428547029071992,1.3957315269174182,-2.071223896736828,-1.4120914296222848,-0.856314761311422,0.1859181560823087,3090073
0,100001.0,50,327,0.115112404334385,0.1175136529487018,-0.0298247102521227,-0.0759411801706263,0.3380474351886446,-0.3182076841373469,-0.3993301710388718,-0.4100942907629343,0.1431810819565921,3090074
0,100001.0,50,366,-0.8649740233998818,-3.073677606441545,-0.2150501459796649,0.83500955434352,0.6944003436254901,-1.3014055314470312,-0.6886733263193763,-0.7514432490679754,0.161072605142686,3090075
0,100001.0,50,376,-1.0915047869388874,-4.380475245633593,-0.167500038128663,2.0244652007889394,0.11027651400289,-0.7683051212337453,-1.563733086987448,-0.646005471620947,0.1876976905411846,3090076
0,100001.0,50,365,-0.8294242063644719,-3.1235531307722297,-0.118253652658978,1.1706265480954707,0.0169411909641706,-0.5074035976667949,-0.7393732254959197,-0.40994355069514,0.153157749586321,3090077
0,100001.0,50,382,-0.6420491495613199,-2.301931058922499,-0.0799705809045143,1.0499632852292025,-0.0720471440237391,-0.2957673159584085,-0.3470141446518282,-0.5559869283572618,0.1395039974752787,3090078
0,100001.0,50,379,-0.5493241776548032,-1.5474037843175126,-0.0741435702856398,0.9670966025448612,-0.0194224817820176,-0.3012014718918186,-1.1247976832605624,-0.9534567742792772,0.1587629271361724,3090079
0,100001.0,50,407,-0.1327658389166933,0.046705367326312,0.032958408036286,-0.3805946699844371,-0.3807444207150415,0.3561672035836398,-0.3312449012944211,-0.3469645039438391,0.1345742000503905,3090080
0,100001.0,50,385,-0.1993752080200931,-0.4666668956159243,-0.0968388843983623,-0.4833375186458889,0.5093837315953501,-0.6985831718027093,0.2025564485568275,0.0056714780390104,0.1156229615133724,3090081
0,100001.0,50,429,-0.3953261718854966,-0.6005724063122655,-0.0647288709674054,0.0224382444031814,0.0705088785086095,-0.3133956664998538,-0.7042612029867245,-0.1311076204645632,0.1587352202785876,3090082
0,100001.0,50,443,-0.878587587031156,-2.0562783967621416,-0.1809997898483956,0.0179987758226922,0.4319902289496478,-1.0106308105745632,-1.8497016798096084,-1.2280787035503309,0.2168606206527554,3090083
0,100001.0,50,436,-0.1010710699510951,-0.1181518375735466,-0.0009061843906132,0.6148041130776277,-0.0977377106339083,0.0519181790361979,-0.5829555607642887,-0.4439938525549633,0.152878712460594,3090084
0,100001.0,50,379,-0.6415878534226541,-2.4078100477256137,-0.1465226661822704,1.4748018674387888,0.4197212661250382,-0.8565910907731239,-0.6797762575513705,-0.6064706943851527,0.1567839345040341,3090085
0,100001.0,50,385,-0.4507887272101696,-0.7709081167337049,-0.0492922992512363,0.7086011069774764,-0.1011926387849003,-0.1499382954231059,-0.0272904445213625,-0.1859152343388674,0.1298066595059076,3090086
0,100001.0,50,367,-0.4306826250340103,-1.3431090800105625,-0.0399697285612408,1.1060446703110822,-0.1493180228062756,-0.0830565797012579,-1.0963114858498255,-0.8435362740703203,0.1661497932506336,3090087
0,100001.0,50,412,-1.0218881306553813,-4.194214934171003,-0.1723391494331267,2.0642844005738543,0.2189400051501024,-0.8517615604207374,-1.816508215925396,-1.0646861377231969,0.2061118197278911,3090088
0,100001.0,50,448,-0.5466988956518422,-1.2694725740059765,-0.0741386816054275,0.6094386666951992,-0.0161053507042114,-0.3039121429165315,-1.137257209216779,-0.6632763486392226,0.1727782245903287,3090089
0,100001.0,50,400,-0.6636796420920075,-1.3120558750177236,-0.0974330302561675,0.3366843050886516,0.0348442534854265,-0.430624356506411,-0.565895433876238,-0.3416069738231536,0.1444344577209122,3090090
0,100001.0,50,451,-0.4878551938968226,-1.2396721765297636,-0.0990044471085652,0.5177914414882219,0.2288989094295339,-0.5486900712209642,-0.8157078800941008,-0.5364411653628547,0.1549562682215743,3090091
0,100001.0,50,451,-0.7650677931964766,-2.9345545355654017,-0.1279652881745813,1.1748839998126717,0.1568143127254623,-0.6298976275404244,-0.9844255617890332,-0.5175120430250225,0.1642056293416837,3090092
0,100001.0,50,482,-0.2502466666180108,-0.8672898692722861,-0.1078249919260192,-0.0962569979898321,0.5405369004126709,-0.7640590004009702,-0.3344239556280895,-0.3749176362836685,0.1424843336349318,3090093
0,100001.0,50,381,-0.6741289775437145,-1.910402117372067,-0.1240873453961328,0.7893814285557028,0.2205680038281618,-0.6485222376657862,-0.9146978245982,-0.8252020764892603,0.1669994084590358,3090094
0,100001.0,50,380,-0.2779663043462463,-0.7226316795622106,-0.0724550232391057,0.2937242782073272,0.248116212412575,-0.4467379536999359,-0.7944903217297912,-0.3221981489343284,0.1537308673469387,3090095
0,100001.0,50,368,-0.5832928131256172,-1.1844533873870675,-0.0892489295087589,0.6517726553161439,0.056867640192909,-0.4081559249434844,-1.0511607734030552,-0.7728990044886688,0.1688565837293821,3090096
0,100001.0,50,523,-0.6825105051409155,-2.442794568211357,-0.149898721729974,0.8153738351679907,0.4061759061585771,-0.8659571744967871,-0.6913717845081002,-0.7460729392128914,0.1542470199088809,3090097
0,100001.0,50,418,-0.6244235380414626,-2.094154460402894,-0.1274635503802804,0.7474405710571,0.2977539841797745,-0.707563225966166,-1.0550275433712122,-1.1099159119871305,0.1669978517722878,3090098
0,100001.0,50,365,-0.2236801764655695,-0.1190212122189541,-0.000832837369067,0.2381653099158531,-0.2245445960556583,0.1246127686621015,-0.4391486572917691,-0.5778727228960452,0.1418974022357481,3090099
0,100001.0,50,499,-0.2499526294977721,-0.9732659011853037,-0.1272687550681432,0.1215609107206529,0.6854125428450961,-0.9290952074556312,-0.6749065357010243,-0.4685944664497056,0.1551480285991947,3090100
0,100001.0,50,398,-0.2975406589953462,-0.8640070970126792,-0.0440569707301897,0.7269200800675283,0.0183853638458494,-0.1962032425838692,-0.3593604421479203,-0.4196166846036604,0.1339189811262851,3090101
0,100001.0,50,431,-0.2597966115957024,-0.4895872249379999,-0.0510692943319676,0.1789073777424469,0.1094823776970632,-0.277990644254282,-0.3166748747459065,-0.3164643401294208,0.1355401684483317,3090102
0,100001.0,50,366,-0.2711052602589461,-0.6736456006336188,-0.0474710531227479,0.5115552177247696,0.0706029440255053,-0.2401022099936406,-0.4093947087480525,-0.4405737266218297,0.1365988194219486,3090103
0,100001.0,50,443,-0.558967107435236,-1.7027922321645634,-0.102936246035491,1.0213346112331354,0.1843809200432171,-0.5397967978414132,-0.7990180850680786,-0.7082374046259695,0.1588942594581692,3090104
0,100001.0,50,424,-0.1635665416991186,-0.6897848777225492,-0.1121736739970575,0.3409976856081237,0.6608838626340274,-0.8502795110101103,-0.5081441158761965,-0.7749495327672099,0.1411668962063353,3090105
0,100001.0,50,360,-0.078320164015547,-0.1734715156982447,-0.0344429551609861,0.4926300480390474,0.1732518289675514,-0.2437921062609462,-0.5954777345007108,-0.1290388610173921,0.1650938153038993,3090106
0,100001.0,50,393,0.0151232658918516,-0.3583931394451252,-0.0844582944832916,0.1375496054312632,0.6395644229129094,-0.7207973811550688,-0.735633773516414,-0.4341553729398033,0.1539399092970521,3090107
0,100001.0,50,404,-0.708436291602719,-1.9771333878691837,-0.1324125121651513,0.55735503278111,0.2472411569975348,-0.6993355439852661,-1.0696154696776594,-1.0501349454775697,0.157407866059045,3090108
0,100001.0,50,293,-0.8948575355732843,-3.4876743889144564,-0.1521690024437817,1.103016507793173,0.1967867014003659,-0.7500289549580184,-1.2963434588579572,-0.4232667300956218,0.1624068675089083,3090109
0,100001.0,50,377,-0.3144297755054745,-1.3239612096191935,-0.0796887308618387,1.2252047121330294,0.2638362953173318,-0.4861319734298116,-0.5489445542833005,-0.8395428196415871,0.144817649281935,3090110
0,100001.0,50,450,0.0901362949515704,0.2261787779742271,-0.0056279603238374,-0.1322904688649445,0.1348531092464721,-0.1006760347309844,-0.5697867083875298,-0.450561827856489,0.1580975572047,3090111
0,100001.0,50,471,0.2729463767069816,0.9701472017511892,0.0596463635900371,-0.2418292987231778,-0.1597710645602102,0.3431846753040554,0.3672278726302353,0.3719460394919014,0.1178252551020408,3090112
0,100001.0,50,359,-0.7649438465896778,-2.783778430122188,-0.2082408737962645,0.2146509417775835,0.7469098607413228,-1.3024181808161024,-1.0985312984092903,-0.5007339518381763,0.1722015153366736,3090113
0,100001.0,50,341,-0.4415704263185361,-1.2785339410546803,-0.0827246661804418,0.7897888360476678,0.1543639129855356,-0.4358450351830065,-1.038658600077516,-0.5486194993529888,0.1750593728615706,3090114
0,100001.0,50,306,-1.140670775607178,-4.016555601304107,-0.1062343755739959,1.593118529956537,-0.3930554616954196,-0.2212356342136215,-1.558597463528442,-0.6508080224155092,0.195071959419606,3090115
0,100001.0,50,431,0.1032929462211939,-0.301411182184077,-0.08254296038467,-0.6803475259081556,0.7175568356566675,-0.7576474978003052,-0.5768626124915632,-0.3445004232881308,0.1445741758241758,3090116
0,100001.0,50,365,-0.2252025621605569,-0.6126721361326811,-0.0461576977434057,-0.2077944126917912,0.108245004431032,-0.2560420828543872,-0.0294954518109229,-0.1573485636989049,0.1318820861678004,3090117
0,100001.0,50,430,-0.6567434199677159,-3.9378370164568777,-0.1733707506419313,1.9094604838517584,0.604344843164883,-1.076407503599616,-1.3552797980350657,-0.6953369691835812,0.1860463232912212,3090118
0,100001.0,50,334,-0.8103161890496953,-1.9216508317990677,-0.0715859637160793,0.476617055451688,-0.3076773036252734,-0.125217858570258,-0.2619547385042109,-0.2846345005660145,0.1378677977214982,3090119
0,100001.0,50,418,-0.112747641649939,-0.7098894668424715,-0.0945817192306486,-0.0320769760176072,0.5830787605918697,-0.7315917381604504,-0.4149249293348085,-0.4139553283827099,0.1360683617709379,3090120
0,100001.0,50,331,-0.6543767186906482,-2.45904776674686,-0.0794613374957666,1.5382001104192586,-0.0890834900781029,-0.2830017234133045,-0.5070308378557474,-0.5291189949543776,0.135329131652661,3090121
0,100001.0,50,404,-0.068763611683043,-0.2858309786138748,-0.0276946119193905,0.6306605225515958,0.1337044550415623,-0.1930403220925672,-0.3113700913673499,-0.4467550605966977,0.1264023153120897,3090122
0,100001.0,50,414,-0.8666932119718407,-2.952084093953476,-0.1294306654637662,1.2156957936612205,0.0619831380889089,-0.5812983359149119,-1.1540167923253462,-0.5017609616866009,0.1766237221145441,3090123
0,100001.0,50,439,-0.2764997700930136,-0.4504196755615153,-0.0233073036317327,-0.3568050303319923,-0.1132179118075886,-0.0338284614902768,0.0384596151592811,-0.1521443443218065,0.1288354815610455,3090124
0,100001.0,50,433,0.1023008376430676,0.07815071885322,-0.0436503710190987,0.1628776894912952,0.4287525635817585,-0.4287847999070319,-0.3273149389880629,-0.0780036645347967,0.1463730569948186,3090125
0,100001.0,50,502,-0.1912990224405884,-1.0124218876482516,-0.1209989430227274,0.4555506291809674,0.699665302770082,-0.9107399449729434,-0.9214227807679376,-0.6258420556207336,0.1570475010813574,3090126
0,100001.0,50,369,-0.5559006955757615,-1.2577392888321612,-0.0632127305839843,1.4833168108118482,-0.1069723020224297,-0.2050848989820782,-0.6285957521389438,-0.6518590240936737,0.1532563025210084,3090127
0,100001.0,50,453,-0.7169168845522826,-2.218982485548039,-0.0242634185434865,1.9729452838392985,-0.56142935698108,0.2176953514233554,-0.4914384061686789,-0.5318698769600301,0.1445243827868225,3090128
0,100001.0,50,423,-0.8026406848672104,-3.598712599563017,-0.161800944058789,1.2249895297814246,0.3677816266245134,-0.8924862042062577,-0.961638237313796,-0.7559496431505991,0.1493493464801651,3090129
0,100001.0,50,357,-0.5045151052052357,-1.3208646681328835,-0.085682396670775,0.5658182663079242,0.1116056886187703,-0.4241801986742517,-0.6743372427157297,-0.6879211765242791,0.1494887263081333,3090130
0,100001.0,50,379,-0.9986234114475891,-4.029605198095048,-0.2602510608920464,0.4593913376509339,0.8909373102275538,-1.6044359553673364,-1.626198828789354,-0.7884032270775859,0.1996316931680647,3090131
0,100001.0,50,374,-0.0035564903098586,-0.2764800645453731,-0.0115413340764229,0.4698959372634014,0.0815128366652824,-0.0951051863056425,-0.4106095716941524,-0.2076930020234074,0.1416497538241816,3090132
0,100001.0,50,339,-0.4426409880483945,-1.8895772851557149,-0.1352878079711387,0.3339001139099901,0.5403673715854014,-0.8770281217053382,-0.4111731845727638,-0.2147828101944933,0.136038377615197,3090133
0,100001.0,50,462,-0.1443812357700557,-0.7830789770433715,-0.1238847733430494,-0.0219661146453846,0.7685476735983178,-0.9616950458392798,-0.8331459751992008,-0.5272736318585112,0.1574743323255228,3090134
0,100001.0,50,370,-0.2556917733388107,-0.7700749620556303,-0.0117119104321606,0.9504754165799786,-0.1773241036844801,0.0518641258478025,-1.0007544496360603,-0.3287834604357811,0.1603872318158032,3090135
0,100001.0,50,402,0.1834281715784769,-0.0588282860448632,-0.0628899948884875,-0.0865270431235368,0.6541985084237619,-0.6383268636879437,-0.4263879178697114,-0.0592826184755055,0.1426583620461171,3090136
0,100001.0,50,477,0.1594524874479158,-0.2684100082598857,-0.0717291410220677,-0.6841960938837403,0.696617771352458,-0.7004287052527027,-0.1065230818611921,-0.2287812283469999,0.1336932831384981,3090137
