#/opt/anaconda3/envs/sweep312/bin/bim ../Simulation/Slim(primary)/trees/r3000000.trees ../Simulation/Slim(primary)/trees/r3000001.trees ../Simulation/Slim(primary)/trees/r3000002.trees ../Simulation/Slim(primary)/trees/r3000003.trees ../Simulation/Slim(primary)/trees/r3000004.trees ../Simulation/Slim(primary)/trees/r3000005.trees ../Simulation/Slim(primary)/trees/r3000006.trees ../Simulation/Slim(primary)/trees/r3000007.trees ../Simulation/Slim(primary)/trees/r3000008.trees ../Simulation/Slim(primary)/trees/r3000009.trees ../Simulation/Slim(primary)/trees/r3000010.trees ../Simulation/Slim(primary)/trees/r3000011.trees ../Simulation/Slim(primary)/trees/r3000012.trees ../Simulation/Slim(primary)/trees/r3000013.trees ../Simulation/Slim(primary)/trees/r3000014.trees ../Simulation/Slim(primary)/trees/r3000015.trees ../Simulation/Slim(primary)/trees/r3000016.trees ../Simulation/Slim(primary)/trees/r3000017.trees ../Simulation/Slim(primary)/trees/r3000018.trees ../Simulation/Slim(primary)/trees/r3000019.trees ../Simulation/Slim(primary)/trees/r3000020.trees ../Simulation/Slim(primary)/trees/r3000021.trees ../Simulation/Slim(primary)/trees/r3000022.trees ../Simulation/Slim(primary)/trees/r3000023.trees ../Simulation/Slim(primary)/trees/r3000024.trees ../Simulation/Slim(primary)/trees/r3000025.trees ../Simulation/Slim(primary)/trees/r3000026.trees ../Simulation/Slim(primary)/trees/r3000027.trees ../Simulation/Slim(primary)/trees/r3000028.trees ../Simulation/Slim(primary)/trees/r3000029.trees ../Simulation/Slim(primary)/trees/r3000030.trees ../Simulation/Slim(primary)/trees/r3000031.trees ../Simulation/Slim(primary)/trees/r3000032.trees ../Simulation/Slim(primary)/trees/r3000033.trees ../Simulation/Slim(primary)/trees/r3000034.trees ../Simulation/Slim(primary)/trees/r3000035.trees ../Simulation/Slim(primary)/trees/r3000036.trees ../Simulation/Slim(primary)/trees/r3000037.trees ../Simulation/Slim(primary)/trees/r3000038.trees ../Simulation/Slim(primary)/trees/r3000039.trees ../Simulation/Slim(primary)/trees/r3000040.trees ../Simulation/Slim(primary)/trees/r3000041.trees ../Simulation/Slim(primary)/trees/r3000042.trees ../Simulation/Slim(primary)/trees/r3000043.trees ../Simulation/Slim(primary)/trees/r3000044.trees ../Simulation/Slim(primary)/trees/r3000045.trees ../Simulation/Slim(primary)/trees/r3000046.trees ../Simulation/Slim(primary)/trees/r3000047.trees ../Simulation/Slim(primary)/trees/r3000048.trees ../Simulation/Slim(primary)/trees/r3000049.trees 50 --stat=all --eta=../Simulation/Slim(primary)/etas/Fn.json --out=outs/197469471.csv --r2t=0.005 --r2s=0.001 --weights=split
start,end,N,SS,bsfs,FerL,ZngE,FulD,FayH,TajD,Omega,Colless,btree,path
0,100001.0,50,436,-0.937121472744943,0.5049809781718416,-0.8286525989224578,0.4449123894133659,0.0076677140744201705,-0.7469647315422784,-0.1858480525265656,0.1258247017399925,-0.022616326518810667,r3000013.trees
0,100001.0,50,491,-0.15585886791830034,-0.03308120633567345,-0.021284133659944502,0.4187511766667552,-0.010693315122210235,-0.09722355768300102,0.3068337090044314,0.12075984239849787,0.2939492882233865,r3000014.trees
0,100001.0,50,489,1.096821421356389,0.13074330098237996,0.17818089139836604,-0.9302362560497263,0.05494906182851842,0.5661031687466055,0.6752158273610885,0.09540816326530613,0.8146985149176764,r3000015.trees
0,100001.0,50,348,0.2784190994898554,0.4184798348318305,-0.3612418563620733,0.8779145371323134,0.050492825638413084,0.010546612805505224,0.12155756057537602,0.12818394403215833,0.048477986558058794,r3000016.trees
0,100001.0,50,513,-0.42881100647885206,-0.18796944532574042,0.1098985650742489,0.28845435793220514,-0.02961695094721405,-0.10616871595343243,-0.475540222542378,0.1523953921191118,-0.5793534069154715,r3000017.trees
0,100001.0,50,480,-0.022381463066552077,0.14560184920450817,-0.2115866745452387,-0.17556958595357391,0.005901928574745953,-0.16225958873784796,-0.10606590089718801,0.12861284410137114,0.09675980064570602,r3000018.trees
0,100001.0,50,531,0.08334391813253707,-0.3452403023357388,0.4956564694398376,-0.2519390908084958,-0.01480198070317632,0.3726118537534328,0.40872522838404196,0.10351365426553397,0.7021453412047894,r3000019.trees
0,100001.0,50,455,-0.3935234568886445,-0.0979959462375698,0.0341365477672419,0.48431099413237033,-0.018590604116825848,-0.10017438053675226,-0.03539080846523752,0.13510867761738843,-0.10515151460401514,r3000020.trees
0,100001.0,50,495,-0.13972266974954634,0.1134944955552909,-0.11632872739748988,0.3588092378535067,0.011152508938681964,-0.032486997869240815,0.3608788436600725,0.10174399948658708,0.5043583697602095,r3000021.trees
0,100001.0,50,493,-0.3804489919688232,-0.22905893337814917,0.2703656796751319,0.3134839289581617,-0.017711010366894583,0.1343641517078406,0.014341377875134434,0.11441798941798942,0.22645723739770082,r3000022.trees
0,100001.0,50,480,-0.3990446085703782,-0.2477400358448558,0.07327555047059857,-0.36085079719520513,-0.048720807280918314,-0.2783439394545437,-0.1931266444010591,0.11320861678004536,0.34433485659514085,r3000023.trees
0,100001.0,50,417,0.7607955900234765,0.18514443197688923,0.007884658449565967,-0.13081055625293786,0.04495461059603046,0.32951963098266784,0.3083315596976533,0.1117797118847539,0.5649972106324899,r3000024.trees
0,100001.0,50,446,0.7414038056075971,-0.2898541929674709,0.49523205622575683,-0.5690271875441179,-0.001756546183260275,0.46654126992904543,0.030359855346709663,0.1122743651916212,0.35733130202159147,r3000025.trees
0,100001.0,50,383,1.4506263156001002,0.19934677737942963,0.11868708229426819,-0.5073133964107011,0.06339475412408006,0.5686454826995203,0.4554069061715636,0.11155786818038474,0.6412350014574065,r3000026.trees
0,100001.0,50,433,-1.3398119092034917,0.11022970228268757,-0.4341226562060764,1.326098473022272,-0.03254475580895109,-0.6532201380131144,-0.7603371903786682,0.1666477702191988,-0.88499269015894,r3000027.trees
0,100001.0,50,459,-0.3689426364252253,-0.1505458794606544,-0.02648792773645833,-0.48485929086250545,-0.03921097905701943,-0.30656604740265525,0.015323746924604257,0.12344449975111997,0.09952853844129869,r3000028.trees
0,100001.0,50,430,-0.1375770282050079,-0.1384939659214838,0.07987034131577046,-0.05416976627092185,-0.02202081830041562,-0.08040774727148646,0.016253869611279594,0.1231859410430839,-0.020567502897388387,r3000029.trees
0,100001.0,50,496,-0.6337520115787876,-0.6143188196603403,0.5081584233154507,-0.3061157947827374,-0.07674596019857277,-0.05902370918278337,0.015119327456974948,0.1171290124089837,0.19133520419835895,r3000030.trees
0,100001.0,50,452,0.12661877309433667,0.09737801391513944,-0.12632081709779197,0.41101903764153175,0.005998978853533465,-0.07921759658628436,0.0020582707662093447,0.12282312925170068,0.10454040115713012,r3000031.trees
0,100001.0,50,414,0.5782696208582875,0.3574229897490985,-0.27958704090884834,-0.7160383874747793,0.046928506864123455,0.06529917489067492,0.14349652854609543,0.10375283446712018,0.44377436873187376,r3000032.trees
0,100001.0,50,459,0.35483244839652467,-0.3639968424056127,0.49805570794826215,-0.5817148222320473,-0.018928677132028327,0.3460952801715837,0.4236883875662329,0.1084983498349835,0.6102028817559347,r3000033.trees
0,100001.0,50,441,0.6749026449660592,0.07070905240969025,0.1347393214336336,-1.0084413324794828,0.034947717046427726,0.38070489826854786,0.19931792708388463,0.10204991087344027,0.6161022951188707,r3000034.trees
0,100001.0,50,411,0.12662233916662788,-0.04541358150255868,0.016613416453708115,-0.4089479367681013,-0.008520857980615257,-0.0449182110421464,-0.0786326220896255,0.14242338349481207,-0.24372251603242953,r3000035.trees
0,100001.0,50,394,0.07535004737072735,0.36099039637162034,-0.40924836898677674,-0.8481514735017677,0.030258461468098328,-0.17989417026972165,-0.05291756091541128,0.11726572651532523,0.22367958414280328,r3000036.trees
0,100001.0,50,411,0.16562656043539967,-0.27205648736020077,0.32494121115857333,-0.697206769356527,-0.020558521376566424,0.16745207174238766,0.09572074444247322,0.11312374111655836,0.49868019485995724,r3000037.trees
0,100001.0,50,521,0.2428231624642144,0.03852846936099699,0.01376085075894024,-0.8765787891048485,0.010958341289749946,0.09187233142036035,0.6934733534543511,0.09950688818240863,0.7981202187813767,r3000038.trees
0,100001.0,50,365,-2.4097240513008398,-0.9545649629420478,0.5314851117166687,0.6435832395591653,-0.15474118317266067,-0.5915017985109391,0.0508392767730373,0.12418595486975277,0.03073132146018635,r3000039.trees
0,100001.0,50,462,-0.734087386887403,-0.017572525776020722,-0.18448423165164207,0.7799511226686361,-0.02905993267327225,-0.3866453428599927,-0.11988317872399186,0.13750265731292519,-0.23922886576345959,r3000040.trees
0,100001.0,50,400,0.11630808435227538,0.2468778420045449,-0.21551873850363906,0.9289553627760389,0.029398770481107044,0.0016885425620008633,0.45453335075478707,0.11576460481099655,0.46919774822895344,r3000041.trees
0,100001.0,50,393,0.9100541171397648,0.44260062378324416,-0.3167139790572454,-0.01313842866648002,0.06214920489450194,0.13798014267154265,0.05798464413792159,0.12192836318200749,0.31273065745413137,r3000042.trees
0,100001.0,50,486,-0.13319728168758607,0.10447466403422334,-0.09075172765267531,1.0059500280820568,0.012470849268393999,0.0016590737283044385,0.8312858644630499,0.10798081368469718,0.7070410460773702,r3000043.trees
0,100001.0,50,401,-3.8019342514182783,0.0018532594519833439,-0.46932346312674744,1.7308011448623337,-0.06306386020420893,-0.9059907932998973,-0.18452772901501174,0.1330934159378037,-0.4166740971473015,r3000044.trees
0,100001.0,50,546,-1.4966474160424332,-0.6593202894986183,0.37121011140312987,0.2620116572540968,-0.10573009672873901,-0.39987996291330147,-0.2664937321790669,0.14323009905716672,-0.41779867489907024,r3000045.trees
0,100001.0,50,494,0.3245884247335163,-0.33499411729564355,0.48090022429398066,-0.5640949363589284,-0.01437385306407877,0.3617677269687189,0.38166043747318823,0.12083981574692658,0.32127680109682716,r3000046.trees
0,100001.0,50,418,0.684211120271907,0.1378654903164204,0.09010925160762152,-0.9533249861968058,0.04486309788056648,0.4084733675629076,0.48046924878303093,0.10039907051929683,0.7864066280407366,r3000047.trees
0,100001.0,50,493,-0.42941655946055196,-0.16072242900160855,0.07417690012139264,-0.4683394101432129,-0.028004764652061864,-0.1290501733124687,-0.09666307752447663,0.12491830793452753,-0.018894990546776447,r3000048.trees
0,100001.0,50,367,-0.726958714825664,-0.5420586872329002,0.33616403163023517,-0.4665284037392068,-0.08320661200142263,-0.2692614140420138,-0.15113839428283132,0.12595935810221526,-0.036561532490863476,r3000049.trees
