start,end,N,SS,TajD,ZngE,FulD,bsfs,FayH,FerL,Colless,btree,Omega,path
0,100001.0,50,438,-0.1116717710153989,0.4978024302791874,-0.1809766506275481,-0.4997189774276612,-0.0828413796229674,-0.6336453975951432,0.1130990684562113,0.2409618868509483,0.1732196107959705,3100055
0,100001.0,50,408,-0.0246301822290598,-0.0921351929312556,0.0115173176521626,0.0867265315508407,0.0090222835193573,0.0906031844323953,0.1347530724997181,-0.1422968934321008,0.1446717188967702,3100056
0,100001.0,50,452,-0.5394817961650945,-0.4963329677342763,0.2471072856547762,-0.9617137230270404,-0.0082850156271091,0.2480634898058267,0.1199105879975752,-0.0322861212411167,0.0242897984932074,3100057
0,100001.0,50,431,-0.7361535015281085,-0.4021988705979077,2.1036383619197974,-3.1406275918284208,-0.0484366949309947,0.02495922891164,0.1438110777305846,-0.3552626724303683,-0.0392335194087802,3100058
0,100001.0,50,483,0.1765817080522674,0.0561946831224143,-0.5325315995969597,0.3157359589615749,0.0170574149696421,0.0400690961753918,0.1181236563889625,0.2945608943108009,0.3673396557663666,3100059
0,100001.0,50,450,0.2397737323130848,-0.0784005582338334,-0.6920532914001581,0.7663754152614625,0.0440556734149998,0.2307768318768706,0.0968357039785611,0.9364251363237766,0.4389573626934895,3100060
0,100001.0,50,506,0.18602789963625,0.4438554084277507,0.631027531253068,-0.0508188481623674,-0.0338771980917501,-0.3963836583879904,0.125635768326022,-0.0700328106441974,0.1440092930597983,3100061
0,100001.0,50,405,0.2695060560528165,-0.0059935258054972,-0.5124605838999267,0.678965760933215,0.0384581341194552,0.1655794008208079,0.1280143091719446,0.0038425625296805,0.0286193349558982,3100062
0,100001.0,50,437,-0.3954971187099696,-0.1374778865697282,-0.2755566079751901,-0.6559825879418782,-0.0366434384625876,-0.0762841242651701,0.1494793448105499,-0.5323703709260382,-0.2617781281642899,3100063
0,100001.0,50,426,0.0112928594631811,-0.1044603842452964,0.1153225864066516,0.1527294431261163,0.0156958217959884,0.1258158493824585,0.106023372651813,0.6500291155884904,0.5233429960184394,3100064
0,100001.0,50,405,0.0808717889242491,-0.5746110219932834,-0.2930837067804697,0.9790728821761646,0.0890324150029105,0.7031844101953915,0.1038394415357766,0.7122863746119478,0.4009934196605594,3100065
0,100001.0,50,479,-0.3276934757847033,0.0824997513059054,1.3781599036143162,-1.0713108049342357,-0.0568516395558585,-0.2873644867647892,0.1346522651613837,-0.289070032615218,-0.0106483050663485,3100066
0,100001.0,50,376,0.1490477334152511,-0.1135011580353915,-0.0618134187000639,0.4248430106035662,0.0362091839811573,0.2172425352358424,0.1152023702562786,0.3935854814695141,0.264866414083123,3100067
0,100001.0,50,572,-0.1146590170327569,0.1356819541177187,-0.0553352521226208,-0.3556834428332334,-0.0342381262612178,-0.22240086728794,0.1324760673500169,-0.1467907443408889,-0.5936577666879521,3100068
0,100001.0,50,456,-0.0810753986175878,-0.2696000161098996,0.9634780380878236,-0.0120948445394595,0.0250810962606715,0.2596971078915099,0.122372769862662,0.1256190604020515,0.0721321778923883,3100069
0,100001.0,50,556,-0.0013783197757504,-0.0418920087536854,-0.1221177832700711,-0.1197763445342057,0.0054466732622805,0.0469497283407058,0.1360281998261859,-0.235121964112751,-0.1700444709968011,3100070
0,100001.0,50,569,0.2300528263589992,0.2613220229631932,-0.3511024693176887,0.2651536546535579,-0.0030971576801183,-0.1620893339652416,0.1234766633926297,0.5495110058811524,0.3464163763827863,3100071
0,100001.0,50,453,-0.1753930370813808,-0.420647236574636,1.220606309357413,-0.2598197212332221,0.0323139537284221,0.3763804961001276,0.1294020133305847,-0.1538715283673631,-0.0213485391717192,3100072
0,100001.0,50,490,0.5067621222740599,0.1568135899404882,-0.7232989192609826,1.0788911618990635,0.0495515840082797,0.120110839907753,0.1048939880520736,0.7814425001165309,0.644587873792416,3100073
0,100001.0,50,403,0.4047762506133019,0.8756695373199391,-0.7925995593577804,0.0594649448758394,-0.0619292599772401,-0.7606198833957116,0.1110148461900483,0.3441307790778812,0.4466665188690141,3100074
0,100001.0,50,473,-0.1743452963496177,-0.412262815853802,-0.0040633673703506,0.037459355510089,0.0312960177469221,0.3673606434696996,0.1297635969810809,-0.0243603702625046,0.1875506122665494,3100075
0,100001.0,50,394,0.2190663294243796,-0.0656880736040326,0.2040048496958083,0.7927650375120379,0.0394988641487243,0.2039461564309227,0.1176273211987497,0.3318151584896775,0.2653400322928769,3100076
0,100001.0,50,453,0.2447952895360801,0.3688368111948354,0.5009777250703908,-0.2441131410712394,-0.0156314558174166,-0.2763695871218645,0.1114726502846036,0.2412648619131418,0.0678506368138894,3100077
0,100001.0,50,443,0.2701022616507206,-0.0350108038026513,-0.2830019748004411,0.7488125424967402,0.0424352844845659,0.199147227953031,0.1239869153402988,0.2463719914007973,0.0696030857155649,3100078
0,100001.0,50,509,0.48674826098695,0.3688795744518918,-0.0620778483204663,0.5859226992880642,0.0181752829878747,-0.1334305811364832,0.1299788607031597,0.1186802631337102,-0.0025385832916503,3100079
0,100001.0,50,417,-0.7747567336480866,-0.3761905363075349,1.609525747130396,-2.9034814401625555,-0.0573371722248055,-0.0273015109029155,0.1237575585789871,-0.0845435247596791,0.3472902060183192,3100080
0,100001.0,50,489,0.1573604326740853,0.1993020116316001,-0.4755139835224773,0.2116040190837856,-0.0049231818401273,-0.1344606203319238,0.1164004732327713,0.4095004311729124,0.3354899614670577,3100081
0,100001.0,50,358,0.199094953135063,0.3140273012434886,0.6377209329767978,0.1668755179249336,-0.0147467976779082,-0.2412314402438584,0.1037121745249824,0.530719468583899,0.170232824253712,3100082
0,100001.0,50,483,0.3203584709068482,0.268047786982718,-0.5325315995969593,0.4140231874892363,0.0085426889725011,-0.1167313302282176,0.1111159357359965,0.6203515600013202,0.2465097043180995,3100083
0,100001.0,50,459,0.4996673022913983,0.2466834981201298,-0.3880037594929634,0.8016126850821172,0.0364375195627424,0.0132562900503245,0.107625139608082,0.4433052269179935,0.4924075065676613,3100084
0,100001.0,50,456,0.111223663315507,-0.1976080057789082,-0.8563199545470623,0.6736783633176081,0.042201702860811,0.2909622517915649,0.106946273132909,0.4981370367217934,0.4332490680028227,3100085
0,100001.0,50,382,0.3077743198620312,0.1654164975879268,-0.0737746423447982,0.314968047187833,0.0206093337853425,-0.0075557413014745,0.1025857526109035,0.726892845410689,0.4184697795319649,3100086
0,100001.0,50,553,0.2231755130845718,0.115297992629098,-0.9900382710680204,0.4608160688647156,0.0155923463730402,0.000303502226277,0.1033891033891033,0.6184907643476574,0.5249948550030857,3100087
0,100001.0,50,360,-0.2819793158737704,-0.651890165405413,0.8625381451126741,0.0300579093026879,0.0489669798379696,0.5780151277530561,0.1092633255833979,0.987000154543971,0.760996427711885,3100088
0,100001.0,50,379,-0.32402099982087,-0.2834021504677201,0.8889881002534881,-0.4707836488565128,-0.0068974907933996,0.1326345022812955,0.125224802564704,0.1017840012141811,0.1355601323598587,3100089
0,100001.0,50,502,-0.083169291261957,0.1252450250313358,0.6918207218343873,-0.5227618915533397,-0.0284841869761673,-0.1918954040429319,0.1209328070850982,0.0301364560539452,-0.0899556704379584,3100090
0,100001.0,50,497,-0.0663633923061258,0.0228433793256842,0.1353074128297579,-0.2835496959966893,-0.0123372332918568,-0.0652025123125725,0.1434187628539788,-0.2944447246728646,-0.1441519959874664,3100091
0,100001.0,50,407,0.3475064763236483,0.4151559472283222,-0.3805946699844367,0.1787406000088694,-0.007617275573341,-0.2689357484799126,0.1435547272801336,-0.3106451344179091,-0.1986722749844549,3100092
0,100001.0,50,455,0.1141324925679916,-0.1561961975007608,-0.3624417547059995,0.5479889432215354,0.037017937458973,0.2454437506833446,0.1129036779546983,0.5544702771691089,0.3107309486195547,3100093
0,100001.0,50,494,-0.1278415017254215,-0.3935343093128019,0.3962113662934436,-0.0123809013545421,0.035227217637785,0.3733655381836151,0.1035767710225451,0.5480505485117396,0.335862041713151,3100094
0,100001.0,50,442,0.0717603609311683,-0.1482876007669037,-0.443787200990116,0.339290259494617,0.0300477784450066,0.2114419780758517,0.0969478700571137,0.8881932257032784,0.7521091951817043,3100095
0,100001.0,50,442,0.0815016130963387,-0.3321102785758148,-0.1421093776165075,0.6035130005190326,0.0562374007459176,0.4268601627024548,0.1057941994001901,0.4994710985605887,0.4602462274655067,3100096
0,100001.0,50,484,0.1335601705312,0.016711329701413,-0.2319807989531865,0.3234762471970842,0.016380319017288,0.0597228451902043,0.1118316485472693,0.6874304496336733,0.4025974525941294,3100097
0,100001.0,50,405,-0.0525451689973799,0.0479403830470029,-0.3296465196337127,-0.1880582185956897,-0.0138255824739932,-0.0856428223303628,0.1093854640301716,0.5886964272391985,0.5627882650410473,3100098
0,100001.0,50,414,-0.0980294611651624,-0.5487714866090678,0.4286929791243308,0.2410508496376762,0.0605184412349959,0.5682890630316748,0.1018689859363434,0.7556666103773496,0.4789348513592609,3100099
0,100001.0,50,436,-0.0913352340317226,-0.4596122386591217,0.0371722526191376,0.0746546894998874,0.0493444508768998,0.4704380866883451,0.1084183673469387,0.3993062999485063,0.1908986651384699,3100100
0,100001.0,50,403,0.205583546354335,-0.080519038664505,-0.0577371509336443,0.3465998103095321,0.0396129380125053,0.2129472979834553,0.1143148688046647,0.4510624805170911,0.541301951807355,3100101
0,100001.0,50,497,1.0100746192655825,1.1780388573863392,-1.2368430181539494,0.9000693495279716,-0.0179215977003956,-0.7475026776216326,0.1084480303749406,0.5837084693764246,0.5436362970092783,3100102
0,100001.0,50,343,0.3601302126653053,0.0248964635047567,-0.0532863003531983,1.0238997799648548,0.0469952164511296,0.1833711919862171,0.1213845250330348,0.0387346786875782,0.0263046486246605,3100103
0,100001.0,50,372,-0.1834471069906846,-0.3579542775625357,0.1718169802182669,0.0209580252574046,0.0228619123309445,0.300488018081664,0.1088926900239864,0.6861779503508866,0.506703924167192,3100104
0,100001.0,50,412,-0.353743148139672,-0.0053143670667478,0.410794292327908,-0.8024518134534641,-0.0486893958446027,-0.2023263758614912,0.1687505988310817,-0.8090910534008116,-0.7194314126665979,3100105
0,100001.0,50,418,0.0057274556716934,-0.0682385300661067,-0.3864031337788373,0.2855814407465499,0.0100261308247403,0.0812195509307458,0.1097532036070242,0.5191658410374772,0.0895443382894088,3100106
0,100001.0,50,453,0.2543547341807835,0.1562834137184391,-0.872858663113923,0.6941027523823702,0.0144015129419404,-0.0282981079733947,0.1061025474019395,0.6093749068934631,0.6085445182618769,3100107
0,100001.0,50,429,0.1303675305491468,0.0530348484768483,-0.1502091511685177,0.2340055085332643,0.0110361032587015,0.0163277004355804,0.1143167211636035,0.2235759110398818,0.1674832006379694,3100108
0,100001.0,50,486,0.5859330674029091,0.2080306549721618,-1.0681155848513164,0.8720256348467634,0.0536906535633141,0.1083814299766531,0.1075199310493428,0.6896339555240671,0.7310378707649658,3100109
0,100001.0,50,467,0.3577849302639955,0.4882279558095468,-1.135994127205148,0.4039991864844199,-0.0159577188332078,-0.3458482053985674,0.1122023809523809,0.2921191302126012,-0.0414081042814855,3100110
0,100001.0,50,473,0.2576392637528127,0.4779306130413416,-1.2574529602776865,0.2912021174538021,-0.0285333446474561,-0.3931311586964464,0.1117692839847803,0.5799795052941026,0.4282121405412094,3100111
0,100001.0,50,386,-0.0573017652690848,0.2973604414003923,-0.260513403102255,-0.3903858353743211,-0.0482719724515091,-0.3730204894640659,0.1250589831308245,-0.163454026721495,-0.2239528172764059,3100112
0,100001.0,50,392,-0.1618902164763413,-0.0017489629898103,0.9771771929536766,-0.9180456652414386,-0.0223833016616092,-0.0933317489583084,0.1216984000304032,0.0800642304538272,0.14379686391639,3100113
0,100001.0,50,486,0.3304719246814633,0.2067427998746409,-0.6716030412022893,0.4912299793718137,0.0182234192930348,-0.0408394045161604,0.1005366970908966,0.8683877559612708,0.5537672694153595,3100114
0,100001.0,50,290,-0.0779364626197138,-0.0324202562039702,0.3842633595090989,0.1691406770725271,-0.0065012235865032,-0.0087281205203436,0.1351890313647583,-0.2141135107607302,-0.2795426984839988,3100115
0,100001.0,50,497,0.0619150188814902,0.1475591397706184,-0.0436687303420305,0.1417546946270889,-0.0112570460157526,-0.1317459570784707,0.1172800998128509,0.1771080520997121,0.2162815512878144,3100116
0,100001.0,50,452,-0.226136048571148,-0.1913322977703704,0.542148439230936,-0.3150805261467961,-0.0057300333507598,0.0849142377708987,0.1195758606472892,0.2580446863060665,0.2520978467591481,3100117
0,100001.0,50,432,-0.1140919863100361,-0.0172323261883922,0.3766207169463055,-0.1497108329664971,-0.0136015107400432,-0.0475812028188809,0.1368243814938911,-0.2341885314324831,-0.1193489276554377,3100118
0,100001.0,50,430,0.0015683670014474,-0.0675927111431906,-0.12306907329277,0.2445576304984075,0.0093533504264604,0.078027933392309,0.1223527146707739,0.1480485906347485,0.1557074464257723,3100119
0,100001.0,50,390,0.1167795957670204,-0.1594510566277279,0.5055509824882427,0.4762922270684629,0.0379040612459512,0.2506880017171069,0.1124043367346938,0.4613707813231993,0.5118789128462358,3100120
0,100001.0,50,445,-0.0953811446121349,0.4274234210495841,-0.7293737469133352,-0.4040897657099765,-0.0710421549223081,-0.5437559903393707,0.1469143508467216,-0.4350278502915344,-0.795435789766603,3100121
0,100001.0,50,455,0.3115308963395741,0.1028487301744631,-0.167037274204837,0.5751844555914624,0.0295965386099407,0.066364816023975,0.1309160027647422,0.0729280542624114,0.356823790707114,3100122
0,100001.0,50,331,0.2020564381374187,0.1945297464977514,0.0639491154961355,0.0511998633883151,0.0018472260578902,-0.1032599636385764,0.0929828453120378,1.1892591361241742,0.9855022793685404,3100123
0,100001.0,50,459,0.0927422943061677,-0.1157284683529495,-0.4848592908625057,0.2888557130843441,0.0285658971254045,0.1866774276788726,0.122210214134915,0.1941995438260559,0.1783649371232096,3100124
0,100001.0,50,391,-0.3777594266814461,0.0539900711037645,0.2308066815749698,-0.9616929408407168,-0.0600921412281428,-0.284034214156694,0.1263499149659864,-0.1665485079963898,-0.0027756573540229,3100125
0,100001.0,50,526,0.343625223474032,0.1777513834895497,-0.4203407712386405,0.5389655336946202,0.0239739714797674,0.0001246843249231,0.1055960845876812,0.5277493785187586,0.4477932678024842,3100126
0,100001.0,50,403,-0.131343369312127,-0.2965324902431769,0.9343271004389394,-0.3493082741006671,0.021771612641525,0.2609463912678046,0.1222754407885603,-0.1091388190182506,0.2958715294978269,3100127
0,100001.0,50,552,-0.1797877967152474,-0.0515264583486364,0.2233425855148936,-0.5254589775920177,-0.0181282348464606,-0.0473962970560231,0.1113438992618324,0.1825041557177476,0.126152280537218,3100128
0,100001.0,50,458,0.4712037937657122,0.2799084269929024,0.5242928598332164,0.7844477958526185,0.0279795329081186,-0.0414273276600147,0.1045661983386319,0.5522382460034221,0.1606729363146179,3100129
0,100001.0,50,430,-0.0070932601670135,-0.239027589863953,-0.8465117970221788,0.3463561280657523,0.0313113418558335,0.2684810269180731,0.1208845416619686,0.2276401345304928,-0.0120567989427114,3100130
0,100001.0,50,444,0.0325520250328021,0.4458909093466243,0.3108683968395893,-0.4775582060321199,-0.0556795858282456,-0.4894099368268411,0.1317209576138147,-0.178643076509925,-0.0041838277212366,3100131
0,100001.0,50,571,0.573925388443119,0.5153932041238916,-0.4393697877765613,0.7439995596496342,0.0106483274363937,-0.2486897005092534,0.1321224770900095,-0.1290136448826842,-0.0976647306112955,3100132
0,100001.0,50,432,0.127989214931313,0.559809872416196,-0.0348725367826291,-0.2261218178529375,-0.0577751528044021,-0.5631462501605916,0.1478174603174603,-0.4951828640541123,-0.5077234365601386,3100133
0,100001.0,50,499,0.4046708176908635,0.0435939472974359,-0.591488970622976,0.768396760362619,0.0505718898069702,0.1890365602685264,0.1122211675367821,0.3535990212180183,0.3298253708690571,3100134
0,100001.0,50,549,0.0077104391253243,0.0587794639380203,-0.2167191627385949,0.0183148904206123,-0.0068383434636368,-0.0624672842299768,0.1130769117992024,0.3286362471896781,0.0734838114950233,3100135
0,100001.0,50,406,0.3878753705602302,-0.1327172920059902,-0.2275263218190985,0.948548062138126,0.0721349769562539,0.379878093638465,0.1161993923783105,0.3627215255467522,0.4810482554054072,3100136
0,100001.0,50,518,-0.3879822091928952,0.096483851884146,0.5115055955133823,-0.931457514695278,-0.0671088870791131,-0.3389843661264249,0.1342497697769064,-0.2607527595213948,-0.1835090819503745,3100137
0,100001.0,50,472,-0.0024501042958057,-0.1421339432124079,0.7251249259715619,-0.0327936289113695,0.0188360342731897,0.1606580000210065,0.1259821428571428,-0.0837428314664712,0.0289247254576439,3100138
0,100001.0,50,511,0.1422356134293546,-0.3800980006945043,-0.655058343418544,0.898242698588316,0.0710618169392145,0.5173662586160519,0.1086064956956233,0.5097554657409857,0.3113462648238808,3100139
0,100001.0,50,389,-0.1980866063886388,0.3178159075711398,-0.8928027309323825,-0.4668367793686399,-0.0707071526147269,-0.4792494713901484,0.1377752284345691,-0.3711521676918506,-0.3194960618082966,3100140
