start,end,N,SS,bsfs,TajD,FerL,FulD,ZngE,FayH,btree,Colless,Omega,path
0,100001.0,50,514,0.3852088052791392,0.2807070992839949,0.0870471096376154,-0.2666216914793541,0.0689290600696749,0.0298614379310132,0.4741053395502572,0.1151505828462038,0.7325835401587747,3040139
0,100001.0,50,417,-0.3297737999093115,-0.0618059681304495,0.0032748529915003,0.8281502639786954,-0.0347903631901118,-0.0039277582668122,0.0445118533564554,0.119980919196947,0.054849440489075,3040140
0,100001.0,50,485,0.4656642811197655,0.3882665975021516,-0.0660189936939386,0.0062100867752187,0.2587113126111175,0.0192774662245869,0.2103006368673258,0.1218777915206486,0.3589592114891715,3040141
0,100001.0,50,391,-0.9277132177299752,-0.6153873529486674,0.4205225566695377,1.0638025989659197,-0.6861630170919929,0.0069014835189429,-0.1163252444999901,0.1354940820258739,0.1701258526490472,3040142
0,100001.0,50,418,-0.0307657747931492,0.2440949549460035,-0.5596941477322614,0.251383950191377,0.6166903180226142,-0.0492904304284776,-0.5237618408659812,0.1336114556319765,0.0753088083546758,3040143
0,100001.0,50,454,-0.3678567252561177,-0.1199431919864273,-0.1418509760773368,0.590542342816919,0.0623684743828643,-0.0251619518400981,-0.3072888776307819,0.1421656574717799,0.0484383854203831,3040144
0,100001.0,50,479,1.386190456045021,0.6288777632362067,0.0697343136304691,-0.2000007639105434,0.2640892185041216,0.0521216395382539,0.5353905620523953,0.1141760442494755,0.5882116848586527,3040145
0,100001.0,50,399,-0.0904394326434402,-0.2509743312887234,0.3289247189689862,-0.0624296888439662,-0.4178566018749032,0.0214822825947012,-0.3421721139152283,0.1408610812746151,0.0222170923017632,3040146
0,100001.0,50,462,0.3844648188947523,0.1655712324123466,0.0941973264307225,-0.2465029410933109,0.0030085508442659,0.0227012451919475,0.2384676153227046,0.1161589037528887,0.2505113047985813,3040147
0,100001.0,50,456,0.884627847689945,0.6234729233414495,-0.2734995007612069,-0.8238235618214393,0.5620791127614586,0.0111372804180838,-0.5618299283182908,0.1516372821317876,0.1336376473109384,3040148
0,100001.0,50,486,0.5662083399247027,0.2422556645779466,-0.1332652619436483,0.792443273809504,0.2421588150564642,0.0011393979275858,-0.7413662054511985,0.1494880780595066,-0.1443522369644255,3040149
0,100001.0,50,396,0.0838334083143231,0.0985821987027468,-0.2800653478278732,-0.1875233595456735,0.2963577730845645,-0.0263358767999043,0.5022059553490342,0.1175997425997426,0.3290915927692594,3040150
0,100001.0,50,302,-0.1312912382193473,-0.2363982733487313,0.5343942783305886,0.6789781388728859,-0.589655517417573,0.0471654374163718,0.1702842813476411,0.1299712192569335,0.2976916090102865,3040151
0,100001.0,50,478,-0.2255699974882488,-0.212282011185924,0.4024196044573901,0.302614597557777,-0.4626384274424012,0.0327908208613655,0.099454868712272,0.1189296292679751,0.16734022150455,3040152
0,100001.0,50,440,-0.4224036249962002,0.0549203122716223,-0.7412726537193297,0.5793120609383424,0.678245254671988,-0.0839533032083409,-0.7771500457923806,0.1573554421768707,-0.5521536133415329,3040153
0,100001.0,50,436,1.087763585088121,0.7797585752215241,-0.1874789354381603,-1.559809949824921,0.5672515210639092,0.0322276346097598,0.2491898129135819,0.1186576840681023,0.1918988649613072,3040154
0,100001.0,50,407,0.2402721253722259,0.0997667495815524,0.2700733992985924,0.2743221235251203,-0.1852197638503424,0.0389908256199667,0.3649820673654153,0.122182664274501,0.6878518742015091,3040155
0,100001.0,50,452,0.8590054419566318,0.6860964088532647,-0.0825105627894587,-0.3757573718948953,0.4269683801156423,0.0381155543097481,0.0870462340700122,0.1197178378740658,0.2725874027848465,3040156
0,100001.0,50,471,0.1542588995276677,0.0110632424250219,-0.0059184278936925,-0.3676976025958209,0.0109099677970751,7.169034085340897e-05,-0.3789816658538739,0.1529202590126959,-0.2988004393784136,3040157
0,100001.0,50,524,-0.4621161459923595,-0.2561455620278529,-0.2978904785556505,0.100039590345833,0.1286678530447726,-0.0530537657448248,-0.9195950998929672,0.1719832076974934,-0.5024344797321106,3040158
0,100001.0,50,467,-0.6518086608910203,-0.3044559959440776,-0.3261869486970079,-0.3743510011824851,0.1285822198434071,-0.0598396379989252,0.3687971040579219,0.1215096503717766,0.0012610821509096,3040159
0,100001.0,50,474,0.0448784726485192,-0.0812004203188463,0.2059572202517798,0.0828022325448421,-0.2225774653810371,0.0186994876666854,-0.2108558707366224,0.1416334826613572,0.0538680754534291,3040160
0,100001.0,50,494,0.4065018183519998,0.2230622604988789,0.090449460824861,-0.414047076569495,0.0360791789374869,0.0262529574983959,0.6307975163347992,0.1060536119209588,0.4923617443981162,3040161
0,100001.0,50,340,-0.8394488788477621,-0.3173197210111225,-0.1439157702112558,1.3237694497243244,-0.0373920792759784,-0.0393133323040367,-0.8162139477430435,0.152593252065927,-0.6434766336668831,3040162
0,100001.0,50,368,0.2586578969318427,0.4885876237231297,-0.9171644576838092,-0.9969837743276238,1.0557166209393138,-0.0747840680416873,0.154477087058162,0.1205435878054925,-0.1750169281849962,3040163
0,100001.0,50,418,-0.521722515689734,-0.2796714176858625,0.0724090964595082,0.960036265713838,-0.2079132242783105,-0.0109471452598897,-0.6118329619508417,0.1519492412349555,-0.2613583146580586,3040164
0,100001.0,50,348,-0.3280831401404231,-0.0572230125829672,-0.0612070649128847,0.495344071229647,0.0241399063134731,-0.0112788664728635,0.7123701739181548,0.1035020329971068,0.6595458559374252,3040165
0,100001.0,50,437,0.5600044213070273,0.3463130774704152,-0.1406306588837891,0.2329590553269761,0.3022285232745478,0.007518782291037,0.0147744643636781,0.1246296064438045,-0.0589410546675947,3040166
0,100001.0,50,435,0.1893990119374661,-0.0600659334551694,0.3451399951137818,0.5897225193678634,-0.3336080944919758,0.0366878927577778,-0.7458447204094484,0.1613123271286536,-0.1286469502536889,3040167
0,100001.0,50,410,-0.2161537526533856,-0.2298929716596383,0.122709448979227,0.5010811455785339,-0.2262682088836575,-0.0015073526437815,-0.0084104278994725,0.1344877624963028,-0.0063805709787143,3040168
0,100001.0,50,458,-0.9618051154318342,-0.0069147504899903,-0.4370127960420307,1.2361089446686593,0.3795811776667816,-0.0522063432206556,-0.8613433769617742,0.1558525584146702,-0.0350413721389653,3040169
0,100001.0,50,477,-0.7961421176121567,-0.5134066564951825,0.2342229601172595,0.714105961076046,-0.4708805075100268,-0.0081122664177725,0.1419255850915075,0.1218990083595627,0.2115421065371093,3040170
0,100001.0,50,385,0.7852427362102292,0.4786566074036313,-0.1201499646476287,-1.6368265111846296,0.3522858325850469,0.0191853102798458,0.7982093786598228,0.0999540920662743,0.4096859998463897,3040171
0,100001.0,50,421,0.1906164979297604,0.3474282343469976,-0.1100121834489257,-0.3015799339928622,0.2758848686073361,0.0112219910868904,0.4345508682900149,0.1109974446631444,0.3590801398003354,3040172
0,100001.0,50,402,0.4672638806397073,-0.0469869331510317,0.5373530779242011,0.5764839263773975,-0.4952562638381447,0.060445299655713,0.7954194952129056,0.102059202059202,0.913719669910266,3040173
0,100001.0,50,498,-0.1676157257680484,0.0195724468017454,-0.1593386173654614,-0.1990469913615162,0.1498501887243519,-0.0174719972422579,0.2727379111278663,0.110520376374849,0.2040580016733131,3040174
0,100001.0,50,388,0.469651808063493,0.1140617844294098,0.3391494773503607,0.2198659681650422,-0.2383862099163591,0.0482143382994933,0.0780119977864937,0.1147699933631989,-0.3344319595715828,3040175
0,100001.0,50,523,0.0819464656706972,0.1115313735369389,-0.1487137623606332,0.2483002612273556,0.1881448163611226,-0.0097931249295594,-0.439218233612577,0.1445289980398939,0.0387020051935318,3040176
0,100001.0,50,496,-0.4624791204262889,-0.1187288867736877,-0.4429794813797673,0.2617787734347934,0.3270242683974073,-0.0606534065433105,0.0843933249342889,0.1285962301587301,0.1325843213748993,3040177
0,100001.0,50,394,0.0378338630247355,-0.010567554991278,0.1283322631261422,-0.246919288817439,-0.117934570136892,0.0144863455753785,0.2715395630523144,0.1151311953352769,0.020032323408462,3040178
0,100001.0,50,506,0.5422507621347115,0.7085030100106936,-0.3894256535540015,-1.4200753719474335,0.7080959173128754,0.0033830489329362,0.7335451810219151,0.095261936550321,0.2645292887601266,3040179
0,100001.0,50,464,0.7146554914617468,0.1438066335712471,0.277235532162439,0.9540451513414556,-0.1687259929432138,0.0428414643943108,0.1315424286750259,0.1174749025823921,-0.3123823474479337,3040180
0,100001.0,50,449,0.2239569682200037,-0.1850261727697062,0.4792917219325044,0.8647555298068518,-0.5158370777479174,0.0438305090764546,-0.7493868258595783,0.1535561314472879,0.0550056361033793,3040181
0,100001.0,50,424,-0.6942830587541113,-0.2286154877505415,-0.797028228057965,0.5855372350999918,0.5806022520917054,-0.1104055288942922,-0.5027815764860559,0.1574555628703094,-0.2321346357653883,3040182
0,100001.0,50,452,0.8742905050394241,0.3715196505505198,0.1824630072643675,-1.0641867302392694,0.0320582156045533,0.0475286469068243,0.3648446591761916,0.1139810090702947,0.4834097990447334,3040183
0,100001.0,50,446,-0.5288707163364134,0.0847591313361792,-0.7259276942551188,-0.0707144444951114,0.6802351273151599,-0.0800364211346739,-0.0954646352273209,0.1396966300971255,-0.2904964981055904,3040184
0,100001.0,50,384,0.0752454632340389,-0.22162730909501,0.4689198119480328,-0.1676271014011117,-0.5253275038977574,0.040168163536434,0.2822925624941085,0.1202658029503936,0.3880709037324295,3040185
0,100001.0,50,440,-1.043859919346626,-0.3815963750423617,-0.6445674472919154,0.0742434802825616,0.3678997742139801,-0.1029711554206336,-0.4981693786293304,0.146964718090626,-0.4054402317365459,3040186
0,100001.0,50,407,-0.0086847917239919,0.0575610006664922,-0.3802401140278644,-0.0531362732296582,0.3630160387310689,-0.0410652470724017,0.1637394625477115,0.1187945416261742,-0.3162053107566606,3040187
0,100001.0,50,464,-3.763826197531752,-0.9143581959983214,-0.5289149851873405,1.4650721480043496,-0.0089889625766311,-0.1263921443180552,-0.548982027754321,0.1488940605481959,-0.3181463904666416,3040188
0,100001.0,50,454,0.1339236760377729,0.077088253669867,-0.3312153192722633,-0.3886200138928611,0.3302384995908559,-0.0338269456011725,-0.520808494383343,0.1534794999080713,-0.4319749305938535,3040189
0,100001.0,50,463,-0.6374063801067679,-0.1256051085726441,-0.6776767858590464,-0.0610408221558094,0.529235499134885,-0.0889604280104648,-0.4490159936553616,0.1465502867813792,-0.1199863510318864,3040190
0,100001.0,50,381,0.7407061409255365,0.3497193828798867,0.0335497607732762,0.4397259388654569,0.1510270555268321,0.0284200621045865,0.154591975909999,0.1264562711312069,0.1124537864054497,3040191
0,100001.0,50,403,-0.4008229465739262,-0.2124181893109206,-0.0473819764509092,0.6036390166480778,-0.0681311704736135,-0.0204559301223874,0.0062341658883021,0.1276047261009667,-0.197886631311112,3040192
0,100001.0,50,432,1.4289441227975928,0.5913250200824237,0.0316045205665089,-0.7549857308082651,0.2777967678350063,0.0450256907256604,0.524827233405121,0.1108408479670938,0.946216123773106,3040193
0,100001.0,50,347,-2.429080714963336,-0.4189097080462012,-0.6300314904880462,1.6572307317582764,0.3361556367609301,-0.1042071459086347,-0.9054195476810676,0.161205327201303,-0.067007665440434,3040194
0,100001.0,50,384,-1.5183883616286509,-0.6063945232402885,-0.0901535970040949,1.4514350698407774,-0.2338721215739813,-0.0530708777707122,-1.3531982666840758,0.1789601554907677,-0.8360791688855633,3040195
0,100001.0,50,410,0.4590144197696185,0.153919302314356,0.360092574207757,0.0676448371036388,-0.2361644419617022,0.053441005206855,0.0700421153853322,0.1253833903503597,0.5089708756265252,3040196
0,100001.0,50,425,-1.3308905222385683,-0.5403385703689952,-0.3690297321250521,0.6809789290107309,0.0443869415478565,-0.0814529704883024,-1.0630487136474884,0.1644629055810806,-0.5515012722285254,3040197
0,100001.0,50,477,-0.1469810754899307,-0.0107535313961688,-0.2741997788770869,-0.1870220298980386,0.2348656430832508,-0.0331852573878864,-0.0738665468835444,0.1334559204392417,-0.0784991570010805,3040198
0,100001.0,50,448,-1.331421234898679,-0.4885437345361649,-0.5704394141600768,0.642512052195062,0.2476213962116134,-0.101635419150832,-1.313968791365426,0.1731042960662526,-0.421052284230527,3040199
0,100001.0,50,413,0.7607364262338988,0.2848916535279351,-0.1443794840024939,0.2225410094116204,0.2736757334697808,0.0027801792172743,-0.1397958059978825,0.1280785041289243,0.0877087618717181,3040200
0,100001.0,50,409,0.2672161624590201,0.4646213390695176,-0.511244258058701,-0.9379520218422284,0.6880353399724918,-0.0281648403038938,0.0416352095923523,0.1325381503952932,0.011146161981598,3040201
0,100001.0,50,396,-2.8683960078605466,-0.8862447746279296,-1.089187030962956,0.2985264607131365,0.4972177372100733,-0.191114204407078,-0.3355333564307545,0.1471666336437487,-0.5392649043716146,3040202
0,100001.0,50,480,-0.4300458763066932,0.1160655613735609,-0.9503284855187408,-0.8858142290464948,0.8933137176786607,-0.104307266872864,-0.3563569060549097,0.1411244605369029,-0.3060112674515703,3040203
0,100001.0,50,340,-1.2132807686838247,-0.6959697800311612,-0.4135556681021332,-0.1987496612654684,0.0037723860608698,-0.0978710226249851,-0.5453746190906442,0.1394618998678608,-0.611674924205683,3040204
0,100001.0,50,380,-1.3206949574561535,-0.5119972675585668,-0.0884683502823454,1.0727675660744251,-0.1866121598539959,-0.0462798461734572,-0.7210295101143165,0.1607041020000814,-0.2393516548800314,3040205
0,100001.0,50,450,0.8961548697516297,0.4801559134382915,-0.1575635325137543,-0.5932716168351204,0.3863118311613593,0.0148578152549309,-0.0326505046357145,0.1245547575253277,0.0085477603287996,3040206
0,100001.0,50,422,-0.4186376189799543,-0.2284735607330635,0.2991892835131481,1.0601820072883308,-0.3802828776861016,0.0195018674987007,-0.7566894318849989,0.1499188755962155,-0.1043809865556394,3040207
0,100001.0,50,391,-0.8567449484850898,-0.2722363074987853,-0.9116779628318707,-0.0721009247490123,0.6585547702981438,-0.1271894177927847,-0.0348142019067747,0.128131021194605,-0.2556182830666509,3040208
0,100001.0,50,506,-0.389521261153464,0.0041913483810871,-0.1790624445264043,0.1622040105215238,0.1591935019004507,-0.0208721441069518,-0.5959661277080223,0.1518280297901151,-0.184066802962097,3040209
0,100001.0,50,411,0.5721982806473046,0.2501647081953116,0.0383126051261974,0.1315373743351967,0.095593935294363,0.0220129011861796,0.0274957115948928,0.1275738483312788,0.142009942539697,3040210
0,100001.0,50,541,0.6464382372351702,0.7157995800761243,-0.4910318684160532,-1.5967300044147503,0.8012366271971922,-0.0080878266810776,0.3687686734714698,0.1160205535205535,0.4564650316214884,3040211
0,100001.0,50,489,-0.7659353999751448,-0.197335313292339,-0.1371320750355358,1.2827454702495484,0.0181724047829561,-0.0299810035762034,-0.3923603216226651,0.1369225700751505,0.0214509124251206,3040212
0,100001.0,50,423,-2.120839830185978,-0.7180870127927376,-0.9521439880036248,0.5596796185125414,0.4637529421204029,-0.1629665303731218,-1.4509671024503183,0.1869139547710976,-0.4443874872333107,3040213
0,100001.0,50,422,-0.0475189451707897,-0.1382768396344474,0.2375351201361101,0.0423171670633207,-0.2796481515566875,0.0184935641319234,-0.3457928071775104,0.1325066137566137,-0.0696480652752017,3040214
0,100001.0,50,410,0.0187423825210539,-0.0619142880282453,0.1773699227550507,0.4288417608327178,-0.1874445252697908,0.0167044325769885,0.6345174218753967,0.1030240221088435,0.5899052572875828,3040215
0,100001.0,50,426,0.4127043583943805,0.417363602615515,0.0322503190292877,-0.05853336926286,0.1873243840346103,0.0329612257715757,0.0702326819310443,0.1317828300911007,0.1109809582988896,3040216
0,100001.0,50,494,-0.2476928378401227,-0.0762985307871413,-0.3780905487772438,0.6062783699986501,0.2920730568919364,-0.0500248362225357,-0.2105115195364633,0.1365419501133787,0.0437663045957905,3040217
0,100001.0,50,512,0.0294810778990879,0.0060663094255294,-0.2007237144649023,0.2664917825411291,0.1791630988381022,-0.023298055208426,-0.27727215064399,0.1383590819505372,-0.0602610658688011,3040218
0,100001.0,50,418,-0.4225150953946547,-0.2015171908882424,-0.3229195743795049,0.4285470290719919,0.1789931479244783,-0.0523443203976571,-0.9656382583419768,0.1668134515711046,-0.4383927238116489,3040219
0,100001.0,50,347,-2.6371593271127263,-0.7741085928783218,-0.4920198583749111,1.4867129953345088,0.0321803131967243,-0.1126371681745738,-0.7092557887739788,0.1590747410075141,-0.4449216545012922,3040220
0,100001.0,50,484,0.3524760213744283,0.1406354796320879,0.1413180681976422,-0.1094754470296872,-0.0511763900548622,0.0265238385450294,-0.0187312363322669,0.1319127651060424,0.425138807686837,3040221
0,100001.0,50,365,-1.2762482953659415,-0.3412348283915327,-0.5346488722637236,1.049001169202478,0.2925592447005834,-0.0873646400151351,-1.1260115448595491,0.1853526220614828,-0.6927276459638227,3040222
0,100001.0,50,488,0.1711892960214908,0.0353135507400493,0.0184294927033893,0.1378005271420057,0.0021059167437803,0.0046426803227998,-0.0768591943997155,0.1337665110887404,0.0197277189175505,3040223
0,100001.0,50,451,1.4235554095755858,0.7106279922781321,-0.0650813645256726,-0.1064464889200062,0.4243590658771129,0.0418913923899586,0.6848987770906322,0.1025763670852956,0.4886529956417659,3040224
0,100001.0,50,525,-0.3310591638357527,0.1993394942707091,-0.7950401846689522,-0.4995980580962637,0.8004151870587439,-0.0800270077386388,-0.028242818339001,0.1356193640246796,-0.0055924825447134,3040225
0,100001.0,50,475,-1.333344769193423,-0.6779795657996718,0.4813374292447715,1.479851554556248,-0.7726491286378518,0.0096392643940408,0.1991667073411308,0.1175665321073484,0.2034906917179003,3040226
0,100001.0,50,399,-0.453781567216483,-0.3166499072559844,-0.2449721170939496,0.2715524260264464,0.0512638985074136,-0.0511748938406477,-0.9484530222120974,0.1739115646258503,-0.5399390412165231,3040227
0,100001.0,50,453,-0.0950113551186522,0.123833601713438,-0.585396312320777,-0.7747274925293293,0.5772495580710421,-0.0606548192590937,-0.4109622568211387,0.1427298192004074,-0.3169569017260173,3040228
0,100001.0,50,539,-0.6400110341290026,-0.2805439629850143,-0.2145666329130356,-0.0219834444478398,0.0429405650762569,-0.0448988032388196,0.134169727597598,0.1223564022383146,0.1586504605116153,3040229
0,100001.0,50,506,0.4894019286504436,0.5242745020171047,-0.5997465217813919,-1.0098547913073332,0.7972074706605519,-0.0343242676746036,0.3179927776869614,0.1138335822133731,-0.1901613331365508,3040230
0,100001.0,50,497,0.3663249210023078,0.0604296386456425,0.339301756744723,-0.2226448735138184,-0.266270428978482,0.0443284401042765,0.3139739952630525,0.1211734693877551,0.3430284100905649,3040231
0,100001.0,50,519,0.3916030050048887,0.4726880681346385,-0.2541805535774166,-1.2386643004434768,0.4675436253992692,0.0029274240776302,0.6930489922332809,0.1137053476098959,0.6183333896032128,3040232
0,100001.0,50,361,0.6756217783010959,0.3181466950177648,-0.0809611480909125,-0.0916648660876641,0.2349810459191811,0.0126218106256443,-0.4022971957682283,0.1564993564993565,-0.1952126678296445,3040233
0,100001.0,50,489,0.7202609426756158,0.3684010607074117,0.3038915208705813,0.1004675616787033,-0.0759125853469047,0.0616329889270363,0.6011346574196059,0.1020753479056597,0.579724627966737,3040234
0,100001.0,50,339,-0.1914734219555239,-0.1330075106852411,-0.1295325465284191,-0.3205184674734864,0.0449665201771552,-0.0247119219097314,0.0620820925953279,0.1204187925170068,0.1460287587429297,3040235
0,100001.0,50,377,0.6542123809594398,0.2121034259394251,0.3906907192342101,-0.5414970183222695,-0.2329794369006142,0.0612066789486321,0.0852083611085137,0.1297118847539015,0.4637437269711037,3040236
0,100001.0,50,465,-0.6879924311661408,-0.180940488110618,-1.109098972841567,-0.0430761787803057,0.878893757625962,-0.1438674841485129,-0.1854263332304944,0.1353164829150051,0.0683511715114747,3040237
0,100001.0,50,507,-0.9989069841635952,-0.1461253838822797,-0.7147139644266961,0.5940453890059174,0.5511442196620739,-0.0946648882437442,-0.057148858769285,0.1251678302900107,-0.0225130150326517,3040238
0,100001.0,50,487,-0.5325037655792669,-0.2139810015262779,-0.0032299219024217,0.1448473455049259,-0.1078487654480325,-0.015308656226276,-0.2523058658137646,0.1268047112462006,0.0076196312696194,3040239
0,100001.0,50,429,0.4801499727002689,0.3185179575599374,-0.0463778769035261,0.2296151190892209,0.2052045266700988,0.0167430753432654,0.2918072952240721,0.1194392908678622,0.4035080772226325,3040240
0,100001.0,50,423,-0.3404551837781385,-0.034568619741758,-0.1215836733181995,1.4000710853784997,0.088726570798004,-0.0168211668787619,-0.372414866349058,0.1403320211333264,-0.2876053215547676,3040241
0,100001.0,50,418,-0.1978304571221514,-0.1570022556397091,0.20688355725745,-0.4572683653310834,-0.2624386396659623,0.0135566861594796,0.0994983232629155,0.1261698618841475,0.3557810871958529,3040242
0,100001.0,50,419,0.3487808228194621,0.4045821603787937,-0.2502055000880469,-0.3933431571684138,0.4282866392742436,-0.0014023999841515,-0.1049744833003468,0.127953813104189,0.0873118896817834,3040243
0,100001.0,50,438,0.4377275217440179,0.0575315366592016,0.3318696335210327,0.6984498097895591,-0.2612164089443304,0.0433211458447141,0.2744760217288896,0.1129176945503476,0.2697287368345161,3040244
0,100001.0,50,506,-0.1295163322473592,0.1661746587073121,-0.443381946617571,-0.687538620804398,0.4747969200068053,-0.0408167856464911,0.1133261381234097,0.1222190406774954,0.2503667112293993,3040245
0,100001.0,50,460,-1.7706835597276387,-0.5056720588639622,-0.8705125671320777,1.0553669505277783,0.5018221116632632,-0.1383124709012904,-1.289643342048316,0.1924707671086867,-0.913313519972882,3040246
0,100001.0,50,504,-0.6084349802864262,-0.1758121236891269,-0.3828835809795859,0.2935896499086722,0.244792189328339,-0.0575191983835232,-0.1746329661582131,0.1414399092970521,-0.0590602012067628,3040247
0,100001.0,50,383,0.3113700517968806,-0.0841611667937673,0.2914556313626448,-0.5459624779258176,-0.2988613147242477,0.028712382727501,0.1106661835144621,0.1275655976676385,0.3195025378412739,3040248
0,100001.0,50,372,-0.0532540359755675,-0.3466107210447821,0.7090761902079615,1.0470676567226294,-0.8001811649175324,0.059978472143852,-0.0868497235187585,0.1296768707482993,-0.2132366179959903,3040249
