start,end,N,SS,ZngE,TajD,FerL,FulD,FayH,bsfs,btree,Colless,Omega,path
0,100001.0,50,249,0.7230634468402027,-0.9168573990289705,-1.3631729141954634,1.4605987155262972,-0.227620599436264,-4.026117631874864,-1.925842028600684,0.2068181818181818,-1.3640712340798458,3030010
0,100001.0,50,377,0.8606764927571943,-1.1003997208603182,-1.6297989826181265,1.617805096678652,-0.2703951967253534,-4.418974642908648,-1.992055916559795,0.2222520587182241,-1.2394408279448654,3030011
0,100001.0,50,334,0.5729133600988332,-1.1860662876239914,-1.3512341932425027,2.070555045748577,-0.2437543531394783,-4.70105305120881,-1.6518149655506025,0.1983484800170068,-0.8464148228333248,3030012
0,100001.0,50,381,0.8537996977720345,-0.1351679442742328,-1.0537737855298623,0.3231741089687091,-0.1345299009666889,-1.182511209051902,-2.640438853474576,0.2501417233560091,-0.8116013718774256,3030013
0,100001.0,50,409,1.0695743812841043,-1.0728802116840108,-1.8521975671749356,0.6913834579010958,-0.294529420592171,-4.45965318176948,-2.2689906286901023,0.2299703118241516,-1.082399070811063,3030014
0,100001.0,50,482,0.4470530622645614,-0.3597515467217143,-0.7220355224839833,0.7955726365090368,-0.1104939967287618,-1.1719536131315265,-1.1986271711142622,0.1766200699933152,-1.1285527688126635,3030015
0,100001.0,50,342,1.1353986886259742,-1.016750721655027,-1.8937765022615127,-0.6925492538730463,-0.2963481186181904,-3.655987059332304,-2.0266940624221226,0.2306292517006802,-1.4359283157770968,3030016
0,100001.0,50,414,1.0369284834401244,-0.6395282808296345,-1.55969145443114,0.5002386895367757,-0.2295442696256621,-2.8997644945651704,-1.5987901072309665,0.1865096337936372,-0.782054124270278,3030017
0,100001.0,50,280,1.4538537128626547,-1.246492509641379,-2.391638969897678,0.4096032239656546,-0.3730023931337798,-4.636058477721424,-2.048759272945558,0.2063098387503149,-1.4382076211174362,3030018
0,100001.0,50,349,0.1614829976859697,-0.4618040984381781,-0.4559217712353605,0.3997402620149362,-0.0864974249553159,-1.0111852544005564,-0.9756671753526024,0.1638568470866607,-0.473458504396103,3030019
0,100001.0,50,315,1.252313747813662,-0.564027014411166,-1.7610131818376715,0.1871205347006417,-0.2492668559786115,-1.8997366780355296,-1.0496053050263854,0.1671722743151314,-0.6430494856369908,3030020
0,100001.0,50,273,0.5722477131031404,-1.4199559356409923,-1.4864219994092975,1.531616710876279,-0.2771746513895224,-4.632304016727785,-2.018645502858216,0.216902145473574,-0.8504456939007229,3030021
0,100001.0,50,237,0.2339870368148797,-1.158121091458849,-0.9453481490122504,2.383921255712201,-0.1947010956190735,-4.2786713548348425,-2.23187786984826,0.2076792255363684,-0.7175305351828007,3030022
0,100001.0,50,361,1.2295346824104556,-1.06985240600579,-2.0325906450364752,0.564140701977849,-0.3162937792438169,-4.498933819067994,-2.170875088345278,0.2180115467239527,-1.5525803683061028,3030023
0,100001.0,50,257,0.2417324213747392,-1.1118289336864111,-0.9277567993726124,0.4523306962817457,-0.1890281058581808,-3.509768776062545,-1.254270874722281,0.1811293623140313,-0.961061236766308,3030024
0,100001.0,50,329,1.3914777066412092,-1.274015272485742,-2.337194914988817,0.6236384487316068,-0.3673202868102567,-4.882637881602101,-1.9845702797895737,0.1895388076490438,-1.3094262095180302,3030025
0,100001.0,50,316,0.5734185400435252,-0.8425521134094366,-1.1496556682150287,1.813361616489464,-0.1959205940972606,-3.982370564240671,-2.2366166730316386,0.2017922553636839,-0.9350628680303968,3030026
0,100001.0,50,380,1.4399281461924376,-0.2806691075898669,-1.8082186017970336,0.4495329357807465,-0.2342611687332076,-2.454822411289303,-1.6290294787177757,0.1950743260267069,-0.7726080441389147,3030027
0,100001.0,50,305,1.3249031662169608,-1.97214795331308,-2.670935396054345,2.674987501358856,-0.4564846331369772,-5.5455745656151745,-2.5361430668367855,0.243613206152026,-1.308364712764865,3030028
0,100001.0,50,369,1.1619077295447275,-1.0136908988576334,-1.9224269501841256,0.8416313367129645,-0.2991758035241134,-4.224747487585818,-1.0414155368191558,0.1660321821036106,-0.7626258535885814,3030029
0,100001.0,50,386,-0.1307327866877045,-1.0756453418269871,-0.4841285506518025,1.5036178235036783,-0.1326101168162176,-3.158304383430407,-0.869015969939448,0.163156462585034,-1.022858096060459,3030030
0,100001.0,50,319,0.7184081017669506,-0.258991066427676,-0.97228441449587,0.6996905524548238,-0.1339231799109209,-1.260775359835811,-1.0763649382151796,0.1636592136854741,-0.2369717056782696,3030031
0,100001.0,50,388,1.101272555539191,-0.3134220017853559,-1.4410578107824266,-0.5432198432930098,-0.1929008757997965,-1.105682588097656,-1.3303255314457656,0.1834744536112317,-0.6793242699936834,3030032
0,100001.0,50,396,0.7721201979151816,-0.6568780933566607,-1.2677556588579078,0.7471878332597306,-0.1962739212023961,-2.1679778715760016,-1.4684114816448952,0.1830040526849037,-1.25270615021969,3030033
0,100001.0,50,317,0.4630111944400681,-0.438324003200312,-0.786110539259523,-0.0679367819422021,-0.1243148127647509,-0.9658197488667868,-0.540832091321963,0.1449197922412208,-0.8655528076588487,3030034
0,100001.0,50,307,1.6260153595731008,-0.6272065015271385,-2.224775831156769,0.5663772715688999,-0.3090906680837555,-3.150614963620763,-1.6012497211681198,0.1808275729646697,-1.0582409908834216,3030035
0,100001.0,50,384,0.6096435949563904,0.0020518728911386,-0.6943945498149657,0.8731985801115318,-0.0822712944426983,-0.3498885692892721,-0.6521895604018959,0.1470786896318811,-0.3692566381035661,3030036
0,100001.0,50,313,0.7619745236230967,-0.3280371881016599,-1.062596904654759,0.9648594299214508,-0.1495652563069088,-0.9829750849278676,-0.8041829171360174,0.1547862001943634,-0.3274680719832061,3030037
0,100001.0,50,292,1.1060377944730373,-0.9824200863097072,-1.8396289075462409,-0.0961373125675966,-0.2883263173188539,-3.7327567989582153,-1.8860418347160663,0.1969305083144369,-0.8721445206594354,3030038
0,100001.0,50,351,0.3194880289562323,-0.8827805627778728,-0.8838845363493851,0.7580679366527151,-0.1668015380267166,-2.504920739607836,-1.4462494428969432,0.1925270108043217,-0.648225121691464,3030039
0,100001.0,50,326,0.329426098151134,-1.6544489667606934,-1.3484630186679374,3.290113690777649,-0.2762934430648547,-5.301298984825196,-2.010041166802854,0.218735168485999,-1.235361126106174,3030040
0,100001.0,50,258,0.8254513347729621,-1.0256398217663685,-1.5440476374309668,1.810461529038582,-0.2567217706859357,-4.163564699485248,-1.5876890348440558,0.1799580192437335,-0.7960561551829007,3030041
0,100001.0,50,348,0.6017654717158001,-1.27360624267386,-1.4358754666235407,3.130829503003576,-0.2597827730462299,-5.0154551013608595,-1.917863895660133,0.2042864591091911,-1.2258258846593006,3030042
0,100001.0,50,411,0.4099971545254327,-0.7000305293492299,-0.8801109867758266,1.3566374128360057,-0.1532275406195887,-2.324652327361864,-1.545922607322382,0.2102501221483068,-0.5411325268309096,3030043
0,100001.0,50,348,1.014866108272882,0.3810413850905642,-0.9341257860157852,0.3678205825954239,-0.0844167828868278,-0.2317487558475496,-1.464947303011614,0.1815525628856193,-0.681062514109193,3030044
0,100001.0,50,368,0.8991174163307676,-0.7855424569889372,-1.4882825407793838,1.1343355127728565,-0.2316764169745056,-4.109644692409434,-1.7714943258259233,0.1903949079631852,-1.2934328988251194,3030045
0,100001.0,50,317,0.3385912643115201,-0.5098509907382353,-0.6861057357453773,-0.3010942053960486,-0.1174090263376992,-0.8898946258324482,-0.4286575047881563,0.1419782198593723,-0.6033989436906859,3030046
0,100001.0,50,371,1.1954142405951005,-0.6320069000723686,-1.7360387228648364,-0.5767787411338019,-0.2503389829714616,-1.7253256752586177,-1.4218083813918854,0.1879317111459968,-0.9061284647940996,3030047
0,100001.0,50,367,0.7435615598287062,-0.96761223223251,-1.417912810044798,0.5415312591135432,-0.2360542408167779,-3.01634189280097,-2.368231297839239,0.229141656662665,-1.0895753802525805,3030048
0,100001.0,50,376,1.1520858982700002,-1.1241204634699824,-1.9762658374742976,1.6701914729511833,-0.3131991113547538,-4.898569091219434,-2.0242170935246557,0.2154644616467276,-1.3047293896962018,3030049
0,100001.0,50,411,-0.2036207226211958,-0.5497829664041607,-0.0915738797598032,2.1853815565277297,-0.0492517094848677,-2.748801449102084,-1.6995294119756477,0.1958315240990013,-0.654348020470333,3030050
0,100001.0,50,405,0.9709807088369324,-0.7949045822919574,-1.575958448710422,1.1694288073492454,-0.242397983677026,-3.8737877207121514,-2.119761329543781,0.2214162201193326,-1.0492327659666685,3030051
0,100001.0,50,255,1.1458492199224226,-1.5344094559330306,-2.208142667272827,2.564411293885797,-0.3719750929909028,-5.061667046734292,-1.9743737333476024,0.2237390451676165,-1.294838126218956,3030052
0,100001.0,50,331,0.110009245531437,-0.9032397685200948,-0.6565490066092564,2.074291381300394,-0.141328101931849,-3.8082269333243586,-2.1471351408942927,0.2225257845073513,-1.2748254704920077,3030053
0,100001.0,50,363,1.7541289296451354,0.3114631914871872,-1.818461713973828,0.9913334908888756,-0.1942656367854033,-1.364693185920006,-1.528435995998918,0.1853222204912499,-0.4306640966510439,3030054
0,100001.0,50,386,0.9669628679759256,-0.8411270273903406,-1.598508489495427,0.9283576409147872,-0.248473350313206,-3.2543289895790086,-0.9592621205866227,0.1687317784256559,-0.4584844430860605,3030055
0,100001.0,50,299,0.8813369098074169,-0.8978925158018576,-1.5335124753213345,1.3116613302947806,-0.2457679446113766,-3.952605772789979,-1.4818019964083202,0.1767998866213151,-0.5086147818288459,3030056
0,100001.0,50,336,0.357852145560547,-1.654184183833217,-1.3810334008304577,3.2271493933112527,-0.2800223883928943,-5.213488046242848,-2.5859670250441185,0.2706841014551516,-1.5380337051029855,3030057
0,100001.0,50,365,0.2046686579053805,-0.911963987305731,-0.7701968324137252,1.9814624073820968,-0.1552408855941009,-4.036792768595537,-2.01176746258831,0.213808125990122,-0.9337971167421208,3030058
0,100001.0,50,342,0.4732643736385848,-0.9880128370013702,-1.121164582737211,1.686093225905993,-0.2024479198545877,-4.041365076306002,-2.093498857091298,0.2186428835099931,-0.8867901623724224,3030059
0,100001.0,50,371,0.9325674762851968,-0.7258231299674226,-1.4913205877726543,0.1811430744883351,-0.227834147495956,-3.1098824610679507,-1.8123430335345616,0.1985871271585557,-0.859107130512808,3030060
0,100001.0,50,239,0.4168708803944148,-0.5937583736511365,-0.8239560406003786,0.6711492494452874,-0.1404880279505692,-2.054239740215937,-1.8577735646338265,0.2092572605965463,-0.6296361671851727,3030061
0,100001.0,50,261,-0.2800990214800348,-1.20928381342896,-0.388945073246658,1.921772532276343,-0.1313432902970615,-3.8701729099326623,-2.4699785779973316,0.2434538470560638,-1.1702719068815368,3030062
0,100001.0,50,381,0.8284377048621375,-0.8513829033377088,-1.4464604070273794,1.9548997275231883,-0.2311900248557753,-4.296621372157973,-2.3696633965413056,0.2335997335997336,-1.071849495584878,3030063
0,100001.0,50,396,0.5909523871353106,-1.2356817851235726,-1.401911294349394,2.3548910848850246,-0.2526214399902743,-4.874063702765052,-2.44975754602132,0.213497828509935,-1.4491313804283918,3030064
0,100001.0,50,368,1.0159319581468722,-0.1375951317861759,-1.240269350278386,0.1289962264047054,-0.1569290617791814,-0.6914871912098489,-1.7234339724613614,0.2080088614393125,-0.9330746132859988,3030065
0,100001.0,50,422,0.6453033753680765,-0.6554467303047197,-1.1223342281717796,1.4813674584159209,-0.1787657850034782,-3.2560018865426184,-1.6602711280807212,0.1927437641723356,-0.5740873768673892,3030066
0,100001.0,50,324,0.5162881510863563,-0.8722799748692999,-1.1020035643292487,2.4635423485376853,-0.1922436176677906,-4.249260290119466,-1.709697914625016,0.1954027642803153,-0.7486062583034316,3030067
0,100001.0,50,287,0.1795815929769228,-1.4301031959632804,-1.044407857097504,2.5325359114240023,-0.22486295876693,-4.7055388913955,-2.3134880874077637,0.2210541474654377,-1.2129108695135375,3030068
0,100001.0,50,502,0.0865761246841022,-0.852011460110687,-0.6014241333073037,1.1938946687229044,-0.1305160916818246,-3.186540332628945,-1.5879281309690054,0.1921437406131283,-1.0062381323460787,3030069
0,100001.0,50,446,0.6515035897596084,-0.2572935831169978,-0.8947906751958555,1.689990580944713,-0.1239046477976482,-1.1779916589962849,-1.5395214379866886,0.1683723785372137,-1.035593491306403,3030070
0,100001.0,50,377,1.402957890985102,-0.2139881750837622,-1.7268024096642842,-1.2874377489589508,-0.2199659818831622,-0.8106440494632553,-0.7171775684064814,0.1552952541963531,-0.5578029076044646,3030071
0,100001.0,50,390,1.0015495317475236,0.0631709157871292,-1.1055294903516126,-0.3675267969530487,-0.1267625424990253,-0.4861705742368652,-0.4602551188475101,0.1397490030494956,-0.2767042133556649,3030072
0,100001.0,50,325,0.2691243076300209,-0.8048604278065316,-0.7802563452582102,0.9446546342986712,-0.1492110469702675,-2.0540186393489854,-1.5325498644383373,0.2009055277740235,-0.8892512174878255,3030073
0,100001.0,50,355,0.8819240550689113,-0.3664040085002034,-1.2220177300682795,-0.4960577861864693,-0.1708567498871388,-1.0536872679430915,-2.0035539695604787,0.2140196214540238,-0.4980292945243031,3030074
0,100001.0,50,387,1.0548327815247929,-0.5523499735258026,-1.5287479007274651,1.032229246984161,-0.2200086952727001,-3.1216967069032378,-1.744762268798303,0.2012995949825016,-1.0392717764250976,3030075
0,100001.0,50,338,1.3220499026916102,-0.0468408066722879,-1.5364809989882469,-1.0555865676761134,-0.1860584358780403,-0.5309053228484824,-0.3561494652482269,0.1377373866213151,-0.5911074682062369,3030076
0,100001.0,50,414,1.3174231999680843,-0.463263012237996,-1.775839071688404,-0.1436727041752239,-0.2428568583971291,-1.3088934999888755,-0.854340674703216,0.1669153041333492,-0.705346655552393,3030077
0,100001.0,50,431,0.3935886798665088,-0.5963159034939988,-0.8003898524632189,0.2820179661805188,-0.1364485671664953,-1.0679684615761442,-2.464334894660177,0.2555727648202138,-0.8286949068739815,3030078
0,100001.0,50,377,1.4872760352217584,-0.7474760119120415,-2.137038995534716,-0.3451968260494578,-0.3059527653358805,-3.648856899284992,-1.276756499347669,0.1796842898233118,-0.4212551092509184,3030079
0,100001.0,50,383,1.0245961775800545,-0.7852081800720453,-1.631332947855432,-0.0048753367141856,-0.2484908577635904,-3.5233195113525393,-2.416801239507349,0.2373344074471894,-0.8336929011631714,3030080
0,100001.0,50,353,0.427242147486616,-0.8002399568673839,-0.958326717711904,0.7770839158087917,-0.169864504064386,-2.7980700511984065,-1.4802698033907955,0.1925034013605442,-0.8447832500007229,3030081
0,100001.0,50,368,1.4044672820134825,-1.0252809976696429,-2.2060293912766236,0.9332676554992256,-0.3336830605944508,-4.439497752533528,-1.7630602063210885,0.1856807348789856,-1.281216382873016,3030082
0,100001.0,50,367,0.2453483326359926,-0.9993105654676838,-0.8680439365429107,0.7834655781982027,-0.1729567370139072,-3.2814125429195125,-0.9253592074111948,0.1598943148688046,-1.3458986630459406,3030083
0,100001.0,50,386,0.0057724124573678,-0.3680831439118018,-0.2232974003751501,1.120111035111084,-0.0522180771416724,-0.8181242789053894,-1.36187629911677,0.1762045582564236,-0.7395081711254721,3030084
0,100001.0,50,392,1.0301188178620382,-0.7938250589785621,-1.6427425265124385,0.9394097059036092,-0.250360416853234,-3.0204853919224957,-2.3469506715576185,0.2348455305689154,-1.1780502921623632,3030085
0,100001.0,50,297,0.864979180723249,-0.1257745079557681,-1.0614637893441936,0.6461033626825413,-0.1354186093886293,-0.7952067168308036,-1.1626902867918258,0.1752113466745921,-0.464520833583857,3030086
0,100001.0,50,414,0.475185032329022,-0.614793906658475,-0.9042810935070708,0.1782829926807756,-0.1501255415135282,-1.3450329845684377,-1.117206054852791,0.1672698149027052,-0.9000030661755999,3030087
0,100001.0,50,391,0.9353145996127216,-0.9798964755383328,-1.64413526914262,0.0036259768319837,-0.2635347461363575,-3.994128807688352,-2.0316758098723824,0.2123594335693461,-1.1142088211146668,3030088
0,100001.0,50,316,-0.1213622053320747,-0.6938175841657594,-0.2691208763577261,0.4100255575151055,-0.0806197315337467,-1.5695876206874897,-1.886776795513447,0.2111069259918732,-0.8095684756837731,3030089
0,100001.0,50,440,1.1718152979633278,-0.8667920531776458,-1.8475419803206257,0.4446271060968007,-0.2793045583381618,-4.028410881852004,-1.7284833277788263,0.1868942782592489,-1.0852273098938805,3030090
0,100001.0,50,380,0.8993885286006074,-1.2337411266609095,-1.752494014055436,1.7739065251548136,-0.2942463198422268,-4.881794666919952,-2.6630802267832454,0.2295399867263979,-1.0233169707949004,3030091
0,100001.0,50,360,1.0148274689307537,-1.1136266630088254,-1.813319556531215,1.4790516402353835,-0.2933139918939655,-4.706414343195922,-1.5435629383358385,0.1771473649700844,-0.6370082127002024,3030092
0,100001.0,50,323,0.6129730128472322,-0.8308585820910477,-1.1880137984258057,1.9320180897705592,-0.199596083912226,-4.197507615386208,-1.788166379250553,0.1826178747361013,-1.0018291729777866,3030093
0,100001.0,50,358,0.9140973112100752,-0.5091977797929723,-1.3427407345090991,0.4724053956162483,-0.1951615546817225,-1.6596142669967495,-1.014044095408188,0.1643784786641929,-0.6754033400810946,3030094
0,100001.0,50,393,0.4983050407131689,-0.8770114012868306,-1.084964769734872,1.531413920835392,-0.1899881943871195,-3.5542692012657224,-1.5097155451642768,0.1859252080720556,-0.8251588721715618,3030095
0,100001.0,50,342,1.375513330324698,-0.5777036288382235,-1.9096381539656175,0.5616440536468101,-0.2675271677407115,-2.43267530245487,-2.2485899756883714,0.2304717025699168,-1.2609974160564772,3030096
0,100001.0,50,306,0.357382274701058,-0.2133491321272849,-0.5333273449302519,2.317526964568519,-0.0785109794956022,-1.2660783071833814,-0.7566654425536242,0.1495015247478301,-0.4924074809701544,3030097
0,100001.0,50,370,0.30092784489077,-0.4464399589186701,-0.6061290080082666,0.5504984783134134,-0.1031889598793018,-0.90528723519216,-1.8737041598277369,0.2024394132653061,-0.8376430127080354,3030098
0,100001.0,50,366,0.7871614849029777,-1.393491808326009,-1.7182705130248015,1.401054643426333,-0.3015113234110463,-4.869029643494357,-2.1838751521399877,0.2237850619699935,-1.2527868909426108,3030099
0,100001.0,50,360,0.5313323170916682,-1.1440581046456306,-1.279470576722407,2.095565135358094,-0.2320090970364653,-4.547627555614552,-3.062244543405114,0.2793895335912142,-1.3029690630893838,3030100
0,100001.0,50,452,0.6780233533512384,-0.8963143351024659,-1.3017676314009343,1.2633601479726615,-0.2166580146093701,-4.147100484534852,-2.179763992912124,0.2122458533975388,-1.1904122880841657,3030101
0,100001.0,50,381,0.8668897586287554,-1.4188555271043817,-1.8243977093130372,1.29443935810828,-0.3157055807213798,-5.0121668652134295,-2.277196469102289,0.2230640759297731,-1.190146273001115,3030102
0,100001.0,50,329,0.7670276302723862,-0.3249132460338428,-1.0665127418679945,-0.0055741127763792,-0.1496737245159365,-0.9075565595603836,-0.8269793690510754,0.1598307291666666,-0.1744261115634338,3030103
0,100001.0,50,303,1.6383522146824765,-1.3954392272464662,-2.6900508158143155,1.8851181265038908,-0.4184360922120529,-5.28447137494395,-2.6992879759174513,0.2195902170391966,-1.2949967189627187,3030104
0,100001.0,50,300,0.4060784868710511,-1.282435340102835,-1.2167107122167706,2.921682659158216,-0.2349017424579271,-4.9750142466549265,-2.3470299055665897,0.2456848411006193,-1.3441695504633602,3030105
0,100001.0,50,412,0.8462461544593997,-0.2195859737847393,-1.0947682099957674,-0.0564963904372513,-0.1451173508472807,-0.6647912101414117,-1.9168774311068153,0.208834426627794,-0.4230424810041466,3030106
0,100001.0,50,391,1.165017282156232,-0.9556020491535726,-1.8919094962047271,2.161842671890353,-0.2912356943782224,-5.091375049004165,-2.169490089161661,0.2203653916656483,-1.0497229267092394,3030107
0,100001.0,50,340,0.3632753833360139,-0.6020441112598958,-0.7686417413333247,0.8887639894415263,-0.1335381600956679,-1.9381868460202616,-1.5180862500380918,0.1765728584427401,-0.6284635130038893,3030108
0,100001.0,50,351,1.301914413542909,-0.64345360041518,-1.8643026614949585,0.5473322200811951,-0.2666149316927355,-2.863250959111604,-0.9475852354841026,0.1609472556145746,-0.9643579216146838,3030109
0,100001.0,50,372,0.6404064226782898,-1.4467309962176509,-1.5822364288726802,1.60404535995268,-0.2890061681518248,-4.907770637929933,-1.976962755242677,0.1975604034717335,-1.130699246572425,3030110
0,100001.0,50,337,0.7573826260090442,-1.164295892833663,-1.549031528373089,1.891345242159815,-0.2657284362805932,-4.604110701307388,-1.9352423937444103,0.1893503880425409,-1.0784746349646508,3030111
0,100001.0,50,371,0.5849043439391902,-0.8290502902476451,-1.155357794432067,0.7396117807362265,-0.1951511542285348,-3.214008599862007,-1.9897285184121456,0.2083641427585527,-0.5948620192353274,3030112
0,100001.0,50,300,1.023328460869006,-1.0699497938823177,-1.7966767806448043,1.2963793089284288,-0.2891843389986889,-4.5563278452172735,-2.3275197713208953,0.2337532358075973,-1.5954240203268637,3030113
0,100001.0,50,408,1.8522819958573211,-0.8846443884195363,-2.6342552468677676,1.5722300686713648,-0.374118505053133,-4.839246061970496,-1.8092273637613596,0.19253663003663,-1.4200286827056603,3030114
0,100001.0,50,351,1.2779744204166996,-1.4898714556602346,-2.3348604566349085,1.348127943052971,-0.381739076353995,-5.130964223157658,-2.423247065720095,0.2195987884204776,-1.0253489473496578,3030115
0,100001.0,50,455,1.6447501033925067,-0.2644204867321509,-2.031860348898724,0.6471480612166723,-0.2589622914381323,-2.0027340293554383,-1.820109948984695,0.1930716316377297,-0.5945396337929942,3030116
0,100001.0,50,344,1.5731614629545176,-1.180684467010312,-2.489824936660783,1.829242736909447,-0.3786674150928887,-5.124392252505511,-1.454737187509143,0.1672721088435374,-1.195707201132514,3030117
0,100001.0,50,391,1.361221656828815,-0.0002685495350389,-1.5532446793124322,-0.7157795881874734,-0.1843102069176531,-0.6792090662045861,-0.6915349620165185,0.1511281531246038,-0.6469023510776047,3030118
0,100001.0,50,343,1.684573326541125,-0.7955632582472858,-2.390491615604975,-0.1395320817645854,-0.3399373179924753,-3.755171449468456,-2.4623175229848244,0.2371369182593672,-1.1401160822099454,3030119
0,100001.0,50,445,0.5313666518802195,-0.7808520110288486,-1.066383917799207,0.902084966673629,-0.1807697302455911,-3.871878407053961,-1.5773233263266544,0.193844110677979,-0.7789389961208105,3030120
0,100001.0,50,293,1.0506235584349877,0.023986723380944,-1.185547235494417,-0.863289627550087,-0.1397726946514912,-0.1510922015578612,-0.183965711736151,0.1322826160167037,-0.329586537094742,3030121
0,100001.0,50,339,0.6715568563101775,-0.974331600373506,-1.3394014842965634,0.9446907898679018,-0.2274792198698627,-3.792940972015895,-2.1409435441244176,0.2399648601162319,-1.367361521078709,3030122
0,100001.0,50,322,0.7362950574432477,-0.408721662914328,-1.080691842359461,0.7085219993966932,-0.1572862816046086,-1.5804475714170263,-1.3498900984593911,0.1695483749055177,-0.7508756872535151,3030123
0,100001.0,50,347,0.9943204966315128,-0.8606550439978949,-1.640997908491337,0.9751597860632076,-0.2553050738669559,-3.664447542426678,-1.5614371459062737,0.1793913994169096,-1.21429754328304,3030124
0,100001.0,50,265,0.2193063548624163,-0.9993919709895314,-0.8364545051131373,0.7296370509993028,-0.1701128019295386,-3.116118315668861,-1.512668846224232,0.1955009276437848,-1.4029112123092498,3030125
0,100001.0,50,380,0.1685527178656743,-1.241849536391771,-0.923363811161906,1.618097867581394,-0.1963893760416191,-4.4485047244215865,-1.603627943209866,0.1883379082627203,-1.0540372068122497,3030126
0,100001.0,50,306,0.8664630093916409,-0.5398552902473627,-1.3063089065226652,0.9170039909853542,-0.1935117335985685,-1.794651959783384,-2.423984697329314,0.220827747157257,-0.977635769362356,3030127
0,100001.0,50,339,0.8541212441439572,-0.977430072024138,-1.5495940401336998,0.3775280193355551,-0.2526993304962862,-4.309891110188004,-2.1004313921922666,0.1991082617257429,-0.7522693503250205,3030128
0,100001.0,50,288,0.789163579271366,-0.8489502953585596,-1.3994141452519715,1.589277772987714,-0.2265093977195948,-3.848885540376101,-1.4827146124554205,0.1880140115747791,-0.9562449376219544,3030129
0,100001.0,50,334,0.9238464258747195,-0.3016656371801235,-1.2318327480032598,1.096481829456034,-0.1676778316542637,-1.6237137010484564,-2.282487644749007,0.2389111049825335,-1.4626500521250223,3030130
0,100001.0,50,357,0.8432599903613348,-0.0014039515632276,-0.9631556149076684,0.1099361605096555,-0.1145585754074364,-0.7690399989587124,-0.8924081813817405,0.1528049575994781,-0.4006688628863545,3030131
0,100001.0,50,435,0.4312791389160366,-1.307071497626527,-1.2622956353176056,1.7476264709393057,-0.2407613851015067,-5.066479720684378,-1.6157005012654675,0.1830057176244731,-1.3509966528168054,3030132
0,100001.0,50,425,1.455249236738287,-0.8667857245582694,-2.170814344403589,0.7506839601911144,-0.3177388921945408,-4.365123948257245,-2.3593885979897107,0.2372991749891446,-1.1486747358435063,3030133
0,100001.0,50,383,0.429610060191097,-0.788899561735122,-0.9546235554032274,1.0000007826788455,-0.1684295178425273,-3.209348844975993,-1.6840493197496884,0.1940485691483297,-0.6141951632480371,3030134
0,100001.0,50,397,1.8561838830923176,-0.7997028714039589,-2.588689286411622,0.1030157410139064,-0.3629319729087535,-4.05794280152996,-1.4976203198625215,0.1854455068740783,-1.474841469762463,3030135
0,100001.0,50,412,0.9614038050572412,-0.779219750971371,-1.555820518821006,-0.3081144503877211,-0.238856733150122,-2.2343254747162224,-1.6787382478213049,0.2020955642530985,-0.9507771580584792,3030136
0,100001.0,50,267,1.3636283138044591,-1.275898479030159,-2.305642736259634,1.2524618680949209,-0.3651495165230653,-4.67190480656026,-2.024626893703388,0.1912892349922425,-0.7141440182721287,3030137
0,100001.0,50,375,0.6929880001418747,-1.3100595437496805,-1.5618413090478758,1.5255153199064584,-0.2769999764762028,-4.689799568180781,-2.605687527206636,0.2337809356871582,-1.5965075918754223,3030138
