start,end,N,SS,ZngE,FerL,FulD,bsfs,TajD,FayH,Colless,btree,Omega,path
45000,55000,50.0,5.666666666666667,0.3656022154727926,-0.17776035182193856,-0.21479300827775957,0.03446713253529713,0.5955251973787813,-0.008176679118102572,0.12999473598963393,-0.32890276347581004,-0.6343898209286868,3050013
45000,55000,50.0,3.2857142857142856,-0.4613879221452841,0.34779702289553,1.141611176664434,-0.009851470309862978,-0.4859570431639521,0.0601194949441071,0.16103889968685883,-0.8377396400619351,-0.6895693923734251,3050014
45000,55000,50.0,4.333333333333333,0.7674369805384844,-0.6156397330154731,-1.3225636556500286,0.03169581563347235,0.6567950790275418,-0.04960907306651182,0.17496288197818807,-0.7418528749554489,-0.04858686501677326,3050015
45000,55000,50.0,3.857142857142857,-0.36667511699438976,0.1501737692242546,1.1673298815997275,-0.024773338760263983,-0.6532356027175905,-0.062022656462383655,0.2529424468199978,-1.2437877728398152,-1.0122325930863436,3050016
45000,55000,50.0,3.761904761904762,0.18448547964226325,-0.3184236090317674,0.1291345254761261,-0.013455230392636781,-0.23112540101129228,-0.09659616770343209,0.14632059172875495,-0.16500774948513147,0.40622447541608786,3050017
45000,55000,50.0,3.7142857142857144,0.2957716310827968,-0.3588630029965797,-0.2556003734132824,-0.002114308787759637,-0.03755646218720062,-0.02277386669622347,0.16193995171764847,-0.4433150331296981,-1.0487711357729563,3050018
45000,55000,50.0,3.5238095238095237,-0.29102378114609234,0.22258516801430672,-0.028766651480218033,-0.00463690787150295,-0.2852615926402022,0.07231838631363205,0.13888214015765032,-0.10640207448218247,-0.2662709660578636,3050019
45000,55000,50.0,3.3333333333333335,0.003855375538379898,0.060931258480631086,0.2748404413751652,0.009533700499218341,0.15710181171226278,0.19418226240850597,0.15955552856063054,-0.6781967252228496,0.4566447451348593,3050020
45000,55000,50.0,4.809523809523809,0.27928614830796344,-0.49136521036518216,-0.1263475681871074,-0.028664555259833375,-0.3560918749068291,-0.1405805897987749,0.1574816434510312,-0.4215501885285662,-0.3157136531751199,3050021
45000,55000,50.0,4.809523809523809,-0.3360171344749586,0.1926352529221748,1.9083525461301805,-0.026638231268262362,-0.47499721512840715,0.009986279465058777,0.15860058309037897,-0.35278331846893196,-0.7712863548966118,3050022
45000,55000,50.0,2.3333333333333335,-0.20163553790303892,0.0515486613423065,0.41154832978157624,-0.01187402921251033,-0.45053078540403735,-0.04366024458008804,0.22020097721628332,-1.2596707658388637,-1.1072082845666267,3050023
45000,55000,50.0,3.0476190476190474,-0.5449001931935322,0.4463457777762777,2.6783172263387653,-0.01795597762137389,-0.48021816571999054,0.11645586213761276,0.1673590864917395,-0.9372765692682998,-0.007445461199396026,3050024
45000,55000,50.0,5.714285714285714,0.6830219802567155,-0.8905498463278056,-0.044049729870569036,-0.05443397178594034,-0.15524823550827516,-0.1969163497429787,0.21572184429327282,-1.1030209707726168,-0.866931525404879,3050025
45000,55000,50.0,5.0476190476190474,0.3060896416909593,-0.3334284595288966,-0.4051895657028877,0.004262864588684198,0.07306472477582711,-0.06601053226319431,0.1923612557267805,-0.8433997591832539,0.05930072821826968,3050026
45000,55000,50.0,3.3333333333333335,-0.2877218716451233,-0.04023650326328549,-0.06761428002883738,-0.04164914504235173,-0.8864077536061973,-0.10144984311983551,0.18781719036821073,-0.8663558885675439,-1.295415964800225,3050027
45000,55000,50.0,3.5238095238095237,-0.2334380251519294,0.19515990524302848,0.18008089715253378,-0.0006726958202884012,-0.18896554123288456,0.10092750370231496,0.17794061502151876,-0.9377735695035209,-0.642987208541099,3050028
45000,55000,50.0,5.285714285714286,0.3969731108169394,-0.4515749717173934,0.16652170383151682,-0.0007367128448123192,0.04352724146268153,-0.0969095727703532,0.15967093186480935,-0.446785668347814,-0.6116886712531276,3050029
45000,55000,50.0,3.0952380952380953,0.2034890286034527,-0.4916725127042027,0.528013852874429,-0.04677756624384878,-0.5372371694799617,-0.5701046276650094,0.2061298725839542,-1.0483712354645542,-0.6675401234140333,3050030
45000,55000,50.0,4.0476190476190474,0.22955972307432349,-0.14038331634333825,-1.0604825436491245,0.02031071481201961,0.31389421854313293,0.03034188677685266,0.13391642371234203,-0.1076607350437036,-0.03995637904026475,3050031
45000,55000,50.0,3.761904761904762,0.19882203114731792,-0.5326160909485151,1.5778245467257153,-0.08176768491878451,-0.6504717410959234,-0.18975401147746893,0.15028412158514196,-0.670507400025353,-0.9818394722797935,3050032
45000,55000,50.0,3.5714285714285716,-0.062224768853938316,-0.054259628726406176,2.216917904823267,-0.010518647854721258,-0.3292142433542328,-0.05133966699364053,0.24714191232048371,-1.4540894915407432,-1.6666796496976364,3050033
45000,55000,50.0,2.619047619047619,-0.36660640575756487,0.33480054385388724,0.16594547462296774,-0.00040572104568558216,-0.23437082000355516,0.08785643737240212,0.17602243278263682,-0.5997513323328102,-0.3688256805833173,3050034
45000,55000,50.0,2.5238095238095237,0.581749042805173,-0.7126601999297733,0.7373735236354291,-0.011402144982035761,-0.0018205976174169127,-0.7804223830278794,0.1654168016412914,-0.7730937806693602,0.8941888278654027,3050035
45000,55000,50.0,4.238095238095238,0.6143661176084212,-0.9043265407162968,-0.4378796258552997,-0.0674278152149016,-0.395090018822376,-0.17583633054082848,0.17127605010258068,-0.6536220428524907,-0.705990256107424,3050036
45000,55000,50.0,3.761904761904762,-0.07369376325814371,0.05640456721465005,0.5180831921448418,0.00741294235774513,-0.10462542226638978,0.04824666734415106,0.1299677410646798,-0.11781259164236742,0.33755844816362324,3050037
45000,55000,50.0,4.9523809523809526,0.1641456167729988,-0.18308615755096974,-1.1936773299284238,0.004465482714986522,0.032060654489708705,-0.03678988713803344,0.15978055054221232,-0.30368434194235705,0.043369444864073146,3050038
45000,55000,50.0,4.714285714285714,0.652578929794526,-0.766564236233956,0.33357497404318276,-0.002077458362854567,-0.007230769418971659,-0.17905564324089188,0.2201739822913292,-1.2255090547096505,-0.2029377881893542,3050039
45000,55000,50.0,5.095238095238095,0.04701614550889172,-0.13105685085797386,0.28062428403463974,-0.006645272243501194,-0.1781096570295725,0.0035027202464595394,0.16281584062196305,-0.5371519852896233,-1.3512723927779138,3050040
45000,55000,50.0,4.0476190476190474,0.22588355967188165,-0.18248083946882498,0.78200074615623,0.008643688825504507,0.19670299178420733,0.00029096076263461566,0.12974030882194146,-0.003738153821867625,-0.12064172946402738,3050041
45000,55000,50.0,4.714285714285714,1.2529232257728427,-1.7638496625656899,0.4045223978542039,-0.08261149087888257,-0.5720630659264159,-0.7908869511887405,0.22241118669690096,-1.2464628999990741,-1.5356039542706488,3050042
45000,55000,50.0,5.0476190476190474,0.17832453322030306,-0.08007487654298122,-0.8374893265743989,0.023139392938240577,0.29203513596544756,0.03380087828360235,0.16634272756721732,-0.4957092984030071,-0.30231701878582723,3050043
45000,55000,50.0,4.285714285714286,0.3868755697085835,-0.5721145085960062,0.0416942509778469,-0.013672708713917561,-0.24160384161552223,-0.2149033203547001,0.16057931108951515,-0.9254670249846688,0.17496073169107249,3050044
45000,55000,50.0,4.0,0.31534596981126145,-0.21595468908380763,0.23679430122214398,-0.00854614780379933,0.38267963184363507,0.016002769634067788,0.14197980779613428,-0.609897077165335,-0.39574843922107067,3050045
45000,55000,50.0,4.571428571428571,-0.24472473883894424,0.10694959315999467,-0.561427086610321,-0.019241010724539022,-0.41749049314942044,0.019519722638171245,0.23671647230320694,-1.2359529754459355,-1.5147739724328784,3050046
45000,55000,50.0,3.3333333333333335,-0.4350890651972032,0.2204938315941217,1.769730901024714,-0.02937090612333147,-0.6981363177731347,-0.015565537670649861,0.2509910993876008,-1.3367586095331367,-1.4199779709591458,3050047
45000,55000,50.0,4.809523809523809,1.6191691713318173,-1.9525224765907498,-0.11972002657824816,-0.04485610328189295,-0.02795080459659212,-0.507704516435947,0.2744445794190692,-1.4470416588579122,-1.520114469821496,3050048
45000,55000,50.0,4.476190476190476,0.6681033302493504,-1.2193060238185236,0.22032969548340314,-0.11539828853212708,-0.9208017931693044,-0.8729582133939339,0.22344374257639563,-1.154146106632217,-1.4360316494032315,3050049
45000,55000,50.0,4.904761904761905,0.8754876001131945,-1.1612877363990677,-0.07929936854711864,-0.07293505840171292,-0.23857716281755956,-0.2846812906929717,0.1395333927221682,-0.43663401533954543,-0.8066517260988425,3050050
45000,55000,50.0,4.095238095238095,0.6876595415849428,-0.7152584990563534,-1.405542514975866,-0.016373854003102838,0.27315866493647156,-0.05324097013330542,0.13408948046338715,-0.3062559500988322,-0.1711327877756297,3050051
45000,55000,50.0,6.428571428571429,0.6150147500814708,-0.7225996020577633,0.35690198465941797,-0.0026788881807121184,-0.034398753992210804,-0.13763661586778317,0.11818243170283983,0.20674551390117385,0.2176909625102799,3050052
45000,55000,50.0,4.476190476190476,-0.5439327501280383,0.283710449355394,0.6126429144622427,-0.041913420151853654,-0.8167490386868961,0.017819596732901243,0.22825761256883703,-1.1386344517371896,-0.5024683850543055,3050053
45000,55000,50.0,5.190476190476191,0.5938549573031571,-0.7196689453390147,-1.2395794807858878,-0.010243633204728913,0.013019345205707758,-0.2420677357677618,0.1610719684699276,-0.554110470355519,-0.8572304627029881,3050054
45000,55000,50.0,3.6666666666666665,0.026645952017955915,-0.5276351780776347,1.1969420084612683,-0.08631859715938021,-1.1372795289355095,-0.2683432578530819,0.22058902926249863,-1.256096028203033,-0.9414561722850129,3050055
45000,55000,50.0,6.333333333333333,0.4050174826522908,-0.48198680637229596,0.37265381986953433,0.0011962373149095676,-0.006444741578644815,-0.13278967453767856,0.16180386837274588,-0.6228300717488455,-1.0041594970748702,3050056
45000,55000,50.0,6.666666666666667,0.9616439614276009,-0.8912471689309989,-0.5999086556074629,0.00617081485780164,0.5540584939675561,-0.13728154648868368,0.19480010258071478,-0.9676180606933845,-1.2094012455002547,3050057
45000,55000,50.0,3.238095238095238,-0.3260501833489428,0.023129552439380693,0.29625818729849396,-0.041066394568251265,-0.8463296506074839,-0.09947443050598119,0.13936939855307198,-0.4357976764536759,-0.04980540399399852,3050058
45000,55000,50.0,5.523809523809524,0.340666639052033,-0.2866835715705074,-1.1214209095832424,0.026747409423642916,0.26593330791582864,-0.042316912045555675,0.13380757631850923,-0.14096124084402925,0.40660063508846084,3050059
45000,55000,50.0,3.8095238095238093,-0.0017837733099542042,0.047513812072185434,0.01875356359029588,0.009801198583735956,0.09969736342035325,0.08212564197083706,0.13354861785984232,0.008975441484255978,0.38102317445924816,3050060
45000,55000,50.0,2.7142857142857144,-0.6724811703783615,0.33607763905244087,3.805793059301975,-0.041659123811295315,-1.104038530852502,-0.05298803462613649,0.21109019004427165,-0.9393423404868009,-1.5220847340685018,3050061
45000,55000,50.0,3.1904761904761907,-0.7273668428015897,0.3819892800610842,3.6345383935224578,-0.05010321976404695,-1.1525650376891483,-0.004839181329122764,0.16958616780045346,-0.4167964580022699,-1.0469010473305853,3050062
45000,55000,50.0,3.7142857142857144,0.521932945426274,-1.0337083361769042,0.7029743467329681,-0.07912670104271907,-0.9216242203778978,-0.7022239139302323,0.2584662833387323,-1.2936882548820265,-0.8176547263626766,3050063
45000,55000,50.0,1.4285714285714286,0.6672554413815234,-1.064087013370767,0.8473740057080305,-0.04187605447899327,-0.6207153876771843,-1.560264073050647,0.2197454378576827,-1.1685801361185677,-1.5197267344360654,3050064
45000,55000,50.0,3.9523809523809526,0.9978205395996982,-1.2388864073220345,-0.8910763011518222,-0.024806288145031708,-0.07487924671476383,-0.38429793000479573,0.18955836302775073,-0.8422818900205706,0.08961746794245538,3050065
45000,55000,50.0,5.142857142857143,-0.5846094797252624,0.34996023558092254,1.8579430225614626,-0.0334734157627299,-0.7797289708296018,0.01299000319909558,0.2153439153439153,-1.1125233861213784,-1.3783767636390716,3050066
45000,55000,50.0,4.0,0.12126658959441572,-0.044352200339771594,0.4903689612776385,0.009964869724964527,0.2446558225806689,-0.11918838097972373,0.1178800885433538,0.01800752071574519,-0.6045414675033022,3050067
45000,55000,50.0,4.428571428571429,-0.07096810957467044,-0.3073117066270715,0.36815090101018655,-0.056235433283973846,-0.8829469254539299,-0.17783000006027228,0.16977648202137993,-0.705968791137638,-1.0736645581113682,3050068
45000,55000,50.0,4.714285714285714,0.5883861386177838,-0.9213732352046797,1.3558108322134603,-0.04736416517059415,-0.45669295240248287,-0.7350653252086841,0.23900631681243922,-1.4124579383013267,-1.8260383069622623,3050069
45000,55000,50.0,3.857142857142857,-0.06853205055930828,0.279088637018383,-0.49117409319768224,0.03366640787064349,0.4417189733027712,0.19457232853553746,0.11822427383651869,0.2752413078915647,0.07787436799947847,3050070
45000,55000,50.0,5.9523809523809526,0.6260503216891264,-0.31236537199878683,-0.49507307985355015,0.0618034695739391,0.940384210219495,0.03290246536207414,0.11449897419285168,-0.04213744469099852,-0.11481906356601744,3050071
45000,55000,50.0,2.238095238095238,-0.30539375366702765,0.26741063578077157,-0.5522967620435437,0.0017176964585818918,-0.23907662901552973,0.09576148020647067,0.13275429219306764,-0.005681961676928225,0.2914581667079665,3050072
45000,55000,50.0,4.0476190476190474,-0.40873496378002905,0.2822771246381684,0.2410399028861105,-0.014085594213670914,-0.4532032052483893,0.017979135331375736,0.17530166828636215,-0.8456841106085982,-0.34385554507530064,3050073
45000,55000,50.0,6.0,0.2003428751077306,-0.23902350204186257,1.366874143971925,-0.005902372213343385,0.025487094884826127,-0.10923629061257323,0.16918056905301798,-0.7441097661849114,-1.4944232369209398,3050074
45000,55000,50.0,4.571428571428571,0.6069003534587494,-0.7755316231173117,-0.4387218502769369,-0.031640635813328044,-0.12776122301271325,-0.14777884057760837,0.16704324586977645,-0.666279427551515,-0.9989710234850603,3050075
45000,55000,50.0,2.857142857142857,0.09514020672295923,-0.3461672378584646,-1.2016990338128521,-0.04018308838983095,-0.5417423496757221,-0.04403937027785978,0.24324114566461502,-1.3855302684772421,-1.6217553702988303,3050076
45000,55000,50.0,5.761904761904762,0.41233010772934137,-0.603899237629505,-0.3187236496697586,-0.04636399321380954,-0.22956583155787852,-0.1943472345099852,0.17384394233884026,-0.9123280226168046,-0.4127100858191767,3050077
45000,55000,50.0,4.9523809523809526,0.8065111212192283,-1.1817624776831925,0.9661225096946611,-0.07283020612413964,-0.48821530722743667,-0.37103695216449173,0.2408183511499838,-1.3122071655026613,-1.0351056391749147,3050078
45000,55000,50.0,6.333333333333333,0.5900401383442216,-0.40739903616164563,-0.5776480363171866,0.028930386862304203,0.6565019234361001,-0.012614102509397561,0.18464875746216852,-0.7702695118984328,-0.5848398912765074,3050079
45000,55000,50.0,3.1904761904761907,0.6969572683159503,-0.8698407626435011,-0.31723361025176167,-0.027308021074801975,-0.04593294769597513,-0.6922092349794132,0.20488473167044594,-1.060011067460707,-1.280205181754951,3050080
45000,55000,50.0,4.9523809523809526,0.5292426861381672,-0.7095759412670292,0.1222648687765925,-0.04882552669118826,-0.17537089857788904,-0.17652543512008603,0.1847710059080321,-0.8901607844266721,-0.5456995480417978,3050081
45000,55000,50.0,3.380952380952381,0.7062129535049179,-0.9480620744614093,0.11263812473419554,-0.05746456740151562,-0.25080584327792266,-0.30947405093439084,0.181066434510312,-0.9020634635768522,-0.21207006760313063,3050082
45000,55000,50.0,3.2857142857142856,-0.7728287119113165,0.5953184315426329,-0.13901361737337006,-0.01770040102423294,-0.7763468747940985,0.10467424141936015,0.18933902926249863,-0.8943055324951501,-0.4521178368332685,3050083
45000,55000,50.0,5.619047619047619,0.885943869628487,-0.8397633220033249,-1.199995923591877,0.02284846209602638,0.4496776832818199,-0.16169363850100693,0.15305948910176312,-0.43708369418793663,-0.3445394341784548,3050084
45000,55000,50.0,3.5238095238095237,-0.06661798102920595,-0.043705759497704263,0.7398572216373327,-0.016855983313574005,-0.2629030125760692,-0.08029368973119448,0.21397186614630734,-1.2079832973771627,-0.6907356897413968,3050085
45000,55000,50.0,3.0952380952380953,0.13576917011226552,-0.3129852225806145,-0.39748908401517963,-0.03758618700718195,-0.32295696443098826,-0.050168581965189106,0.15898593564409888,-0.6259276167458009,-0.28674197389198114,3050086
45000,55000,50.0,3.6666666666666665,-0.7920472305718899,0.5734081793059187,3.353304343022895,-0.029748502444331127,-0.8721512413526699,0.15714839463879743,0.13824640967498106,-0.33152745258687594,0.04966402438155878,3050087
45000,55000,50.0,5.428571428571429,-0.010948156777554537,0.03620189346327209,-0.6884460209404332,0.012331240916921124,0.050632180234988076,0.0235730015902693,0.10744385055609541,0.3947160803650464,0.772314806331445,3050088
45000,55000,50.0,7.0476190476190474,0.4362025320622231,-0.30752713474738097,-0.6867653416017663,0.03606437414621427,0.4280277324048579,-0.004182198717410041,0.16788211316272536,-0.7244022317902857,-0.37975716373262314,3050089
45000,55000,50.0,2.8095238095238093,-0.3047103478660471,0.06924610446866553,-0.315039526492747,-0.02971168753473486,-0.6911192602138589,0.027407135995776214,0.22441440294938836,-1.161769291841593,-2.000559047648643,3050090
45000,55000,50.0,4.809523809523809,-0.07856812194678871,0.010273833271689651,0.7177762988557926,-0.0010579046832622694,-0.20943215503898097,0.03022931749294028,0.16097613648634054,-0.4359775571760219,-0.15642423285827994,3050091
45000,55000,50.0,3.142857142857143,-0.11645770468966177,0.13818739504414101,-0.5841733314750519,0.011016531672003557,-0.015099572094934363,-0.04301798765070198,0.1716094374257639,-0.5258310284304738,0.2890680128460564,3050092
45000,55000,50.0,3.1904761904761907,-0.41152852022770064,0.2810831566933453,2.635766475924886,-0.016696457297104998,-0.5009974150939044,0.07914297696173016,0.1707939978712573,-0.5557097110173053,-0.3247222181154426,3050093
45000,55000,50.0,4.619047619047619,0.07304390733738347,-0.4218805822285168,2.189892644952804,-0.05691040016233137,-0.7601407348436182,-0.16407628288367315,0.18691488500161965,-0.871769201572189,-1.0897121602290238,3050094
45000,55000,50.0,4.380952380952381,0.34773793779045303,0.07630109148263647,-1.739953671689003,0.07169267186366035,1.0832775142195712,0.19642894931821278,0.11650672173631353,0.02654895553103264,1.000971200651573,3050095
45000,55000,50.0,2.857142857142857,-0.274172119904381,0.2894599608074385,0.5930425925638017,0.005399631652959121,-0.10672236158033377,0.20641287170078976,0.10797430083144365,0.3690359437076654,0.14595790395067448,3050096
45000,55000,50.0,5.095238095238095,-0.28412298160114213,0.2639371697834299,0.8717456725719601,0.0048051973996935645,-0.17391072069605937,0.049259145442298556,0.14101136486340562,-0.3250240461966876,0.5995559285240999,3050097
45000,55000,50.0,3.0,0.605504332639013,-0.5175726650670431,-0.6786951540240113,0.013777392534458421,0.46959881807555004,-0.25811829214679827,0.15285066407515382,-0.5443903410359401,-0.5492895385159271,3050098
45000,55000,50.0,6.714285714285714,0.8856185488526505,-0.9894900874149274,0.6754670488835138,-0.025431824116256534,0.1498985262038217,-0.19834284013435785,0.14249777291869126,-0.4480794605880027,-0.11879705311861632,3050099
45000,55000,50.0,3.6666666666666665,-0.20652172205292604,0.03977702327459313,0.0964466505899257,-0.020860525175296404,-0.5036078167005514,0.0354684346399836,0.19994784194857076,-1.0207023439375125,-1.1386363414636573,3050100
45000,55000,50.0,6.238095238095238,0.25588796307720396,-0.5108994498733577,0.7855589577596667,-0.05749705477249463,-0.45168944807256084,-0.14544088208665354,0.16372494292501577,-0.7391727155284147,-0.6108975894551348,3050101
45000,55000,50.0,5.857142857142857,0.23719462205435293,-0.3381691696689272,1.0429800820792,-0.028187276900997954,-0.11388943133146269,-0.0844195498621559,0.17413876548351764,-0.7630115616930992,-0.48731409350610494,3050102
45000,55000,50.0,6.380952380952381,0.6861956606126063,-0.6801792306501214,-0.3977634608030322,0.007784178114458862,0.3084596786432752,-0.263200405442685,0.14263578447251912,-0.1607252820238261,-0.30178757916709587,3050103
45000,55000,50.0,2.4761904761904763,0.5849120420557705,-0.8281085073849876,0.948866086913486,-0.0255905132177368,-0.3125241669474484,-0.2786405567867149,0.17980644638807902,-0.7844531242505238,-0.5817139318655612,3050104
45000,55000,50.0,3.7142857142857144,0.9663278659348171,-1.290152905817319,-1.0834482087144772,-0.05432853102040477,-0.3005324700749666,-0.40463857749059295,0.17994681999784032,-0.6961419117882044,-1.6835609757064682,3050105
45000,55000,50.0,3.380952380952381,0.38734254677351515,-0.6511257493702678,1.061207431540539,-0.04188063815120333,-0.4353795374055252,-0.636063269749198,0.1711495113918583,-0.8573350107724979,-1.4783689289402462,3050106
45000,55000,50.0,3.1904761904761907,-0.2579212674873854,0.1392124199621808,1.1016045014080535,-0.011568853194276928,-0.38853328756942845,0.007020407092730492,0.17172146636432348,-0.6434636451308856,-0.3124707602332099,3050107
45000,55000,50.0,5.0,0.10902782273268319,0.008347535824359261,0.6957093445762301,0.0293932511738264,0.26828096518073896,0.05279407178970754,0.11752240578771185,0.26214833212071637,0.21847030239656154,3050108
45000,55000,50.0,3.3333333333333335,0.15491623755527012,0.01704739549032749,-1.1416776516096954,0.02609761476214883,0.4778241256441972,0.07781065976265512,0.12979564841809738,0.09093889440547724,0.742447288080478,3050109
45000,55000,50.0,3.2857142857142856,0.6551082235655785,-1.0246008365838344,-0.7430974915348983,-0.05525407023996074,-0.5531308885344919,-1.1584596053114269,0.168154087031638,-0.6246023553078811,-0.7889686020481734,3050110
45000,55000,50.0,2.4761904761904763,0.2204817580698088,-0.4478410031438373,1.914204906999265,-0.03297486414843536,-0.42126463822768695,-0.3169314329976773,0.21487690314220925,-1.0699577991280218,-0.6550437804444479,3050111
45000,55000,50.0,4.190476190476191,-0.2615278212016167,-0.0011103663215783488,1.3180689886222747,-0.03441410975270351,-0.7146201967552824,-0.07946714935199271,0.19075809462106832,-0.7635431718359423,-0.8442702662200261,3050112
45000,55000,50.0,4.142857142857143,-0.05639778099558637,-0.20308590164953402,2.0498387308140824,-0.060524930102304635,-0.6074589037276226,-0.11399784922076572,0.15109261958751752,-0.5508703383470631,-0.807096786718328,3050113
45000,55000,50.0,4.809523809523809,0.7864962786807383,-0.6468221656955861,0.3623106863132549,0.03353184783732129,0.6366382665149802,-0.11138143473668327,0.1522243818162185,-0.6101514977771724,-0.5558234095939182,3050114
45000,55000,50.0,4.714285714285714,-0.22071690661980756,-0.222617394445918,2.545822606041713,-0.0958604777534027,-1.0771087263893793,-0.17507756425260135,0.1622509718172983,-0.863525095603606,-0.3294657329768914,3050115
45000,55000,50.0,2.6666666666666665,-0.12412620947424753,-0.06821937242064534,0.08718703705212609,-0.02000729670968062,-0.5080089430191406,-0.07862619854723667,0.1475677572616348,-0.36360114221452394,-0.9311138926203991,3050116
45000,55000,50.0,3.5238095238095237,0.23928818839442986,-0.13577016244330903,-0.9870527281834931,0.021223139811710617,0.34830475407980516,-0.012036648610554541,0.1455937533743656,-0.36464747320826985,-0.5538965626394896,3050117
45000,55000,50.0,3.142857142857143,0.0755504145772457,-0.2689386953411342,1.875547935372235,-0.023868841480237834,-0.41258044817076256,-0.10022404508069223,0.1905207321023647,-0.8001427764859841,0.10139510908969852,3050118
45000,55000,50.0,3.761904761904762,0.03775215904151955,-0.370621693575068,0.47950772329675106,-0.04851649978131666,-0.744903231656153,-0.16947284639335042,0.2322157434402332,-1.2831863312325567,-0.827767375382992,3050119
45000,55000,50.0,3.9047619047619047,-0.32909863927257793,0.10417561922854339,1.662458978627927,-0.030239978190663618,-0.6610837374358952,0.10149365671770089,0.2816036335168988,-1.511505711454698,-0.34167386143943196,3050120
45000,55000,50.0,5.761904761904762,0.08197950671501239,0.09711609551889003,0.40098209414620267,0.03947085585743418,0.40640934662050254,0.07579839878567124,0.12393032609869341,-0.1344230205613856,0.37288830562451336,3050121
45000,55000,50.0,7.714285714285714,0.8484738210495875,-0.519476517278429,-0.30329762196547055,0.06888743283523809,1.040922013322557,0.010463685212947268,0.1583677518626498,-0.7614828308988193,-0.9927554259264821,3050122
45000,55000,50.0,4.285714285714286,0.9782248683604975,-1.518154846600046,1.313320988735077,-0.08544405115390792,-0.755500543608227,-1.1395306523665965,0.20580458373825714,-1.1695386386869495,-0.09477752985457763,3050123
45000,55000,50.0,2.6666666666666665,-0.19284462884414483,-0.01595152984302447,0.6836206520725815,-0.025940708996417677,-0.5790755533765473,-0.36500972818810407,0.27303544433646476,-1.4821354714469122,-2.410552972711701,3050124
45000,55000,50.0,3.0952380952380953,-0.012766660410839499,0.04033138350462116,0.46532689789603315,0.007724651542832147,0.05472256619036451,0.11665223347047665,0.14478727999136157,-0.4251267085348151,0.02807082024329598,3050125
45000,55000,50.0,4.428571428571429,0.1577579919436932,-0.19242983946520814,1.1891866017305024,0.003305510915714567,-0.025959937832484913,0.017556706894180117,0.1693560360652197,-1.051571834067632,-0.1823213915806102,3050126
45000,55000,50.0,4.809523809523809,0.20467329957703478,-0.11878697020968361,-0.568392036369919,0.019037069468666925,0.2966769190083943,-0.006354688634711145,0.16938312740062006,-0.7569368963259946,-0.059508263258047416,3050127
45000,55000,50.0,6.095238095238095,0.7931015912843506,-0.6143200836147407,0.0020220777555116165,0.0399520249713602,0.7291770161375851,-0.07522233641836575,0.14371625634380733,-0.6017936746913,-0.5875803656573104,3050128
