start,end,N,SS,FayH,TajD,FulD,bsfs,FerL,ZngE,Omega,btree,Colless,path
45000,55000,50.0,4.476190476190476,0.04165775110072353,0.3581868386063226,0.5092696150322256,0.01695814184845868,-0.03568064759582222,0.1662424401974553,-0.9764144426150055,-0.7813722211388668,0.1727540222438181,3020021
45000,55000,50.0,4.285714285714286,0.05773800642184164,0.7089889218815358,-0.8019786705337839,0.04284740233489884,-0.3514082901152662,0.5670032987624037,-0.3764530369354776,-0.5448252945376886,0.1472201976028506,3020022
45000,55000,50.0,4.761904761904762,-0.08791756245297513,0.7421208674030589,-1.1278413634421078,0.028085803547009534,-0.9550105460213255,1.078384169058371,-0.08857046499329269,-0.49724842014575443,0.16498488284202567,3020023
45000,55000,50.0,4.095238095238095,-0.04494026522741463,-0.5745859570383675,0.5662001111141712,-0.021031635380493616,0.05428411101211326,-0.25616459060667257,-0.8734970101374144,-1.1980369026531665,0.20035970737501346,3020024
45000,55000,50.0,4.9523809523809526,-0.18558131072554898,-0.6727666258877948,2.203034314013992,-0.04851995130871957,-0.31811680621523875,0.010990944109495252,-1.6109547298329376,-1.1381928237806416,0.20884353741496597,3020025
45000,55000,50.0,3.0476190476190474,-0.021098955938407042,-0.3966714969859391,1.2072859200814163,-0.02771301047874928,-0.232427236027723,0.0561818996204244,0.39724036550521075,0.0970137692724915,0.11192095885973433,3020026
45000,55000,50.0,3.2857142857142856,0.07817137129743537,0.45594736834762306,1.2682798243705773,0.012967622136685744,-0.18653655897489757,0.3300393249211884,-0.4304797810286153,-0.6542703560546741,0.13221776805960475,3020027
45000,55000,50.0,5.619047619047619,-0.056787266408736624,-1.100077147060736,2.1214799254921135,-0.06646167284927271,0.27681732314949914,-0.650291155153022,-0.0662126112400213,-1.105459644473033,0.2081747381492279,3020028
45000,55000,50.0,6.619047619047619,0.026912290620089686,0.3007246276103645,-1.1136381374699413,0.024964298785126234,-0.2784544807839069,0.35554831722037605,-0.7547947666382534,-1.1307692217251444,0.23037873879710608,3020029
45000,55000,50.0,2.0476190476190474,0.1400555421963155,0.3043244964330221,-0.8178695361712819,0.018249264219326482,-0.0370914070707918,0.1435654473690954,0.8576558056085448,0.4471399824606997,0.09842079689018461,3020030
45000,55000,50.0,3.9047619047619047,-0.013950354790349612,-0.13157459159077736,-0.12796752775648634,-0.001484411092553792,0.08277211737893161,-0.1273719438636861,-0.1764768521712835,-0.7090441386439105,0.17589555663535253,3020031
45000,55000,50.0,2.8095238095238093,0.11495402859552657,-0.08186373218751834,-0.25741736345113136,0.0009028473823337834,0.09122543527876219,-0.09935721687971832,-0.3383688775468985,-0.24047883422668329,0.13751889644746784,3020032
45000,55000,50.0,4.190476190476191,-0.41561066607788416,0.1887281454017334,0.4663088133326551,-0.0006487592723561484,-0.6440580971211673,0.6058855900253176,-0.5309175583231576,-0.3286006340645034,0.14159590139910833,3020033
45000,55000,50.0,3.142857142857143,-0.5248370692120938,-0.33746225068647556,0.115964885421842,-0.014730002518504128,-0.45473392582914096,0.26403928208215455,-1.382814293513589,-1.322034872456052,0.24344563222114238,3020034
45000,55000,50.0,5.857142857142857,0.015750365402219295,0.5417757182665596,-0.44129910982078335,0.044452466909534916,-0.27251321699164655,0.4497388992720368,-0.6293426971633177,-1.2719384488639929,0.21707012831587655,3020035
45000,55000,50.0,2.0476190476190474,-0.735815711417524,-0.7332388473504613,0.9356846406768111,-0.05430951647975148,-0.5760385127949019,0.22247314902975898,-1.5379496600066498,-1.4754274228928492,0.2227067811251484,3020036
45000,55000,50.0,4.142857142857143,-0.16831215249515832,-0.4245794745049947,-0.06843680439912461,-0.032655198325800924,-0.4173860571600637,0.1880410728123916,-0.3706587344867905,-1.4329348800170159,0.23541599179354278,3020037
45000,55000,50.0,3.0476190476190474,-0.4080324802802099,-0.3010131754935875,0.9569472270830216,-0.01264130220792079,-0.05374343526225271,-0.07232005723730654,-0.8158609009971377,-0.8966206974174413,0.1922915991793542,3020038
45000,55000,50.0,3.5714285714285716,-0.14637785502613823,-0.800016252074426,0.5512042530006039,-0.041943952838166224,-0.30627211748668226,-0.03355357190172333,-1.891229776472583,-1.2235221053982577,0.2527906003671309,3020039
45000,55000,50.0,3.3333333333333335,-0.27904738780663385,-0.07856842520909364,0.7578654988113127,-0.005828763248829054,-0.3072592295912022,0.22711781617119597,-0.2780166237600705,0.03572773679230122,0.13373893208076879,3020040
45000,55000,50.0,2.5238095238095237,-0.006229933015270517,-0.45065470003579794,1.5380931735197787,-0.018086212027994198,0.4125243457113532,-0.5197516151298165,-1.3032487139006568,-1.2192545828675652,0.21731724435806066,3020041
45000,55000,50.0,4.428571428571429,-0.2248064122477236,-0.007475662372331929,-0.6633115434694374,-0.00645221718822277,-0.5611341906703201,0.4572215958723506,-0.7235142023200367,-0.8318104427065813,0.18861016628873767,3020042
45000,55000,50.0,5.190476190476191,-0.33575240019424674,-0.6417858268034575,0.37405270161432996,-0.07268116765673518,-1.0815094402189653,0.661469155880676,-1.612816068816568,-0.9524448555904916,0.19297659540006473,3020043
45000,55000,50.0,2.619047619047619,0.10346848020596133,-1.121909373991976,2.4009604741499113,-0.031248594065287915,0.5993339549337079,-0.8902241746580755,0.012572660491356413,-0.22691338900652713,0.1424960857358816,3020044
45000,55000,50.0,2.9047619047619047,0.011314720426205491,-0.3826879202948628,-0.6434599208745839,-0.015343976058120198,0.007716941173537379,-0.1420860183600124,-0.8575075590195822,-0.8149101454577473,0.17878063923982287,3020045
45000,55000,50.0,2.1904761904761907,0.3535632218578626,0.2417539195161852,0.17718813429030025,0.016678969874999516,0.23357385981560336,-0.10452461559639047,-0.4991472934673127,-0.33064986277473873,0.14160187884677677,3020046
45000,55000,50.0,4.523809523809524,-0.27086912868566637,-0.7561798718727423,0.9302929289052164,-0.08326773349935476,-0.6421681319661343,0.25657233190824374,-0.7691813975853486,-0.8325808662368165,0.15921876687182807,3020047
45000,55000,50.0,3.0952380952380953,-0.3631478440968194,-0.44578842181665046,1.8183754343143652,-0.052277901909899324,-0.9437949633570965,0.6219020475006689,-1.792671626710378,-1.024378231365419,0.19289898499082167,3020048
45000,55000,50.0,3.5238095238095237,0.12988909035793275,0.11637430502607027,-0.25601203979212245,0.01866632012235405,0.184344037701845,-0.10228722543126331,-0.11801447831038961,-0.2291160411573728,0.1284303800885433,3020049
45000,55000,50.0,6.476190476190476,-0.16505375759848576,0.6391791383935546,-0.7731414492240646,0.04552216596557163,-0.5540517746860976,0.7179823046469125,0.6749492857361876,-0.187221014276942,0.12280193823561165,3020050
45000,55000,50.0,3.7142857142857144,0.027323973250471832,1.3143551891065652,-0.7271037608381323,0.0548389470830398,-0.4785304399703702,0.8771147789363646,-0.026335251768129193,0.06382442709919338,0.1266352175790951,3020051
45000,55000,50.0,4.809523809523809,-0.31829363111704384,-0.45479340999784246,-0.45542264531688126,-0.07305014272943798,-1.2024008865371765,0.8379888436199455,-0.29007652843003723,-0.8242144850401629,0.1767222762120721,3020052
45000,55000,50.0,5.380952380952381,0.031084330778559807,0.43996192683316365,-0.08241225442558216,0.03938065962353613,-0.09210125679002268,0.2506707526903548,0.03621903098543511,-0.6924329354676958,0.15569901429959737,3020053
45000,55000,50.0,4.285714285714286,-0.02605631172517671,-0.13700126527670212,0.5860245205433072,-0.0023468262140171944,-0.10240937452947732,0.043621372390067234,-0.12897274496636685,-0.15648593605118752,0.1276185077205485,3020054
45000,55000,50.0,4.571428571428571,-0.037731491204885635,-0.41777212729575375,1.0867774428008345,-0.020163925441277302,-0.2852827462748594,0.09984072693235173,-0.8432838206128144,-0.8570067037867775,0.17784796458265845,3020055
45000,55000,50.0,3.4761904761904763,-0.11241545524816791,-0.1813216534519461,0.7055915375603556,-0.010927713931972291,-0.5116284758311573,0.3627540116640181,-0.5037189105297527,-1.2042856072261208,0.24507680056149436,3020056
45000,55000,50.0,5.095238095238095,-0.16661763445209973,0.36967642396177647,0.12562973939949323,-0.004262783008657305,-0.8769502743707085,0.8768739880715062,-0.9028045811597659,-0.7939902811933808,0.17549670661915556,3020057
45000,55000,50.0,5.523809523809524,-0.183971466599624,-0.3906407813719885,0.8177452357883143,-0.053365298355272414,-0.888985958569881,0.5952897835710803,-1.6758816885702668,-1.084948472723109,0.17181999784040597,3020058
45000,55000,50.0,3.0952380952380953,-0.1770910887665513,-0.7703723851575545,0.8989836452675091,-0.04485464031424981,-0.5188183356709682,0.16345229367485023,-0.6008684142874348,-1.112969747852804,0.2238216715257531,3020059
45000,55000,50.0,3.9523809523809526,0.20455979238038585,0.45133579805443813,0.7210385225560201,0.047030980225718555,0.07097816062041078,0.13177986426440258,0.05233712034274686,0.7882400130256167,0.09404761904761899,3020060
45000,55000,50.0,5.142857142857143,-0.2955890374722472,-1.1136684565548436,3.13168570064635,-0.17673672611182115,-0.89095779846012,0.3130651992576971,-1.536117588183696,-1.35156878597396,0.24533595184105383,3020061
45000,55000,50.0,4.666666666666667,-0.523759948286705,-0.7459623995992799,1.3773798241814719,-0.10570196121705712,-1.736869248420286,1.1661509166418702,-1.1699436176836953,-1.2770039263086153,0.22990902710290462,3020062
45000,55000,50.0,4.238095238095238,-0.21343062553278794,-0.02946523397907611,-0.25708047188447564,-0.0025392991275699295,-0.2729558173024897,0.21291756541364917,0.003684955353839464,-0.7847859204903385,0.18160835762876573,3020063
45000,55000,50.0,4.571428571428571,-0.1624978112025994,-0.3065729619909409,-0.41106545530930527,-0.01683184131336853,-0.4850581732274125,0.2941257671148374,-1.4668375731304633,-0.746638467830612,0.19327758881330306,3020064
45000,55000,50.0,5.238095238095238,-0.655168072956549,-0.9464196847577976,1.6815368997523057,-0.14619728704255863,-1.3323070260021685,0.7481708108950954,-0.44176070210256074,-1.0997341132056742,0.17733303638915882,3020065
45000,55000,50.0,6.142857142857143,-0.08374997045755306,0.15507469258013037,-0.3614798282362232,0.010712387188198617,-0.3732357257469649,0.3689030019205618,-0.5086899620946894,-0.8995203693394859,0.18141264442284846,3020066
45000,55000,50.0,2.9523809523809526,0.09250510162611311,-0.7573664356618008,3.3450280386196427,-0.035509880567884664,0.4248751985644204,-0.6288041019719343,-2.1588013948800144,-1.555022949986401,0.26052127200086383,3020067
45000,55000,50.0,4.9523809523809526,-0.5654622599138703,-0.1413830916483119,-0.3406042695116542,-0.05677088359683666,-1.4816551061977432,1.1835783971780625,-0.6704257545935918,-0.8944458062751041,0.20224944853224733,3020068
45000,55000,50.0,3.3333333333333335,-0.17893526400599796,-0.16376813376061702,-0.6007830160080576,-0.01969365667818333,-0.6222510166525959,0.45835984357041354,-0.3957225416866435,-0.7188812522896744,0.18483762552640098,3020069
45000,55000,50.0,4.809523809523809,-0.19862542334709637,-0.163858420032356,-0.7264225446245364,-0.020820784091077765,-0.7208221603834095,0.5371018681941057,-0.8662212765842541,-0.8733804517568248,0.1993818162185509,3020070
45000,55000,50.0,4.238095238095238,-0.17732593037907812,-0.6884681567253653,1.0801112239555695,-0.04928566218995966,-0.4089318026695489,0.08664194688076547,-0.77682047822371,-1.3115983684596608,0.23986745491847528,3020071
45000,55000,50.0,3.9047619047619047,-0.13088336708176818,-0.7039647380513581,0.4525645163555154,-0.05184907861762482,-0.18596667619116242,-0.10749313577660657,-0.9880423949446253,-1.2981323760286758,0.235731157542382,3020072
45000,55000,50.0,4.380952380952381,-0.053664695393579376,0.2522209244534891,0.3032691307925874,0.012714011941129486,-0.3098465997805894,0.3528563431789856,-0.0006197217599108396,-0.6514993133183136,0.17011189396393472,3020073
45000,55000,50.0,4.0476190476190474,0.0552515048470256,-0.02558771447695267,-0.5050448264155775,0.010543671342411725,0.26363346432478296,-0.23478927774643052,0.3718564322720964,-0.02468953364171181,0.1338509610193283,3020074
45000,55000,50.0,5.0,-0.28851339483198907,-0.8338317284727909,1.0600908680570869,-0.0771904323935216,-0.6218447091719282,0.2016413092943011,-0.8751460639334115,-1.2959678476875607,0.2561291977108303,3020075
45000,55000,50.0,4.476190476190476,0.14277955192312072,0.11781329893372568,0.24050918252346404,0.007745123592158727,0.15229172070024113,-0.07745274043059444,0.14665638336889564,-0.4201095671624914,0.13702218982831224,3020076
45000,55000,50.0,3.5714285714285716,0.011597590063336983,-0.24272575261078502,0.3994641744355542,-0.0014729130868411573,0.04788888688526118,-0.1250278226764499,-0.8490627399724534,-1.09334749825887,0.20074775942122874,3020077
45000,55000,50.0,4.238095238095238,0.12993080421702943,-0.12290975720420964,0.8736862049368652,-0.00018413615378913827,0.419759030117062,-0.3993119986320809,-0.6382294235923174,-0.4353326560901602,0.1334514361300075,3020078
45000,55000,50.0,2.9523809523809526,-0.041984550914442025,0.13162528575050086,-0.8009367978282075,0.0030935467694671883,-0.20624516303131696,0.2164991393027591,-0.8570258633711456,-1.2827871640963069,0.20564531368102792,3020079
45000,55000,50.0,6.190476190476191,-0.006951658050764475,0.9181732918387832,-0.6475909281680119,0.06095663813380932,-0.4441015775452802,0.7263942266759743,1.1099409987140145,-0.7301464730183732,0.15872871257346471,3020080
45000,55000,50.0,3.7142857142857144,0.1485324796580814,-0.8077021508287354,2.28659950374504,-0.019067072070107598,0.7456826485447555,-0.9107381772198709,-0.580924441511078,-0.6014653082900888,0.17998528776589998,3020081
45000,55000,50.0,3.2857142857142856,-0.893018537956367,0.3136584590401088,-0.8599147412188148,-0.0012994471742803016,-0.9643741212316146,0.9087684995968902,0.5998969294557271,0.2535478112959132,0.11214366699060573,3020082
45000,55000,50.0,5.476190476190476,-0.06520554581685445,0.22268318273516646,0.022602975702626423,0.010183086885405968,-0.33617172624253405,0.3641416872643467,-0.3659718302683957,-0.7735446544797824,0.17773931000971813,3020083
45000,55000,50.0,5.761904761904762,-0.21134984721111566,-0.44523748431980154,-0.34921891662382043,-0.05361727687797048,-0.5968191879904666,0.32524985212765767,-1.0882291873001484,-1.0382040603668699,0.18362217903034225,3020084
45000,55000,50.0,5.809523809523809,0.01137465679595809,0.07038807953971553,0.12040928884650871,0.003900978827441719,-0.24755952391041286,0.23576640162425708,-0.941559250542719,-0.7455153150371777,0.16418988230212714,3020085
45000,55000,50.0,3.3333333333333335,-0.28324897819648537,-0.5538444392202709,0.323725338385186,-0.04536507987957087,-0.7861168939004776,0.4526071410332536,-1.357737160570903,-0.8324863389310204,0.182899389914696,3020086
45000,55000,50.0,5.380952380952381,0.024663790921974245,0.6797236649290311,-0.12291657319897793,0.044872721826500865,-0.2597920690550663,0.4796118237852034,-0.10339386656985078,0.07490361721281837,0.12402818270165208,3020087
45000,55000,50.0,2.238095238095238,-0.07950472207790632,-0.0378493539559232,0.6869386763847647,-0.017686452336059272,-0.273255282077728,0.20639428852872835,-1.008464774710797,-0.7760932877042767,0.1557829877982939,3020088
45000,55000,50.0,4.714285714285714,-0.025161504435717734,-0.05966836817927623,0.006066782693301113,-0.012189944756982308,-0.14123384770953734,0.09625941807156972,-0.08687521561696343,0.09655862669200437,0.12752065111758984,3020089
45000,55000,50.0,4.9523809523809526,-0.00895902162951981,-0.1262011400785272,0.9232751071452644,0.0013284540602831105,-0.14009241144602078,0.08372867092427291,-0.7692637403337002,-0.9434360921785621,0.2024514284171718,3020090
45000,55000,50.0,3.4761904761904763,0.031243708460844788,-1.0740603893946783,3.447339888662445,-0.05226701212341791,0.3323784819552714,-0.6662664317819015,-1.6159554846853432,-1.5952200593788552,0.28078568729078934,3020091
45000,55000,50.0,3.761904761904762,0.0408032326112718,-0.43065640103444447,1.2238991389589233,-0.012591787927403208,0.256649611678717,-0.36710327265165743,-0.6250222340427224,-0.5237497956089763,0.15802322913292297,3020092
45000,55000,50.0,3.5238095238095237,0.02690090455491757,0.054089140795571734,0.4392987959684095,-0.0015142500317432805,-0.06677566487321215,0.07650430080077346,-0.33718456771309535,-0.3445546438766587,0.14955863297700028,3020093
45000,55000,50.0,3.761904761904762,-0.14924501566554815,0.1460624774101949,-0.4301878148493846,-0.005946484152055232,-0.6851273823408591,0.6202479148241098,-0.4408589500936473,-1.0549782274173494,0.2126404700202076,3020094
45000,55000,50.0,5.095238095238095,-0.04998774777909291,0.310560240563514,0.09977016030990336,0.015746573444070804,-0.43375330955963387,0.489800768231291,-0.7801716352791755,-0.503466291887406,0.1512525645178706,3020095
45000,55000,50.0,2.9523809523809526,-0.17220742058006247,-0.3462530160274713,1.6314995585116816,-0.013178236200764014,0.10458683757764356,-0.21885167611235123,-0.6401223913972419,0.14450919585998137,0.13038211316272538,3020096
45000,55000,50.0,5.857142857142857,0.020629684096552643,-0.029177876530313764,0.5255109138197771,0.004272519544064808,0.12793190977344476,-0.11731231499677783,-0.5974467661172339,-0.4760229709111305,0.1340939153439153,3020097
45000,55000,50.0,4.095238095238095,-0.5522045973556071,-0.03165717689653676,-0.29494959312533886,-0.01828630967850304,-0.6817520822868408,0.5511854514499948,-1.0073102499667297,-1.0003978759017944,0.21079729510851955,3020098
45000,55000,50.0,2.5238095238095237,0.09915545374209014,-0.7514144273072949,1.4044632340500312,-0.016018339960111674,0.5651869597683583,-0.735802123587346,-0.8519075971848502,-0.9312927174919432,0.20690597667638477,3020099
45000,55000,50.0,2.5238095238095237,-0.3521415165029918,-0.713915749525075,0.8324573717059945,-0.07204110054078959,-0.8927032636236715,0.48008019528008494,-1.3937528984050944,-1.5166341363425682,0.2798462639023863,3020100
45000,55000,50.0,2.7142857142857144,-0.15537002517758416,-0.24631214728079212,-0.031657903042594145,-0.0027584006424507994,0.1708723085380194,-0.23346378110751637,-1.0296399085251475,-1.0303153836543355,0.21203771191016085,3020101
45000,55000,50.0,2.8095238095238093,0.1626056288757298,-0.552485892700148,0.42145098388367674,-0.01988024122029511,0.312982461043325,-0.4561991381376612,-1.0160915817620042,-0.4771091342104641,0.16754130223517977,3020102
45000,55000,50.0,3.4761904761904763,-0.2689787002118339,-0.43377419193591393,0.48487918711134304,-0.014962570572724408,-0.05186260512264338,-0.11439554229394429,-0.3192692407617038,-0.3362274199850193,0.15585519922254612,3020103
45000,55000,50.0,3.2857142857142856,-0.49321471763813945,-0.5042993284076757,0.17517336948416515,-0.030837756991364734,-0.38594652830923626,0.13508936463873206,-1.5590459674789596,-1.0640587821232703,0.2036834575099881,3020104
45000,55000,50.0,4.714285714285714,-0.5589225551965379,-1.2642621660626103,2.2549958169623494,-0.18343839459289135,-1.647240499853451,0.9041384139858225,-1.7141568747201315,-1.0532065561559107,0.19606413994169097,3020105
45000,55000,50.0,3.1904761904761907,-0.10142069804959512,-0.6994846146755906,0.7550775173590202,-0.025992813908632402,-0.015427139146811404,-0.24020195299781116,-1.8543137010713544,-1.2309203915061955,0.22965257531584055,3020106
45000,55000,50.0,4.904761904761905,0.0009634801719388799,0.4639338631840594,-0.47345112128200545,0.022918393025385595,-0.2224908390346812,0.3548060782786874,1.3567764065603778,-0.8597794887884291,0.17079554043839756,3020107
45000,55000,50.0,3.0952380952380953,0.10104084307471098,-1.1606907233818102,4.3323104151174245,-0.04852412438554902,0.6930209060483937,-1.00191791995513,-1.4762141630161814,-1.4201543063806412,0.2469765684051398,3020108
45000,55000,50.0,3.8095238095238093,-0.1812062095737178,-0.6861332752546211,0.742246607208237,-0.036694594226335274,-0.3121061104066568,0.005813782694707138,-0.9992353322386845,-1.3870800782797266,0.24815084764064352,3020109
45000,55000,50.0,4.857142857142857,-0.015818814335932935,-0.6618077864309577,1.8165015266775006,-0.03052101334580776,0.19739122507256962,-0.4074083472489332,-0.1863600894802659,-1.1598349806621453,0.22039264118345747,3020110
45000,55000,50.0,5.571428571428571,0.05622005725980601,0.9389228947839786,-1.1008203053314543,0.04975461552630943,-0.2958161290064107,0.5997803448791332,0.029581830368634165,0.011610837417039208,0.1133159216067379,3020111
45000,55000,50.0,4.571428571428571,0.023050768852934483,-0.10790686001227076,1.0124235652115918,-0.0008887204619779562,0.05865661900820683,-0.08584166917828809,-0.9754398170168146,-0.7685375560339183,0.17890076665586865,3020112
45000,55000,50.0,3.4285714285714284,0.020792485315841953,-0.11557713372813558,0.6753983904927406,-0.008824468513845806,-0.005775582927781131,-0.030557100981791298,-0.11822573194229899,-0.5018347976039321,0.16113270705107435,3020113
45000,55000,50.0,4.619047619047619,0.08660937614184874,-0.7317028045259856,2.2735771125973825,-0.02782758784229217,0.6601839589891436,-0.8297577841961945,-0.5307908608044217,-1.2278042342069382,0.2355273458589785,3020114
45000,55000,50.0,4.476190476190476,-0.2916234998342173,-0.12267488198980381,-0.3850377874597373,-0.020569418638325253,-1.01313785333605,0.8004301571600541,-0.7448454096822246,-1.0146818925439192,0.2016230698628657,3020115
45000,55000,50.0,3.5714285714285716,-0.1874588554937065,-1.0245481948745296,3.102439359539211,-0.058104545167538116,-0.2797770304121995,-0.13433109334950297,-1.000079180315661,-1.3681863454299399,0.25317325342835545,3020116
45000,55000,50.0,4.619047619047619,-0.5265958023202555,-0.5529558440648936,0.21956498912550126,-0.04737408772553437,-0.4387525897293315,0.16505750583245116,-1.1420321936029065,-0.9512890063532204,0.19709332145556632,3020117
45000,55000,50.0,3.0,-0.17801823968228409,-0.8699854248351286,0.8947608666729321,-0.04580073173565565,-0.22675113191678514,-0.12033507826792814,-1.4944977864475448,-1.3260096879841217,0.24108425116078175,3020118
45000,55000,50.0,4.571428571428571,0.06857868361190697,0.825651539701177,0.1277090680392298,0.04550316063061611,-0.213642344370354,0.49136100747037775,0.7063540350671088,-0.12156648631100232,0.12434402332361515,3020119
45000,55000,50.0,4.428571428571429,-0.35156226275939245,-1.100861255041636,1.29932075068986,-0.1308813466660166,-0.9290151240475779,0.364795694642731,-1.4048484344093792,-1.6546393277885987,0.27801668286362163,3020120
45000,55000,50.0,4.238095238095238,-0.15741410857259683,0.3773671963669149,-0.3159357057580814,0.011155021203574573,-0.8020869315872936,0.8167763160683963,-0.2926363107101716,-0.4021135475533263,0.1510973436993845,3020121
45000,55000,50.0,5.9523809523809526,-0.22275498781605188,-0.3186968528560583,-1.2685515102672518,-0.039831832908345896,-0.7493695349123287,0.49637323258723126,-0.740963952326432,-1.130517946840224,0.22160056766470754,3020122
45000,55000,50.0,3.619047619047619,0.026995708533213546,-0.38473830952413224,0.44674647932752076,-0.010918578624960325,0.1951557113246983,-0.30016894789533005,-0.40607462178347925,-0.8282597107916374,0.1802032717849044,3020123
45000,55000,50.0,3.1904761904761907,0.15099127297796905,0.21451510072083602,-0.4069005049260077,0.014264871968285115,0.11692263040232516,-0.02148594817866414,-0.4611096809104985,-1.1516455872387077,0.18677113702623901,3020124
45000,55000,50.0,3.238095238095238,-0.18225492498527598,-0.8218749978063622,1.7980774571499012,-0.07110911614078108,-0.5732121444591965,0.1798003043229423,-0.36184465720093734,-0.8832635696252472,0.1795540438397581,3020125
45000,55000,50.0,3.238095238095238,-0.06691952158809664,-0.036017767262665805,-0.601952146086724,0.00013524786359799023,-0.2903936615359438,0.22523580290217446,-0.8521093322445024,-1.2205776773589712,0.22110530720224592,3020126
45000,55000,50.0,4.142857142857143,-0.07795915810898484,0.11718045051208813,-0.24632334469314351,0.00707626963926556,-0.35608602913239706,0.3431474508498772,-1.2973654667958958,-0.9405717595225391,0.196751160781773,3020127
