start,end,N,SS,FulD,TajD,bsfs,FayH,FerL,ZngE,Colless,Omega,btree,path
45000,55000,50.0,4.523809523809524,0.6684631967397048,-0.13107119897495711,0.011591593082761071,0.16631155269116857,0.5708145181285968,-0.5207155246992308,0.10597667638483961,0.20605597266249287,0.6266983762302386,3100027
45000,55000,50.0,4.523809523809524,-1.13611327213725,0.7699160835242891,0.04774712561477153,0.13849518981983958,-0.04973860278738289,0.3276899555285091,0.07158581686642905,1.5633460013597928,1.3603114796975038,3100028
45000,55000,50.0,5.380952380952381,0.5401965978867413,0.0027189927029147654,0.010187364095268383,0.07350854852684319,0.25446384951060075,-0.21143169907269393,0.1130000809847748,0.06384357963760193,0.31609711534820134,3100029
45000,55000,50.0,4.142857142857143,1.2813254129010876,-0.3856375850279376,-0.006486005297621518,0.03782237898097642,0.24920838940610548,-0.3423272627907349,0.1327981589461181,0.16592859179067124,-0.045498776329569675,3100030
45000,55000,50.0,3.0952380952380953,0.062337547823156994,-0.5451321252532734,-0.017688429714570273,0.18884490153313732,0.3404909373056056,-0.4806670341019733,0.1155747219522729,-0.2599538497703232,0.192726771589961,3100031
45000,55000,50.0,4.809523809523809,-1.5362077096854028,-0.028928043410327692,-0.009629343709582823,-0.1347240596905486,-0.47809924266617654,0.38783942421037904,0.15972323453190795,-1.0560627091085293,-0.3228244557962351,3100032
45000,55000,50.0,6.238095238095238,-1.3703550092660126,0.5123131856748919,0.029210721668034866,0.07353623867046769,-0.2504199617594803,0.4081969360306192,0.08661524133462903,1.3143322038775886,0.940840719473784,3100033
45000,55000,50.0,3.0476190476190474,1.0618222325452082,-0.6241614681199844,-0.008426316056052834,-0.08122486402415952,0.4278025907975964,-0.5733512335869195,0.14579284094590217,-0.7026687003349068,-0.11157752432248345,3100034
45000,55000,50.0,5.904761904761905,0.9098588866609438,-0.08183209514967978,0.008276169741365287,0.037641238500333046,0.2020831376298181,-0.19507728088532347,0.14711086815678648,-0.4253098662282152,-0.26073041092732846,3100035
45000,55000,50.0,4.0476190476190474,0.7743646288544558,-0.34530015796487584,-0.0015710438499278642,0.16604468978259887,0.5246595969310499,-0.5617603566673268,0.11677377867246667,-0.11158673965221705,0.07014926030776983,3100036
45000,55000,50.0,3.0476190476190474,-1.0003695697171244,0.5038589100480039,0.034117966620897305,0.21482681055814734,0.01730562210715533,0.1815695646287881,0.10822940287225997,0.3322783876441147,0.1907897878669025,3100037
45000,55000,50.0,6.761904761904762,1.141201608125391,0.14637532221879593,0.01532090419440007,0.11570299389686396,0.4249074149886005,-0.3076537920619091,0.12789520570132812,0.19759310986156833,0.08935352646132033,3100038
45000,55000,50.0,4.904761904761905,0.7739484788201861,0.5475389889852623,0.02277974824936432,-0.574677637211387,-0.2979949170516485,0.4418558802384182,0.12201976028506638,-0.2007548195928811,0.20891093891209883,3100039
45000,55000,50.0,4.809523809523809,-0.7380566649499544,0.29026466237804455,0.03766082976872509,0.2304682206075585,0.562478206928576,-0.3606309769360342,0.11171174819133999,0.1696406973912626,0.47992580416473773,3100040
45000,55000,50.0,5.0,0.13979971157152957,0.12591538181418085,0.016956647668242102,0.07347444043418047,0.21427716885290196,-0.13132353631738275,0.11206489965600748,-0.28629029633096925,0.15701138301515682,3100041
45000,55000,50.0,5.285714285714286,-0.15713542563101118,-0.5045521983461827,-0.016070551487340372,-0.03966709498615397,0.09930807425190527,-0.2785610109815899,0.1317703271784904,-0.6942317946581449,-0.2295283551043085,3100042
45000,55000,50.0,4.619047619047619,0.3274008499794747,-0.33319053852709923,-0.014937008608232846,0.05366402517747366,0.15185928045365857,-0.2500832367463724,0.10200572292409024,0.7161006153779311,0.422350339631913,3100043
45000,55000,50.0,4.428571428571429,1.4632303772547313,-0.7449312128369783,-0.03545573770121214,-0.0014379420812225666,0.24166645708696213,-0.4736355991705259,0.18665303422956483,-0.6677333716133662,-0.8858710042315137,3100044
45000,55000,50.0,6.380952380952381,0.28608366475116637,-0.3896155943580078,-0.037093415866785745,-0.05588192888710692,-0.2159408353571591,0.031537699360076325,0.10584362996899435,0.6799325309436126,0.43269353616848705,3100045
45000,55000,50.0,5.333333333333333,0.39664002711514257,0.5894684375086021,0.0260588419301687,0.0324747395016563,-0.3992112248875028,0.5565602895871675,0.09445119317568294,1.4308990123983718,0.851595114974108,3100046
45000,55000,50.0,4.666666666666667,-1.3944295378220568,0.3124868130972494,0.02209079727906764,0.013981635238686143,-0.2849504172671832,0.36443144822457785,0.12075572292409023,0.5917731981220904,-0.030399798221777186,3100047
45000,55000,50.0,5.238095238095238,-0.6746713579061462,0.63094389040335,0.05173074014125357,0.18546924999252976,0.308313583471278,-0.014152264641252158,0.09952247905965103,0.5466650964313877,0.533683414215045,3100048
45000,55000,50.0,5.285714285714286,-0.27367687381923594,-0.24566210926670579,-0.004336319359847158,-0.028291364037790763,-0.0694718847822909,-0.030020617517483507,0.14735517222762118,-0.6842689409836007,0.005189255457513049,3100049
45000,55000,50.0,5.0476190476190474,-0.6019046517529011,-0.014579223977177865,-0.019027629640866052,-0.09127269012369166,-0.3162853269807104,0.25659335057360494,0.11886810279667417,0.08460099841861773,0.03798665010935085,3100050
45000,55000,50.0,5.0476190476190474,-0.6233788888551298,0.26278198254775453,0.034461509829302274,0.1448813299074611,0.463392346724087,-0.2882488206066886,0.09613095238095233,1.5092828077466052,0.9916376742815773,3100051
45000,55000,50.0,3.9047619047619047,-1.6430711382408398,0.062065691118933536,0.024329351698867116,0.3493775375448634,0.585148083758849,-0.46611167001481346,0.08803382464096746,1.0943170924717558,1.0349084387335752,3100052
45000,55000,50.0,4.238095238095238,-0.27220899316062713,-0.049826668781445746,-0.03151343067793322,-0.10867429345151589,-0.7308586412025406,0.5841263579653254,0.12323183241550584,-0.45937900636214773,-0.07323760613352492,3100053
45000,55000,50.0,6.285714285714286,-0.6680922868070847,0.8098766812513661,0.05310691126146915,0.09116060636275726,-0.15252315133852626,0.44311498869113236,0.10963362102210494,1.575601195751761,0.5090080207290505,3100054
45000,55000,50.0,3.6666666666666665,0.9471029708968204,-0.31351133492026007,-0.004093364006963913,0.19259466880313914,0.6541428657363477,-0.6629987011810679,0.14301236367562895,-0.5400786331442622,-0.39346249867891964,3100055
45000,55000,50.0,3.761904761904762,-0.17635122070530473,0.3551750543915429,0.01809157464756011,0.15241052624745016,-0.1260695626875525,0.23490483848917662,0.11901590001079794,-0.1650609786731791,-0.21972969659980013,3100056
45000,55000,50.0,6.333333333333333,-0.9096154998088115,0.24627995779119236,0.0011304504781428984,-0.1114997006177852,-0.5578539478132954,0.567587975592695,0.10852904653925058,0.4493349834790784,0.40207095462663933,3100057
45000,55000,50.0,2.857142857142857,-0.4229963232942029,0.04260664852968275,0.014987699949666073,0.09850301862626695,-0.06736252676543905,0.08472010908472488,0.10346701605812389,0.5209263448615923,0.7299402006384581,3100058
45000,55000,50.0,4.619047619047619,0.8248436236136459,0.07474782503764638,0.0050244540076672,0.019132107300190247,-0.00778561229499727,0.0330417020655854,0.13864795918367342,-0.4290992050914279,-0.1301289151030434,3100059
45000,55000,50.0,3.5714285714285716,0.12493467943504229,-0.40705740631477605,-0.0032337075812639534,0.13459347117653292,0.4080150319110213,-0.48265114605108617,0.11590338516358921,-0.32433571096540414,0.4125230151778564,3100060
45000,55000,50.0,3.238095238095238,0.019413346879434745,-0.45228618275516774,-0.019316376898969166,-0.49367206212232195,0.022673927563222018,-0.18010743076948843,0.14535552316164557,-0.508875411989975,-0.7580433059080361,3100061
45000,55000,50.0,5.095238095238095,0.594559904696872,-0.09932416170203376,0.004126414863020515,0.04118938672883952,0.20900291413959737,-0.21373668115949085,0.11954972465176543,-0.5853962595957137,-0.09881849795146572,3100062
45000,55000,50.0,6.476190476190476,0.3279242241708187,0.42396022388792676,0.03370536549982145,0.09034174498113672,0.1824488296749823,0.005183069406121349,0.08457577475434615,0.5005569906183245,1.1640344514510577,3100063
45000,55000,50.0,3.857142857142857,-1.0401148076895919,-0.04762717254255357,0.016309340860467772,0.08698773700450564,0.26625026676476454,-0.2322621740847749,0.08682445200302338,1.4739264517439938,0.8929153504700805,3100064
45000,55000,50.0,5.0476190476190474,-1.0022626997557662,0.34117089368686254,0.01971762397404553,-0.06269406125772004,-0.3945842874913148,0.4599458501848296,0.09827685609391144,0.5749719329714965,0.7804400447836031,3100065
45000,55000,50.0,4.9523809523809526,-0.40189948785665497,0.40980892348919157,0.04376631496757101,0.25048800771917346,0.4234067761994399,-0.196630628221872,0.10901900442716765,0.46354720136900507,0.3858915520285648,3100066
45000,55000,50.0,2.857142857142857,-0.9800306315837434,-0.12520739014762464,0.00013207918189145264,-0.08491244883759855,-0.00113255216006658,-0.04463728163088425,0.14297187128819774,-1.0337519136133255,-0.2523720526604911,3100067
45000,55000,50.0,3.0,-0.08714154860035575,-0.5005774044891889,-0.005776522051823883,0.1409551346002478,0.42874166566040356,-0.5311615788395485,0.11717754562142313,0.3728108336209781,0.24619006403296928,3100068
45000,55000,50.0,6.523809523809524,-0.11693739741179947,-0.027199511399693434,0.014991424141701574,-0.008591592084861842,-0.037923608664727895,0.032633151768848664,0.13154356980887588,0.03204575088591084,0.2890583724681858,3100069
45000,55000,50.0,5.9523809523809526,-1.152103350252558,-0.6244894718847265,-0.05818276949540293,-0.1677702738790543,-0.49739244804047966,0.17955010543898964,0.15111151603498538,-0.4702169274665956,-0.3610254800416371,3100070
45000,55000,50.0,5.809523809523809,-0.9753782756900661,0.06012609852015198,-0.0490220118251528,-0.11902395657162627,-0.6600067625991672,0.5685875008469903,0.12447687691856785,0.09974413709278418,0.07227143085466048,3100071
45000,55000,50.0,4.809523809523809,-0.6035152103731654,0.6627223263866499,0.020124111856627686,-0.05846760424714814,-0.3568031658211371,0.5395300824444691,0.09264590756937692,1.210757964799241,0.76221635569242,3100072
45000,55000,50.0,4.190476190476191,-0.07136414210836713,-0.4069292025715557,-0.026352224594734693,-0.015849081324712824,-0.18061998889828096,-0.0015933084096141333,0.12807877119101607,-0.6826127219766137,0.11314515224028683,3100073
45000,55000,50.0,3.6666666666666665,0.7721281736040837,0.15416947781088458,0.01504963156918658,-0.22952775600923386,-0.05438769913161624,0.1078036905466079,0.11126093294460636,-0.30077021765911865,-0.10708232441335638,3100074
45000,55000,50.0,6.666666666666667,-0.8016391387429387,0.32653833221690864,0.029369839097715886,-0.03424845641112123,-0.31489987120269447,0.39628179488496584,0.13796296296296293,-0.3594805839627532,-0.07456896316788952,3100075
45000,55000,50.0,5.523809523809524,-1.451056365256371,0.5278064019841673,0.01817626607363325,-0.0058577550457296615,-0.3722821483390242,0.5192948101987293,0.11856778425655971,0.11495772778791336,0.16242328748406556,3100076
45000,55000,50.0,5.095238095238095,-0.023717408430041016,-0.06335270865083162,-0.011910722952737781,-0.12245090524026818,-0.5427003594703635,0.43619021924362833,0.1294798077961343,-0.008694395572034346,0.03586096385179437,3100077
45000,55000,50.0,3.5238095238095237,-0.6078664041780277,0.07011235418262315,0.010153288048969868,0.030978007210197767,-0.05927164907479434,0.077243627301014,0.11084453622718925,0.49047377377134393,0.19101066477166245,3100078
45000,55000,50.0,6.619047619047619,0.4922678673032007,0.05734406255612373,0.011034250197102071,0.017690856126734357,0.07128457243048887,-0.04004696673259065,0.10700383327934344,0.42293378799051384,0.3825123139860902,3100079
45000,55000,50.0,3.761904761904762,0.41555120588831007,0.18885460093847506,0.02254415520867518,0.2309017016889952,0.4291508432826684,-0.28538497511556477,0.10861784056026033,1.2103399722041135,0.20015454350716522,3100080
45000,55000,50.0,5.714285714285714,-0.8150267907228794,0.32736493380894643,0.028606911446148776,0.020672264275820123,-0.2930258410524361,0.3833172052447966,0.11788307726718801,0.28546381123662246,0.15159324983671077,3100081
45000,55000,50.0,3.5238095238095237,-0.08271351489440969,0.12381077508407316,0.004267630036292066,-0.11431981384104477,-0.18576677062907,0.19546457162385464,0.10141385919447139,-0.5309944643843891,0.6327039780712467,3100082
45000,55000,50.0,1.9047619047619047,0.5182221967210973,-0.23380264923484184,-0.02181179814792557,-0.07866288117887994,-0.26161401282607266,0.13498626977811612,0.10062493251268755,0.7691629579727937,0.05012411741230919,3100083
45000,55000,50.0,4.0476190476190474,0.1447770065269492,-0.037668628583120756,0.0046296636208691495,-0.009878300058748159,-0.09674039579343019,0.07304131450048904,0.13125337436561924,0.19888024088163178,0.299953634111291,3100084
45000,55000,50.0,3.0,-1.6623667765366121,0.9738176134084646,0.045398033643498224,0.07999151454792078,-0.2056459320197747,0.5250679178167978,0.11140130655436774,0.3774864393456629,0.5238628283778052,3100085
45000,55000,50.0,3.238095238095238,-0.7888688511878316,-0.5197231117372754,-0.0012893830773852643,0.17116285031510362,0.6646493878380308,-0.737092227071188,0.14247448979591834,-0.3700164850874018,-0.15978467199756702,3100086
45000,55000,50.0,4.714285714285714,0.4115731401652546,-0.43424900407549655,-0.007300569929956759,0.09503143546298277,0.48843324180746656,-0.5647371778568595,0.11975623582766434,0.6238939401689694,0.29840337934742384,3100087
45000,55000,50.0,4.0476190476190474,0.07842975759435522,0.2246717053880884,0.027573028772279535,0.19144855089875984,0.3987689308531184,-0.24950030027038,0.14466242846344884,0.5272343832912825,-0.07992986523982852,3100088
45000,55000,50.0,4.619047619047619,0.7175654447389297,0.006620364508614155,0.004854618478402853,0.02858777152254348,0.11043421490786606,-0.0932164498540914,0.1387741604578339,-0.6874796547227815,-0.4436734840961671,3100089
45000,55000,50.0,4.904761904761905,-0.10743768155828948,1.1541121935287175,0.05618175559098,-0.05909127297926512,-0.6993135256494172,1.0193505323288616,0.08256735233776046,0.9386852453786687,0.9489513995083622,3100090
45000,55000,50.0,6.809523809523809,-0.9173717494176763,0.41244528534476677,0.05258753657712802,0.08771332400760654,0.2131495594595528,-0.01644899293111818,0.12850619083612275,0.2101405809975199,0.23545707145197234,3100091
45000,55000,50.0,8.0,-1.1700970055928746,0.7937686419183643,0.07700126490547309,0.0877732930310932,0.023004516298213828,0.29863822618802416,0.10652515541363934,0.8191848942354822,0.7006758359671,3100092
45000,55000,50.0,5.0,0.15568783756714089,0.1435484595990244,0.020103306695124255,0.0878143958476337,0.23508663667452723,-0.1351163486608408,0.11593905702870713,0.24739633965257346,0.13189262087524872,3100093
45000,55000,50.0,3.142857142857143,-0.9472364340635147,0.14049213785661194,0.02462829981966724,0.2528675890182622,0.43883169887239615,-0.3121981009602908,0.11036875067487309,0.31293375570596116,0.3935581373118429,3100094
45000,55000,50.0,4.714285714285714,-1.2870501379104642,0.6243138372016157,0.038357758108352034,0.16205316521945629,-0.0032821278624949905,0.22773296493861597,0.11464725345920679,0.47358498106649466,0.4996497099770071,3100095
45000,55000,50.0,4.523809523809524,0.6044583427594474,-0.17331339523247818,-0.0005502880799528794,0.11885903891077738,0.4940401553446148,-0.47522546248424014,0.115891285652583,0.0640612523643515,-0.09451932759884632,3100096
45000,55000,50.0,3.1904761904761907,1.8303058478038738,-0.6767546146141838,-0.040830545383256686,-0.3363820816623545,0.16820966276391097,-0.3874364622122699,0.11363108735557713,0.10551000899607679,0.2639611367918394,3100097
45000,55000,50.0,3.238095238095238,1.2061926986105125,0.06325097473986621,0.005736507742186596,0.05896981739163467,0.16763623719147183,-0.11593069104703521,0.14025348234531906,0.4771831713476628,-0.42860136479788935,3100098
45000,55000,50.0,6.380952380952381,0.3396092919793195,0.6300692998647287,0.042322024967135184,0.027974285703175828,-0.11965110741428113,0.3392296489226788,0.10060806068459126,-0.10666405547245154,0.44437430614905554,3100099
