start,end,N,SS,FerL,FulD,bsfs,FayH,ZngE,TajD,Omega,btree,Colless,path
45000,55000,50.0,2.6666666666666665,-0.14183611791841483,1.0807590574278136,0.0038608615455319162,-0.05393940560484863,0.20295340780254362,0.2480976975551387,-0.9179635584861398,-0.774134957750029,0.17102432242738358,3040017
45000,55000,50.0,5.095238095238095,-0.06616934221946086,0.18491509285462868,0.019585410764202643,0.004488820335656658,0.15736388290778947,0.24500035266409279,0.013397032806532776,-0.4672371109269179,0.16241864565176029,3040018
45000,55000,50.0,4.0476190476190474,0.3066874864783798,-0.6919243541342822,0.017539361850040642,0.10211755216312196,-0.24754010548536173,0.006583233927623235,-1.1526868374366364,-0.739323662049895,0.18901981427491626,3040019
45000,55000,50.0,4.380952380952381,0.5456615178953886,1.4857529494930861,-0.016104987968137575,0.08804170957009563,-0.6351277975602448,-0.4698279072149498,0.15472942717893604,0.17460469671922826,0.1295253135267712,3040020
45000,55000,50.0,3.380952380952381,-0.6582312936052853,0.7128593344169354,-0.07126268025953748,0.019918414287517026,0.4521885263276072,-0.2305863879734881,0.32659185801248086,-0.34518388955583557,0.14145880574451997,3040021
45000,55000,50.0,4.238095238095238,-0.3793730724141433,0.5422297409781078,0.006065988308546854,-0.055758208041372145,0.35175987482815996,0.06333661734830645,-0.8048120640475728,-0.3099418978010291,0.1378360868156786,3040022
45000,55000,50.0,7.333333333333333,-0.18941915656046285,1.1224132575392691,-0.041706362217863446,-0.0831063919579734,-0.020566955423638216,-0.46170844055189086,-1.7665860233822168,-0.82546571939149,0.1785302613108735,3040023
45000,55000,50.0,4.238095238095238,0.03599779736569078,-0.19141509641183158,0.017984944751899497,0.08828054987021225,0.057330605931595044,0.22131173091407264,-0.12741324702984666,-0.368723768706155,0.14997705431378897,3040024
45000,55000,50.0,6.285714285714286,-0.030389938196046254,-1.0159848145426538,0.031626610690847455,0.03365250159944113,0.14964290740559644,0.30952366245875274,1.1214530349361895,1.0202698901458098,0.08847451679084327,3040025
45000,55000,50.0,5.285714285714286,-0.5425812921087672,-0.43498681893735974,-0.0039035998601902704,-0.05004623439869689,0.5238766372395087,0.17519783859021604,-0.6557233678484907,0.09614368634413231,0.12056299844200716,3040026
45000,55000,50.0,3.4761904761904763,-0.06962012966899375,1.720290254557418,0.004367327988892879,-0.023531502066746996,0.0716753513061931,0.026969442478452333,-1.388916075432731,-0.5104766473122211,0.13270531568636523,3040027
45000,55000,50.0,6.095238095238095,-0.26071593718298824,-0.11736656069505831,-0.029759429879620186,-0.06380754586354763,0.13494449035852624,-0.19626971478189778,0.145905765874081,-0.6221925551815687,0.16359801857250833,3040028
45000,55000,50.0,5.095238095238095,-0.6566068580576421,0.21008507922201447,-0.03456904380558821,-0.19170088453423031,0.43381966000193534,-0.30268729486792456,0.15601489500999147,-0.15882915776045584,0.14590082064571858,3040029
45000,55000,50.0,2.4761904761904763,0.4755560790294311,0.22557708141677796,0.018738269108060417,0.36281431414923254,-0.3236073890963883,0.1960284567864731,0.6688914264551082,0.2657443959941774,0.11948628657812328,3040030
45000,55000,50.0,4.333333333333333,0.20092437204186414,-0.7133019006842061,0.03629253078404576,0.19832602547362138,0.016421918480259385,0.5031600378355963,0.31861573698230333,0.08753233239521961,0.1284573750134974,3040031
45000,55000,50.0,4.571428571428571,-0.5561195316393289,0.0945238530741955,-0.047629360536635516,-0.20458134812100437,0.23010974478194293,-0.6223911063430786,-0.35086202663616456,-0.295474777970469,0.13960088003455345,3040032
45000,55000,50.0,2.380952380952381,-0.35029530382023194,1.27034060700796,-0.026742676929998894,-0.08560478740529821,0.13967137539163227,-0.41886218101541456,-0.10014730233349599,-0.03895222123414793,0.11858870532339916,3040033
45000,55000,50.0,3.142857142857143,0.16680853578872995,-1.2773142885531037,0.010958286056792454,0.25930660968101116,-0.06637025849613272,0.19005635539810267,0.7330845819215941,0.6443806986024045,0.09254612275749298,3040034
45000,55000,50.0,4.904761904761905,0.6509307766046512,1.6388671528526273,-0.015090961571999033,0.13936812436446266,-0.7859377987588924,-0.6603933702024734,-0.49292839953934264,-0.22373158151536432,0.1434523809523809,3040035
45000,55000,50.0,4.523809523809524,0.18138917743040206,0.47138091523774683,0.026202421873884763,0.08951103468162776,-0.022340479791419895,0.34168561741386766,-0.023565322556771618,0.49007841336733676,0.10315435698088755,3040036
45000,55000,50.0,3.0476190476190474,-0.08799813880819007,-0.5459784441447937,0.010462210414013877,0.10910912547660548,0.163467758879957,0.23954197075863526,-0.09102343033176974,0.17474530431656787,0.11251687182809629,3040037
45000,55000,50.0,6.0,0.082178744135417,-1.01576156095974,0.0632161492159732,0.11431259483074573,0.26840853026745143,0.8768983748280492,1.005290367315482,0.5499699670115074,0.1036146204513551,3040038
45000,55000,50.0,3.857142857142857,0.1665807748538239,-0.11289626521852188,0.0028472592859710814,0.09725588894849453,-0.18310830044594595,-0.15820777859645085,0.9297521197243326,0.2877176977678141,0.11673752834467117,3040039
45000,55000,50.0,3.3333333333333335,0.5277869613821875,1.8882424007097405,-0.007037142358944157,0.1678044765086361,-0.5757524715540838,-0.3782048308976055,1.4282702600515647,-0.30706806777498,0.14404087031638046,3040040
45000,55000,50.0,3.380952380952381,0.38988496201873285,-0.33141418261529826,-0.0042486442800466805,0.0855687992665325,-0.4938191057267091,-0.48308453446586197,-0.968896014000327,-0.33265400892707153,0.13911159701976025,3040041
45000,55000,50.0,3.9047619047619047,0.152464028102468,-0.8619946091108087,0.03290780452251078,0.14565474402781772,0.03384416411139578,0.42539356414634405,-0.4024477616823571,-0.30908001128201734,0.13581754130223514,3040042
45000,55000,50.0,3.3333333333333335,-0.014473741217860773,1.2866018255913088,0.007863474823435954,0.033749579942341554,0.06645995654244649,0.14198169151827256,-1.3941157460317521,-0.9129761936213279,0.17370221898283117,3040043
45000,55000,50.0,4.238095238095238,0.5164860946859346,-0.11314935414006909,0.01668992571991541,0.2237044384637223,-0.4356283247213497,-0.020434675252930943,0.26177976985008167,0.1744155652581288,0.11535943742576393,3040044
45000,55000,50.0,5.904761904761905,0.42509059366752167,-0.8917259346611475,0.034605530303873054,0.15879014726143476,-0.2748106899823162,0.21662489831282658,1.5824958355046292,0.81091419746595,0.09693877551020405,3040045
45000,55000,50.0,4.428571428571429,0.027371049519540936,0.23736030239115008,0.03402126055599435,0.07397647539524471,0.15894281220048698,0.4746545123813207,0.20054142580840542,-0.2838054420229444,0.12613214787048602,3040046
45000,55000,50.0,4.714285714285714,-0.38800739080726965,-0.46717255324456125,0.008618521667784849,-0.048757065002295166,0.4908792567203913,0.43482101935389866,0.009563504901800387,-0.1174303905388698,0.1158892128279883,3040047
45000,55000,50.0,5.095238095238095,-0.2114780362086697,-0.3511225118393652,0.017973183569599413,-0.019108235402640384,0.28714034981980036,0.29494557879337213,0.9646202354346995,0.16884692149349662,0.11632518086599715,3040048
45000,55000,50.0,6.0,0.32385097040189625,1.395551667448474,-0.0004349453456770189,0.09440329780902018,-0.23622335694749563,0.09721640075505407,-0.08214337840947004,-0.375530925036546,0.11903421799558822,3040049
45000,55000,50.0,4.190476190476191,0.26947632542620914,0.27358958151418444,0.008938942077869869,0.14883749982973873,-0.2766274572912011,-0.15910150962215816,-0.4391422422050998,-0.16020388272399477,0.1349273836518734,3040050
45000,55000,50.0,7.428571428571429,-0.1747486692705225,0.1959054870644264,0.05824214898723276,0.04125392565900922,0.4326635203760882,0.7198744765114524,0.4896339856774211,0.5698248387132326,0.10978196456209087,3040051
45000,55000,50.0,3.3333333333333335,-0.4596674061589242,-0.5320251698737337,-0.026579012036335236,-0.02193912603121043,0.27290332029360703,-0.32830655820503213,-0.05165110394999776,-0.17536741346224666,0.142712237956407,3040052
45000,55000,50.0,6.0,-0.9726048118820827,1.2685485574709336,-0.09119492651503369,-0.3086331063419213,0.599525794251979,-0.5708009569197996,0.2628850992846979,-0.13823160459907244,0.11629683619479533,3040053
45000,55000,50.0,4.190476190476191,0.14240468903175157,0.8782709107219289,-0.0005626366894777206,0.02625793384514665,-0.18115680865862,-0.17881826087873837,-0.46085477366353256,-0.2806192332586467,0.14107557422061792,3040054
45000,55000,50.0,5.142857142857143,0.3077650402467989,0.29290203717981395,0.01757680454081732,0.08259381147654114,-0.2322332625796449,0.06352663280821555,0.33037397107439165,0.08585893517924974,0.1249966256343807,3040055
45000,55000,50.0,5.380952380952381,-0.6746211490765861,2.77685840177711,-0.1790824638732267,-0.2566543307532198,0.061040747552739125,-1.3250605593617704,0.35136631315306976,-0.5703355423741827,0.13498156632267416,3040056
45000,55000,50.0,6.0,-0.5182265206550893,-0.07857635465691686,-0.051788173368384156,-0.11494135707185145,0.31061522198343217,-0.3424952546114448,-0.4644232248987305,-0.8611486014275772,0.1819334054483471,3040057
45000,55000,50.0,5.571428571428571,-0.42652273222596776,-0.3064334046490814,0.013396235111117118,-0.06830649442342869,0.4543306757984938,0.2561351243507971,-0.45374490261766226,0.007427546151677781,0.12820902170391962,3040058
45000,55000,50.0,4.428571428571429,-0.2277918953783789,-0.6476644570556731,0.01775510455726411,0.10004551027369801,0.34010515842373856,0.4224904734010691,0.08361893282948898,0.11657764228770949,0.12166747651441528,3040059
45000,55000,50.0,3.3333333333333335,0.22730687631007349,-0.25702787395111903,-0.001598311314337679,0.12535899832630296,-0.1955145506151596,-0.005568540185316356,0.41606790299124247,-0.6029180913134115,0.1538542004103228,3040060
45000,55000,50.0,4.857142857142857,0.1792431686850948,0.8257166828956997,-0.03306905056925453,0.020476459451742965,-0.4078391909604072,-0.6916512767948514,-0.753156864937112,-0.9434795299403061,0.18766601878846773,3040061
45000,55000,50.0,3.0952380952380953,-0.21794925244240687,-0.7053008575766232,0.012629576646092999,-0.24110989219928775,0.25497119546304586,0.21048080434582625,0.21210711871531532,-0.19396022424445017,0.14015090163049343,3040062
45000,55000,50.0,5.0,0.23483738385001357,1.9285178899812867,-0.05810986431825792,-0.36986151840875636,-0.5692565019426411,-0.9832646718727482,-0.8561049985292545,-0.39512233507754485,0.13902183889428782,3040063
45000,55000,50.0,5.9523809523809526,-0.15987316972712978,0.24165581562797903,-0.018844370877772527,0.03284696440257083,0.17109125404040015,0.08956609209521935,1.4960816723033663,0.5684903303073202,0.10278250188964472,3040064
45000,55000,50.0,6.095238095238095,-0.2978976403728194,-0.7843812662417303,0.019130904417696513,-0.08463445598501444,0.2800756451405911,0.03924587830670851,0.6639228559661167,0.5361707669878284,0.10444664260261922,3040065
45000,55000,50.0,6.0476190476190474,-0.1651724442639827,0.9533618417073291,-0.017349873843686157,-0.015004232380407788,0.16598144309971238,0.04610410997601479,-0.4740222823014105,-0.7536196801500639,0.16123056365403302,3040066
45000,55000,50.0,5.285714285714286,-0.558058808345849,1.7010251964078438,-0.0944238316546537,-0.19748039304995565,0.23776160520891038,-0.5774269054699261,-1.260412823523449,-1.141562741475393,0.1958515549076773,3040067
45000,55000,50.0,3.0952380952380953,-0.10565896267859001,2.7485416624373458,-0.06603207245971736,-0.5140190166394321,-0.21032350642709563,-0.8165416088356023,-0.7993217161017686,-0.43240996537709764,0.1347417935428139,3040068
45000,55000,50.0,6.428571428571429,0.2792165907905503,-0.13025794799607557,0.003543076106589039,0.08096141408448783,-0.2856529791079427,-0.1545048743644796,-0.07003151455448416,0.09702714871253444,0.12665874172798366,3040069
45000,55000,50.0,3.142857142857143,-0.27012106442990425,0.9846426734487276,0.02931008816202661,0.07038216452416207,0.4413760948787876,0.5568128050052247,0.539628674043283,0.17688018916898904,0.142104659324047,3040070
45000,55000,50.0,4.619047619047619,0.20869621016516002,-1.313528443727281,0.03973639420678908,0.2208771254324909,0.004315313384415249,0.47153869527219994,0.717636620230037,0.9492081882450754,0.08147179223163184,3040071
45000,55000,50.0,4.761904761904762,-0.10016837454978142,-0.10639324387560348,0.03179980503955898,0.06839864628584544,0.3654422818826145,0.788096584448734,0.37631840497314684,-0.016600556071169337,0.12433322535363345,3040072
45000,55000,50.0,2.857142857142857,0.3952331409788332,0.20329881637650818,0.0026468873146234784,0.19474004348081392,-0.3753469245148926,-0.14111727817294187,-0.906394865514648,-0.1906093727112487,0.13746963070942658,3040073
45000,55000,50.0,4.0,0.2123545958756763,-0.1634826926580526,0.0308066937987294,0.16283236156609865,-0.01277286433662998,0.4573594655833805,-0.003965523084092386,0.0038281247693662153,0.1399686858870532,3040074
45000,55000,50.0,5.476190476190476,0.030348857166256137,-0.32892313098790965,0.013920478172078456,-0.011071004628301333,0.01014657974995251,0.1067008910627042,0.2339148308429449,0.3570802209733138,0.11380510821108485,3040075
45000,55000,50.0,3.761904761904762,0.27489104972924466,0.33922905647434964,6.063827978342196e-05,0.057964519741076345,-0.3060227934711468,-0.21114070105010516,0.15224507269625967,-0.060322311420723355,0.13115956700140372,3040076
45000,55000,50.0,5.142857142857143,0.3337683156737837,1.1107798672061948,0.007694368349133608,0.07542620076538065,-0.3138573081178385,-0.1048875922587704,-0.03113754048483851,-0.46378197867891846,0.15939018464528665,3040077
45000,55000,50.0,5.285714285714286,-0.48837869276328955,0.7464992807745052,-0.0008191702495687367,-0.1495483650064569,0.41079472715479615,-0.020262601996766223,-0.1643967056481713,-0.13684673909623127,0.13242022999676056,3040078
45000,55000,50.0,5.190476190476191,0.1373403349395464,-0.7923416379650996,0.01429743473051778,0.0176611813269706,-0.10830592416071874,0.016795930338505752,-0.1374033324159377,0.22984629358553646,0.12146298995788787,3040079
45000,55000,50.0,3.380952380952381,-0.09819501195961766,0.8667123277952437,-0.009796562765965479,-0.012190273440854207,-0.040336055642428335,-0.34981505094800175,0.5765941734069875,0.0069006233262020045,0.1400699168556311,3040080
45000,55000,50.0,6.238095238095238,0.09724300606725267,-0.7768472773141001,0.06626388037517149,0.1035024311119832,0.21112000630289215,0.7466578033761795,0.8118883873971331,0.5621821641412554,0.10678180002159587,3040081
45000,55000,50.0,4.523809523809524,0.501157514220491,3.996650478792401,-0.06922437556654659,-0.014082238660170564,-0.8926331677437614,-1.2842768122479742,-0.5899329104773361,-1.021108889779641,0.17617090486988443,3040082
45000,55000,50.0,2.0952380952380953,0.48534059552537817,0.9101852558181847,0.003320347653762995,0.433443428879479,-0.44672524065602043,-0.12574705483460177,1.7182434391712964,0.3550513023315141,0.10501450013111817,3040083
45000,55000,50.0,5.714285714285714,-0.34301640807670436,-0.931052313383715,0.0660259838923061,0.02288893829180518,0.6647546232487158,0.9741012870579346,0.13605740592303242,0.4239592047434774,0.10961964150739657,3040084
45000,55000,50.0,4.571428571428571,-0.5522249899347883,0.8165004374186369,-0.03004601857496611,-0.16328544561968478,0.4174584768942316,-0.10883632418896642,-0.6294721065055204,-0.47311585316285154,0.1584230914588057,3040085
45000,55000,50.0,2.0952380952380953,0.21077797608938176,0.39381353364100624,-0.021470704780713664,0.07177474119374264,-0.3558385387356088,-0.5159592234658262,-0.13355054591476798,-0.28005821621789756,0.1289885001619695,3040086
45000,55000,50.0,4.190476190476191,0.4288302922541565,-1.5199469187100996,0.021650119297822422,0.1419952650926498,-0.37108808952469413,-0.052893358431145975,0.9545556000012562,0.6047701266716896,0.10367073133108114,3040087
45000,55000,50.0,4.142857142857143,-0.7794340498916936,-0.3390715267362885,-0.03782914606201263,-0.5140519741060081,0.504337853060502,-0.39165244953488026,-0.7086829468759522,-0.45823719220166237,0.15445821185617098,3040088
45000,55000,50.0,2.7142857142857144,-0.27490095901731,-0.31320915014261225,0.010042586355980775,-0.40750752279785407,0.323579429597079,0.2796514877237897,0.5339997666053269,-0.08936916940600746,0.12338772810711583,3040089
45000,55000,50.0,3.8095238095238093,-0.2404596459225359,0.6028446055922507,-0.0043954753365319805,-0.4454694894727873,0.14007165507049343,-0.20444973146273782,-0.2389327993224725,-0.3372710642485896,0.15125323939099444,3040090
45000,55000,50.0,4.285714285714286,0.5914233891171549,0.3200405468414147,8.483997070933598e-05,0.16344580471869619,-0.658566421818646,-0.46929506060990145,-1.0499238683401402,-0.6417991666366514,0.18161848072562353,3040091
45000,55000,50.0,3.5714285714285716,0.5651825492558364,1.3808972467118341,-0.011437865455957338,0.11511635709096654,-0.6557972541546528,-0.5091196770555797,-0.5510764519991705,-0.03627840367163072,0.12135636000431915,3040092
45000,55000,50.0,4.095238095238095,0.10209077085472464,1.260913750411953,0.013505396656752664,0.04823348653326308,-0.022586836232258968,0.16615757060528982,1.0771848843036331,-0.13875633369296544,0.12361651009610189,3040093
45000,55000,50.0,3.9523809523809526,-0.20887416090597244,1.0129076861415602,-0.007142937348015206,-0.040390558070616686,0.15275302597908885,-0.0652478024930233,0.4269078232639206,0.6300838026166152,0.09590959399632865,3040094
45000,55000,50.0,4.190476190476191,-0.19830603784830184,1.2438195076108192,-0.007620040263702806,-0.13432522849399314,0.15472425618174085,-0.020298855747544635,0.3656023428382209,0.10960962775622664,0.1264160766347355,3040095
45000,55000,50.0,4.428571428571429,0.3674959676440518,0.7767066451793028,-0.015191017203098709,0.0673253684739943,-0.4330235041290324,-0.3428765363025516,0.2867314653936277,-0.12886398999787377,0.129151144584818,3040096
45000,55000,50.0,3.4761904761904763,0.16021701089802148,-0.7127974321676115,0.010345417643796465,0.11624057744409709,-0.10043704111709639,0.09683703650986646,0.2603418431494761,0.05417522769222359,0.1405674911688031,3040097
45000,55000,50.0,3.4761904761904763,-0.12843684369389266,0.8808577290430065,-0.003071408391755177,0.0588518282986562,0.06150942089922218,-0.13837633779286132,-0.6996095854726012,-0.5844347367220162,0.177368804664723,3040098
45000,55000,50.0,3.4761904761904763,0.06644132704956063,0.206492081143247,0.009190942749966406,0.12549804444860135,0.014636188039149763,0.20812016764842856,0.5470810477090284,0.29409058855040826,0.11174549184753262,3040099
45000,55000,50.0,4.0,0.30109605863825684,0.21134610872264153,0.00504355699096063,0.11867314386273264,-0.2908335023396768,-0.11264294977239361,-0.2748573338639629,-0.2267305460462804,0.12280598747435481,3040100
45000,55000,50.0,3.0952380952380953,0.2518237707664589,-0.63145758087815,0.00972772846478643,-0.008511098737808415,-0.2160336365168985,-0.008296012717773032,-0.3512067594196553,0.11041370116850871,0.11944511931756827,3040101
45000,55000,50.0,4.9523809523809526,0.18458721405883496,0.8285830524879488,-0.010553782595089515,-0.0006216595697368727,-0.2977531047471406,-0.377684035187141,-1.0275697669349735,-0.6056592919146137,0.15547187128819778,3040102
45000,55000,50.0,4.333333333333333,0.538387080514874,0.3193400519061404,-0.0018123495220476594,0.19390587252309638,-0.5623219007438067,-0.2935385857644455,0.4338687474410492,-0.24607469216875297,0.14977459237663315,3040103
45000,55000,50.0,4.761904761904762,0.4192628129293901,1.3255322777774727,0.01654891734350502,0.10438929099992007,-0.3813008269675432,-0.11470360975117037,1.3468934821045662,0.46868356730415756,0.10817203865673249,3040104
45000,55000,50.0,4.666666666666667,-0.234902370261404,-1.3058628356814805,-0.010987070244726558,-0.0018081513897564559,0.24227977375723564,0.13921432544666415,0.3490868031061265,-0.30878054057410714,0.1244358060684591,3040105
45000,55000,50.0,6.285714285714286,-0.1508123448975495,0.8523533380511834,0.01017564299522252,-0.03688764021270918,0.16267157566794563,0.07677293652309558,-0.18736269865352292,-0.17604666322615564,0.12939766609591677,3040106
45000,55000,50.0,4.428571428571429,0.22425165005361425,0.2756949118212872,0.02281359884601561,0.014851427250330385,-0.12694352391415767,0.1578562880237327,0.66749954565585,0.34259528473594586,0.11480266709858544,3040107
45000,55000,50.0,3.4761904761904763,-0.028018167348195983,0.09847254823392719,0.01781575506381322,0.14219957390593674,0.13087555900336284,0.2965037723630245,-0.5224071054490645,-1.089655718905841,0.21116577583414314,3040108
45000,55000,50.0,4.428571428571429,0.23193408789810385,2.1680531079437357,0.01611439791164509,0.12843889716919207,-0.12363072391330827,0.1635251516492071,-0.5546908480367441,-0.7945745629265187,0.1589413940179246,3040109
45000,55000,50.0,5.666666666666667,0.039871169587869675,0.32378024326437843,0.03303172981330057,0.0495298247658921,0.12354392210925698,0.4059395929129429,-0.19354184057720394,-0.44482237335098435,0.15007356117049991,3040110
45000,55000,50.0,5.238095238095238,-0.48294929118077706,0.2733790337968629,-0.06504754908361399,-0.15708422633207228,0.13971854046605633,-0.7171734148188508,-1.0148741237728722,-0.650030159068524,0.17100610085303958,3040111
45000,55000,50.0,4.571428571428571,0.1313511051019215,-0.004689428743210148,0.00687729982454054,0.04943558039405519,-0.13300326874061053,-0.050879506734900826,0.6439803714274485,0.19352320112791388,0.10738918583306335,3040112
45000,55000,50.0,5.571428571428571,0.30540518360742164,0.6458531799672252,0.013203210660242392,0.13968059565254465,-0.22551828408047828,0.08349052609762875,0.48301730078095306,-0.27164323830259485,0.14602017677819423,3040113
45000,55000,50.0,3.1904761904761907,-0.22094381972412852,0.18097803601195325,0.006840089491740041,0.06346492441292177,0.33051667743017454,0.41138395078261025,0.027734900600155963,-0.14234019182024252,0.12201436130007554,3040114
45000,55000,50.0,4.380952380952381,-0.20255352086650255,0.18367322707873343,-0.019324384237298133,-0.04668332675529707,0.11308719978883663,-0.14806886744116904,-0.7411564899822675,-0.5643616295161875,0.16918529316488498,3040115
45000,55000,50.0,5.095238095238095,-0.03290855885992614,1.1094463269912207,-0.00605394668292353,0.01040016790646018,0.028806246808205496,0.007602226265926697,-0.8239211977983196,-0.7962853615755237,0.1568479375877335,3040116
45000,55000,50.0,4.523809523809524,-0.02637056254334494,0.3224475272387712,0.018045502902831162,-0.003996507214292745,0.10809836774786648,0.21912727815458055,-0.27828977027061963,0.22809849997018436,0.10842511607817724,3040117
45000,55000,50.0,3.142857142857143,0.45638634543277634,-0.7357355731841613,0.013611370920358775,0.255226858494726,-0.38749352351960686,-0.038205457077710815,1.2763064942726206,0.49599888490071187,0.10775969117805848,3040118
45000,55000,50.0,3.761904761904762,0.4427366863465103,-0.12640694645071734,-0.0015004577587563305,0.1201382408552992,-0.5222091698748639,-0.43161360724441006,-0.12224189049576406,-0.30637354870660877,0.14150064787819888,3040119
45000,55000,50.0,3.619047619047619,0.07876586146050753,0.4125191202389448,0.001358498091854543,0.058214207608074796,-0.08842647484314577,-0.07816516636515372,-0.721780751059781,-0.5488360075046228,0.157812331281719,3040120
45000,55000,50.0,7.238095238095238,-0.484107352469459,-0.04092271712589984,0.07050304114582764,-0.0050126663772772865,0.8192405038707694,1.0552863885277985,0.8662776015421443,0.9084091265262314,0.09605594505375843,3040121
45000,55000,50.0,3.2857142857142856,-0.0744972908620033,-1.4368474145469994,0.003191734113577675,0.012267173426763527,0.10654206749927905,0.12848482670080125,0.6114339760124307,0.9323155502898859,0.08940449195551232,3040122
45000,55000,50.0,4.380952380952381,-0.013891930415114448,-0.22579278048750448,-0.01788139339263541,-0.22643445380316057,-0.1806488595536716,-0.521020687297426,-1.0736559768847278,-0.7504852071304724,0.19505722924090266,3040123
45000,55000,50.0,3.857142857142857,-0.3085537725005561,0.23559308139017923,-0.015866291087880728,-0.3243539635254368,0.15628916400655538,-0.29589234095677397,-0.8828762246632949,0.12530235968061373,0.13053260986934456,3040124
45000,55000,50.0,4.428571428571429,0.7471437522182054,-0.28976253082196607,0.014747342981313485,0.19021716482203108,-0.70517199141367,-0.22823782199834333,0.7448461870857858,0.9099838880067237,0.092915856818918,3040125
45000,55000,50.0,4.476190476190476,0.623136810804108,3.313556745869403,-0.04117660858809611,0.0591158599605805,-0.891905901242699,-1.0089892479939824,-0.29170469348275996,-0.38330151461682727,0.14738554151819455,3040126
45000,55000,50.0,3.5714285714285716,-0.4115528174174051,0.6711639574726123,-0.029849923564453828,-0.14586295697563326,0.2137961909176775,-0.3568382438768889,0.13377343045338286,-0.007317782164944967,0.13457644962747,3040127
45000,55000,50.0,3.7142857142857144,0.11438735550352297,-1.630652050300816,0.030433426238284673,0.14054964080091362,0.0794998599736774,0.47472251991927245,0.551597012761775,0.4369540244134391,0.1063606791923118,3040128
45000,55000,50.0,6.238095238095238,0.045369833636522826,-0.1861782792652476,0.026583544215654387,0.03570426148682673,0.06652535548252035,0.26125648361204423,-0.14014334160164962,0.07743888168747368,0.11884380736421547,3040129
