start,end,N,SS,FayH,TajD,FulD,ZngE,FerL,bsfs,Omega,btree,Colless,path
45000,55000,50.0,2.5238095238095237,-0.420910426998218,-1.006027712037905,1.8712628319271125,0.3847582268865697,-0.8929640286042003,-0.07848004092744801,-0.08416898782582996,-0.46679736960017465,0.147878198898607,3060000
45000,55000,50.0,3.142857142857143,-0.43124226984552233,-0.007402053872785831,0.15657687036437487,0.7205826071438386,-0.8727478661674608,-0.011984072688138236,-1.5338348017716865,-0.9118059364336539,0.20588354389374794,3060001
45000,55000,50.0,4.904761904761905,-0.3408079650946924,-0.6867577483283414,0.04996171345507568,0.615274464942463,-1.047720058489495,-0.06969055191218018,-0.4982852954120927,-1.151185654503927,0.22902687151958284,3060002
45000,55000,50.0,3.142857142857143,-0.607656979181993,-0.7930973452178851,0.886789567070109,0.11584481629122689,-0.48463495297206693,-0.05246745460813816,-1.6213262979750356,-1.2655411911361918,0.246467039196631,3060003
45000,55000,50.0,3.0,-0.26343476847449704,-0.2517884522287632,-0.17812897537337333,0.04849060032092797,-0.16087538593404263,-0.005646967225519153,0.29231757661652297,0.08962549532074413,0.12823804124824528,3060004
45000,55000,50.0,3.5714285714285716,0.012268245712286114,-0.5150242777578707,0.11482073554300991,-0.11479280047215297,-0.08459325802432573,-0.025654270228610918,-1.028700668342125,-0.8534635879860983,0.17607237339380194,3060005
45000,55000,50.0,3.380952380952381,-1.421953960863682,-1.0509070228117854,-0.24705183342972536,1.3022160550389523,-2.024643267531448,-0.11550886454714566,-1.0900567805158445,-0.6726966634150289,0.14632194147500263,3060006
45000,55000,50.0,4.285714285714286,-0.23509128706017227,-0.4247618739714547,1.036337458789429,0.37037211007071574,-0.6364745637874731,-0.044669730759897414,0.05384633695733842,-1.2852755291969398,0.2389698736637512,3060007
45000,55000,50.0,2.9523809523809526,0.11362984700777294,-0.690493609338419,1.1560378640962068,-0.7714159414520105,0.6370406349827197,-0.008404758584345818,-0.2278467710250634,-0.333296525932607,0.14505722924090264,3060008
45000,55000,50.0,3.5714285714285716,-1.1301259574920939,-0.25919317570989114,-1.054506480677655,0.6702133092451208,-0.9296899840938774,-0.026511160668973372,-1.028169511871281,-0.31265982289488653,0.15795405463772805,3060009
45000,55000,50.0,2.5238095238095237,-0.5259986574749533,-0.5180847249772823,0.4984578692818585,0.6847985490637416,-1.0457166753252758,-0.04694272563932402,-0.7210678168093375,-1.3689848637101505,0.23420796890184645,3060010
45000,55000,50.0,2.7142857142857144,-0.21141473802952032,-0.18819804107115545,0.3165791523767648,0.2162727954332646,-0.34594010476535,-0.009046628975415007,-0.449506905974244,-0.62316590545304,0.17607439801317346,3060011
45000,55000,50.0,5.857142857142857,-0.724415399428214,-1.266773197601864,-0.7506283933756774,1.4069099929677782,-2.265344398338614,-0.20288114862623474,-1.4004154163644618,-1.163339809240418,0.20859923334413127,3060012
45000,55000,50.0,3.619047619047619,-1.288474143724028,-0.13040546993611177,0.47979260994201545,1.1590364900137415,-1.4519505110835844,-0.03926559080701457,-0.7869782357988293,-0.6072199513788942,0.1664372098045567,3060013
45000,55000,50.0,3.3333333333333335,-0.03311395342971045,-0.7481813508135895,1.3337682957914438,-0.2020674644995757,-0.07595799845811482,-0.03690051374254741,-0.7740035151200635,-1.2209715432797992,0.24777291869128604,3060014
45000,55000,50.0,3.2857142857142856,-0.3057981396681107,-1.068186466111794,0.5449169001955887,0.20451755682458747,-0.7088621729633302,-0.0738507942428214,-1.3189922752652137,-1.1066680713551142,0.21395772594752185,3060015
45000,55000,50.0,1.9047619047619047,-0.20117348390988662,-0.6151382397634186,0.8265745067846,-0.11856876874508819,-0.11363307496782439,-0.018299051414620064,-1.255894546524424,-0.9285797072746694,0.19626660187884676,3060016
45000,55000,50.0,4.0476190476190474,-0.04206296242997342,-0.593843857995247,-0.72853329276076,-0.23151001275282473,0.009574613383342766,-0.04426010631376622,-1.0374796280786245,-0.6273626756307548,0.1680299103768491,3060017
45000,55000,50.0,5.0,-0.17939420663409206,-1.1924064986247678,2.485603142083698,-0.18072082340219664,-0.3196698368441214,-0.11286852556980051,-1.8551842348349574,-1.0156602302174655,0.2031989950175081,3060018
45000,55000,50.0,3.5238095238095237,-0.6039644107467427,-0.36882605102866717,-0.7002097004935978,0.9971556514875054,-1.3632807757248169,-0.0618564451436291,-1.395384465090903,-1.2848992475621819,0.2374471670754469,3060019
45000,55000,50.0,3.761904761904762,-0.0019068432729828894,-0.5878300384651626,0.7980096245419566,-0.28704474939410207,0.08297625312680965,-0.029317670300568394,-1.9339520307655687,-1.6236520345410603,0.25211524519104694,3060020
45000,55000,50.0,4.571428571428571,-0.3400408800551187,-0.6292811044679185,-0.3414004699907521,0.6857980622594989,-1.09995629754737,-0.05896775352433958,-0.6305011518044346,-1.3359487316116416,0.2183892803153007,3060021
45000,55000,50.0,4.571428571428571,-0.32323843415686265,-1.3013658558173014,2.2150704784344377,0.23093371196096152,-0.862311651795056,-0.14475594100350803,-1.6797071582856251,-1.7087736770914592,0.31420742900334736,3060022
45000,55000,50.0,2.4761904761904763,0.047966548002166425,-0.16608525888313347,-0.3187229517476975,-0.12928528005722142,0.08132718702922842,-0.0014520777585972696,-0.7309859439497817,-0.8597495938637052,0.20122826908541191,3060023
45000,55000,50.0,2.4285714285714284,0.05927374670586168,-0.7908065860102518,0.8571786696982051,-0.5179978660912206,0.29784612577532793,-0.01728025782151535,-0.5243366619456795,-0.1736823194720208,0.12749973005075044,3060024
45000,55000,50.0,3.857142857142857,-0.06389759975420262,0.06137165572821822,-0.6719431073548081,0.28973490593654766,-0.33314577894278985,-0.0026141346732730174,-0.6450235495666418,-0.39170229878338814,0.15429151819457937,3060025
45000,55000,50.0,4.809523809523809,-0.24545494808741522,-0.6260627783932025,-0.30134211516532067,0.6167607310615625,-1.0058461074754625,-0.06249547441487386,-1.4674929567193642,-1.0382869423054655,0.2033561440449195,3060026
45000,55000,50.0,4.571428571428571,-0.23466560251109034,-0.4671111127714678,-0.5402036162794128,0.1684853121770977,-0.41502693518762096,-0.031063235410246588,-0.6030651504232951,-0.46149515392586693,0.14362852283770647,3060027
45000,55000,50.0,1.8095238095238095,-0.371253592073579,-0.18530265235175766,0.22311980751587465,0.13862667277816007,-0.24726490297811274,-0.006781664074727958,0.041525987055840936,-0.6115052206297117,0.14528668610301257,3060028
45000,55000,50.0,2.619047619047619,-1.0834838212345246,-0.8213157802336226,1.0217124253634804,0.7854399004115755,-1.296056879133084,-0.06911399115468789,-0.742200350061393,-1.0044802648056028,0.1758989310009718,3060029
45000,55000,50.0,5.142857142857143,-0.16564037575708396,-0.6921314343104505,0.0033829645344368277,0.17367979515934548,-0.5154594729843567,-0.06232394072285454,-0.9442607617578327,-1.1376518331338712,0.18706268221574343,3060030
45000,55000,50.0,4.285714285714286,-0.160374744481236,0.37224493204769143,0.7368176707126189,0.5965087980060038,-0.5472847502471246,0.015248863435639597,-0.6786859614354877,-0.5720417913840232,0.15515535579311085,3060031
45000,55000,50.0,2.5714285714285716,-0.052936309047678105,-1.1502752689182425,2.881890285343038,-0.3225787919506803,-0.09532227369873636,-0.0688926016924167,-1.6958706414530929,-1.1105243437597714,0.20066542490011877,3060032
45000,55000,50.0,3.8095238095238093,-0.707573566749848,-1.3697935930848817,4.733116290639913,-0.23488530149433634,-0.31967283173615546,-0.1011685014634811,-1.4102606224547654,-1.8539458827976647,0.3325573256513489,3060033
45000,55000,50.0,2.4285714285714284,-1.0004990513871794,-0.9532761702028267,2.286713259032336,0.45182809437578325,-0.9537393597709796,-0.06806916910532614,-1.3489187431633969,-1.5335297408090685,0.23202812871180217,3060034
45000,55000,50.0,2.619047619047619,-0.32659829085499587,-1.0192131620517433,1.7739856426006104,0.060802913897537565,-0.5104752485949298,-0.08135213516767961,-0.5484473658051845,-0.743761639444939,0.16704459561602414,3060035
45000,55000,50.0,4.095238095238095,-0.0334893263432191,-0.43945563750972727,0.8989377915024395,-0.15274758847393793,-0.015046148469045301,-0.02852403782224397,-1.3627830551644033,-0.8009129066094022,0.18004467660079904,3060036
45000,55000,50.0,3.1904761904761907,-0.06831848079528112,-0.5790246667080303,1.4615264118940792,-0.054203804998136394,-0.18326741703434835,-0.0336116993966744,-1.1698410192045323,-0.5832401467734909,0.1506586761688802,3060037
45000,55000,50.0,3.5238095238095237,-0.43844293165357967,0.044355096114952065,-1.0911389500498099,1.208297897808041,-1.4349718555359912,-0.02105939917375149,-1.1008724891268458,-0.8998614470544323,0.19235233776050104,3060038
45000,55000,50.0,2.238095238095238,-0.7485380038304952,-0.631143532538929,1.638222648143005,0.26345232099750804,-0.590195440308221,-0.04024526836570587,-1.5102809948864375,-1.4482081274035812,0.2440678652413346,3060039
45000,55000,50.0,3.5714285714285716,-0.9849689656178388,-0.7219365814403028,-0.6803628828142761,0.7286418104876224,-1.1977264529634648,-0.06234176726208768,0.3426054477503674,-1.1984328229987666,0.21120154410970732,3060040
45000,55000,50.0,2.6666666666666665,0.055430150668597605,-0.42729226466458464,0.03960938210489127,-0.22056542844613686,0.08785173209427723,-0.010222550506132166,-1.6792727096014552,-1.465722474587739,0.23330363891588377,3060041
45000,55000,50.0,5.809523809523809,-1.1444805437662404,-1.1584646423706233,0.29341124531005636,1.0906834965969265,-1.8439543743447158,-0.1720424336039647,-1.8817198130435167,-0.8432078831448777,0.16167800453514733,3060042
45000,55000,50.0,3.8095238095238093,0.023635371335678796,-0.6794983348789018,0.9705254538068493,-0.49307231643001875,0.2941380325117383,-0.02133495861157784,-1.0727923068706893,-1.508021610625396,0.2473700194363459,3060043
45000,55000,50.0,5.523809523809524,-0.2521993815579169,-0.12875901129066977,-1.1307555783649765,0.7148439517893853,-0.9156618058875452,-0.015339446874124241,-0.43829862456087976,-0.8523341956794352,0.1884009556203433,3060044
45000,55000,50.0,4.904761904761905,-0.562780682991607,-0.7980373588880785,0.8282208049652346,1.1595003997522246,-1.7484517958694368,-0.11592006586652179,-0.7585107004263614,-0.8192437673636201,0.19697184429327283,3060045
45000,55000,50.0,3.5714285714285716,-0.5033441274226917,-0.6273027720749523,0.33826826375985575,0.3491379490289911,-0.6960395279404241,-0.05578187235088026,-0.022300754065076124,-0.8298765740281915,0.1490881499992287,3060046
45000,55000,50.0,2.0,-1.0443402361679501,-0.8125933742657413,0.44697336023653744,0.0922718436816421,-0.4646412858596677,-0.04298878203657698,-1.8562595243895483,-1.3492402915241726,0.22051479321887488,3060047
45000,55000,50.0,3.380952380952381,-0.6593203357448713,-1.0553560516216407,1.1325097082378575,0.4659788296188973,-1.0208596081190362,-0.0878979548730198,-2.3566104243594324,-1.32446118208187,0.2213043947737825,3060048
45000,55000,50.0,2.0476190476190474,-0.047971824215453984,-0.985472832863835,2.0559951431608336,-0.49566239894108965,0.1873076876087537,-0.03552832180169528,-1.3926949390340686,-1.130402528006797,0.18789817514307305,3060049
45000,55000,50.0,3.5714285714285716,-0.9159820480572446,-1.3404586145959771,2.5547965318987655,0.35252893816163156,-1.0148015463085034,-0.13195587662839567,-2.1669130619947334,-1.8090982112833887,0.24727929720641087,3060050
45000,55000,50.0,3.2857142857142856,-0.22731271129363287,-1.172740665703729,1.991294757267073,-0.07988442303396814,-0.4109585309682383,-0.08486124936280105,-0.5605437261643615,-1.0102249620780825,0.19580431378900764,3060051
45000,55000,50.0,2.761904761904762,-0.3477098270221895,-0.6296975860702139,0.009992763655658142,-0.024995127580105282,-0.2444325773045109,-0.031310529335151244,0.0482158936661884,-0.9485693624049929,0.1790910808767951,3060052
45000,55000,50.0,2.9523809523809526,-0.6208397283870677,-0.8462866776485398,0.3954922953457465,0.2746504416070759,-0.6959219574484325,-0.06313433147418288,-2.2729328597446723,-1.2148087551885876,0.22802690237092563,3060053
45000,55000,50.0,5.285714285714286,-0.753933273437733,-0.41980516906440385,-0.1252436371544993,0.5848496794590458,-0.8896442068018661,-0.042875417166082466,-0.8957690803814946,-0.8553689329349439,0.16281719036821074,3060054
45000,55000,50.0,4.571428571428571,-0.4908153199873404,-1.241003229723244,2.4383571162094193,0.6556571315058385,-1.3386331411323797,-0.1724529573811011,-2.1171906106487715,-1.5938842773697037,0.2635795077668255,3060055
45000,55000,50.0,1.2857142857142858,-0.6391886573611444,-0.5054758244673772,2.004857011119739,-0.1656904524723128,-0.014234584226844153,-0.015020690587207043,0.14774566869648784,-0.6438265711294994,0.15940165748839213,3060056
45000,55000,50.0,2.857142857142857,-0.674919260201054,-1.2459837557633466,1.5251813219166381,0.42053577109053464,-1.0466163971984388,-0.10790281503655101,-2.8478623674936054,-1.9569685578714808,0.35723733938019653,3060057
45000,55000,50.0,2.238095238095238,-1.0274354264209062,-0.6466016023477845,0.512662372365192,1.005614191461195,-1.4938079600317993,-0.07630582012059806,-1.3616688328944957,-1.4394762128467649,0.23472087247597448,3060058
45000,55000,50.0,3.5714285714285716,-0.6008444162322123,-0.817343071948404,0.5665261770789323,0.11412375602085834,-0.48717632099847635,-0.05431546354820647,-1.5115684162012317,-1.5763926463968048,0.26344154441822076,3060059
45000,55000,50.0,4.666666666666667,-0.2700335285537181,-1.1951649153813226,1.4725774708604522,-0.11905175616185507,-0.3955989317719133,-0.09496305984317684,-1.6846535112579721,-1.3786145746557108,0.2194518680488068,3060060
45000,55000,50.0,3.2857142857142856,-0.8791060887437995,-0.6793790258814238,1.4794112531621355,0.3701228142627345,-0.7421620054946905,-0.0429475797337944,-1.7199924011781986,-1.162317071433666,0.2441367022999676,3060061
45000,55000,50.0,2.7142857142857144,-1.1949466478765978,-0.9547889237873729,1.9410895140925266,0.34677237116883863,-0.8303351147250921,-0.07570527775755269,-1.2156656820051845,-1.4137824058462374,0.26264037360976134,3060062
45000,55000,50.0,3.1904761904761907,-0.4895871855892032,-1.0114867397145137,1.3020925403948118,0.19577772222067558,-0.6816803067145033,-0.0794422936582471,-2.0379765926611646,-1.3445711294583897,0.22715689450383325,3060063
45000,55000,50.0,3.142857142857143,-0.6902145706401187,-0.7975408228465612,1.2284139946705959,0.5939506210581467,-1.061008773058051,-0.05829347854136283,-0.06394168530734842,-1.1653624466078492,0.2077779127524025,3060064
45000,55000,50.0,4.619047619047619,-0.4250139292498291,-1.0959906095315741,2.0694646946441173,0.5557886528311683,-1.1541269446584819,-0.10350152870223377,-2.1472663067634334,-1.0974288968764188,0.1874065782775695,3060065
45000,55000,50.0,4.238095238095238,-0.33398830637551813,-0.49894290897269983,-0.7720964868298542,0.6660941823169649,-1.0231340524064092,-0.04879304341232028,0.3367181501424955,-0.7381757586584337,0.18623278109429708,3060066
45000,55000,50.0,5.380952380952381,-0.12680032373823794,0.0946062231486185,1.0581456896442338,0.46696689499870264,-0.5212483257678115,-0.0019762709090692413,-0.8353378506858142,-1.0615179134796489,0.189103498542274,3060067
45000,55000,50.0,4.380952380952381,0.012512684506217146,-0.5850249450646464,-0.29877630020803375,-0.24475808319998366,0.030797614172203086,-0.026400917926139016,-2.0125777523871884,-1.2374819571973064,0.21688937479753806,3060068
45000,55000,50.0,5.666666666666667,-0.10230593411809119,-0.824156775322621,1.3047248873001838,-0.1465345739275238,-0.19963979414592578,-0.05739170939427128,-0.4917198736819413,-1.6439533776225375,0.2657751592700572,3060069
45000,55000,50.0,2.4285714285714284,-0.6316032608853006,-1.2117972586988768,0.5864133754651499,0.6942254822251387,-1.351359833806597,-0.11200321190640239,0.1757258235719709,-1.0649698190629597,0.1817959723571968,3060070
45000,55000,50.0,3.619047619047619,-0.4099596299164471,-0.7477374386014245,-0.035033887060928096,0.5032818578826279,-0.9288091335821494,-0.06827341271673693,-0.3480139054852082,-0.6155588898912642,0.15775834143181075,3060071
45000,55000,50.0,1.7619047619047619,-0.9358145675613478,-0.4648202096281723,0.8091603254448113,0.08624842945371863,-0.30057265514637993,-0.022631422011249087,-0.9471083095166082,-1.1653839067121263,0.20768747975380625,3060072
45000,55000,50.0,3.8095238095238093,-0.030759964347395287,0.20719650819923272,0.6416979332643876,0.28888964352738494,-0.25074414296195296,0.011949819862263586,-0.0033534126001866175,0.15271381856202176,0.12404842889536762,3060073
45000,55000,50.0,4.0476190476190474,-0.522164871847526,-1.2400020546097248,2.1821748499238782,0.8372900741399143,-1.5542289493813743,-0.1593523083717658,-1.4858653562413753,-1.042060072661356,0.18515819026023103,3060074
45000,55000,50.0,2.7142857142857144,-0.27944814629060943,-0.20912166176839894,-0.5707140447390296,0.27893810148771314,-0.42791169866552403,-0.009365765334629775,-1.0260242764751017,-1.1197945945429733,0.2384259259259259,3060075
45000,55000,50.0,3.5714285714285716,-0.3006961481544835,-0.7374980213779769,0.7191410791115654,0.5362390217538755,-0.962077658043772,-0.062010791356705806,-2.582685333034911,-1.2538493420904182,0.20876525213259903,3060076
45000,55000,50.0,3.5714285714285716,-0.29747847302965,-0.7423473471177469,0.8461998170606584,0.13769075973643363,-0.49380031994317247,-0.046204002958769766,-0.6325203112672083,-0.13025109991380943,0.1299663913184321,3060077
45000,55000,50.0,3.4285714285714284,-0.1259784034008042,-1.0480308300632397,0.18673253250011776,-0.32108962105085614,-0.07315021152916139,-0.05362268359945247,-1.3943288506572917,-0.9964394148457352,0.1887863081740632,3060078
45000,55000,50.0,2.619047619047619,-0.1579787073534087,-0.8193719576859337,0.22237487968909733,-0.09250916886174385,-0.23383544422967625,-0.03142200704112789,-0.3069807834229232,-1.3300396538554407,0.1929327286470143,3060079
45000,55000,50.0,3.0476190476190474,-0.387916318726426,-1.059951029767373,2.0130526461113396,-0.1572384151141843,-0.2669172803815899,-0.06309382248180796,-1.7706659780407368,-1.5266524680318672,0.2417186318972033,3060080
45000,55000,50.0,1.619047619047619,-1.9339074480460279,-0.3648802266597279,0.32262897439913074,0.5221072480599304,-0.7865062542501093,-0.023106353566946677,-0.785334342010935,-0.15913752442498663,0.1412104524349422,3060081
45000,55000,50.0,4.238095238095238,-0.5945912581006345,-0.513601969846812,-0.18282606647487437,0.6348909182599476,-0.9864890358240498,-0.048408643562958875,-1.6580429055051336,-1.3867322256716952,0.2139516520894072,3060082
45000,55000,50.0,4.190476190476191,-0.0531946261028126,-0.7541074761550894,0.08275507974614582,-0.08541014559323626,-0.23227106867578556,-0.058899057374449816,-2.1500628466069096,-1.2672002824199708,0.21748123852715684,3060083
45000,55000,50.0,2.619047619047619,0.009450469181516222,-0.03723363484117934,2.1998978553849153,0.4085245680079418,-0.49450533826718734,-0.004780601794071118,-2.0174761536999855,-0.9066359444020623,0.16329904977864157,3060084
45000,55000,50.0,4.428571428571429,-0.6772441286662211,-0.3051793484293176,0.4574928985406173,1.0333276988300228,-1.3828645177709271,-0.04784366917425683,-2.1178115473610877,-1.3247206087321355,0.20946037145016733,3060085
45000,55000,50.0,3.5238095238095237,-0.3827783486393639,-0.6060882153481599,0.2514964215962209,0.13257618137545918,-0.43294900285807475,-0.037515987538028164,-2.460136375922498,-1.5834967292440436,0.22676074398013174,3060086
45000,55000,50.0,4.761904761904762,-0.3727937165927658,-1.1328214992180494,-0.2000922633625462,0.3682590582666697,-0.9485786514049515,-0.11437056677298825,-1.7420089791833127,-1.0512491548081389,0.22258665370910266,3060087
45000,55000,50.0,3.2857142857142856,-0.03919162922747682,-0.47345349792038566,-0.5228461350642367,0.19546345097356554,-0.4377491083513449,-0.033519129974873225,-1.7161178920001676,-1.30041512406307,0.2633861084116186,3060088
45000,55000,50.0,2.761904761904762,-0.0302061687215604,-0.8119170139938265,1.1858697578439887,-0.17260395973938802,-0.13916642976184995,-0.041136267608406496,-0.5361470093002674,-0.9764724326696559,0.22344711694201486,3060089
45000,55000,50.0,3.142857142857143,-0.21777690018176724,-0.6862799631101706,0.6521602532372018,0.4140462676663983,-0.789891600859775,-0.0574889841903229,-0.4096946558844404,-0.3751537722386873,0.14866780045351471,3060090
45000,55000,50.0,4.428571428571429,-0.2518949352626929,-1.2279382743002654,2.340616892757757,-0.03401336217012983,-0.5003733668595414,-0.10234760426306395,-1.3944221357634203,-1.0773252376639892,0.203899416909621,3060091
45000,55000,50.0,4.857142857142857,-0.37411015261227204,-0.6747250324305399,0.40076036434492984,0.8543841107796164,-1.3268441606041632,-0.09183612073543654,-1.294363043806854,-1.3795127928559947,0.22487717309145877,3060092
45000,55000,50.0,4.142857142857143,-0.32649784442272467,-1.099048536116972,1.556505274137239,0.21942867940651972,-0.750435005843261,-0.09210339071014693,-0.6441186147688184,-1.6939250711428577,0.2774774592376633,3060093
45000,55000,50.0,2.4285714285714284,-0.8267839642462891,-0.7922510724107636,-0.41494748615584925,0.8646446243170385,-1.379835450052639,-0.0674855224981408,-1.6494925187732912,-1.0215279819870051,0.20592066191555983,3060094
45000,55000,50.0,4.904761904761905,-0.17638131447199534,-0.7154636125932857,-0.2544967972334214,0.0959642146371268,-0.4320108044122244,-0.044515695948417436,-0.7038424243877441,-0.8313657304674303,0.1695389266817838,3060095
45000,55000,50.0,3.5238095238095237,-0.17297529408730558,-0.6738216398536064,0.9967660248516069,0.2883611188452098,-0.6430197566276681,-0.06513367351103229,-0.5822970264520249,-0.45298408197556617,0.1649023555000231,3060096
45000,55000,50.0,4.0476190476190474,-0.5505584492917356,-1.0667372087515106,1.3766343473563691,0.8729373096907038,-1.5187905625887923,-0.1168075558253106,-2.090871089354618,-1.3243964085008408,0.2277642803153007,3060097
45000,55000,50.0,3.9047619047619047,-0.7265482890481465,-0.896731333216976,0.5558826898089102,0.4227817134993995,-0.9078041535208143,-0.07127042026848793,-1.805841851081656,-1.6645412364668493,0.2704655274808336,3060098
