start,end,N,SS,FulD,bsfs,FerL,TajD,FayH,ZngE,btree,Colless,Omega,path
45000,55000,50.0,4.428571428571429,0.0881051830965523,0.024118593385193874,-0.08457870752485502,0.5803493471360722,0.08538911949316941,0.28241316848058906,0.840459299564936,0.08741814753112125,0.5178419608776246,3080038
45000,55000,50.0,4.714285714285714,-0.8806059666322412,0.01669373969903577,0.16575076945155215,0.10570032513803283,0.07049422560296277,-0.10134548214652404,-0.5491063293227461,0.17174306230428676,-0.799917652466046,3080039
45000,55000,50.0,2.9523809523809526,-0.24210827138779806,0.028685991039152405,-0.2715039289394843,0.7330157046518172,0.07841163121263547,0.49068455296095614,0.7471135906765729,0.10377861462045132,0.9424547828483918,3080040
45000,55000,50.0,3.0952380952380953,0.2603979604379737,0.00802339443932913,0.10171373554089273,0.22977338367357966,0.1304855554716077,-0.011952827511443479,0.33711608937679505,0.10466944714393689,1.1636653156825445,3080041
45000,55000,50.0,3.4285714285714284,0.7644882976759443,-0.000634370431981647,0.12820645158064528,-0.10942236376711678,-0.3572056349354408,-0.14731219305104518,0.08364985682561221,0.12569107007882516,-0.7563393795827854,3080042
45000,55000,50.0,3.4285714285714284,3.4681226696252336,-0.06587060185298638,-0.06343438604792659,-0.8878768483845418,-0.17471186888031423,-0.27600273314768226,-1.541502359861727,0.2043954486556527,-1.399026436896608,3080043
45000,55000,50.0,2.8095238095238093,-0.029026006755731446,0.003726785501267929,-0.06649774049572965,-0.0028897081227234785,-0.01830945504832999,0.056021441476255505,0.0101282064557296,0.13009529208508797,0.11420315649270728,3080044
45000,55000,50.0,3.6666666666666665,-1.0365227134132102,0.029779755007474623,-0.09086693375834531,0.698717288002914,0.07952568436823493,0.31997371874174974,-0.00011312651888146732,0.13519829700587715,-0.22682629170400753,3080045
45000,55000,50.0,5.571428571428571,-1.6380830037857605,-0.03855592952724708,-0.3208677386502873,-0.38880138688938526,-0.11090203156155239,0.12554906360045295,-0.07557234367535753,0.12228296080336892,0.36362661700202953,3080046
45000,55000,50.0,3.4761904761904763,-0.19735022172988445,-0.014297053319956446,-0.24397193650570892,-0.3029025394473183,-0.10498026062365114,0.0890143084104285,-0.6918989184159754,0.1774828582226541,-0.7412249136732266,3080047
45000,55000,50.0,5.666666666666667,-1.3969283272918136,0.04421196209298673,-0.08011784128020577,0.5208083355958075,0.04141671376770669,0.2710224430411672,0.5071172508690603,0.10778871072238415,0.4807266232166532,3080048
45000,55000,50.0,3.238095238095238,0.9308357246760963,-0.04820331420872322,-0.31243084329005455,-0.444600946706743,-0.10488471558057362,0.10005664197321341,-0.5076404757005527,0.1529255749919015,-0.7642199695520507,3080049
45000,55000,50.0,3.619047619047619,-0.09490556238249331,0.0002713327971409113,-0.26499254024178376,0.05652994309079834,-0.08525896024633894,0.23619636406735917,0.7306965169497494,0.1020590379008746,0.9504026479370673,3080050
45000,55000,50.0,6.333333333333333,-1.579573909027612,0.020619596979541636,-0.5885075326268816,0.3843060921577792,-0.030479778941932635,0.64302047700377,-0.5393118038062913,0.17179088188563404,-0.29136864097905396,3080051
45000,55000,50.0,4.380952380952381,0.7578844861225547,-0.016223805431986253,0.16295740312115387,-0.538067284499801,0.01580122951213507,-0.32350850824419614,-0.13947280121880162,0.1312823939099449,-0.24602213102988088,3080052
45000,55000,50.0,6.285714285714286,0.22211249755521886,0.04652245144457405,-0.07851798493641592,0.4729653094274663,0.07173614422733106,0.261641465052572,-0.7132803458168986,0.17723479414441512,0.11804765257447987,3080053
45000,55000,50.0,3.238095238095238,-0.5857068262247244,0.005591955551913444,0.2196386117310098,-0.09451610699692833,-0.06991307683037977,-0.2203457614227029,0.04887738174864124,0.13092538602742682,0.0832345328310845,3080054
45000,55000,50.0,3.6666666666666665,-1.3536767114352142,-0.019677686015058607,0.24682368116623513,-0.5708515541690774,0.06517384975151357,-0.41027550289811865,-0.14883872856993527,0.12825423820321774,-0.3224590664887346,3080055
45000,55000,50.0,4.285714285714286,-0.41640535558393404,0.016643329030821583,-0.024178545021085213,0.1916100235566586,0.03351445960714422,0.10495298276307022,0.013335630014576555,0.11747111543029908,0.960791346223067,3080056
45000,55000,50.0,5.095238095238095,0.07613203308015198,0.016532123717405207,-0.5849232829742292,0.34672885241160056,-0.09295410518868683,0.6230078616057938,-0.2129547328233177,0.1379755927314236,-0.03724256141081346,3080057
45000,55000,50.0,5.523809523809524,1.31580109338866,-0.03062868780311488,0.03651110003140117,-0.5324650361346682,-0.027814601951219303,-0.23004960731092647,-0.13646999017884645,0.1360300299258025,-0.377676416033742,3080058
45000,55000,50.0,4.380952380952381,0.5617809426892729,-0.022235337993799058,-0.0653427524337834,-0.4508690248833701,-0.10739177932412121,-0.10839644811786023,-0.6497428710885433,0.14578946658028286,-0.6992591976489559,3080059
45000,55000,50.0,2.3333333333333335,-0.26544324856823054,0.011991620135601212,0.16976198404077036,0.08865793859399403,-0.16230132487326981,-0.11051033034748736,0.09828959681312102,0.12154802397149332,0.2404637259903234,3080060
45000,55000,50.0,3.8095238095238093,1.3352825712905296,-0.015158269200482117,0.567974623116425,-0.5744701829509816,0.11262834847751454,-0.6789482160627806,-0.2589535914290906,0.14177937047835001,-0.12442495433448197,3080061
45000,55000,50.0,5.142857142857143,2.041280906731838,-0.09297675801755947,-0.1588950824360817,-1.2175926036643911,-0.1794446827801377,-0.328666377063403,-1.2082461780809197,0.2541619425547997,-1.8141221399444736,3080062
45000,55000,50.0,4.190476190476191,-0.36832725267312966,0.0063512559597406456,0.06433894451494522,0.022430849990021356,0.03729149345918804,-0.04732523195810388,0.6363485803403995,0.0929232804232804,0.9644351026826117,3080063
45000,55000,50.0,5.619047619047619,-1.342688459803576,0.03748125916649737,0.22055338253018855,0.3252029342872299,0.10021651176504526,-0.06027051683647128,-0.02837743456807574,0.12735183642618042,0.3990644084729944,3080064
45000,55000,50.0,5.857142857142857,-1.8308665554520978,-0.05860486257081144,-0.42188340616305336,-0.5340257011209427,-0.09907251216847099,0.15138683184414028,-0.19049689229820185,0.13491321131627249,-0.6035185875316311,3080065
45000,55000,50.0,2.761904761904762,-0.16904341130590753,0.0023216367893355507,0.18583996562933236,-0.09789625810518451,0.08074067982958817,-0.18995278069401683,-0.15163491974312832,0.1433228053126012,-1.2840876670426435,3080066
45000,55000,50.0,5.857142857142857,1.1164370626363371,-0.08374353597632761,-0.42919329080082835,-0.6767139332806582,-0.08286905553144373,0.10457732464645933,-0.809150040551425,0.18303137581563234,-1.0320371347130104,3080067
45000,55000,50.0,3.238095238095238,0.12113848211084477,-0.022802155126234687,-0.44204522006503455,-0.14541190803390763,-0.12642095126136405,0.31402435127020467,-0.18793041187368367,0.13367954324586973,-0.6895266187264786,3080068
45000,55000,50.0,4.666666666666667,0.16148211039936444,-0.030883420628911334,0.12217655493531349,-0.6600422181322544,-0.027376097047139804,-0.3530418684520838,-0.6062714112206865,0.15773501010381474,-1.0761621787167548,3080069
45000,55000,50.0,3.1904761904761907,-0.8540379860615229,-0.03039155671650141,-0.277952645574737,-0.37223657165692847,-0.32315202906027063,0.091148476443067,-0.7911813722728179,0.18336977648202135,-0.948487687477159,3080070
45000,55000,50.0,4.476190476190476,0.4538354014159727,-0.031581411535683945,0.21970603822394005,-0.6585990804471903,0.0008196243063143696,-0.4325597275243127,-0.1961514055462692,0.13912914372098042,-0.3116802017509631,3080071
45000,55000,50.0,4.190476190476191,0.07648927437518319,-0.017723403280244424,-0.3906542544679416,-0.24537656247465933,-0.01294569995895176,0.245267646219758,-0.7993792951261218,0.1742366220864763,-1.5200119558119272,3080072
45000,55000,50.0,3.9047619047619047,-0.7542920863909044,0.018292725713547377,-0.4458038837661112,0.48103273676860947,-0.009179433608537865,0.5495010741115502,-0.2371493962907484,0.14094185293164882,0.4580357982569379,3080073
45000,55000,50.0,3.4285714285714284,1.199358746980673,-0.0034263184141971477,-0.14956089179771948,0.0888012053076623,-0.10726015297600526,0.1485938731626097,0.26461875749060637,0.12411254184213365,1.556609812207566,3080074
45000,55000,50.0,3.761904761904762,-0.27575102643060095,0.01796806349032385,0.29523975224308285,0.18167977450208278,0.17313765549737864,-0.1789845957715273,-0.3302620640468498,0.13165222438181617,-0.3889060307914679,3080075
45000,55000,50.0,5.142857142857143,-0.5148890540606897,-0.0019368453434409146,-0.6564602711341566,0.06833799110353787,-0.11870229382604901,0.5820991903895387,-0.46450628664974564,0.16934793758773348,-1.1987770042228998,3080076
45000,55000,50.0,4.142857142857143,-0.1967856239859039,0.009037812523853455,0.10519954700138995,-0.10613403720550514,0.011656141574239776,-0.12446300839052334,-0.37216054136784776,0.15307751785521462,-0.43952787037245916,3080077
45000,55000,50.0,3.5238095238095237,-0.8141940861494874,-0.04378847250773291,-0.7996683572615834,-0.11927244893776756,-0.27564671112063793,0.6130306758464329,-0.12512379230200357,0.12244155598747432,0.1828139279931616,3080078
45000,55000,50.0,2.5238095238095237,0.14200705475319206,-0.01346121971582579,-0.2527245482043706,-0.2365625491474655,-0.08567205114053626,0.12747796209473308,-0.11397737599180582,0.13781584062196303,-0.43382160914555973,3080079
45000,55000,50.0,4.0476190476190474,-0.9222453424742897,0.018421857635660493,0.24537626409224153,0.15223718958756405,0.14731109210767293,-0.14937503891088189,0.016449844363630436,0.12877928949357517,-0.12445581709540551,3080080
45000,55000,50.0,5.666666666666667,-1.7046946408567272,0.018020884140456245,-1.5494306163656775,1.0418504414245289,-0.6485238789999045,1.6973863706686125,0.36672847075610315,0.10484558902926246,0.960854470219495,3080081
45000,55000,50.0,7.142857142857143,-0.2928970412042363,-0.08806110310890528,-1.140020994776596,-0.46353623191579924,-0.2289157599731174,0.7807540297896154,-0.7035790182237662,0.1606424599318185,-0.9885431929298982,3080082
45000,55000,50.0,5.142857142857143,-0.6921313620087762,-0.024977672613828307,-0.5691461800185915,-0.20016246601709423,-0.13783791831918912,0.4121254834619772,-0.2971079970997201,0.14076792848658734,0.002487083714478668,3080083
45000,55000,50.0,2.857142857142857,1.1883891694422115,-0.0057551529250618365,0.0798386882609546,-0.17969463061649263,-0.029615895235486123,-0.1349797183570074,-0.5566679351589455,0.17065179246301693,-0.8158394703508085,3080084
45000,55000,50.0,3.5238095238095237,0.2747386739635035,-0.038432957579595244,0.024792761145981602,-0.7256134294625556,-0.34202299262207886,-0.2914666396079437,-1.1208392735295947,0.2342909782960803,-0.9765551062533069,3080085
45000,55000,50.0,3.5714285714285716,0.1704338040992132,0.016548447729072678,-0.2882824472058765,0.371592750585705,-0.2249592547969493,0.3846397199267785,0.3854305203626969,0.11376345889829849,-0.008496527350455873,3080086
45000,55000,50.0,3.0952380952380953,-0.36137358876142617,-0.009278361090565401,-0.2480349646324176,-0.14873911555233219,-0.5641747686516061,0.14653344783731315,0.2642039399662994,0.11477229780801203,0.8121940706429469,3080087
45000,55000,50.0,3.8095238095238093,1.2018408517587613,-0.0066426714872080544,-0.30942849293361163,-0.033573664460435707,-0.03138263932565721,0.2458899032652956,-0.5874887633073351,0.16693526616996,-0.4391921367379043,3080088
45000,55000,50.0,5.142857142857143,0.7314464091867227,-0.08180304403397122,0.0709727811080804,-1.2132723121643845,-0.10739869421907333,-0.5153584655026,-0.5783344548120802,0.1481225029694417,0.1724458967323159,3080089
45000,55000,50.0,6.142857142857143,-0.6980876807264982,-0.0247232004260404,-0.8622319566156004,-0.14871335576896397,-0.22799865018590898,0.6688111621452514,-0.8626737608496827,0.20298833819241976,-0.6495063966860365,3080090
45000,55000,50.0,2.380952380952381,1.928186675646921,-0.0024830988950297686,0.2407967649546458,-0.13764302680538765,0.17063160249749582,-0.2468857021806509,-0.5520455113405246,0.1451213421876687,-1.3083886110430423,3080091
45000,55000,50.0,4.0476190476190474,1.5817618818102392,-0.03376745009053904,-0.5119415782875643,-0.5596087446008267,-0.22887945071640906,0.22019222395579213,-0.4993855821163238,0.16303922362595827,-0.2556358181879538,3080092
45000,55000,50.0,6.523809523809524,-0.3431980640013858,0.039522244971949325,-0.3448748944065482,0.6855906579312333,-0.0001636919980676129,0.5492459081971347,-0.24952517819612194,0.14581511175898929,-0.10586125167184386,3080093
45000,55000,50.0,3.5238095238095237,1.0605725696458275,-0.013542619338767775,0.12943180208274518,-0.30771581798893427,0.10210067560536455,-0.2265574722640522,-0.5183575319403,0.13752901954432564,0.33306381369197946,3080094
45000,55000,50.0,4.095238095238095,-0.09889720833016888,-0.020650325294336,-0.42164464644099553,-0.22324922028342475,-0.09611912493399147,0.26498019833388603,-0.267539455008731,0.15232898715041568,-0.8643361263604517,3080095
45000,55000,50.0,4.142857142857143,2.356618611550126,-0.03578620590274868,0.7373623208329821,-0.9510498060175138,0.02298323630300057,-0.9750405441394987,-0.6413546701171354,0.15471466364323505,0.0087773958046301,3080096
45000,55000,50.0,6.619047619047619,-0.6152113772800398,0.035882579305140855,-0.2971696311263154,0.5577105625254448,0.05708609258397782,0.46771426710966263,0.048907829041846554,0.1073010666851774,0.5922211949041662,3080097
45000,55000,50.0,2.857142857142857,1.1711402211031943,-0.02435855463228622,-0.24110959303020993,-0.289388233397872,-0.06915946084338465,0.09680401892550419,-0.17761553062418528,0.13933767951625092,-0.43668077200798433,3080098
45000,55000,50.0,4.095238095238095,1.7180111355316838,-0.13007169669657043,-1.2548004824381618,-0.6261335000143894,-0.41273599494466623,0.8163886403040927,-0.8247944467617688,0.1513281503077421,0.031005612731594884,3080099
45000,55000,50.0,6.809523809523809,2.321271953361649,-0.1910239208454101,-0.6136776635917572,-1.4980482479945674,-0.2703165759222018,-0.06499221036366053,-1.512851678310042,0.22426168880250508,-1.7803295466971851,3080100
45000,55000,50.0,4.857142857142857,-1.113730783298013,0.006113082611750108,-0.5005861597829114,0.24271263741476487,-0.041600143438841615,0.5093533648218966,-0.6011769480618709,0.17555869853610376,0.15965740320233202,3080101
45000,55000,50.0,4.523809523809524,-0.3736634010502729,0.016904284692827527,0.22296554636201002,0.2529799319528414,0.09983815038123932,-0.09970729810953055,-0.15235662044697987,0.12368177996822308,0.06044371456789752,3080102
45000,55000,50.0,3.6666666666666665,0.34762861639646647,-0.07725754528351171,-0.9932116937223265,-0.7000280114103093,-0.6491123188240726,0.5669786376086017,-0.9018548123990743,0.1928956106252024,-0.6042362755489312,3080103
45000,55000,50.0,5.761904761904762,-0.7114735032491717,0.014475842934698719,-0.5033470489211737,0.2506040061879955,-0.09922886648032746,0.5163433905383721,-0.818400677001472,0.1718024511391858,-1.1357430545662275,3080104
45000,55000,50.0,4.904761904761905,-0.08306880570010025,0.02091479149636005,0.38224146275271115,-0.0011147506112693093,0.09964833727286286,-0.3154109187618288,-0.072875671055302,0.1366418184809827,-0.45474962762296095,3080105
45000,55000,50.0,3.0952380952380953,-0.782984351872832,-0.015153192997429702,-0.07245546474101856,-0.49023506832851577,-0.09328899657094065,-0.11470794799433774,-0.5139125040311987,0.17231535471331386,-1.2836200871210854,3080106
45000,55000,50.0,4.238095238095238,-0.41649044680959674,-0.00459101366316745,-0.1569063905653242,-0.05399410551443755,-0.04208820690573953,0.11039301268251844,-0.3743977481666954,0.15583456738704551,-0.4010506019720389,3080107
45000,55000,50.0,3.6666666666666665,-0.7565062743874307,0.008758354276598036,-0.1473870310636361,0.11078037047594731,-0.039818045776451295,0.16408766360367041,-0.6096537065566191,0.15858843537414963,-0.5285953013250181,3080108
45000,55000,50.0,6.285714285714286,1.0864812177078427,-0.05583579627188159,-0.7712927103296198,-0.5064006096659533,-0.2017857918468635,0.4584198690093599,-0.5735755019982596,0.1706070580159501,-1.0106625625290453,3080109
45000,55000,50.0,2.9047619047619047,0.504909450845494,-0.04876029671758162,-0.455869614619496,-0.7341399658290443,-0.6065669325637377,0.11920533726690942,-0.5799008984516293,0.16846317892236254,0.049411231148080846,3080110
45000,55000,50.0,3.619047619047619,-1.0182351055804204,-0.03445023872771415,-0.7219583878193782,-0.2220498766954297,-0.1673593024518798,0.5189198052342422,0.32754699384406505,0.10683646474462796,-0.21574052370946767,3080111
45000,55000,50.0,5.666666666666667,-0.6839591352508517,-0.06109140883314085,-0.8296238593792347,-0.4777341019428184,-0.44173031848468985,0.507036505707932,-0.7872946832884077,0.1690735534576642,-1.234172929640889,3080112
45000,55000,50.0,6.095238095238095,0.3940254262809318,0.009472689713324713,-0.1964304671546307,0.05642457683292994,-0.02193485324823185,0.1934891507691457,0.06915806866014254,0.1331065759637188,-0.37405095691290535,3080113
45000,55000,50.0,7.238095238095238,0.310403591863134,0.06357140274559446,-0.2654934761586108,0.8973999948738651,0.033141686525885866,0.5744455262040189,-0.2782999678146331,0.12933066083576283,-0.035189985694389275,3080114
45000,55000,50.0,3.761904761904762,1.0614799667381516,-0.07376639360608421,-0.372800270690602,-0.9236254921656707,-0.22405876589883303,-0.029677112198645217,-0.8937889822201983,0.17421174819133997,-0.7722765250327964,3080115
45000,55000,50.0,3.4761904761904763,0.6130154590151123,-0.00552189956027682,0.017431165347992043,-0.2496494846804496,0.02110753125891302,-0.09746606831803664,-0.8301018787332259,0.19329176114890398,-0.938668687236784,3080116
45000,55000,50.0,2.761904761904762,0.4792010457545244,0.0011857815807136316,0.10141868262046272,-0.14466061913348316,-0.04553159308531753,-0.13597048423104283,0.5951821526020228,0.1061096263902386,0.5167732598034114,3080117
45000,55000,50.0,4.285714285714286,0.5536664856502111,0.017598793392643846,-0.0698741341598269,0.2271028541629165,0.021061681585089694,0.14872251349839663,-0.060357618938819024,0.12692001403736095,0.16339194156544654,3080118
45000,55000,50.0,4.523809523809524,0.6198117179063793,-0.04650947394756223,-0.4743480070107489,-0.569094745699438,-0.13605060657830076,0.18696185258432352,-0.7671282432560995,0.1910059658784148,0.019299570728874463,3080119
45000,55000,50.0,4.333333333333333,-0.6349398239187907,0.02247459429754109,-0.10623559375647326,0.4862027751501937,0.11616376803576682,0.2681094788047011,0.35893462090985406,0.10352891156462582,0.36653015715942794,3080120
45000,55000,50.0,2.619047619047619,-0.9635034564741475,0.014297422874392597,0.05742349879342582,0.2061638957780999,0.14992893669857024,0.030086324631502476,-0.03490889722360207,0.12868480725623577,0.08896299019833608,3080121
45000,55000,50.0,3.619047619047619,0.7898784041625526,-0.03446563900156794,0.06173251387153126,-0.6856153592799658,-0.06997198692589135,-0.29754305286776955,-0.770393612147648,0.16598841917719465,-0.48178591663371395,3080122
45000,55000,50.0,3.6666666666666665,-0.24629531200408547,-0.02421855440186455,-0.3234694075271122,-0.35777011841616535,-0.4123923346051206,0.1381743175400269,-0.37234367657591816,0.16046525753158403,-0.1922804997387844,3080123
45000,55000,50.0,3.4285714285714284,0.11736365690497369,-0.012702772138515978,-0.16847625435799632,-0.31045943876840926,-0.08537006257122362,0.02647774044270758,0.603054309663697,0.10046498758233449,0.6360315539297402,3080124
45000,55000,50.0,7.809523809523809,-1.828701544412237,0.07309125128592281,0.27609149400665883,0.6137108448596813,0.12191765575349749,0.00865469687502024,0.2856944269186454,0.11018046107331816,0.06508738908568731,3080125
45000,55000,50.0,2.142857142857143,1.5428365743352597,-0.0171266777664252,-0.49985228312568647,-0.13070663158762313,-0.8084848953629402,0.3658463770410414,-0.7297016098066987,0.17007140157650358,-1.6518464205381445,3080126
45000,55000,50.0,3.9047619047619047,1.2768735013956158,-0.01107719019450795,0.03549717920311129,-0.08102206938973347,0.024374775069553597,-0.06374090316072818,-0.03799446546768383,0.12795931864809412,-0.08214669422632849,3080127
45000,55000,50.0,4.0,-0.028701074673548734,-0.009015028827015744,0.03310021439277858,0.07887445955180866,0.08467183492502295,-0.0026242941309566454,-0.008662503006625308,0.13236624014685236,0.7196148937722389,3080128
