start,end,N,SS,FayH,TajD,FulD,bsfs,ZngE,FerL,Colless,Omega,btree,path
45000,55000,50.0,2.5714285714285716,0.23421216588565213,-0.5974344943245652,1.5151771964150176,-0.011274189758696476,-0.6873832008012498,0.5739683503747598,0.10937736205593343,0.0053008427644115385,0.5074385093765537,3000052
45000,55000,50.0,3.3333333333333335,0.03169257310892705,-0.40679678631397065,1.0506713646075934,-0.007037142392780353,-0.3516792447701661,0.24550433483471798,0.11684078393262062,1.0862500006414937,0.1458036954477169,3000053
45000,55000,50.0,3.0952380952380953,0.0443304486614562,-0.14440146324116798,-0.10989212122363586,-0.018682057845840865,0.07234604775097794,-0.15473352972523044,0.10945429759205265,0.3615892048247985,0.14189851611738077,3000054
45000,55000,50.0,6.0476190476190474,-0.053135540878263124,0.7710542963587961,-1.1614862237059391,0.036685122351812,0.9140972299934266,-0.7409884830629802,0.11160762490937413,0.48538906611966254,0.3634831244098928,3000055
45000,55000,50.0,4.0,0.18402070069791673,0.15055423445730967,-0.8626330962671122,0.01661205927495145,-0.10693506950151832,0.19714840943665152,0.10812412266493895,0.654725041103178,0.6143908712438279,3000056
45000,55000,50.0,4.523809523809524,0.11510838174305046,0.45009749779941965,0.2177190093129774,0.034354628838206135,0.027978786475341536,0.1759337909658154,0.09738081740632756,0.9833147438822771,0.8512833490481578,3000057
45000,55000,50.0,3.2857142857142856,-0.13407977090094808,-0.17126525528158987,0.47973984216937443,-0.023590378110414097,0.29385179914505166,-0.4288288819233948,0.11887890076665585,0.43705316401118466,0.2366607442255131,3000058
45000,55000,50.0,5.0,0.15294359009738612,0.5458174029978947,0.2096359269314875,0.041181015413058,0.08854049659897846,0.14594860619148703,0.11680569053018029,-0.23724848900566922,0.17751008060091222,3000059
45000,55000,50.0,4.0,0.14520069581833436,0.21995921410576405,-0.5958043754755178,0.022755690176693488,-0.17842797261262686,0.3117247263768327,0.11569031807734428,0.23447926591267046,0.1540454075235292,3000060
45000,55000,50.0,5.666666666666667,-0.22844976122679128,-0.08254294839442687,-0.8970179546332696,-0.03703266617897045,0.7803152923730678,-0.9741609348774939,0.09343415937803688,0.8833327154354601,0.48845200831434227,3000061
45000,55000,50.0,3.857142857142857,-0.22554709192604427,-0.29793220183127833,0.5534285535420919,-0.009400165651279673,-0.001467482393720177,-0.12879470470989962,0.1389600880034553,0.16049611271916198,-0.060159376710355685,3000062
45000,55000,50.0,3.9523809523809526,-0.06517514905135416,-0.1395286876221574,0.1813486512849227,-0.00992060850828509,0.12120956052281343,-0.20641161157548288,0.19012525645178702,-0.7646706100208714,-1.0782980671565918,3000063
45000,55000,50.0,3.380952380952381,0.008537200822385738,-0.48685687679927847,0.4888225085633153,-0.024895541237244672,-0.24402297373601808,0.08120018456678575,0.12028263686426947,0.28085301613870817,0.2523150629533724,3000064
45000,55000,50.0,3.3333333333333335,-0.06772300185995955,-0.08609445539415211,0.07034522083396463,-0.01950997256266345,0.16755963377609723,-0.24877824164896825,0.11213151927437638,0.31054911068754704,0.029942016953612743,3000065
45000,55000,50.0,4.095238095238095,-0.4655543465991384,0.06259534152646809,-0.17208790176312422,-3.850940422977754e-05,0.23946761266948452,-0.2561358509684232,0.11802325805605685,0.7949634650362521,0.2369386566020557,3000066
45000,55000,50.0,4.809523809523809,0.19071580299606558,-0.28459134001615877,-0.6550093646441398,0.0061656883862849935,-0.5892128622946776,0.5726105552122538,0.12746328690206238,-0.2533845462023357,0.020112804778011598,3000067
45000,55000,50.0,3.9047619047619047,-0.14354614407477656,0.00044771277894462,-0.5207587332947219,0.00585306207398423,-0.0542688159794996,0.055003137482048735,0.12451949033581683,-0.21404161836650695,0.1134648119024584,3000068
45000,55000,50.0,5.9523809523809526,-0.12193696595653164,0.2692701246035602,0.13055308773537028,0.0007910113934844595,0.5351260164084946,-0.5274443671469958,0.1255945632221142,-0.19173315125615573,-0.11593153428187207,3000069
45000,55000,50.0,3.5714285714285716,-0.3191116116194782,-0.2764969819937671,0.9634709063620823,-0.0084117415684229,-0.23055632764911196,0.15704428607950893,0.12765225137674113,0.2405403077379938,0.004351955291276795,3000070
45000,55000,50.0,7.428571428571429,-9.04880097092668e-05,-0.5202840975016,2.17428272365828,-0.019871302698875222,-0.38253502876737205,0.2204890784520403,0.16624824532987795,-0.9631600338344658,-0.7718699851793561,3000071
45000,55000,50.0,4.380952380952381,0.2022040214319822,0.04476481218739194,-1.2798092280875075,0.026821962273493944,-0.5549888758818114,0.6825515009987805,0.09064963286902059,1.544312922777797,1.1717061243197378,3000072
45000,55000,50.0,6.142857142857143,0.06971381912477331,0.003622428194156329,1.3360831840390102,0.02160454750742147,-0.17862632037863482,0.2316294967785899,0.09658379224705751,0.5018707495434557,0.5203682596844846,3000073
45000,55000,50.0,2.9523809523809526,-0.13468838786284448,-0.12179087181297632,0.7301329153445291,-0.0021177006225299912,0.07518764560856372,-0.1373950456369059,0.16254589137242195,-0.8858849739564776,-0.6582668180152825,3000074
45000,55000,50.0,4.0476190476190474,0.10339494915551561,-0.3551164588049381,0.48871804090168847,-0.014482639182271712,-0.37551655861162975,0.2934208938344142,0.11408527696792999,0.4639065903405942,0.43406456128294946,3000075
45000,55000,50.0,3.5714285714285716,0.12254962994330247,-0.6378447913146834,-0.5513719055313459,-0.028683155626437983,-0.3033601947957209,0.09810178046328975,0.13148890508584382,-0.18560237398354315,-0.06907904082312866,3000076
45000,55000,50.0,4.0,0.17926052565421938,-0.08622548936784677,-0.1350383566261406,0.012514819664754116,-0.22777900758087388,0.24698669249994987,0.1200039142641183,-0.6445466141403214,-0.03568033804592176,3000077
45000,55000,50.0,4.571428571428571,0.24796716961607648,0.053136352957303984,-0.4110148009780457,0.02755107472001223,-0.40311178807120157,0.5167935142622581,0.12831160241874523,0.2571879625693627,0.09659336557222148,3000078
45000,55000,50.0,6.0476190476190474,-0.14166887020834415,-0.13155850559172078,-0.3597031421485873,-0.020094888087201484,0.39365792047768444,-0.5348172835307877,0.1038960425440017,0.37415987172424064,0.2908016277760974,3000079
45000,55000,50.0,3.5238095238095237,0.21135559052801867,0.9800805457223394,-0.3620574718368528,0.04722909295529536,0.27468939790750746,0.09608302475814465,0.09571253104416366,0.5131693924527025,0.8241075616438849,3000080
45000,55000,50.0,4.190476190476191,-0.054638384711373084,-0.0694099528753596,0.07176364260568455,0.003960950710521251,0.12359190398425242,-0.17013094171530824,0.13275544911842285,-0.10979475270704238,-0.06210749439546158,3000081
45000,55000,50.0,4.0476190476190474,0.19128431966696988,-0.09968641071657983,0.7929924818139023,-0.014482984570437571,-0.20484426526246038,0.2027450690229577,0.11431521588227124,0.3714198206021403,0.3191167034346982,3000082
45000,55000,50.0,2.6666666666666665,0.10936938705293069,-0.12089722151150678,0.40035623553728183,-0.001106296602586739,-0.08345273473106768,0.05157789319356714,0.13593024511391855,-0.24017632822355842,0.019585759603155044,3000083
45000,55000,50.0,3.380952380952381,0.13030403893641176,-0.19209345284452817,0.9493526073146443,0.0020896097211398823,-0.436308228586476,0.43849346896980856,0.08488554151819455,0.6308037895874486,1.2457939455068083,3000084
45000,55000,50.0,6.142857142857143,-0.041132448866251586,0.005288289186200961,-0.30308852436002254,-0.004271983890849949,0.17573815114935357,-0.20614908273082833,0.11343412081385837,-0.12154309509480717,0.07741231753559759,3000085
45000,55000,50.0,4.619047619047619,-0.27870341163421286,0.0002446924239517587,-0.11679030063276494,0.011308294086618135,0.10670063950454804,-0.1289481561419601,0.14483992009502208,-0.7836646643802302,-0.17717661359403522,3000086
45000,55000,50.0,5.428571428571429,0.12371697104477192,0.08993374515378329,-0.20026420445339024,0.0107696637898643,-0.027539622130844155,0.07259524857116595,0.10896578586082957,0.4115656247242094,0.6316689580143622,3000087
45000,55000,50.0,5.761904761904762,0.15994345132736454,0.371905326252304,-0.47070195906152196,0.039747200729169437,-0.19184602917999316,0.3928695628284181,0.07930549770928776,1.0069881529197442,1.1820981919658646,3000088
45000,55000,50.0,5.476190476190476,-0.007032849157617409,-0.07077472303209092,0.9790948554272907,-0.02512333466166819,-0.03176679265243054,0.0030690935107520125,0.11279154518950432,0.6243898690288804,0.28461898231858623,3000089
45000,55000,50.0,5.190476190476191,0.003309037278967669,-0.719605870445931,-0.45331722065378494,-0.058738119139710956,-0.25869078620129793,-0.014417631659190437,0.17359828852175788,-1.745554044249555,-0.855184700546476,3000090
45000,55000,50.0,4.714285714285714,-0.03252690317549943,-0.4088780029811314,0.17473784736060033,-0.02986178418980193,-0.09904920593083448,-0.05904164819404349,0.12804840190044267,0.24306495159626249,0.011654171818853717,3000091
45000,55000,50.0,3.761904761904762,-0.0012229135325584894,-0.07692663949835149,-0.5597483672768684,-0.005784291890783032,0.051707474646632334,-0.0975691150749314,0.10623987690314218,0.2797599325475402,0.3467085684213511,3000092
45000,55000,50.0,3.9047619047619047,-0.021056046695518187,-0.1821541338028978,-0.5474871548899742,-0.012655064504009016,-0.028556310286872916,-0.05398387055778783,0.10104200410322854,-0.03809164184417315,0.21108641778862877,3000093
45000,55000,50.0,4.428571428571429,0.11393463414876004,-0.2176823484733226,0.580267125700667,0.007050451289785449,-0.43167804014581473,0.4289423601515001,0.10637552640103655,-0.09321684097595598,0.07221347072972076,3000094
45000,55000,50.0,7.809523809523809,-0.05700816814232436,0.845151625895769,-0.09300622433766961,0.06613553460968881,1.0111771032746457,-0.784299353132282,0.08086040538664441,0.2825809630133279,1.1559459975258095,3000095
45000,55000,50.0,3.857142857142857,0.13145594497978624,-0.8895401244314032,1.909609355413472,-0.024020434037104327,-0.9746534800290563,0.783377877196168,0.10226689882302122,0.9632713804787345,0.3997319039075153,3000096
45000,55000,50.0,3.0,-0.05602713347550197,-0.24928868702142315,-0.15976830326510869,-0.021745198741681397,-0.06335755116761964,-0.04381508524650256,0.11288940179246298,0.22711870292661093,0.23415561540902136,3000097
45000,55000,50.0,4.857142857142857,0.0038497235674612032,0.5836072936944989,-0.8690223697201425,0.03967192098981651,0.37808441836385814,-0.1900117775547932,0.12071658028290677,0.008473284336543142,0.07034914461925605,3000098
45000,55000,50.0,5.619047619047619,0.139003120181591,0.32200397971328537,-0.2807446784767099,0.03710004944103049,-0.025151183161586783,0.18521695789381892,0.09825545297484069,-0.32008570005341036,0.23776464321133783,3000099
45000,55000,50.0,6.476190476190476,0.10032800834515249,0.946201073884544,-0.3609864237522438,0.069450978724924,0.36554134987282877,0.0018930194798273694,0.08007851666743791,2.3781235493987336,1.4488411514497823,3000100
45000,55000,50.0,4.857142857142857,0.1450641952397515,-0.3634012909493188,0.7070444248933777,-0.00572619909105938,-0.5431624674798873,0.48738207657009786,0.09880817406327605,0.13907568497795506,0.48455902417225116,3000101
45000,55000,50.0,5.904761904761905,0.07818043884200815,0.4711424297189999,-1.4063470275546173,0.03449690502292025,0.13161981888495639,0.058609359753542783,0.11380915744982796,0.6687089460273258,0.21138114168747593,3000102
45000,55000,50.0,4.857142857142857,0.1278754073640867,-0.10394663665629696,-0.011014131228551348,0.015509698594310686,-0.5023369702822816,0.5565760569761706,0.08610667623058291,0.5642762150739986,0.7808541930914288,3000103
45000,55000,50.0,3.857142857142857,-0.06593948986024994,-0.2370575618636194,1.5153350530218868,-0.008316196103984843,0.015114206602038806,-0.11944014299171923,0.10117360436237983,0.3095202246505829,0.5592283580447298,3000104
45000,55000,50.0,5.9523809523809526,0.054217746388883756,-0.28428512532870825,-0.8402985511269837,-0.014052279594992704,-0.3533882963911103,0.29467962994428104,0.10991754978635442,0.227038899062458,0.19706535439143533,3000105
45000,55000,50.0,4.0476190476190474,-0.7191434965236639,-0.48106197535421974,-0.17956894305711793,-0.029502106531410388,-0.001774540125466147,-0.21708874704370051,0.09324047079149117,0.6118090862159625,0.27377551596158384,3000106
45000,55000,50.0,3.2857142857142856,0.23833612842177698,-0.2272698999519413,-0.0790762945370251,-0.01737571672090448,-0.29188282841438457,0.2508856491110761,0.13051236367562896,0.14714827915003634,-0.07500753818405796,3000107
45000,55000,50.0,3.857142857142857,0.1660179822356745,-0.1799490401140024,0.3987271389556287,0.008203339604709821,-0.4941318491398066,0.5142763871545915,0.13606608743270548,0.026942813816748783,-0.17941806102048044,3000108
45000,55000,50.0,5.0,-0.2156983428710901,0.027024759978650854,-0.09711859834083494,-0.031608467370224456,0.640031490250941,-0.7554312183098724,0.12267057900257605,0.059157338754790345,0.07924980107489339,3000109
45000,55000,50.0,6.0476190476190474,-0.09789824551621998,0.05275606410134755,-1.054225288057108,-0.0027144849597941383,0.33346329443292566,-0.3800950416443599,0.13458994708994707,-0.6504174190928819,-0.3509258227575001,3000110
45000,55000,50.0,4.523809523809524,-0.4016738628338485,-0.48398117923091244,0.3977498681072345,-0.023014310944913036,0.1016748784084899,-0.3386589561272238,0.1614660943742576,-1.1710373657444566,-0.4393012548891876,3000111
45000,55000,50.0,4.523809523809524,-0.06901762448355069,0.36115016641907055,0.23709935241305558,0.017381714158258184,0.2783562516774452,-0.18242636464913475,0.09532515387107218,0.44222681874160197,0.876629507378981,3000112
45000,55000,50.0,5.571428571428571,-0.08489319891019005,-0.18566229839637205,-0.853812331183307,-0.030572700984253416,0.20335521727345854,-0.3206166862044759,0.16162333981211527,-0.6897673862529001,-0.7596669931248076,3000113
45000,55000,50.0,2.9047619047619047,0.1888737543584848,-0.2757414135309313,0.48416251208275474,-0.0067057962448454096,-0.47906898634112727,0.4496239194053798,0.10403169204189607,0.0343282039767582,0.6049046998361451,3000114
45000,55000,50.0,4.523809523809524,0.24399081791423766,-0.19318549990941372,-0.3002667171902533,0.006752781964259681,-0.5225213083108728,0.5429128924834684,0.11966946642602616,1.1695004183997586,0.06038947420600171,3000115
45000,55000,50.0,6.0,-0.01236936743006769,-0.1205848885304955,0.3968692924354702,-0.005149826100472625,-0.015769565227336725,-0.03741131486038274,0.1346392128279883,-0.5610084636715952,-0.21213690931473764,3000116
45000,55000,50.0,2.7142857142857144,0.06567518605731175,0.43858861445229785,-0.49051317576283626,0.021742069660537412,0.11330066903746107,0.047414898503315504,0.10976001511715794,-0.08978604516864694,0.6207673684338465,3000117
45000,55000,50.0,4.0476190476190474,-0.43835260767182993,0.0371891355383876,-0.6371612013588323,-0.006365425909510421,0.6343537531263755,-0.754241638009445,0.17865308821941472,-0.7775918018215093,-0.8710186386292927,3000118
45000,55000,50.0,6.571428571428571,-0.022010798845402822,-0.33261515327291197,1.5904756377608333,-0.018642841432623795,-0.15865023744923995,0.034527245989957336,0.13755601446927973,-0.17932033555317253,0.07759418637086901,3000119
45000,55000,50.0,4.333333333333333,0.16202273142554235,0.1704955726472007,-1.2905728773738563,0.020152838633011524,-0.11119415868731386,0.20749693790826684,0.1091717185740509,0.5680938263998954,0.4091881207134097,3000120
45000,55000,50.0,4.714285714285714,0.08928414412488955,0.16971768936894874,-0.29848203702021286,0.02211272165679991,-0.10891766684877766,0.21269374168440694,0.1039473329014145,1.134292644453365,0.47734921541900527,3000121
45000,55000,50.0,4.0,0.021272100979219864,-0.25798896933580956,-0.41114368846873617,-0.0023824798140456164,-0.138827223391239,0.061725053974520196,0.14112541842133672,-0.411344320005822,-0.16469102873962682,3000122
45000,55000,50.0,3.9047619047619047,0.0948230249011569,0.035173666506852864,0.01473906810705615,0.011922802946478564,-0.05056608304977526,0.09356091271782903,0.12267101284958423,0.4117944508242693,-0.05716656931910461,3000123
45000,55000,50.0,4.523809523809524,-0.6572335215181537,-0.25656656758567165,-0.3545386099395409,-0.038328509707302595,0.7628983112725743,-1.0156073664180791,0.13798306454100912,-0.35357990739570594,-0.16442949057181994,3000124
45000,55000,50.0,3.4761904761904763,0.0995237908341734,-0.3895374402621755,0.8435429861471666,-0.009677329231434035,-0.5683360515314648,0.5024854906179905,0.1369688748515279,0.13381898908535042,-0.09942975957300906,3000125
45000,55000,50.0,5.0,0.2067549811199077,0.17930944527600132,-0.1329779308916441,0.024594951045846754,-0.1973538263747852,0.319602002862131,0.12295445956160239,-0.0875473920549936,-0.1991016975850945,3000126
45000,55000,50.0,4.619047619047619,0.21853157145903393,0.40207606646388633,-1.3821894866972204,0.04353970401030827,-0.2274936223722274,0.4533407147558241,0.10391837763071968,0.27951309897045457,0.5300069143037972,3000127
45000,55000,50.0,4.857142857142857,0.07692409193472141,0.38896140552857456,0.31465714539321354,0.026527483783763184,0.09303260384058061,0.0676399104223675,0.1184139131843213,0.35586176237564854,0.05136248653681795,3000128
45000,55000,50.0,2.9047619047619047,0.11031170418013288,-0.4161590200526599,2.3254475610594807,-0.004040004555160466,-0.46508550936486653,0.3918374510714608,0.1496598639455782,-0.4633698495712263,-0.2654309612044253,3000129
