start,end,N,SS,FerL,ZngE,FayH,bsfs,FulD,TajD,Colless,Omega,btree,path
45000,55000,50.0,5.571428571428571,0.16948651232040457,-0.410546252675664,0.015055996543755975,-0.0579028070780316,0.3579857322889583,-0.6938540037851271,0.175146447467876,-0.5181640076513003,-0.8160064438609118,3110010
45000,55000,50.0,4.095238095238095,0.10563116376171659,-0.2739999544851541,0.022043545218734157,-0.018854900564777715,1.6171090557146093,-0.5150790795831732,0.14129818594104304,0.04118386231712779,-0.38612296000739604,3110011
45000,55000,50.0,4.095238095238095,-0.7699079001020943,0.4423098521924838,-0.2588978450438516,-0.0821133937448874,0.8029456503692574,-0.5201125454873522,0.17162708053743034,-1.483141613810904,-0.6612447884195044,3110012
45000,55000,50.0,4.333333333333333,-0.40159414782029823,0.31735837159628794,-0.35390699357970135,-0.007791245921768646,1.021104046331467,-0.028011954998420914,0.12453130061548426,-1.186200073832524,0.04880041815442123,3110013
45000,55000,50.0,3.0952380952380953,-0.10409644564201515,-0.2304247371153952,-0.03850006383048986,-0.07208718537565377,1.0865437868427281,-0.8875303292805405,0.14709534607493785,-0.08307862783006614,-0.6154193759597254,3110014
45000,55000,50.0,4.571428571428571,-0.05778014004771222,0.239665695659559,0.05882373204714331,0.037444582326983895,-0.6052806648859518,0.4817156770288832,0.13180272108843535,-0.11422228211336688,-0.037538111242402,3110015
45000,55000,50.0,6.476190476190476,-0.47598964000844207,0.5505851543488247,-0.07643845903434678,0.016916713957453554,-0.0004895846900451467,0.4147101840132779,0.1391769633023277,-0.2961298308702692,0.0904123297463309,3110016
45000,55000,50.0,3.5714285714285716,0.12497551973884483,-0.36659873707283763,-0.05511000677617347,-0.032051147853782366,0.7411744580398312,-0.7163172362182872,0.15173172443580604,-0.613506520915235,-0.5745280562608353,3110017
45000,55000,50.0,3.5714285714285716,0.05185023102350022,-0.29699674892525463,-0.04667812336485691,-0.045319787327935374,2.1808223402299,-0.7189449745289855,0.11962463556851309,0.02791707366446435,-0.32416336229567183,3110018
45000,55000,50.0,5.095238095238095,-0.262173601272487,0.2668363298019141,-0.05371611514554209,-0.00033253305432842894,-0.41331123746852555,0.12881150783799125,0.0995537160442408,0.1847864176248144,0.30335118192597643,3110019
45000,55000,50.0,4.476190476190476,-1.0275197809797445,0.6408273748728611,-0.34924219826084213,-0.07282063543908872,-0.5971230014827734,-0.5725336174164312,0.18266896894812343,-1.6443757523367555,-0.7155933577454051,3110020
45000,55000,50.0,4.904761904761905,0.16042636484893244,-0.017839394095390572,0.04842958060545785,0.030223078106698432,-0.5135079339428379,0.3105277569012652,0.10598005075045885,0.04808602021135925,0.27151809335406024,3110021
45000,55000,50.0,2.1904761904761907,0.18088861111529583,-0.3344180754764258,0.0429357957632343,-0.026834579096361912,2.132249091201365,-0.5223738486517853,0.15205228916963606,-1.1179480617249586,-1.0615261086810792,3110022
45000,55000,50.0,6.0,-0.265738975589698,0.5061226953047608,-0.12600492111783132,0.04997290602502781,-0.3573816379237423,0.7566244513932848,0.115042921930677,0.3519280949956874,0.31027604974478534,3110023
45000,55000,50.0,4.904761904761905,0.12242208446170252,-0.18214248877402528,0.00445990600331367,0.0006677892862807666,0.7256226783984289,-0.24000725304811737,0.0939578609221466,1.055986743324938,0.9141767889757614,3110024
45000,55000,50.0,4.571428571428571,-0.46833272869423115,0.38285307914341643,-0.0994324649214729,-0.0031133263614975763,-1.0175005755510778,-0.023303477916501426,0.16320051830255908,-0.6671389502539468,-0.46315618356392235,3110025
45000,55000,50.0,3.0,0.09886464461233133,-0.11822704136125683,0.10328728662238826,0.003775634516059284,0.1468484303256348,-0.12086251847232328,0.18831322211424248,-0.24974019741396897,-1.0039894620099616,3110026
45000,55000,50.0,4.619047619047619,0.06372190285473736,-0.04727126824104585,0.07594079871146416,0.007369316972984271,-0.41742031882906727,0.01776319551878098,0.13401630493467226,-0.4079751366817921,-0.08316807235627947,3110027
45000,55000,50.0,3.4761904761904763,-0.7604709750428817,0.5371666857936939,-0.21300060137725127,-0.03980327106874277,0.0461321784695733,-0.23469064641543724,0.17890954000647874,-1.6478901260084942,-0.7049412497483383,3110028
45000,55000,50.0,4.476190476190476,-0.4434791610157738,0.3130248217594687,-0.512303169309577,-0.021763876249557126,-0.05385551164708462,-0.13523071802333908,0.1547349098369506,-1.3544586896978077,-0.804510606169376,3110029
45000,55000,50.0,3.8095238095238093,0.3040957714557114,-0.2712062552422041,0.08889730824338661,0.0076605623915307385,0.37847353388820126,-0.04701778755607224,0.0808025591188856,1.5955826714199492,1.1203012468672635,3110030
45000,55000,50.0,4.666666666666667,0.03689577932262735,0.21749376076761892,0.07575951195536508,0.044887408270966,-0.7205197296660943,0.6617679861863772,0.1097876849152359,-0.25404434326424813,-0.035791043216050526,3110031
45000,55000,50.0,3.7142857142857144,-0.05813912493453307,-0.051278403619527235,0.03133743434534345,-0.022823064166723268,0.8353593942604988,-0.2590742015354361,0.13591877227081306,-0.23488564695760974,-0.10255729751190874,3110032
45000,55000,50.0,5.142857142857143,0.49641065313960464,-0.428469344192807,0.18622478211977028,0.02020947265662663,-0.6922222125401022,-0.04573569442065005,0.08673671849692255,1.110849830366258,1.040538164830053,3110033
45000,55000,50.0,5.714285714285714,-0.20882269152518879,0.32992644061467535,0.013057916488807896,0.036305338468487325,-0.7800325522428894,0.38183559909963966,0.19273634056797317,-1.1260362001950137,-0.7008181230937648,3110034
45000,55000,50.0,3.380952380952381,0.3982355431869932,-0.6360608016971857,0.03170463333935573,-0.030763201636299947,1.5767850888695847,-0.8411414866909587,0.19051330849800233,-0.8912109020042684,-0.8232657937401704,3110035
45000,55000,50.0,4.190476190476191,0.15197366130288,-0.15746585484560247,0.04563355496385422,0.007909140784980928,0.10798945031570609,-0.10124931591537334,0.13425655976676382,0.04096427531494762,-0.08086044846561223,3110036
45000,55000,50.0,5.761904761904762,-0.4338996510029982,0.7806986911577292,-0.001001853423043276,0.07613445178172941,-1.557586136904091,1.0631342202626275,0.11525078285282364,0.5075397699820586,0.12749046463633143,3110037
45000,55000,50.0,4.666666666666667,-0.39122406170717483,0.46838181875848467,0.07373298479995177,0.0006248948569763,-0.7011458633299578,0.4001830259258774,0.10953865673253424,-0.17490259021410756,0.18012406056357189,3110038
45000,55000,50.0,6.428571428571429,-0.09947095742717217,0.2972033497267879,0.03753367498173814,0.03199952677645181,-0.8465603237418374,0.5575502603120205,0.10676762768599499,0.4271977077720573,0.10142355145798122,3110039
45000,55000,50.0,2.761904761904762,-0.12286293940249335,0.47245988108216086,0.06151742600622834,0.04294772025931069,-1.138112128464758,1.034621689130073,0.10242954324586974,0.4695841020045314,0.49770209393492837,3110040
45000,55000,50.0,5.428571428571429,0.3662467874205647,-0.3399419963814533,0.08693988656470622,0.00021719142046678505,1.2644532249807707,-0.07058398351170564,0.12466188856494975,0.4813349266886413,0.1857015247000655,3110041
45000,55000,50.0,4.9523809523809526,-0.4119620876437831,0.536744674114347,-0.016172197228039847,0.016737842258064822,0.7809144851139067,0.5317830097935504,0.13637026239067052,-1.0045447615308742,-0.4174784475611958,3110042
45000,55000,50.0,5.666666666666667,-0.42353754966177265,-0.009749054316354628,-0.1774351351907072,-0.0999649245132017,0.993264319489018,-0.9659712033321942,0.15575329338084434,-0.534994821864922,-0.7439382974325186,3110043
45000,55000,50.0,3.857142857142857,-0.21801591238178566,0.12871384973610284,0.03520002525929187,-0.061306438098078044,1.7417243532089344,-0.1350713706911265,0.13998218334953025,-0.03436723334940131,-0.4930829118484251,3110044
45000,55000,50.0,5.619047619047619,-1.4297904832320456,0.84541304182973,-0.42138496709757106,-0.14797591339922778,0.7993746449653915,-0.9060377360101762,0.1793164885001619,-0.9459221588609983,-0.8214814695789182,3110045
45000,55000,50.0,4.476190476190476,-0.04292776573132172,-0.0008319064381458257,0.018125816810119173,-0.0006817623535525047,0.0787246387129843,-0.11097155278886711,0.155722924090271,-0.1592357746465375,-0.3921552934065839,3110046
45000,55000,50.0,6.761904761904762,-0.2828923630283593,0.5545559570199403,0.025018132994889128,0.06439734096608642,-0.18576430803856447,0.7781717035930698,0.11650604686318967,0.8769360017998855,0.19374948373004588,3110047
45000,55000,50.0,3.0476190476190474,0.26380709929014046,-0.11570502576281576,0.1858083923370276,0.019332852568657383,-0.38090121010734573,0.29119785186495256,0.09733695065327715,1.3426765439282422,0.6842836813114704,3110048
45000,55000,50.0,4.571428571428571,-0.12054215240388996,0.4305784262559255,-0.039589525195957036,0.0446711132249343,-0.9462256254459618,0.9105189535596562,0.09797239190460762,0.485391882681662,0.5788686929368428,3110049
45000,55000,50.0,4.619047619047619,-0.6770955925481349,0.413812182451563,-0.1931736619512398,-0.050672681027162755,-0.06344734548518274,-0.4028041507429031,0.18226635892452214,-1.731085351679203,-0.935030718186317,3110050
45000,55000,50.0,4.190476190476191,-0.5020717245183257,0.40697064908430736,-0.5057810823012474,-0.008360189981406788,-0.9999044689387722,-0.014024281343719427,0.1261030319157141,-0.12791149235802787,0.003119869242585913,3110051
45000,55000,50.0,5.238095238095238,0.004268039539252369,0.13933733570218815,0.0709972609919241,0.03139242295363308,-0.4405330963906054,0.36494037374444166,0.11760743980131733,0.7516051091437748,0.09398525767665006,3110052
45000,55000,50.0,3.6666666666666665,-0.09730394049629609,0.17191016029938502,0.09126673062863117,0.00801456787570198,0.282178083619759,0.23427788299129235,0.1337558039088651,-1.0322368033552154,-0.505083134470316,3110053
45000,55000,50.0,3.3333333333333335,-0.05757349086545809,0.04442619307161716,0.013822013306661728,0.0036405650830350043,1.0753790569470203,-0.025061267596532814,0.11333819241982501,-0.15238927917334927,0.4397595036752737,3110054
45000,55000,50.0,3.4761904761904763,0.16696805601902448,-0.13215622432402427,0.120699991566943,0.00931452979010775,0.013430947038134971,0.011530101687882757,0.09603781988986067,0.10705354756364963,0.6255505759624466,3110055
45000,55000,50.0,4.142857142857143,-0.45509430912510307,0.1974682849524031,-0.17652979914924927,-0.039267896012610756,-0.2502262401217403,-0.49760652890065915,0.14214177734585895,-0.5964620879597736,-0.2876967678677848,3110056
45000,55000,50.0,4.476190476190476,0.06898429641673103,-0.1029805762667734,0.005101571153747793,-0.011803987425196841,0.7448776540595229,-0.09896045797375977,0.10566893424036275,0.1345385376962802,0.4868261207620843,3110057
45000,55000,50.0,4.142857142857143,-0.20503554477403577,0.4276456269822491,0.045678593249579555,0.04001353956931427,-0.6661586713358417,0.6843845615577153,0.07932728647014357,1.5821777108131343,1.3512655646740959,3110058
45000,55000,50.0,4.714285714285714,0.19720149508539114,-0.058721229242434336,0.09281631904729878,0.022277263202931875,0.07210884557635514,0.29220014319111354,0.09518815462693009,0.610232496806797,0.9486973908899475,3110059
45000,55000,50.0,4.380952380952381,0.447707753639808,-0.5334032689238485,0.13644037391077307,-0.01972965722155052,1.112249692712463,-0.41556913364653036,0.11408296311721962,-0.6594332797782414,0.09598060021442074,3110060
45000,55000,50.0,2.5714285714285716,-0.06862488397011124,-0.21321462393234858,-0.026809984251236603,-0.030827276084609882,1.50270050783711,-0.7764514687178149,0.13200248353309574,-0.48835194308857344,-0.10733659606455204,3110061
45000,55000,50.0,4.619047619047619,-0.09903348909993433,0.034652320479404884,-0.7972671925139858,-0.0075532600738902785,1.2596865947169242,-0.1279119388042935,0.14300561494439043,-0.26777380967326053,-0.19403876756484562,3110062
45000,55000,50.0,5.380952380952381,-0.2317720561313628,0.04030181373014592,-0.13638836541794197,-0.025763035668216028,0.3989046737601547,-0.4112678911444937,0.14478467690931243,-0.6118309806387653,-0.33104193595608633,3110063
45000,55000,50.0,4.857142857142857,-1.1531972448725032,0.8178653580860802,-0.3549024880141457,-0.10631290892930625,0.7768606201265594,-0.37728043643169235,0.13847924090271024,-0.3006608600122968,-0.5315425094927957,3110064
45000,55000,50.0,4.571428571428571,0.14300206636980325,0.10389055209974803,0.0783088224847787,0.03917120600648581,-0.37301766469865505,0.6013751115817063,0.13338124932512682,-0.655946560453278,-0.3472979714330048,3110065
45000,55000,50.0,3.7142857142857144,-0.187204944996418,0.2635206067473932,-0.028238830570822965,0.01885342463589556,-1.0700542761737013,0.290097342573495,0.09443085057152108,0.9442089381447535,0.8136331491669123,3110066
45000,55000,50.0,5.190476190476191,-0.4685638385738941,0.20322918262103634,-0.1064638304413189,-0.04559308986460632,1.2235015148680208,-0.48925285264186646,0.21317641569099288,-0.12866101184132278,-1.2374355155558772,3110067
45000,55000,50.0,4.571428571428571,0.5121597351297942,-0.4677177415102214,0.13045555996049346,0.013154023300460713,0.5743718738022205,-0.12822247030805856,0.07462477054313785,1.7902429462102438,0.9797441427036793,3110068
45000,55000,50.0,4.238095238095238,-0.06724835083731137,0.028104104540621903,-0.11123940392051682,-0.003832324838883244,0.9360431690657772,-0.05694511497183071,0.13479443364647442,-1.2681520730305027,-0.3346410793273212,3110069
45000,55000,50.0,4.523809523809524,0.0913785765211784,-0.14091409221215664,0.026253392717812723,-0.007212119305640137,0.6260898833422461,-0.1623240179993641,0.10531057661159697,0.6026130281057537,0.6494584192282549,3110070
45000,55000,50.0,4.476190476190476,-0.10690235030175826,0.2835319793197726,0.10204291236251621,0.034387714928317895,-0.7639283102891008,0.5153638418023406,0.1029011831489965,0.44264003771161353,0.512220401616973,3110071
45000,55000,50.0,3.7142857142857144,-0.015898573570192594,0.14917109213418608,0.12186239292685916,0.023217885904744627,-0.8621311179264112,0.36087559586158185,0.09931297915991788,0.12310744167289962,0.7151367745265863,3110072
45000,55000,50.0,4.428571428571429,0.050890347871160986,-0.20780425266804592,-0.18674131211475772,-0.03139819125505388,0.38508099938260926,-0.41556823604383475,0.17374222931803102,0.5556546974592818,-0.8396797174039372,3110073
45000,55000,50.0,3.0476190476190474,0.1425692787580665,-0.22235411008186823,-0.019552499346383357,-0.010775789480452226,1.6569301423563114,-0.27005749012337155,0.0887154464960587,1.4323303596923591,1.1472852490452297,3110074
45000,55000,50.0,5.0,-0.022564500609311082,-0.1643961447221751,-0.06598714574514589,-0.02174604264735545,-0.13852785017733613,-0.485605167866101,0.09848963394881756,0.3358948220874653,0.2616629473648578,3110075
45000,55000,50.0,3.142857142857143,0.40448545703220135,-0.5147277595709386,0.1264448239220515,-0.008360495466625916,0.820820138964266,-0.5076263196873028,0.13680015657056468,-0.06761457405092439,-0.14017703905471232,3110076
45000,55000,50.0,5.571428571428571,0.43528726695860864,-0.29720833358201415,0.12114532483800389,0.03169719008267452,0.18487927302711885,0.16721225335736953,0.08868170283986607,1.2553331191887978,0.8648669017174924,3110077
45000,55000,50.0,3.7142857142857144,-0.1515129504145652,0.07594165432005998,0.02492970552399684,-0.014864774577041107,-0.7249475234931395,-0.13918229410212263,0.15043596803800882,-0.30638932852480316,-0.28936449311073104,3110078
45000,55000,50.0,4.904761904761905,-0.3578222068580776,0.6214999609989172,0.0025339757051908323,0.044463921796931455,-0.8144204091564232,0.8630056139878481,0.10863500161969544,1.0103294232766449,0.6239401024444211,3110079
45000,55000,50.0,2.9523809523809526,0.5665982133077241,-0.6690951795197397,0.22273652084877082,-0.00679347523474184,-0.13358312058566532,-0.5605164050533205,0.14967336140805523,-0.1509177981427789,-0.33400322101571644,3110080
45000,55000,50.0,4.523809523809524,-0.4731876569639207,0.7161771527685131,-0.006496248751902271,0.0402738626953641,-0.09937347985453483,0.8582556209527742,0.1110571855348337,-0.1815223896835343,0.443219372278761,3110081
45000,55000,50.0,2.5714285714285716,-0.3032512436948917,0.09437246434395798,0.03143703453929164,-0.024858796487433735,-0.7928991793456945,-0.4507393330458152,0.15783392722168227,-0.5629703819311237,-0.5364797348446447,3110082
45000,55000,50.0,5.095238095238095,0.442738897746748,-0.6971221963259999,0.06053833481577452,-0.037578974596335246,0.7036158799630481,-0.8468825674189036,0.17351579331657074,-1.546764409766477,-0.7171588319137848,3110083
45000,55000,50.0,5.428571428571429,0.1296775361963113,-0.08054218301867389,0.026106311639905934,0.017678248757154215,-0.3481066493470074,0.07494739616108188,0.12567892236259579,0.5799034570598758,0.2509988348904369,3110084
45000,55000,50.0,4.523809523809524,0.4584121453306558,-0.4729461592702642,0.09826525380688554,0.006166514771391994,0.7309509880595804,-0.2542454207974991,0.06752443040708342,1.5878072963975858,1.4269817850170843,3110085
45000,55000,50.0,4.476190476190476,0.025219200798579977,0.1929761647625252,0.06747681920613943,0.041388819822218245,-1.143899542872822,0.5719631514150737,0.13131276320051827,0.6583679551655344,0.194610107015407,3110086
45000,55000,50.0,5.0,0.10864012916261159,-0.2558208125223724,-0.050032554368947324,-0.026509366793222043,1.6191190967723328,-0.4365383407610831,0.1655794460641399,-0.9469418872678632,-0.8441629946134549,3110087
45000,55000,50.0,4.619047619047619,-0.12031341775848274,0.3176701888258321,0.055323429199135785,0.03777241254249638,-1.18973896819364,0.5763047148973017,0.10929281009455934,0.7290992729629795,0.48153064207378776,3110088
45000,55000,50.0,5.523809523809524,-0.22069714123256995,0.4429592159284147,0.1403147375415031,0.039286437660107365,-0.38073157810133906,0.6695398373435547,0.09691582982399305,0.20731512336401794,0.5532552484239501,3110089
45000,55000,50.0,3.238095238095238,0.09123046785083419,-0.3336737159186735,-0.03292325580141313,-0.026869909685102538,0.559937394043096,-0.729082058923551,0.18375107979699812,-1.6112030245799398,-0.780041035665081,3110090
45000,55000,50.0,4.190476190476191,0.2611943629070633,-0.576801808272996,-0.01641755585773018,-0.04297564254354434,0.6860535188875301,-0.9834838468577111,0.1492427923550372,-1.3345511948253055,-0.5429686085129634,3110091
45000,55000,50.0,5.428571428571429,-0.5056323037779181,0.38460980149481605,-0.10276984313620728,-0.011252136973980103,-0.3225878235927731,-0.12017386501213567,0.14002942446819994,-0.7092324101766032,-0.30989037739213626,3110092
45000,55000,50.0,4.761904761904762,0.07571595384825178,-0.14398745811362718,0.050875081054213504,-0.01057736947951434,-0.6022391010694035,-0.2297818104872081,0.11930233544665028,-0.43621418034431736,-0.1601842264986907,3110093
45000,55000,50.0,5.238095238095238,-0.46743390635627186,0.21149430938513727,-0.13871388047333646,-0.049045430612818484,-0.3025205618002116,-0.4692272851685991,0.1403884569700896,-0.38831646699234873,-0.5308148957141683,3110094
45000,55000,50.0,4.714285714285714,-0.03242315961076048,-0.035563935772644995,-0.018994595907903675,-0.0072871555446275705,-0.05229719110472166,-0.16584327812376298,0.10384205269409347,0.4418349115979653,0.5915449015300973,3110095
45000,55000,50.0,2.5238095238095237,0.010793085135639898,0.1285136659123108,0.07558798857497318,0.016831293870493102,0.6901261212182555,0.3790199606384468,0.16012039736529526,-0.7556707775647341,-0.5752787979326338,3110096
45000,55000,50.0,4.571428571428571,-0.29809699861436023,0.3942617655337568,-0.04312940396582656,0.03249588566452236,0.39672549367471166,0.339660060465454,0.09678153007234634,0.12634883494492438,0.7253177572289462,3110097
45000,55000,50.0,4.380952380952381,0.20068445326945844,-0.31687848863536916,0.0028379882619202637,-0.022496785846048847,0.2811635847781412,-0.39268007253685183,0.1765110409243062,-0.3291238190195306,-0.6010540291811838,3110098
45000,55000,50.0,5.809523809523809,-0.9781059887740162,1.0434181342997177,-0.16608911669318563,0.0148095284040051,-0.6328103356433625,0.6018512339147906,0.1413973922902494,-0.23023885372919953,-0.21909149712808973,3110099
