start,end,N,SS,FerL,FayH,ZngE,TajD,bsfs,FulD,Omega,Colless,btree,path
45000,55000,50.0,2.761904761904762,-0.7083215033341753,-1.0233684348943823,0.2645711960682042,-0.8985010645620181,-0.05451172573039295,1.6066905698109522,-1.6152484175874864,0.24386742792355032,-1.6859120878755756,3030026
45000,55000,50.0,3.0476190476190474,-0.2135831533099033,-0.002645557241151558,-0.02389297340493614,-0.5770026594334743,-0.02939321427950393,0.8665695561995943,-0.4207998026776896,0.18916230891449545,-0.9545826538121844,3030027
45000,55000,50.0,1.6666666666666667,-0.7530972524500112,-1.3057548416413258,0.20761904505913364,-1.1933766979017173,-0.07826097452464481,2.7359316394820428,-1.2797720562419652,0.24422983479105928,-1.4147908299787597,3030028
45000,55000,50.0,5.714285714285714,-0.39034475836606447,-0.19144809396510404,-0.03832887109356473,-0.9584189666215931,-0.0795794969945988,1.6152616824881154,-0.781009429384421,0.15987676816758448,-0.6072150671348907,3030029
45000,55000,50.0,6.714285714285714,-1.4658407838056433,-0.5314092159097777,0.9790674074164504,-0.6357816761106305,-0.09524258676988123,0.6085065007887424,-1.675646433854843,0.1867745113918583,-0.9483576348669532,3030030
45000,55000,50.0,3.380952380952381,-1.103038412318227,-0.6593711128713167,0.6249308850672257,-0.8137998087133007,-0.06626076519137972,0.8978287359801427,-0.8672174515267072,0.22649754346182915,-1.3739697936116546,3030031
45000,55000,50.0,4.333333333333333,-0.7598705146102155,-0.10230912218718245,0.5640649537723007,-0.20648817702592245,-0.022707580871407312,-0.3149385032901338,-0.6995580528143784,0.19793353849476295,-0.9865938163501362,3030032
45000,55000,50.0,5.571428571428571,-0.7649811542696722,-0.41194730555052467,0.31575187637648994,-0.8212260742148866,-0.09580846210218957,1.2196820025337176,-2.2086109044524753,0.25729369128603824,-1.6476760790624905,3030033
45000,55000,50.0,3.761904761904762,-0.8255971576667106,-0.2110894903615997,0.479793840969369,-0.5516457351662947,-0.05929348351241145,-0.7326541824539723,-1.7704116914323023,0.17514577259475214,-0.8425715682903494,3030034
45000,55000,50.0,3.0476190476190474,-0.5165608638223289,-0.18401912880842264,0.2420630529790993,-0.5377837413132431,-0.03335806820510219,1.4369974779682237,-0.09329486923221764,0.17263929381276316,-0.8518137035638428,3030035
45000,55000,50.0,4.666666666666667,-0.327556025382881,-0.10715637348980175,0.13440052606898972,-0.36881307983354156,-0.05041962783670789,1.268870856848969,-0.9874730932341322,0.17863554151819455,-0.8180202636678279,3030036
45000,55000,50.0,3.7142857142857144,-1.236954422095466,-0.5844489835262812,0.9100175763877643,-0.31818495438288596,-0.039220568482604815,-0.0504451737065425,-0.4772674579260273,0.16041396717417122,-0.6758171515716496,3030037
45000,55000,50.0,3.238095238095238,-0.9986843509859953,-0.6949771089004065,0.40461008355001293,-1.1492699671759135,-0.10851718947802767,1.0128729871475142,-0.9611890701820152,0.22413481265522078,-1.45886028676326,3030038
45000,55000,50.0,3.0952380952380953,-0.6814837607981984,-0.7143144949432868,0.3709067272212555,-0.5203495601678136,-0.041914795879644785,0.40919953863135256,-2.0451544289912715,0.2399416909620991,-1.3963419643991375,3030039
45000,55000,50.0,2.0952380952380953,-0.09661767770887233,-0.0683987612062237,-0.1817198173779742,-0.7865974724576867,-0.02366191367437248,2.502320090617608,-1.992879210217773,0.2083333333333333,-1.2348046006985267,3030040
45000,55000,50.0,2.619047619047619,-0.791647911751556,-0.7514224687056449,0.4790342492046199,-0.4898706288958958,-0.03199883420364592,0.5855070497032362,-0.233407901399886,0.13570011337868476,-0.2436019580135929,3030041
45000,55000,50.0,4.380952380952381,-1.6017564029968567,-0.7522661166697769,1.1524409491223488,-0.46833409259355174,-0.10324611566759319,0.6652658544692339,-0.7913557910629359,0.1499649065975596,-0.40761397467332405,3030042
45000,55000,50.0,5.238095238095238,-0.4015404701111468,-0.1279537984727999,0.17979402130567368,-0.41688565387436716,-0.032613000238305156,1.034012256441259,0.587248376804001,0.17914237123420793,-0.6742235296989314,3030043
45000,55000,50.0,4.714285714285714,-1.2267591749313362,-0.2787514965214317,1.0152955920781157,-0.024822619837368803,-0.02845056337779425,-0.5522714903995148,-1.538788982006487,0.21869716707544692,-1.2657915906778041,3030044
45000,55000,50.0,3.619047619047619,-1.5392293599432116,-0.9878929726146393,0.8087538628231847,-1.2872949789831725,-0.133903176950504,1.04124607758025,-2.017721927315231,0.23579392074290031,-1.3849001142758797,3030045
45000,55000,50.0,2.857142857142857,-0.3032555228400318,-0.3519377990675257,0.032272129549244036,-0.6249777779482628,-0.025190227884808326,0.5116664136397351,-0.23089648676444438,0.13161443148688043,-0.173698059420547,3030046
45000,55000,50.0,2.3333333333333335,0.2387882831428279,0.06296248683603507,-0.4233741123789101,-0.6444417052612886,-0.014326852901163317,0.25279276062676326,-0.9913771097111036,0.1856791923118453,-0.8371330557587344,3030047
45000,55000,50.0,3.857142857142857,-0.8575833901043323,-0.2920087924304419,0.5526376813998434,-0.45315967079881636,-0.03227123276118953,-0.5117595858012777,0.16768626052123356,0.17456605658136265,-0.7850627869028957,3030048
45000,55000,50.0,2.4285714285714284,-1.103681959198234,-0.393390535620988,0.659147148479604,-0.7354336047674911,-0.06933259862741802,0.6172946709795721,-1.488963573118651,0.24310549616672064,-1.5005215753738723,3030049
45000,55000,50.0,4.0476190476190474,-0.07037993769571897,-0.02419882585169462,0.00659816913623584,-0.1462765484315408,-0.0187481197531608,2.071287752452675,-0.10718806233053395,0.1670952111003131,-0.6921130597779767,3030050
45000,55000,50.0,4.476190476190476,-1.5890729661518077,-0.5189254175339743,1.2398718424570843,-0.2191983810956766,-0.07543298855866254,0.7512201725743916,-1.3896282515500444,0.20290754623845,-1.1703880591371427,3030051
45000,55000,50.0,2.8095238095238093,-0.8886452469392234,-0.2358822000713349,0.4604920212474583,-0.7879585050168436,-0.06183983267497421,0.9286556679921452,-1.9867703106035017,0.26059888241010687,-1.461800189267669,3030052
45000,55000,50.0,4.0476190476190474,-0.770740241206688,-0.6560724998004501,0.42036768120057694,-0.595088078864459,-0.07221939598437196,0.9255735939471543,-1.7925690835626857,0.2344124554583738,-1.3763212925301775,3030053
45000,55000,50.0,5.761904761904762,-1.3226524695728308,-0.387989873372845,0.8821778453525236,-0.5974440049934385,-0.08615606277796248,0.8893402272790054,-1.33226416605911,0.2242387431162941,-1.3766695108036093,3030054
45000,55000,50.0,4.333333333333333,-1.296163607680371,-0.4883181464644917,0.6754631670207889,-1.078876366043206,-0.10428419656513321,1.135729005761243,-0.3909129253285449,0.1764253320375769,-0.8311942733150578,3030055
45000,55000,50.0,2.0476190476190474,-0.6800750439946325,-0.3129927212774179,0.29494761431767347,-0.7706266118991852,-0.04385215528506493,0.7782269795490767,-0.9698579486773059,0.18582294028722593,-1.0013365182012426,3030056
45000,55000,50.0,2.6666666666666665,-1.072850479889509,-1.2947645754344537,0.5360216487656826,-0.9868447531900832,-0.06812452451121953,-0.0955633073915348,-1.07612091732591,0.2947035957240039,-1.7041329428889274,3030057
45000,55000,50.0,3.7142857142857144,-0.8906609441150153,-0.6884947931706813,0.5647741175430596,-0.4913768717232937,-0.04674396843901233,-0.46147438956450754,-1.720259789898935,0.21507396609437424,-1.1545386194119094,3030058
45000,55000,50.0,3.238095238095238,-0.3563428336218426,-0.1646966472512137,0.09086263157967871,-0.5745804750575046,-0.029020471252924833,1.3614451450328031,-1.2173817009293055,0.23614485476730374,-1.4714635363777393,3030059
45000,55000,50.0,4.666666666666667,-0.7237921429864985,-0.23499707739356668,0.3505747076688937,-0.6779343441266781,-0.052592737454961874,-0.3649764017721506,-0.725706230001527,0.19503630817406323,-0.9079003838251428,3030060
45000,55000,50.0,3.5238095238095237,-1.0678198485993187,-0.3724867111982923,0.49798013036551936,-1.0612750406949776,-0.11244677445978095,0.13036098320705478,-1.903665235934351,0.2529896879386675,-1.3798153450876092,3030061
45000,55000,50.0,1.3333333333333333,-0.1479247201628876,-0.1286214007261456,-0.08535619296514932,-0.6221151151221069,-0.027956538103371526,1.338987409141807,-1.4916249009896045,0.22199613972573154,-1.2141267751966185,3030062
45000,55000,50.0,2.761904761904762,0.09567791962070267,-0.3521781706146288,-0.3878094141910061,-0.863461045493338,-0.033325888353440934,2.1647055478884116,-0.9375821703207508,0.2586026077097505,-1.6466143385340166,3030063
45000,55000,50.0,5.0,-2.5090434757760125,-1.0615434023466508,1.767663139094549,-0.8515353736889782,-0.1544485000903356,-0.5504638727176638,-1.2939921439467157,0.20645583630277506,-1.1619945783401011,3030064
45000,55000,50.0,3.857142857142857,-1.0278253397467332,-0.2977686128873949,0.7948572944583712,-0.16844997664179553,-0.02620475296024298,1.1037970265362103,-1.828060699321587,0.24487096425871935,-1.281678384120105,3030065
45000,55000,50.0,4.285714285714286,-0.1422019371040652,-0.028821693398471578,0.04600459719587949,-0.18944586114081502,-0.018394859932489117,1.3455335809997284,-0.6886337229425886,0.167260555015657,-0.8303572107287996,3030066
45000,55000,50.0,4.095238095238095,-0.11791595672554689,-0.0642341408187134,-0.3192809821643,-1.1537457941802074,-0.088049656596666,2.8523094156320474,-1.1261065053891526,0.2393066353525537,-1.4569247988757175,3030067
45000,55000,50.0,1.9523809523809523,-0.8460845750003871,-0.5493940984005363,0.5054195703309246,-0.5740847876024506,-0.03402742574589994,2.200431999973135,-1.5230094079743612,0.226544109707375,-1.4732354983536342,3030068
45000,55000,50.0,3.9523809523809526,-0.2776583313477308,-0.10534529316293191,0.0911692483975998,-0.38950801093514054,-0.022145527830735298,1.6170376526117773,-0.6220145834737113,0.17376498218334951,-0.7733174321626944,3030069
45000,55000,50.0,3.8095238095238093,-0.5330865097681604,-0.5305379719842056,0.3381152508024476,-0.31399045557384014,-0.027620080017746566,2.230902005004853,-1.7852583437087286,0.182312925170068,-1.2800901428682985,3030070
45000,55000,50.0,4.095238095238095,-1.5784519866278666,-0.6053274984018364,1.1821495009439376,-0.35339980058491516,-0.05567471920030392,-0.9734970720480824,-0.8072134268361543,0.1760885703487744,-0.9717172138904357,3030071
45000,55000,50.0,3.857142857142857,-0.36442417203489813,-0.21206126371139508,-0.04652712006944323,-0.9475144763567476,-0.06545604210041085,0.7847645725089547,-0.7392348251969321,0.16978120613324693,-0.8030802168586506,3030072
45000,55000,50.0,2.619047619047619,-0.9722147929733682,-0.5811070352651363,0.6196399518189256,-0.5095299125515247,-0.03994723820753233,0.029461127976976368,-1.763341656656753,0.23248704243602203,-1.238089625702091,3030073
45000,55000,50.0,2.0952380952380953,-0.193810677188254,-0.4957688265351845,0.06966326849751843,-0.2479339728456882,-0.007899412136151614,0.232361786520424,0.6997800565422577,0.16610652197386888,-0.8944785610050031,3030074
45000,55000,50.0,2.8095238095238093,-1.3013911328289054,-0.587028180955908,0.7087376691289144,-1.0280965474131771,-0.10295337179767775,2.3574738934967905,-1.1501928153986587,0.24794838570348773,-1.3306325819185474,3030075
45000,55000,50.0,4.0,-0.7401408118639046,-0.14481859900586827,0.42799691682401575,-0.5042722581532896,-0.05100877363786096,-0.38390791606639374,-0.4340953358396708,0.12542314544865563,0.016910172351063634,3030076
45000,55000,50.0,5.0,-1.7262497176668805,-0.8010278000006213,1.2724492668406582,-0.44368697463637014,-0.07642358762667253,-1.4854650399983391,-1.3198955321064054,0.18590392506208828,-0.8667756799551254,3030077
45000,55000,50.0,4.238095238095238,-0.20472726395181415,-0.7571626301447663,-0.18274906987887393,-0.9408725149224872,-0.04924693273820413,1.0341666018037654,-0.6607531624058351,0.29043873501781664,-1.5599617929738934,3030078
45000,55000,50.0,3.619047619047619,-0.6800560374518263,-0.24683025530801062,0.24425541748528923,-0.8955406275183675,-0.06880035965196465,1.4807236050102155,-0.9955311582156314,0.21006640751538708,-1.2995984677399282,3030079
45000,55000,50.0,3.619047619047619,-1.3260302420826608,-1.0387417706590685,0.7866167329435886,-0.8620307673145854,-0.08040371493251032,-0.15789003200573798,-1.1301727655775409,0.2795425709966526,-1.6860920429549524,3030080
45000,55000,50.0,2.5238095238095237,-0.7485112723392131,-0.9842302720413925,0.4493369175998125,-0.4890664563755084,-0.03214231651281879,0.3872399950782366,-0.4220287294018159,0.1959156678544433,-1.0157945386400722,3030081
45000,55000,50.0,4.523809523809524,-0.8790458779528636,-0.24030173127965085,0.3617205475355648,-1.0130319419336282,-0.09549671355353316,0.8912614911205694,-1.445502890142454,0.1804313789007666,-0.9426723382033363,3030082
45000,55000,50.0,2.857142857142857,-0.43068825851870063,-0.170422576375199,0.13511002554582158,-0.6150940592794928,-0.04192440851913296,-0.4708802129248813,-0.7500618644982164,0.1458063384083792,-0.6256633631864668,3030083
45000,55000,50.0,3.2857142857142856,-0.2793410236218675,-0.16783010218513875,-0.027342021624629516,-0.7339148590245804,-0.03016428836345403,0.9673972605056811,-1.6704423733165135,0.22951422632545077,-1.3384190598484158,3030084
45000,55000,50.0,4.285714285714286,-0.6024194875090374,-0.5462907464006288,0.17631909952325817,-0.87520767566225,-0.05729682715403508,1.0819951509188537,-0.7979427753975215,0.2642580444876363,-1.5035286593226491,3030085
45000,55000,50.0,3.142857142857143,-1.007327236385483,-0.47335668159406696,0.5590450831891508,-0.7708304211865208,-0.054234673601449845,1.7323619515366362,-1.1728152849204923,0.22204675521002043,-1.090787376687355,3030086
45000,55000,50.0,4.190476190476191,0.009563938986744822,-0.07765853711116548,-0.35790214448324936,-0.9566115072186803,-0.04333090765151789,0.6955530478632147,-1.500602158826549,0.21159345257377324,-1.1650043070145812,3030087
45000,55000,50.0,4.857142857142857,-0.9125387824382313,-0.3017216213327193,0.452749147680272,-0.8340869529671919,-0.09916661628638497,1.1977075536401143,-1.8347322182676589,0.2084548104956268,-1.2842914197026511,3030088
45000,55000,50.0,3.0,-0.04503486293884078,-0.1239405934454694,-0.3325914141724497,-1.0406082830547971,-0.04816828217556101,1.1265003571334342,-1.3632250708193336,0.26912252996436664,-1.518436646006496,3030089
45000,55000,50.0,3.0952380952380953,-0.8381577390513346,-0.645021316480445,0.33664529696321976,-1.0076151926351342,-0.07400133944461433,1.4040205818542388,-0.603044138224375,0.2030625742360436,-1.2236217238049936,3030090
45000,55000,50.0,2.9047619047619047,-1.9240911388300557,-1.5312277264012177,1.1721821594654631,-1.1814356430919888,-0.15892415752374314,1.1662618567588827,-1.1144713727543947,0.22344711694201486,-1.5346115304411503,3030091
45000,55000,50.0,3.238095238095238,-0.8422071145670166,-0.3791300879549221,0.4223765710046048,-0.7407627351827819,-0.060694598108323415,-0.12496536688116068,-1.8163040779831612,0.21454554043839758,-1.3842225717835805,3030092
45000,55000,50.0,4.238095238095238,-0.6657252392941286,-0.4591292869718074,0.4666346575270707,-0.22969958885104608,-0.02045897953983109,-0.054273185801040166,-1.2632596425456337,0.17050669474138858,-0.8074819255072999,3030093
45000,55000,50.0,1.8571428571428572,-0.1306135290076312,-0.00395271491847307,-0.09558848109687303,-0.5934492122606231,-0.024707520499950016,0.5983648438681203,-1.5123109171699352,0.1948459939531368,-1.0859991506284905,3030094
45000,55000,50.0,3.0476190476190474,0.16196416130050065,-0.2174451008866345,-0.45864987852997796,-0.8914631558983537,-0.041314001708748674,2.0738007547352852,-1.0626440676838567,0.15491577583414312,-0.28271596790994635,3030095
45000,55000,50.0,2.761904761904762,-0.8712767002037802,-0.4116375342462067,0.575407338667308,-0.4138794079215467,-0.03664093130042952,0.8739480423451398,-1.6809873575356162,0.23015198142749158,-1.098415353670395,3030096
45000,55000,50.0,2.619047619047619,-0.3542642904129483,-0.6638081992313589,0.02835822400261248,-0.7550582917260948,-0.05376327688950534,3.096664055997892,-1.3503444678432572,0.19345575531800016,-1.3172434538224878,3030097
45000,55000,50.0,4.238095238095238,-0.32954293839022347,-0.3309557982654245,0.10647886678613498,-0.4465632399673859,-0.02852910727176817,1.0848099978345467,-1.4238989437061302,0.21664102148796024,-1.114634933403862,3030098
45000,55000,50.0,3.2857142857142856,-1.4247426468658233,-0.7778367841400915,0.7695764671058893,-1.1539274815168474,-0.11940054315491015,1.4185951205943998,-1.4000406230477827,0.25356333009394233,-1.557958012947312,3030099
45000,55000,50.0,4.238095238095238,-0.5867990634574413,-0.15431784604205828,0.3483613446888111,-0.4066593399210724,-0.023684667307043404,0.668002276608887,0.2610192089483921,0.24247285081833184,-1.5717607699165408,3030100
45000,55000,50.0,3.857142857142857,-1.2075067855888226,-0.753765713399559,0.6761156341382945,-0.9000050880433866,-0.0796302276634116,0.8655429986626166,-1.1993027392992561,0.22523890508584382,-1.2868344016613982,3030101
45000,55000,50.0,2.142857142857143,-0.4500784574420212,-0.592651872579323,0.05306299328654583,-0.9098497628554291,-0.05758606886011843,1.2728547472843397,-0.8302818285773975,0.1932904114026563,-1.1117375317209652,3030102
45000,55000,50.0,3.0476190476190474,-0.974293967304917,-1.169163473857191,0.6084448022027483,-0.5364077758372553,-0.049574376412387725,-0.8691086961200278,0.323227188310584,0.2049549184753266,-1.2020515486562955,3030103
45000,55000,50.0,2.619047619047619,-1.0118385678144475,-0.3608479231303797,0.6816247882824436,-0.43358491099427443,-0.05088977386801328,0.5044735874405216,-1.5056405596535707,0.22246180218118988,-1.4762821224793576,3030104
45000,55000,50.0,1.7619047619047619,-0.4186461640800697,-0.734487598421189,0.05607686842770443,-0.8320562226651609,-0.04348627849326707,1.523952836201557,-1.744597927463809,0.2601737123420797,-1.552860788502456,3030105
45000,55000,50.0,3.5714285714285716,-0.2889520028716718,-0.06888128835862761,0.16716284955272803,-0.22208219883883357,-0.012004169439232564,-1.1906255347720234,-0.033245971198216664,0.20114053557931105,-1.0609986051547005,3030106
45000,55000,50.0,5.761904761904762,-2.287023070218634,-0.5623552417586756,1.4082138836009048,-1.298993373655797,-0.2523434398398168,2.3572607416960834,-1.573820607725688,0.2658682917611489,-1.5820886248000694,3030107
45000,55000,50.0,4.190476190476191,-0.492958931542662,-0.15394395753070061,0.2570078756725186,-0.4253576500988088,-0.03163700636018547,0.31679147881193115,-1.2756601778622125,0.17005115538278798,-0.9149060152059483,3030108
45000,55000,50.0,2.619047619047619,-1.3774232105202446,-0.6222870216460726,1.2141579068799406,0.19517331438965596,-0.012054007126094366,-1.4675868476641019,-1.4670379408406187,0.1469934402332361,-0.34962272745990886,3030109
45000,55000,50.0,3.4761904761904763,-0.7306111191650582,-0.5065375425289363,0.27994252355124327,-0.8988727141702995,-0.07197032687712271,1.0238830645505885,-0.8490349814986476,0.1505304502753482,-0.6668964627418149,3030110
45000,55000,50.0,3.2857142857142856,-0.5112244172542054,-0.15659896007381147,0.026998556421523864,-1.1273790671685724,-0.08356976136495524,1.5267705246150953,-0.9752565077463092,0.19559847748623252,-1.239000492342154,3030111
45000,55000,50.0,3.857142857142857,-1.349598798502668,-0.3858107636116106,0.949127356264845,-0.4869853610774894,-0.06620812015003481,1.0423665821870773,-0.4379928813309773,0.22035619803476944,-1.4410375038922203,3030112
45000,55000,50.0,3.380952380952381,-0.9384636035885661,-0.40695383503015253,0.279152094084944,-1.3853167812451264,-0.11579388668172878,2.3402449661306415,-2.4111618469853853,0.2645671363783609,-1.639849195874186,3030113
45000,55000,50.0,3.2857142857142856,-1.6246360652749476,-0.6423317266928099,0.8807521023915134,-1.309028659847217,-0.1360340419501222,2.6150009332908604,-1.889859475121642,0.25537536443148684,-1.7398005243710093,3030114
45000,55000,50.0,2.142857142857143,-0.7605879758823892,-1.152838910159753,0.27935912734673174,-1.006184825508146,-0.05543874960688701,1.1448094105736886,-2.321945244171848,0.25051290357412803,-1.4976356565860915,3030115
45000,55000,50.0,2.8095238095238093,-1.0677663594810998,-0.36739974635659217,0.5898840549088739,-0.8278066828973308,-0.06615203576030829,0.32136447009987396,-0.38201216252862513,0.1822967282150955,-0.8776265599139416,3030116
45000,55000,50.0,3.857142857142857,-1.1208201420927095,-0.42903979545235604,0.41907891369069167,-1.4074225718616682,-0.1454712050383276,1.8570127978976096,-0.8926402358798856,0.17284378036929052,-1.071726845512072,3030117
45000,55000,50.0,2.7142857142857144,-0.8940073756350732,-1.0398226022016817,0.5903996040567523,-0.40846521319781415,-0.034726356987753115,-0.14705339288614094,-0.6135229877857519,0.1564517870640319,-0.46576107827679686,3030118
45000,55000,50.0,1.9523809523809523,-0.42464819602440895,-0.8090631500815066,0.12265081030023521,-0.6639284332285063,-0.02513602972873234,0.8352480666467699,-1.9507485433495706,0.24518140589569157,-1.373783901458862,3030119
45000,55000,50.0,4.809523809523809,-1.7459560101751226,-0.550813941644181,0.9641404772415507,-1.3116089504034012,-0.1995591872698259,2.2160277097215464,-1.934001635964102,0.2945078825180866,-1.625883003405531,3030120
45000,55000,50.0,3.0,-0.6648241256232963,-0.2320720992996616,0.3983317901876556,-0.43309133825947804,-0.034036085721454654,0.259254245034369,-0.7607162085364336,0.13646541950113375,-0.18359739007197412,3030121
45000,55000,50.0,3.8095238095238093,-0.7945051287242905,-0.3524065205140728,0.4971058195637168,-0.4449843188053689,-0.05850305830130794,1.2105467369601066,-0.6356859655438478,0.21895747528036158,-0.9315715419159454,3030122
45000,55000,50.0,3.2857142857142856,-0.7853603656606386,-0.5604822020942736,0.4032057706357853,-0.6856890415399379,-0.05542819194820639,-0.1545360729858122,-1.400064140761685,0.1975589839110247,-0.9876246817720412,3030123
45000,55000,50.0,3.761904761904762,-0.5727889626957171,-0.21059308845677496,0.12601800459286183,-0.9767901840749362,-0.06597071140985351,1.784216444175582,-1.603369780062412,0.17337153115214335,-1.0678958800775564,3030124
45000,55000,50.0,4.476190476190476,-0.7748881523019706,-0.7303570315590702,0.3431980235194471,-0.8172057784317083,-0.07512059527514357,-0.6924768884848965,-1.6700940544539624,0.20249028182701648,-1.0531175264600705,3030125
45000,55000,50.0,3.6666666666666665,-0.7828495996162442,-0.35269653970386294,0.31719929031505656,-0.9034876341948715,-0.07838012068636398,1.5167441172589382,-0.583368419175381,0.1881802721088435,-1.1803372050347836,3030126
45000,55000,50.0,1.5714285714285714,-0.32352492246944037,-0.7362305436870396,-0.011963802737941271,-0.8009041759906416,-0.034884673170646,1.5596532609632698,0.378543132452863,0.2538737717309146,-1.651063640601128,3030127
