start,end,N,SS,FayH,FulD,FerL,TajD,bsfs,ZngE,Omega,btree,Colless,path
45000,55000,50.0,4.333333333333333,-0.16280292827924928,-0.5898882905859489,-0.3527927592441018,-0.40585126704275243,-0.026827663605631432,0.14237016882661233,-0.9087621678453944,-1.17647594287876,0.2268066353525537,3090022
45000,55000,50.0,3.4761904761904763,-0.12797321708342185,1.6556946568862156,0.2847790136603501,-0.8149018009085944,-0.02998645379075819,-0.5287643323583379,-0.8949876892524877,-1.108703977980403,0.19268302559118883,3090023
45000,55000,50.0,4.428571428571429,-0.723047186446245,-0.1357562570789359,-0.6000018916333781,-1.133210967513185,-0.10210042107369934,0.0728589313789826,-1.3307397911322243,-1.2751503234708512,0.20351473922902494,3090024
45000,55000,50.0,4.0,-0.2813834657073008,1.9918383325039646,-0.6566082466368888,-0.9830793328441436,-0.09716701198408643,0.18806157087414926,-1.4473833594500813,-0.9197848840192729,0.18545985854659322,3090025
45000,55000,50.0,4.428571428571429,-0.06484150220688745,1.46970558986309,0.001870539204740409,-1.0134092458173196,-0.0555330820977198,-0.37243872950054235,-0.0017283048809616879,-0.8743885998423657,0.1944390454594536,3090026
45000,55000,50.0,2.4761904761904763,-0.07187772284950744,2.1763899619677094,0.08379089647919402,-1.0809966119203755,-0.05625130147243418,-0.45514963741703796,-0.6101724857784907,-0.785789738808466,0.18319430946981963,3090027
45000,55000,50.0,3.1904761904761907,0.14180753274521574,-0.20426392989001654,0.6165712414778108,-0.6153718174578009,-0.005935196359887929,-0.7293127353599226,1.4675915264626487,0.8052997493050992,0.09162077529424464,3090028
45000,55000,50.0,4.9523809523809526,-0.5268177820658114,-0.499747046175859,-1.3619311219029382,-0.44571395860253543,-0.06872399170483273,0.9796516498550334,-0.5616360537701672,-0.769390015749962,0.17726217471115427,3090029
45000,55000,50.0,4.9523809523809526,-0.16862957121180028,-0.3312161819431304,-0.668766526392047,0.6589207689219698,0.03327035100803892,0.8098214054735221,-0.429051887486663,-0.22363735577688454,0.13252348558471003,3090030
45000,55000,50.0,4.619047619047619,-0.08725144993121574,0.8413939351331918,-0.12773718373898038,-0.5206684089433254,-0.027006085493061834,-0.09288252570401531,-2.0391596699897128,-1.093586253790279,0.21568337652521324,3090031
45000,55000,50.0,2.857142857142857,-0.5037296187945289,-0.5092031548743299,-1.0649336301654864,-0.7801978371309067,-0.06249647903183808,0.605665673049501,-0.7576867958136214,-0.43496796949066846,0.15339191232048371,3090032
45000,55000,50.0,3.7142857142857144,-0.59462970065377,0.6957095522230583,-0.807155217890377,-0.6055846696978054,-0.04953048405285584,0.44743212072139843,-0.5312662580304567,-0.7914372404764594,0.19497489471979262,3090033
45000,55000,50.0,5.0476190476190474,-0.2514894467292505,1.8020338618498093,-0.5565381583472762,-1.4388157388412626,-0.14837298923853778,-0.07941332628520754,-2.0540344010133302,-1.224782055129825,0.22391547888996866,3090034
45000,55000,50.0,4.476190476190476,-0.05064017372907098,-1.2099527530194987,-0.18237610502352014,0.13497351428368382,0.011994876531647228,0.19663616970667616,0.23804586966354918,0.9507605884432386,0.08181554367778851,3090035
45000,55000,50.0,3.0,0.04889026266640654,0.8641166789256234,-0.2732605049888751,-0.6382924220373148,-0.0285849909833573,0.008373362174084681,-1.0999213844465319,-1.0078572724833141,0.21997489471979265,3090036
45000,55000,50.0,2.8095238095238093,-0.38206655683156454,-0.09259317022536658,-1.150643287786425,-1.0240745457976275,-0.10651131345288006,0.5895492478756278,0.22342162959305537,-0.06038141385232058,0.13037199006586758,3090037
45000,55000,50.0,4.095238095238095,-0.30657042561768394,1.0871548820406092,-0.7569283190156196,-0.9134975120945464,-0.06427950082372545,0.29911901132440066,-1.1379187072806616,-0.8391335049763994,0.1840513983371126,3090038
45000,55000,50.0,3.2857142857142856,0.08447608859155369,0.5659442534263917,0.5495112086298694,-0.9046802966847156,-0.025125647749140934,-0.7831515876813225,-1.5666289305696939,-1.1014551454194388,0.20768776898514507,3090039
45000,55000,50.0,2.9523809523809526,0.129690439773962,2.085536307055715,0.45481467143761695,-0.834287639901355,-0.02644187344188379,-0.6746153619001295,-1.0863829074826816,-1.23410234058813,0.2484707375013497,3090040
45000,55000,50.0,2.4761904761904763,0.04071370153628564,1.0016501866675294,0.432379969895804,-0.7984906094597889,-0.02005333687635383,-0.6419013023730888,-1.545451567485842,-0.6401667837900364,0.1667813950977216,3090041
45000,55000,50.0,4.333333333333333,-0.3715594573989073,0.3467113859476857,0.11219372476088346,-0.8318885855343577,-0.03067099468665228,-0.4051355697846183,-1.2436682817902092,-0.8166176167337381,0.1861232588273404,3090042
45000,55000,50.0,4.095238095238095,-0.08124966483350457,0.6434196518734149,-0.1507350461971027,-0.7820310170958542,-0.04302601689407923,-0.16036122480115628,-0.6242727891403053,-1.0016519183209103,0.20491915019976242,3090043
45000,55000,50.0,5.285714285714286,-0.19972076651775444,0.3646364113501783,-0.7055919716812609,-0.354101782994012,-0.046665962871617436,0.44952640990338044,0.2577162966456691,-0.47055821109078966,0.15043596803800885,3090044
45000,55000,50.0,3.9047619047619047,-0.21389152878180498,1.5051936098515069,-0.17189757256727067,-0.8443428763460231,-0.04779228314904961,-0.17472694668353922,-1.960454498558383,-1.1802926820978774,0.21245950761256877,3090045
45000,55000,50.0,4.571428571428571,-0.32695996581233605,-0.6892119941843863,-0.018588030600751405,-0.6889339581397317,-0.03344480731302496,-0.24572267699759062,-0.5181399030874146,-0.3583639600985833,0.15834210668394336,3090046
45000,55000,50.0,3.2857142857142856,-0.569705717900152,0.04130461339510729,-1.6612257056792377,-0.5775373830850346,-0.07088447199718453,1.1705201451029477,-1.5337145818601268,-0.5930879228729717,0.1631202084008206,3090047
45000,55000,50.0,2.761904761904762,0.08417579738637183,0.10445748616637267,0.4190270609007175,-0.5174108742053709,-0.007486827285758327,-0.5348048290370399,-1.7525733582424403,-0.8090056807400872,0.17584494115106356,3090048
45000,55000,50.0,6.333333333333333,-0.3686025816816396,-1.4320130089348873,-1.58329899353715,-0.023623013418650647,-0.030298495086667196,1.3234472870994485,-1.3589074323985852,-0.8063826231352778,0.16008260447035955,3090049
45000,55000,50.0,3.0,-0.15024689535340635,0.21553477429376716,-0.5199081535384058,-0.8417401580725343,-0.07158129875375192,0.12869234385200345,-1.1271230208851086,-0.7611956271738118,0.17117626529069674,3090050
45000,55000,50.0,2.4761904761904763,-0.5703805221984037,0.9590776336373301,-0.7383343136486071,-0.5081897188180584,-0.07459167520762948,0.42500363552437853,-1.6656954491901892,-1.061363609055727,0.170504670122017,3090051
45000,55000,50.0,4.380952380952381,-0.5557197175133611,0.0937821026191905,-1.1156923540351886,-0.4989841425172708,-0.06876197408833129,0.7468291415798075,-1.5979034470674585,-0.5860624988461267,0.15107237339380195,3090052
45000,55000,50.0,2.142857142857143,0.16809592211648602,-0.5500147837388608,0.18749253606528551,-0.3598756269600454,-0.00446659417781544,-0.2803798671786007,-0.14271318458893062,0.2725370024613587,0.10735746679624227,3090053
45000,55000,50.0,3.3333333333333335,0.041497942569429194,1.4036507988874998,0.12489571405525193,-0.5844164068510997,-0.022512514792881293,-0.3118262522445471,-1.5283915204587395,-0.6708307056109861,0.18417557499190146,3090054
45000,55000,50.0,3.0952380952380953,0.0930575772888602,1.060151736050305,0.4407855309647665,-0.8522315290314104,-0.026763071725428737,-0.6735540343834815,-1.5428879840976943,-1.065540476499669,0.20333657272432779,3090055
45000,55000,50.0,2.9047619047619047,-0.07999502481789532,0.26392345169284687,-0.12033298392092892,-0.3008254244804396,-0.013545830196312319,-0.011846326778114641,0.05880647651453292,0.17705630360675662,0.11673550372529962,3090056
45000,55000,50.0,1.9523809523809523,0.0868016230164587,0.8148288531303017,-0.06216869292064802,-0.6830619427404824,-0.03839820047060791,-0.1855131023105759,-1.0580147820656391,-0.9814658596382683,0.17446819997840401,3090057
45000,55000,50.0,2.619047619047619,-0.766296422891579,0.4041490811672309,-0.3985837620664939,-0.39159027434792115,-0.022682139713737455,0.1838556443839548,-2.1188736006028672,-1.1837069212163673,0.20399389914696034,3090058
45000,55000,50.0,3.619047619047619,-0.13705554802233988,-0.28067391921686413,-0.2205218744295748,-0.38306350057440786,-0.023204716796785364,0.03435275215193603,-1.9404233832784894,-1.170740690948922,0.20267211192867166,3090059
45000,55000,50.0,2.857142857142857,-0.6579479670468376,0.4698352832910522,-0.6275589622402536,-0.9067978617657705,-0.04904748976665562,0.1942619515890853,-0.4271674786699889,-0.2543864931603484,0.12294838570348768,3090060
45000,55000,50.0,4.571428571428571,-0.39032906999823086,0.7164963998870704,-0.9461669229125523,-0.8120903387788568,-0.07099821299570275,0.4787645809594644,-1.517394425634404,-1.2630325903713089,0.2488776859950329,3090061
45000,55000,50.0,3.857142857142857,0.040455644068459584,0.7915996298530539,0.13778765069653703,-0.20133243884850074,-0.0020326574567151325,-0.18229215433737042,-0.9186791469709054,-0.5391959612960228,0.15770541209681146,3090062
45000,55000,50.0,4.761904761904762,-0.0783634814093143,1.6041973924589181,-0.49073618889627224,-0.675043792248115,-0.06823941065995147,0.15464975188050312,-1.5692650354377746,-1.4466341275380667,0.22708535795270487,3090063
45000,55000,50.0,3.142857142857143,-0.42131709719258703,0.7434742360253919,-0.11825088082348278,-0.9580406309129342,-0.04331338536936847,-0.24547634282938707,-2.2637183527334748,-1.4389404480522883,0.2339386945254292,3090064
45000,55000,50.0,4.285714285714286,-0.6718456980300336,0.12527292362038672,-1.8794854812953918,-1.164541279080525,-0.15549383148582457,1.1322630701350012,-0.09617873402604042,-0.7589910539417627,0.14747327502429539,3090065
45000,55000,50.0,3.0,-0.2605431508437153,0.5086417986255801,-0.9012281738239661,0.08261772058738448,-0.014491537136178411,0.7702396406418751,-0.8463250413170593,0.1036898514019591,0.1063775510204081,3090066
45000,55000,50.0,4.9523809523809526,-0.38840563692597946,-0.379222726524678,-1.3876631545098264,-0.8316026570857481,-0.10259896870399939,0.8521085317616688,-0.8885990386191294,-0.6798324890401113,0.18092606090055066,3090067
45000,55000,50.0,2.5238095238095237,-0.619278587875284,-0.04260965172987567,-0.846812605626927,0.25503490441325516,0.006938518537335693,0.7985488794407127,1.0304378984901497,0.0381835511862377,0.13585870856279017,3090068
45000,55000,50.0,2.9047619047619047,0.14655012742015563,1.050211606329922,0.2726310887303417,-0.6712824573513511,-0.01993310841441175,-0.4640496093140733,-0.5838646769026868,-0.6227570490388677,0.17448169744088107,3090069
45000,55000,50.0,2.238095238095238,0.018273215591339032,2.4654102812616006,0.22229561628000785,-0.7191401070382647,-0.025627801022123035,-0.42721166414276907,0.3941613837297967,0.11624471091763458,0.11960776374041673,3090070
45000,55000,50.0,2.619047619047619,-0.9440538002960084,0.5700091963409049,-0.37129761044963455,-0.7659565238280472,-0.0352284867861233,0.035234144902129956,-0.49204075851365386,-0.6204917886713099,0.17466159933361095,3090071
45000,55000,50.0,4.380952380952381,-0.3704066141967687,-1.801499130295148,-1.3624459044041755,0.08968547080564472,-0.021339167207943523,1.1574893681891176,-0.7097439022783649,-0.21310721222506954,0.13956983587085622,3090072
45000,55000,50.0,3.142857142857143,0.052097720490968176,1.2658144565842595,0.22751035475027745,-0.6325138057376476,-0.021445871782473414,-0.414839948885187,-0.3839336673617101,-0.2698749889886338,0.13946658028290676,3090073
45000,55000,50.0,3.5238095238095237,-0.10974783968072734,-0.598346445917779,-0.39650605090105434,0.28207357925806714,0.011900155290379997,0.4308681532789026,0.43611991817285783,0.47630815793607906,0.11974678760393041,3090074
45000,55000,50.0,5.666666666666667,-0.21777760946242694,1.2900852673879777,-0.5336452455110029,-0.7403495164026823,-0.09003009119002782,0.15856044566314656,-0.8549855388279426,-0.8002742064729318,0.17880425979915773,3090075
45000,55000,50.0,2.9047619047619047,-0.8218506100324505,1.1955508783488857,-1.031189211195032,-0.7927278459942314,-0.05484613821478525,0.5729220104283159,-1.6372472101050701,-1.28461109677962,0.21997287010042108,3090076
45000,55000,50.0,5.476190476190476,-0.3475442073458737,1.6079831293786604,-0.4910937822087359,-0.294667343313464,-0.025188040759543125,0.2983413551209401,-0.390601420377773,-0.5189236780681593,0.15110968423650636,3090077
45000,55000,50.0,3.619047619047619,-1.1352944230011293,-0.8680021899511967,-1.6924850290902191,-0.22489330898112417,-0.05242355101024552,1.3239031293801695,-0.5439525483522656,-0.8457421442321892,0.2030726973329014,3090078
45000,55000,50.0,4.285714285714286,-0.08761096983004353,-0.7264670988985773,-0.10934733983818365,-0.8910746912454783,-0.045734907245873854,-0.23254814318775208,-1.8260459543443008,-1.0157955282760796,0.19268100097181728,3090079
45000,55000,50.0,3.5238095238095237,-0.6735060695557578,1.2876828427363236,-0.7086472641977629,-1.0020518309203876,-0.06636124130226084,0.22322884813298063,-1.5699237427057564,-1.3395421175642266,0.2358970799204035,3090080
45000,55000,50.0,2.8095238095238093,-0.5204055761852662,-0.1698210438362823,-1.487070549936658,-0.6211027664376761,-0.07664444748216542,1.0132888575214556,-0.8443452908070678,-0.5630345049313588,0.15012552640103655,3090081
45000,55000,50.0,3.3333333333333335,-0.4088877680508034,-0.754516491270781,-0.38979057527772226,-0.4967655599659821,-0.02172649037119217,0.14495413230735787,-0.5216716874132596,-0.9321194122268098,0.20115875715365508,3090082
45000,55000,50.0,3.4761904761904763,-0.9538224490906838,2.2192150278674916,-1.2702169908623848,-1.0994954750881987,-0.12601511091398784,0.6483119875188537,-0.7915819616348921,-1.044786163827482,0.17356252024619367,3090083
45000,55000,50.0,4.238095238095238,-0.34106150950425684,0.3945570542847038,-1.0759078807793565,-0.8536254983494681,-0.08435315539022606,0.5862694118546541,-0.023085980122122242,-0.7878944562259904,0.19999865025375224,3090084
45000,55000,50.0,3.761904761904762,-0.12301673353588202,-1.1332879904596558,-0.4402911745580328,-0.5483653029776263,-0.03359667106309717,0.16065682636078912,-1.7747681001396618,-0.6073907576614161,0.16022027858762547,3090085
45000,55000,50.0,2.9047619047619047,-0.5664856278331908,0.3864572911614741,-0.3447644047606286,-0.6978140322832097,-0.043928084541578774,0.035804590308056335,-1.9839666541854448,-0.9260431887954693,0.19418461829176112,3090086
45000,55000,50.0,2.5238095238095237,-0.10395029791601333,0.3346914939833808,-0.34817906456671904,-0.6645911229917862,-0.04289236448258592,0.05274934932105354,-1.3076628516336632,-1.116967748656946,0.1793007735974208,3090087
45000,55000,50.0,2.238095238095238,-0.37898330096924715,0.2905512267834244,-0.651035991430357,-0.34204485318945765,-0.02715228526118662,0.41660546824182004,-0.8905123435929119,-0.4500490854929821,0.16536772872414268,3090088
45000,55000,50.0,3.2857142857142856,-0.16604974563287456,0.3246461929190024,-0.5766350546168068,-0.4768869959220832,-0.02638325603069593,0.31515292531939726,-0.6477295290087576,-0.8179036096020325,0.20138214015765032,3090089
45000,55000,50.0,2.761904761904762,-0.8131113709537107,0.21545395525418426,-0.7734934725713923,-0.26504751088367345,-0.016678804797094767,0.5423629541691184,-0.5057586135873158,0.1232443731519481,0.12390333117373929,3090090
45000,55000,50.0,5.190476190476191,-0.40206574016896457,0.3934426639761214,-1.2349064252302466,-0.7991117831815644,-0.09221605963686512,0.7288608432366483,-0.2586143916136125,-0.9569120038880318,0.19097627146096532,3090091
45000,55000,50.0,3.7142857142857144,-0.35550160342702297,3.2362784396670814,0.07363228244341016,-0.8900980739306054,-0.041893840295809705,-0.3868232861768017,-0.4810957739850611,-1.3695686887275234,0.22800588489363996,3090092
45000,55000,50.0,3.857142857142857,-0.40542104907613596,1.442979552457451,-1.3141339571050854,-0.7846872589822139,-0.08868341695346005,0.8045675067948772,-1.0053297004365593,-0.6230184152444902,0.16835722384191767,3090093
45000,55000,50.0,4.142857142857143,0.02205599312670066,1.4778876648022756,0.2889525128637538,-0.7516305037574048,-0.025736631429467482,-0.5100289817007019,-0.9720994306565093,-0.3641957409124016,0.14289088651333545,3090094
45000,55000,50.0,5.428571428571429,-0.22297310272047677,-0.05767009975242681,-0.6595356205127964,-0.6241796850876594,-0.062035118788249216,0.3163474637463191,-1.076276945980362,-0.9833080208307673,0.19823453190800128,3090095
45000,55000,50.0,3.142857142857143,-0.06739370617807468,1.4309648059955653,-0.039405074428751706,-0.8847827623391591,-0.047089190026062745,-0.28660316757467025,-0.7413265476414606,-0.598888451411855,0.17227823669150194,3090096
45000,55000,50.0,3.4761904761904763,-0.6128970483170729,0.7703418634604379,-0.8700764187287368,-0.8057480652475308,-0.0711599310558682,0.42434896840165964,-1.1466098922189294,-0.8701121796838139,0.1899466078948586,3090097
45000,55000,50.0,3.5714285714285716,-0.16998227135340926,-0.43974500571761166,-0.4094790200767838,-0.8741975324957855,-0.0587715800108559,0.02411182652614797,-1.308812238451146,-0.5645507943981999,0.15935557329507763,3090098
45000,55000,50.0,2.857142857142857,0.1760117813213559,1.671994503055572,0.5418215498968769,-0.8120432707207814,-0.021056311540106294,-0.7413125355297702,0.41056397887520085,-0.34438457738128453,0.1411902062412266,3090099
45000,55000,50.0,3.5238095238095237,-0.020765887524058738,-0.1050604369639083,-0.019652026396077965,-0.5633335401546423,-0.022250400796521543,-0.18921947344560244,-2.0690993971175593,-0.9382858095193038,0.20357952704891474,3090100
45000,55000,50.0,2.2857142857142856,0.09691129281365961,0.8295525327415926,-0.07316607551687111,-0.8402040594636487,-0.043590801739963984,-0.234539129429886,-1.1416490309425205,-1.0026774111540162,0.1822859302451139,3090101
45000,55000,50.0,3.2857142857142856,0.012001333935980235,0.6964610529055741,0.08788350907277528,-0.46084144723000914,-0.013748512992559534,-0.23814907317618897,-0.9843097794631548,-0.5960907864987451,0.1543632475666003,3090102
45000,55000,50.0,4.857142857142857,-0.1460370294275023,0.49477175835888104,-0.20747494903560038,-1.0877214683096272,-0.07939810668257709,-0.22921170381698824,-1.9172120662397114,-1.2898055842838798,0.22647830957779935,3090103
45000,55000,50.0,2.0,0.06991430388402257,1.8614792207100872,-0.09029225276494701,-0.42617909150817646,-0.018463189165947153,-0.07059198187934983,-0.5009331825397426,0.6130207912435337,0.09731670445956156,3090104
45000,55000,50.0,2.7142857142857144,-0.13374069116101386,-0.6303322277844889,-0.6831915230767552,-0.3516632842727563,-0.025768516033915428,0.4444206317446936,-0.050614567812295376,-0.16858081811806486,0.1376822157434402,3090105
45000,55000,50.0,3.8095238095238093,-0.07632869451648412,1.4334557134611574,-0.1665822733205359,-0.2394819777319893,-0.012540122893364827,0.04914935936976022,-0.9498620499995554,-0.44477834469954675,0.1534452272972681,3090106
45000,55000,50.0,3.8095238095238093,-0.09543586713888433,2.208002966572991,0.026939918372339597,-0.8495022600843933,-0.04721575177741557,-0.33648600236002535,-0.7450686595582716,-0.3757017739253023,0.1417682832770296,3090107
45000,55000,50.0,2.857142857142857,-0.5791019422476362,0.10804521671401339,-1.2007296770252025,-0.7088059942195672,-0.0698080441776764,0.7420093709306409,-1.6004667338160357,-0.8828767853333508,0.1846320302497416,3090108
45000,55000,50.0,4.333333333333333,-0.08693690985922573,1.157684710053819,-0.1268355180739339,-0.652443056219585,-0.0430254984375039,-0.13635939175134562,-1.6352410641257242,-0.9359179219251513,0.19023053665910805,3090109
45000,55000,50.0,2.6666666666666665,-0.13178664874155183,1.2957976663572366,-0.18253503865509096,-0.39306913810927135,-0.015173166150579728,0.012559922920762301,-0.1727959217516807,-0.31065729429369604,0.14598517978620015,3090110
45000,55000,50.0,2.857142857142857,0.10171037512418495,0.18501944622498484,-0.0060612464073568515,-0.32357288690945935,-0.010794604231806405,-0.10936136318811944,0.42073166068380774,-0.15464769197229059,0.13209224165856814,3090111
45000,55000,50.0,3.5714285714285716,-0.18892448666511336,1.7216581242248945,-0.4014866120688227,-0.766524095978715,-0.04253508779495727,0.06478585429518602,-1.5608305484096046,-0.6287615010704171,0.15376984126984125,3090112
45000,55000,50.0,3.1904761904761907,-0.1609410993943231,0.9463263214272303,-0.33953358533039907,-0.3928082553976007,-0.023671714127341436,0.1377019112701276,-1.903868025812483,-1.4803075256184373,0.22222222222222218,3090113
45000,55000,50.0,3.9523809523809526,-1.3683881757410858,-0.1860275318074483,-1.2257742708896893,-0.3096790581093925,-0.035236851096907766,0.9044291963094071,-1.8228458917455563,-0.967360136994564,0.18552464636648305,3090114
45000,55000,50.0,4.666666666666667,0.024379995823267036,0.8001674749158092,0.007902689162775747,-0.1268044814545395,-0.0036283735869588837,-0.052401814626406855,0.22058377359193357,-0.5412077410061575,0.15224173569654617,3090115
45000,55000,50.0,5.0,-0.2438545915171859,0.19071012953765187,-0.4754143629076991,-0.9978106789307717,-0.06701777219864663,0.016852010182918913,-0.38900543342142135,-0.8566764284443512,0.18410066407515385,3090116
45000,55000,50.0,3.1904761904761907,-0.16317205466247062,-0.009790518428654997,-0.7003531341924568,0.14444143673462057,-0.007973816640111802,0.635123165427976,-0.08302046764597605,-0.3249510711054688,0.13727864161537628,3090117
45000,55000,50.0,3.8095238095238093,-0.266046619453573,0.24549647120366816,-0.8695836578245084,0.08577277851729252,-0.003419903797117293,0.7630406628703307,0.15778629318440102,-0.5626718489672449,0.13337854983263145,3090118
45000,55000,50.0,3.6666666666666665,-0.38311080746310583,-0.4758568399067616,-0.5635492714485328,-0.4069272871418806,-0.03142342177947497,0.32143328101295887,-1.9216986407088068,-1.1041846629518315,0.21133854335384944,3090119
45000,55000,50.0,6.095238095238095,-0.14746769996852463,0.9429260850526563,-0.40032116318443106,-0.7673979395160208,-0.08762952656461816,0.04015488238880879,-0.5487760221173877,-0.09348796390764177,0.11807242738365183,3090120
45000,55000,50.0,5.476190476190476,-0.27224562484648307,-1.1484812107029183,-1.2933421450897873,0.3568703961725133,-5.1207320744313257e-05,1.2136288855231703,-1.1199349393593012,-0.6033920855272734,0.1641480401684483,3090121
45000,55000,50.0,3.619047619047619,0.0053003486527374325,-1.17843800466004,-0.5972830063755443,1.0708624622870764,0.03416814639783271,0.8776640579640077,0.16976490527044874,-0.409697466338681,0.14191569484936825,3090122
45000,55000,50.0,5.380952380952381,-0.3453904254952181,-0.14674259084873975,-0.4607570926707511,-0.3904994771615408,-0.03143920953993294,0.23504067540279094,-0.668972946007294,-0.6541797884244116,0.15055137134218763,3090123
45000,55000,50.0,5.428571428571429,-0.09180555185240251,1.7213798252734398,-0.0629840601290949,-0.6355042500105509,-0.05158306705362111,-0.1895297720263523,-0.9648211827717764,-0.8933344123112231,0.17789048158946114,3090124
45000,55000,50.0,4.333333333333333,-0.24045286735295554,0.9030559745471236,-0.5885341911252097,-0.7371067194923219,-0.06654716520357623,0.2176442061173589,-0.49816977109044525,-0.5252747368590859,0.1522918691286038,3090125
45000,55000,50.0,3.4285714285714284,-0.25328938810320467,2.959292258232109,-0.31668557840071637,-1.240267546206573,-0.0790484777526067,-0.1852373349961846,-1.2611279888715028,-1.2210247927340059,0.21681648850016194,3090126
45000,55000,50.0,3.380952380952381,-0.173825447584309,0.07842430624952534,-0.4741231185692341,-0.034732155702877306,-0.012388745245988425,0.3794601915456853,-0.15402270093200016,-0.9428179803685534,0.1895988554151819,3090127
