"scenario","file","tree_index","left","right","mid","distance"
"s=0.001F=0.5","r3110000",0,0,364,182,1204.06643337567
"s=0.001F=0.5","r3110000",1,364,408,386,1203.15460409396
"s=0.001F=0.5","r3110000",2,408,1834,1121,1202.07086661133
"s=0.001F=0.5","r3110000",3,1834,1966,1900,1218.8572497075
"s=0.001F=0.5","r3110000",4,1966,2019,1992.5,1151.24135306647
"s=0.001F=0.5","r3110000",5,2019,2051,2035,1169.43982644174
"s=0.001F=0.5","r3110000",6,2051,2133,2092,1173.46812447875
"s=0.001F=0.5","r3110000",7,2133,2148,2140.5,938.067032249677
"s=0.001F=0.5","r3110000",8,2148,2208,2178,965.777602183978
"s=0.001F=0.5","r3110000",9,2208,2255,2231.5,909.734807891921
"s=0.001F=0.5","r3110000",10,2255,2345,2300,900.005051269487
"s=0.001F=0.5","r3110000",11,2345,2889,2617,948.324926790732
"s=0.001F=0.5","r3110000",12,2889,3767,3328,948.324926790732
"s=0.001F=0.5","r3110000",13,3767,4048,3907.5,952.881715862841
"s=0.001F=0.5","r3110000",14,4048,4139,4093.5,871.926434695652
"s=0.001F=0.5","r3110000",15,4139,6711,5425,802.455025729742
"s=0.001F=0.5","r3110000",16,6711,7455,7083,686.760063399366
"s=0.001F=0.5","r3110000",17,7455,8222,7838.5,686.760063399366
"s=0.001F=0.5","r3110000",18,8222,8287,8254.5,686.760063399366
"s=0.001F=0.5","r3110000",19,8287,9870,9078.5,681.896237237628
"s=0.001F=0.5","r3110000",20,9870,10098,9984,708.707038249618
"s=0.001F=0.5","r3110000",21,10098,10283,10190.5,690.065041949581
"s=0.001F=0.5","r3110000",22,10283,10500,10391.5,704.62608497915
"s=0.001F=0.5","r3110000",23,10500,10515,10507.5,695.401118348817
"s=0.001F=0.5","r3110000",24,10515,11408,10961.5,739.839933560664
"s=0.001F=0.5","r3110000",25,11408,12487,11947.5,739.754125058749
"s=0.001F=0.5","r3110000",26,12487,13481,12984,736.314465695343
"s=0.001F=0.5","r3110000",27,13481,13791,13636,736.314465695343
"s=0.001F=0.5","r3110000",28,13791,14025,13908,734.336007239928
"s=0.001F=0.5","r3110000",29,14025,14488,14256.5,734.336007239928
"s=0.001F=0.5","r3110000",30,14488,15203,14845.5,734.336007239928
"s=0.001F=0.5","r3110000",31,15203,15329,15266,794.977687783122
"s=0.001F=0.5","r3110000",32,15329,15830,15579.5,800.971225767742
"s=0.001F=0.5","r3110000",33,15830,15951,15890.5,834.782225497745
"s=0.001F=0.5","r3110000",34,15951,16529,16240,832.982659493405
"s=0.001F=0.5","r3110000",35,16529,16882,16705.5,802.273214107859
"s=0.001F=0.5","r3110000",36,16882,17494,17188,779.172671113289
