"scenario","file","tree_index","left","right","mid","distance"
"s=0.003F=0.25","r3070000",0,0,445,222.5,2896076.14807224
"s=0.003F=0.25","r3070000",1,445,3930,2187.5,2765529.97066953
"s=0.003F=0.25","r3070000",2,3930,3996,3963,2851800.66553149
"s=0.003F=0.25","r3070000",3,3996,4038,4017,3727370.70192326
"s=0.003F=0.25","r3070000",4,4038,5868,4953,2851800.66553149
"s=0.003F=0.25","r3070000",5,5868,5943,5905.5,3020269.15090995
"s=0.003F=0.25","r3070000",6,5943,7045,6494,2997323.46708797
"s=0.003F=0.25","r3070000",7,7045,8106,7575.5,3135663.29924799
"s=0.003F=0.25","r3070000",8,8106,8217,8161.5,2967676.20643267
"s=0.003F=0.25","r3070000",9,8217,8238,8227.5,2790640.70786938
"s=0.003F=0.25","r3070000",10,8238,8621,8429.5,2732729.6243613
"s=0.003F=0.25","r3070000",11,8621,8688,8654.5,2773500.60128921
"s=0.003F=0.25","r3070000",12,8688,8720,8704,2861814.70857369
"s=0.003F=0.25","r3070000",13,8720,9075,8897.5,2783231.57863204
"s=0.003F=0.25","r3070000",14,9075,9474,9274.5,2646645.60895799
"s=0.003F=0.25","r3070000",15,9474,9665,9569.5,2560552.74722323
"s=0.003F=0.25","r3070000",16,9665,10275,9970,2584197.88658564
"s=0.003F=0.25","r3070000",17,10275,10665,10470,2623212.8145867
"s=0.003F=0.25","r3070000",18,10665,10776,10720.5,2769502.54221641
"s=0.003F=0.25","r3070000",19,10776,11836,11306,2631704.14055333
"s=0.003F=0.25","r3070000",20,11836,13085,12460.5,2865441.22026416
"s=0.003F=0.25","r3070000",21,13085,13934,13509.5,2875467.79052384
"s=0.003F=0.25","r3070000",22,13934,15329,14631.5,2871682.12432957
"s=0.003F=0.25","r3070000",23,15329,16593,15961,2858150.78227419
"s=0.003F=0.25","r3070000",24,16593,16765,16679,2861801.70684333
"s=0.003F=0.25","r3070000",25,16765,17007,16886,2651921.84732279
"s=0.003F=0.25","r3070000",26,17007,17201,17104,2868043.40355047
"s=0.003F=0.25","r3070000",27,17201,17277,17239,2905163.81291296
"s=0.003F=0.25","r3070000",28,17277,18315,17796,2679607.99414242
"s=0.003F=0.25","r3070000",29,18315,18439,18377,2624391.14432587
"s=0.003F=0.25","r3070000",30,18439,19001,18720,2687147.66121775
