"scenario","file","tree_index","left","right","mid","distance"
"s=0.01F=0.5","r3050000",0,0,375,187.5,5671776.34310958
"s=0.01F=0.5","r3050000",1,375,801,588,8156989.65829442
"s=0.01F=0.5","r3050000",2,801,1426,1113.5,6029158.53410938
"s=0.01F=0.5","r3050000",3,1426,1827,1626.5,5454431.98801889
"s=0.01F=0.5","r3050000",4,1827,2411,2119,4248477.97794527
"s=0.01F=0.5","r3050000",5,2411,2663,2537,3689637.55685832
"s=0.01F=0.5","r3050000",6,2663,3352,3007.5,3975872.66826496
"s=0.01F=0.5","r3050000",7,3352,3461,3406.5,3910512.48877868
"s=0.01F=0.5","r3050000",8,3461,4578,4019.5,3968525.66402277
"s=0.01F=0.5","r3050000",9,4578,6608,5593,3952127.570857
"s=0.01F=0.5","r3050000",10,6608,6965,6786.5,3978841.18550925
"s=0.01F=0.5","r3050000",11,6965,7199,7082,4077651.80405442
"s=0.01F=0.5","r3050000",12,7199,7309,7254,3829023.77686432
"s=0.01F=0.5","r3050000",13,7309,7681,7495,3707595.90247691
"s=0.01F=0.5","r3050000",14,7681,8943,8312,3745152.58852007
"s=0.01F=0.5","r3050000",15,8943,9673,9308,3865122.8792475
"s=0.01F=0.5","r3050000",16,9673,10007,9840,3962380.22097656
"s=0.01F=0.5","r3050000",17,10007,10563,10285,4002432.01504821
"s=0.01F=0.5","r3050000",18,10563,10630,10596.5,3798919.96500279
"s=0.01F=0.5","r3050000",19,10630,12771,11700.5,3709116.64951615
"s=0.01F=0.5","r3050000",20,12771,13105,12938,3382695.39192326
"s=0.01F=0.5","r3050000",21,13105,13288,13196.5,3087366.50770229
"s=0.01F=0.5","r3050000",22,13288,13676,13482,3160185.0255942
"s=0.01F=0.5","r3050000",23,13676,15273,14474.5,3144982.26801442
"s=0.01F=0.5","r3050000",24,15273,17785,16529,3198725.98378855
"s=0.01F=0.5","r3050000",25,17785,18382,18083.5,3284256.33712614
"s=0.01F=0.5","r3050000",26,18382,18460,18421,3261994.83148502
"s=0.01F=0.5","r3050000",27,18460,19552,19006,3535928.59277075
"s=0.01F=0.5","r3050000",28,19552,20003,19777.5,3214536.89620848
"s=0.01F=0.5","r3050000",29,20003,20192,20097.5,3273675.89771227
"s=0.01F=0.5","r3050000",30,20192,20295,20243.5,3289134.40789331
"s=0.01F=0.5","r3050000",31,20295,20616,20455.5,3426905.3554107
"s=0.01F=0.5","r3050000",32,20616,21927,21271.5,4726944.02439516
"s=0.01F=0.5","r3050000",33,21927,23044,22485.5,4728073.65896737
"s=0.01F=0.5","r3050000",34,23044,24650,23847,5025609.78729436
"s=0.01F=0.5","r3050000",35,24650,25166,24908,4967324.77660088
"s=0.01F=0.5","r3050000",36,25166,25281,25223.5,4316102.18000043
"s=0.01F=0.5","r3050000",37,25281,26152,25716.5,3909012.854507
"s=0.01F=0.5","r3050000",38,26152,26421,26286.5,3685263.81609584
"s=0.01F=0.5","r3050000",39,26421,28378,27399.5,3813564.65261008
"s=0.01F=0.5","r3050000",40,28378,29091,28734.5,3791269.26933544
"s=0.01F=0.5","r3050000",41,29091,29580,29335.5,3983406.92664051
"s=0.01F=0.5","r3050000",42,29580,30199,29889.5,3780660.07255313
"s=0.01F=0.5","r3050000",43,30199,30273,30236,3733657.54581912
"s=0.01F=0.5","r3050000",44,30273,30554,30413.5,3795572.5804806
"s=0.01F=0.5","r3050000",45,30554,30681,30617.5,3772854.17363246
"s=0.01F=0.5","r3050000",46,30681,32718,31699.5,3724354.5448918
"s=0.01F=0.5","r3050000",47,32718,32786,32752,3840126.89406655
"s=0.01F=0.5","r3050000",48,32786,33601,33193.5,3770767.19366608
"s=0.01F=0.5","r3050000",49,33601,33778,33689.5,3973832.12974715
"s=0.01F=0.5","r3050000",50,33778,33848,33813,3361188.1866508
"s=0.01F=0.5","r3050000",51,33848,34032,33940,3388119.20340166
"s=0.01F=0.5","r3050000",52,34032,34181,34106.5,3585541.95476712
"s=0.01F=0.5","r3050000",53,34181,34368,34274.5,3547294.00363741
"s=0.01F=0.5","r3050000",54,34368,34707,34537.5,3420138.5631014
"s=0.01F=0.5","r3050000",55,34707,34974,34840.5,3934094.51037677
