"scenario","file","tree_index","left","right","mid","distance"
"s=0.02F=0.5","r3020001",88,56375,56756,56565.5,6926871.04318826
"s=0.02F=0.5","r3020001",89,56756,57203,56979.5,7247382.5363306
"s=0.02F=0.5","r3020001",90,57203,58697,57950,7265854.17076774
"s=0.02F=0.5","r3020001",91,58697,58709,58703,6980479.90757878
"s=0.02F=0.5","r3020001",92,58709,59936,59322.5,7031302.24346231
"s=0.02F=0.5","r3020001",93,59936,60036,59986,7017284.58753254
"s=0.02F=0.5","r3020001",94,60036,61457,60746.5,6024513.75031128
"s=0.02F=0.5","r3020001",95,61457,61715,61586,5321513.02811233
"s=0.02F=0.5","r3020001",96,61715,62421,62068,5444835.36411902
"s=0.02F=0.5","r3020001",97,62421,62530,62475.5,5433490.19409361
"s=0.02F=0.5","r3020001",98,62530,63387,62958.5,5366365.40987949
"s=0.02F=0.5","r3020001",99,63387,64153,63770,5433490.19409361
"s=0.02F=0.5","r3020001",100,64153,64410,64281.5,5376582.4466714
"s=0.02F=0.5","r3020001",101,64410,65426,64918,5405351.72012869
"s=0.02F=0.5","r3020001",102,65426,65543,65484.5,8064867.63262581
"s=0.02F=0.5","r3020001",103,65543,66395,65969,7867922.56674236
"s=0.02F=0.5","r3020001",104,66395,66990,66692.5,7505869.06531282
"s=0.02F=0.5","r3020001",105,66990,67189,67089.5,7152258.99521601
"s=0.02F=0.5","r3020001",106,67189,67416,67302.5,7631196.86323921
"s=0.02F=0.5","r3020001",107,67416,67877,67646.5,7435102.29563596
"s=0.02F=0.5","r3020001",108,67877,68865,68371,4926357.54018819
"s=0.02F=0.5","r3020001",109,68865,69461,69163,5686266.70219281
"s=0.02F=0.5","r3020001",110,69461,69618,69539.5,5448390.75340573
"s=0.02F=0.5","r3020001",111,69618,69691,69654.5,5527588.63386269
"s=0.02F=0.5","r3020001",112,69691,69835,69763,5453140.94624236
"s=0.02F=0.5","r3020001",113,69835,70825,70330,5527588.63386269
"s=0.02F=0.5","r3020001",114,70825,71186,71005.5,5475747.22245522
"s=0.02F=0.5","r3020001",115,71186,72242,71714,5527588.63386269
"s=0.02F=0.5","r3020001",116,72242,72432,72337,4926826.23766179
"s=0.02F=0.5","r3020001",117,72432,73432,72932,4800302.14573247
"s=0.02F=0.5","r3020001",118,73432,74558,73995,5301823.27751651
"s=0.02F=0.5","r3020001",119,74558,75984,75271,4755932.7812412
"s=0.02F=0.5","r3020001",120,75984,77258,76621,4873681.63750174
"s=0.02F=0.5","r3020001",121,77258,78943,78100.5,5020292.3645465
"s=0.02F=0.5","r3020001",122,78943,79221,79082,5210697.58582164
"s=0.02F=0.5","r3020001",123,79221,81171,80196,5262178.96509412
"s=0.02F=0.5","r3020001",124,81171,82080,81625.5,5218758.35529936
"s=0.02F=0.5","r3020001",125,82080,83440,82760,6594488.93197392
"s=0.02F=0.5","r3020001",126,83440,83538,83489,6523114.20253766
"s=0.02F=0.5","r3020001",127,83538,83623,83580.5,6525020.15253102
"s=0.02F=0.5","r3020001",128,83623,83913,83768,6904675.39897257
"s=0.02F=0.5","r3020001",129,83913,85052,84482.5,7136368.47266247
"s=0.02F=0.5","r3020001",130,85052,85234,85143,6776547.07329781
"s=0.02F=0.5","r3020001",131,85234,85541,85387.5,6520788.47125285
"s=0.02F=0.5","r3020001",132,85541,85624,85582.5,5619525.97834615
"s=0.02F=0.5","r3020001",133,85624,85962,85793,5689581.9246555
"s=0.02F=0.5","r3020001",134,85962,86931,86446.5,5577967.04032067
"s=0.02F=0.5","r3020001",135,86931,87287,87109,5054606.41360397
"s=0.02F=0.5","r3020001",136,87287,87730,87508.5,5224175.33553566
"s=0.02F=0.5","r3020001",137,87730,87848,87789,5190709.36147217
"s=0.02F=0.5","r3020001",138,87848,87890,87869,5204974.91312039
"s=0.02F=0.5","r3020001",139,87890,88098,87994,5138734.15588109
"s=0.02F=0.5","r3020001",140,88098,90360,89229,5111595.09726377
"s=0.02F=0.5","r3020001",141,90360,90770,90565,4980753.54100211
"s=0.02F=0.5","r3020001",142,90770,91867,91318.5,4994256.68460396
"s=0.02F=0.5","r3020001",143,91867,91881,91874,5044040.42402206
"s=0.02F=0.5","r3020001",144,91881,96642,94261.5,5615221.93996263
"s=0.02F=0.5","r3020001",145,96642,97247,96944.5,5540866.70918717
"s=0.02F=0.5","r3020001",146,97247,97566,97406.5,5672122.9157892
"s=0.02F=0.5","r3020001",147,97566,98288,97927,5790974.44515996
"s=0.02F=0.5","r3020001",148,98288,99623,98955.5,5750849.9839729
"s=0.02F=0.5","r3020001",149,99623,100001,99812,5646871.26368047
"s=0.02F=0.5","r3020002",0,0,180,90,5145138.02532675
"s=0.02F=0.5","r3020002",1,180,934,557,5275938.56622329
"s=0.02F=0.5","r3020002",2,934,2009,1471.5,5247113.28525116
"s=0.02F=0.5","r3020002",3,2009,3045,2527,5249874.45245429
"s=0.02F=0.5","r3020002",4,3045,3264,3154.5,5160749.10718824
"s=0.02F=0.5","r3020002",5,3264,3535,3399.5,5149449.23026302
"s=0.02F=0.5","r3020002",6,3535,3627,3581,5446939.32699026
"s=0.02F=0.5","r3020002",7,3627,4682,4154.5,5584779.87556351
"s=0.02F=0.5","r3020002",8,4682,5807,5244.5,5099582.69732488
"s=0.02F=0.5","r3020002",9,5807,5903,5855,5111803.10236899
"s=0.02F=0.5","r3020002",10,5903,6316,6109.5,4583200.51631088
"s=0.02F=0.5","r3020002",11,6316,7061,6688.5,4120105.03649128
"s=0.02F=0.5","r3020002",12,7061,7403,7232,4116340.68873989
"s=0.02F=0.5","r3020002",13,7403,7821,7612,4239206.47786683
"s=0.02F=0.5","r3020002",14,7821,7879,7850,4310253.89886169
"s=0.02F=0.5","r3020002",15,7879,7981,7930,4432813.27590052
"s=0.02F=0.5","r3020002",16,7981,8519,8250,4430806.80944919
"s=0.02F=0.5","r3020002",17,8519,8863,8691,4255217.35150314
"s=0.02F=0.5","r3020002",18,8863,9275,9069,4364859.54199015
"s=0.02F=0.5","r3020002",19,9275,9469,9372,4665356.81443367
"s=0.02F=0.5","r3020002",20,9469,9963,9716,3770646.92183203
"s=0.02F=0.5","r3020002",21,9963,10154,10058.5,3978223.22989058
"s=0.02F=0.5","r3020002",22,10154,10377,10265.5,3945098.09356926
"s=0.02F=0.5","r3020002",23,10377,10523,10450,4145304.69912525
"s=0.02F=0.5","r3020002",24,10523,10712,10617.5,4178429.83544657
"s=0.02F=0.5","r3020002",25,10712,10994,10853,9166383.94360716
