"scenario","file","tree_index","left","right","mid","distance"
"s=0.001F=0.5","r3110000",0,0,364,182,3408804.13204592
"s=0.001F=0.5","r3110000",1,364,408,386,3435185.93114715
"s=0.001F=0.5","r3110000",2,408,1834,1121,3405000.05545429
"s=0.001F=0.5","r3110000",3,1834,1966,1900,8473984.43738418
"s=0.001F=0.5","r3110000",4,1966,2019,1992.5,3911843.70392496
"s=0.001F=0.5","r3110000",5,2019,2051,2035,3772541.23416578
"s=0.001F=0.5","r3110000",6,2051,2133,2092,3664943.61196824
"s=0.001F=0.5","r3110000",7,2133,2148,2140.5,3131541.81542856
"s=0.001F=0.5","r3110000",8,2148,2208,2178,3169150.9482149
"s=0.001F=0.5","r3110000",9,2208,2255,2231.5,3222973.98936778
"s=0.001F=0.5","r3110000",10,2255,2345,2300,3195504.89465192
"s=0.001F=0.5","r3110000",11,2345,2889,2617,2854463.19184455
"s=0.001F=0.5","r3110000",12,2889,3767,3328,2873938.24094091
"s=0.001F=0.5","r3110000",13,3767,4048,3907.5,2929197.1257803
"s=0.001F=0.5","r3110000",14,4048,4139,4093.5,2590798.16063183
"s=0.001F=0.5","r3110000",15,4139,6711,5425,2586388.8324572
"s=0.001F=0.5","r3110000",16,6711,7455,7083,2538279.16624903
"s=0.001F=0.5","r3110000",17,7455,8222,7838.5,2518804.11715266
"s=0.001F=0.5","r3110000",18,8222,8287,8254.5,2628299.98497673
"s=0.001F=0.5","r3110000",19,8287,9870,9078.5,2687831.64360337
"s=0.001F=0.5","r3110000",20,9870,10098,9984,2720823.80079251
"s=0.001F=0.5","r3110000",21,10098,10283,10190.5,2695184.30031782
"s=0.001F=0.5","r3110000",22,10283,10500,10391.5,2829170.55812624
"s=0.001F=0.5","r3110000",23,10500,10515,10507.5,3720293.10024647
"s=0.001F=0.5","r3110000",24,10515,11408,10961.5,3683178.55893904
"s=0.001F=0.5","r3110000",25,11408,12487,11947.5,3940414.85004322
"s=0.001F=0.5","r3110000",26,12487,13481,12984,3118179.85635639
"s=0.001F=0.5","r3110000",27,13481,13791,13636,3102601.7977747
"s=0.001F=0.5","r3110000",28,13791,14025,13908,3006994.1677423
"s=0.001F=0.5","r3110000",29,14025,14488,14256.5,3138575.5581333
"s=0.001F=0.5","r3110000",30,14488,15203,14845.5,3158048.13136042
"s=0.001F=0.5","r3110000",31,15203,15329,15266,3230848.69682086
"s=0.001F=0.5","r3110000",32,15329,15830,15579.5,3264450.69293034
"s=0.001F=0.5","r3110000",33,15830,15951,15890.5,3647990.84652519
"s=0.001F=0.5","r3110000",34,15951,16529,16240,3658792.16724675
"s=0.001F=0.5","r3110000",35,16529,16882,16705.5,3930059.9743549
"s=0.001F=0.5","r3110000",36,16882,17494,17188,3742337.16118591
"s=0.001F=0.5","r3110000",37,17494,17511,17502.5,3569192.02920664
"s=0.001F=0.5","r3110000",38,17511,17619,17565,3615638.39574256
"s=0.001F=0.5","r3110000",39,17619,17896,17757.5,3528237.2760122
"s=0.001F=0.5","r3110000",40,17896,18842,18369,3491471.08023095
"s=0.001F=0.5","r3110000",41,18842,19255,19048.5,3377349.54330629
"s=0.001F=0.5","r3110000",42,19255,19376,19315.5,3247878.180838
"s=0.001F=0.5","r3110000",43,19376,19401,19388.5,4136937.73593528
"s=0.001F=0.5","r3110000",44,19401,19584,19492.5,4143337.16523081
"s=0.001F=0.5","r3110000",45,19584,19702,19643,4149617.07630152
"s=0.001F=0.5","r3110000",46,19702,20051,19876.5,3862364.08207889
"s=0.001F=0.5","r3110000",47,20051,20199,20125,3842888.21663335
"s=0.001F=0.5","r3110000",48,20199,20868,20533.5,3886051.24191094
"s=0.001F=0.5","r3110000",49,20868,20981,20924.5,4089449.51663852
"s=0.001F=0.5","r3110000",50,20981,21233,21107,4316410.58573443
"s=0.001F=0.5","r3110000",51,21233,22800,22016.5,4176012.3693518
"s=0.001F=0.5","r3110000",52,22800,22894,22847,4375968.71748009
"s=0.001F=0.5","r3110000",53,22894,23682,23288,4334093.80170751
"s=0.001F=0.5","r3110000",54,23682,23784,23733,4286191.90383398
"s=0.001F=0.5","r3110000",55,23784,23859,23821.5,3696521.87454262
"s=0.001F=0.5","r3110000",56,23859,24022,23940.5,3756793.96957889
"s=0.001F=0.5","r3110000",57,24022,25173,24597.5,3521632.32357915
"s=0.001F=0.5","r3110000",58,25173,27585,26379,3685217.1000503
"s=0.001F=0.5","r3110000",59,27585,28134,27859.5,3580150.66728507
"s=0.001F=0.5","r3110000",60,28134,29427,28780.5,3812258.79221288
"s=0.001F=0.5","r3110000",61,29427,29600,29513.5,4034015.61204627
"s=0.001F=0.5","r3110000",62,29600,29709,29654.5,4047469.29404805
"s=0.001F=0.5","r3110000",63,29709,29798,29753.5,4056404.1888925
