"scenario","file","tree_index","left","right","mid","distance"
"s=0.001F=0.25","r3100000",200,99433,99744,99588.5,1053.1070104899
"s=0.001F=0.25","r3100000",201,99744,99806,99775,1042.28595358046
"s=0.001F=0.25","r3100000",202,99806,100001,99903.5,1041.61291455085
"s=0.001F=0.25","r3100001",0,0,179,89.5,685.144148598515
"s=0.001F=0.25","r3100001",1,179,786,482.5,675.922919850802
"s=0.001F=0.25","r3100001",2,786,1551,1168.5,676.409793862062
"s=0.001F=0.25","r3100001",3,1551,1731,1641,676.813358626414
"s=0.001F=0.25","r3100001",4,1731,1769,1750,724.952100278998
"s=0.001F=0.25","r3100001",5,1769,2162,1965.5,724.952100278998
"s=0.001F=0.25","r3100001",6,2162,2221,2191.5,915.861953260468
"s=0.001F=0.25","r3100001",7,2221,2336,2278.5,751.512590114099
"s=0.001F=0.25","r3100001",8,2336,2903,2619.5,758.259165688344
"s=0.001F=0.25","r3100001",9,2903,3213,3058,756.157988140119
"s=0.001F=0.25","r3100001",10,3213,3221,3217,718.418500334997
"s=0.001F=0.25","r3100001",11,3221,3342,3281.5,700.564638393617
"s=0.001F=0.25","r3100001",12,3342,3480,3411,671.802841451586
"s=0.001F=0.25","r3100001",13,3480,3866,3673,669.797654623454
"s=0.001F=0.25","r3100001",14,3866,4625,4245.5,658.912470995291
"s=0.001F=0.25","r3100001",15,4625,5120,4872.5,658.912470995291
"s=0.001F=0.25","r3100001",16,5120,6224,5672,668.432643713563
"s=0.001F=0.25","r3100001",17,6224,6827,6525.5,784.212941750583
"s=0.001F=0.25","r3100001",18,6827,6853,6840,782.246190138099
"s=0.001F=0.25","r3100001",19,6853,6890,6871.5,782.246190138099
"s=0.001F=0.25","r3100001",20,6890,6909,6899.5,774.438058779412
"s=0.001F=0.25","r3100001",21,6909,7421,7165,803.3148300117
"s=0.001F=0.25","r3100001",22,7421,7785,7603,794.965427185728
"s=0.001F=0.25","r3100001",23,7785,9386,8585.5,977.810131458686
"s=0.001F=0.25","r3100001",24,9386,10940,10163,877.027176248238
"s=0.001F=0.25","r3100001",25,10940,11334,11137,877.027176248238
"s=0.001F=0.25","r3100001",26,11334,11531,11432.5,988.384147958521
"s=0.001F=0.25","r3100001",27,11531,12168,11849.5,988.384147958521
"s=0.001F=0.25","r3100001",28,12168,12307,12237.5,984.613471505285
"s=0.001F=0.25","r3100001",29,12307,12695,12501,984.98964206358
"s=0.001F=0.25","r3100001",30,12695,12707,12701,984.98964206358
"s=0.001F=0.25","r3100001",31,12707,13229,12968,984.738918570815
"s=0.001F=0.25","r3100001",32,13229,13690,13459.5,982.701642223578
"s=0.001F=0.25","r3100001",33,13690,14376,14033,945.001567624324
"s=0.001F=0.25","r3100001",34,14376,14453,14414.5,933.780118718813
"s=0.001F=0.25","r3100001",35,14453,15058,14755.5,914.839246287538
"s=0.001F=0.25","r3100001",36,15058,15741,15399.5,914.839246287538
"s=0.001F=0.25","r3100001",37,15741,16879,16310,914.839246287538
"s=0.001F=0.25","r3100001",38,16879,16886,16882.5,914.839246287538
"s=0.001F=0.25","r3100001",39,16886,17566,17226,1112.13062505375
"s=0.001F=0.25","r3100001",40,17566,18656,18111,1112.13062505375
"s=0.001F=0.25","r3100001",41,18656,18759,18707.5,1112.13062505375
"s=0.001F=0.25","r3100001",42,18759,18958,18858.5,1173.57590948091
"s=0.001F=0.25","r3100001",43,18958,20037,19497.5,1178.68606645934
"s=0.001F=0.25","r3100001",44,20037,20157,20097,1178.68606645934
"s=0.001F=0.25","r3100001",45,20157,20162,20159.5,1011.44553158468
"s=0.001F=0.25","r3100001",46,20162,20253,20207.5,1007.53497533025
"s=0.001F=0.25","r3100001",47,20253,21757,21005,1007.5261298987
"s=0.001F=0.25","r3100001",48,21757,21850,21803.5,1006.71394458055
"s=0.001F=0.25","r3100001",49,21850,21857,21853.5,981.085465905341
"s=0.001F=0.25","r3100001",50,21857,21892,21874.5,968.850227697724
"s=0.001F=0.25","r3100001",51,21892,21935,21913.5,962.384865151349
"s=0.001F=0.25","r3100001",52,21935,22639,22287,972.292389196109
"s=0.001F=0.25","r3100001",53,22639,23154,22896.5,974.613636623634
"s=0.001F=0.25","r3100001",54,23154,23184,23169,975.201688183119
"s=0.001F=0.25","r3100001",55,23184,23740,23462,975.201688183119
"s=0.001F=0.25","r3100001",56,23740,23902,23821,975.418930650694
"s=0.001F=0.25","r3100001",57,23902,23988,23945,972.806786772133
"s=0.001F=0.25","r3100001",58,23988,25576,24782,988.269900780993
"s=0.001F=0.25","r3100001",59,25576,25708,25642,986.316575594245
"s=0.001F=0.25","r3100001",60,25708,26322,26015,984.063655803443
"s=0.001F=0.25","r3100001",61,26322,26787,26554.5,976.129672743273
"s=0.001F=0.25","r3100001",62,26787,26871,26829,976.129672743273
"s=0.001F=0.25","r3100001",63,26871,26928,26899.5,939.36282801172
"s=0.001F=0.25","r3100001",64,26928,26937,26932.5,939.36282801172
"s=0.001F=0.25","r3100001",65,26937,27078,27007.5,979.766224777753
"s=0.001F=0.25","r3100001",66,27078,27149,27113.5,994.328026839732
"s=0.001F=0.25","r3100001",67,27149,28871,28010,998.097244187558
"s=0.001F=0.25","r3100001",68,28871,28964,28917.5,1016.91930700693
"s=0.001F=0.25","r3100001",69,28964,30035,29499.5,1049.20683901161
"s=0.001F=0.25","r3100001",70,30035,31676,30855.5,1068.5473902461
"s=0.001F=0.25","r3100001",71,31676,31764,31720,1047.80588278117
"s=0.001F=0.25","r3100001",72,31764,32177,31970.5,1030.16914378856
"s=0.001F=0.25","r3100001",73,32177,32492,32334.5,1030.16914378856
"s=0.001F=0.25","r3100001",74,32492,34430,33461,1034.51433817662
"s=0.001F=0.25","r3100001",75,34430,34448,34439,1032.58618593814
"s=0.001F=0.25","r3100001",76,34448,34535,34491.5,1037.03451297487
"s=0.001F=0.25","r3100001",77,34535,34972,34753.5,1018.64099139009
"s=0.001F=0.25","r3100001",78,34972,35054,35013,1018.64099139009
"s=0.001F=0.25","r3100001",79,35054,36492,35773,947.142057419426
"s=0.001F=0.25","r3100001",80,36492,37195,36843.5,947.142057419426
"s=0.001F=0.25","r3100001",81,37195,37247,37221,803.804294317057
"s=0.001F=0.25","r3100001",82,37247,37567,37407,766.738147938521
"s=0.001F=0.25","r3100001",83,37567,38025,37796,714.195934160659
"s=0.001F=0.25","r3100001",84,38025,38148,38086.5,713.495648443516
"s=0.001F=0.25","r3100001",85,38148,38205,38176.5,679.451311366887
"s=0.001F=0.25","r3100001",86,38205,39392,38798.5,679.451311366887
"s=0.001F=0.25","r3100001",87,39392,40038,39715,740.661210467896
"s=0.001F=0.25","r3100001",88,40038,40277,40157.5,749.814369736303
"s=0.001F=0.25","r3100001",89,40277,40764,40520.5,780.215453885461
"s=0.001F=0.25","r3100001",90,40764,41285,41024.5,738.924215437846
"s=0.001F=0.25","r3100001",91,41285,41933,41609,780.215453885461
"s=0.001F=0.25","r3100001",92,41933,42492,42212.5,769.062294617054
"s=0.001F=0.25","r3100001",93,42492,42797,42644.5,799.54436803632
"s=0.001F=0.25","r3100001",94,42797,43032,42914.5,953.15847501525
"s=0.001F=0.25","r3100001",95,43032,43354,43193,1113.56371664283
"s=0.001F=0.25","r3100001",96,43354,43428,43391,1106.55296947031
"s=0.001F=0.25","r3100001",97,43428,43557,43492.5,1106.55296947031
"s=0.001F=0.25","r3100001",98,43557,46175,44866,1111.39593600064
"s=0.001F=0.25","r3100001",99,46175,46418,46296.5,1110.39605751943
"s=0.001F=0.25","r3100001",100,46418,47069,46743.5,1089.95461137389
"s=0.001F=0.25","r3100001",101,47069,47382,47225.5,1155.83725062749
"s=0.001F=0.25","r3100001",102,47382,49591,48486.5,1155.83725062749
"s=0.001F=0.25","r3100001",103,49591,49763,49677,1160.67194108059
"s=0.001F=0.25","r3100001",104,49763,50577,50170,1220.82804327957
"s=0.001F=0.25","r3100001",105,50577,51251,50914,1211.73534652654
"s=0.001F=0.25","r3100001",106,51251,51474,51362.5,1199.78849287507
"s=0.001F=0.25","r3100001",107,51474,51808,51641,1199.78849287507
"s=0.001F=0.25","r3100001",108,51808,52424,52116,1062.76390848092
"s=0.001F=0.25","r3100001",109,52424,52697,52560.5,1039.30197934021
"s=0.001F=0.25","r3100001",110,52697,52972,52834.5,1013.80710924891
"s=0.001F=0.25","r3100001",111,52972,53736,53354,1013.80710924891
"s=0.001F=0.25","r3100001",112,53736,54145,53940.5,1004.45289519105
"s=0.001F=0.25","r3100001",113,54145,54163,54154,998.088366196338
"s=0.001F=0.25","r3100001",114,54163,54328,54245.5,1037.77478253218
"s=0.001F=0.25","r3100001",115,54328,54654,54491,1039.77478253218
"s=0.001F=0.25","r3100001",116,54654,55109,54881.5,1029.94382628174
"s=0.001F=0.25","r3100001",117,55109,55135,55122,927.053123348767
"s=0.001F=0.25","r3100001",118,55135,56042,55588.5,906.744123798763
"s=0.001F=0.25","r3100001",119,56042,56088,56065,890.892121278788
"s=0.001F=0.25","r3100001",120,56088,56265,56176.5,890.58191406086
"s=0.001F=0.25","r3100001",121,56265,56505,56385,889.607888921111
"s=0.001F=0.25","r3100001",122,56505,56753,56629,790.051015929841
"s=0.001F=0.25","r3100001",123,56753,56804,56778.5,780.573905260948
"s=0.001F=0.25","r3100001",124,56804,57222,57013,780.573905260948
"s=0.001F=0.25","r3100001",125,57222,57264,57243,780.351305086949
"s=0.001F=0.25","r3100001",126,57264,57530,57397,786.471137728623
"s=0.001F=0.25","r3100001",127,57530,59034,58282,776.003745762543
"s=0.001F=0.25","r3100001",128,59034,59205,59119.5,831.320903310967
"s=0.001F=0.25","r3100001",129,59205,59221,59213,893.285246467535
"s=0.001F=0.25","r3100001",130,59221,59419,59320,949.301909180908
"s=0.001F=0.25","r3100001",131,59419,61416,60417.5,830.895537324627
"s=0.001F=0.25","r3100001",132,61416,61456,61436,803.462084619154
"s=0.001F=0.25","r3100001",133,61456,61798,61627,924.494011819882
"s=0.001F=0.25","r3100001",134,61798,63403,62600.5,924.494011819882
"s=0.001F=0.25","r3100001",135,63403,63631,63517,764.790829571704
