"scenario","file","tree_index","left","right","mid","distance"
"s=0.003F=0.5","r3080001",1,462,521,491.5,3684998.11709793
"s=0.003F=0.5","r3080001",2,521,919,720,3782869.3781965
"s=0.003F=0.5","r3080001",3,919,2881,1900,3763627.47687694
"s=0.003F=0.5","r3080001",4,2881,3052,2966.5,3879509.18622553
"s=0.003F=0.5","r3080001",5,3052,3614,3333,3814557.69363154
"s=0.003F=0.5","r3080001",6,3614,3678,3646,3763627.47687694
"s=0.003F=0.5","r3080001",7,3678,5837,4757.5,3653186.25479249
"s=0.003F=0.5","r3080001",8,5837,5988,5912.5,3588349.24115117
"s=0.003F=0.5","r3080001",9,5988,6267,6127.5,3627514.70502041
"s=0.003F=0.5","r3080001",10,6267,6536,6401.5,3692351.71866174
"s=0.003F=0.5","r3080001",11,6536,7013,6774.5,3649486.33818048
"s=0.003F=0.5","r3080001",12,7013,8127,7570,3625092.37597649
"s=0.003F=0.5","r3080001",13,8127,8573,8350,3580845.03766719
"s=0.003F=0.5","r3080001",14,8573,9149,8861,3485240.0083929
"s=0.003F=0.5","r3080001",15,9149,9516,9332.5,3534073.41129149
"s=0.003F=0.5","r3080001",16,9516,9780,9648,3558358.11842704
"s=0.003F=0.5","r3080001",17,9780,10110,9945,3395808.17047711
"s=0.003F=0.5","r3080001",18,10110,10173,10141.5,3533862.41635766
"s=0.003F=0.5","r3080001",19,10173,10634,10403.5,3559486.03394036
"s=0.003F=0.5","r3080001",20,10634,10735,10684.5,4806520.25596705
"s=0.003F=0.5","r3080001",21,10735,10869,10802,4880014.36155811
"s=0.003F=0.5","r3080001",22,10869,10906,10887.5,4743238.63070967
"s=0.003F=0.5","r3080001",23,10906,11371,11138.5,4717095.35833774
"s=0.003F=0.5","r3080001",24,11371,11989,11680,4542948.53653634
"s=0.003F=0.5","r3080001",25,11989,12282,12135.5,5351746.48868449
"s=0.003F=0.5","r3080001",26,12282,12360,12321,5452181.31782889
"s=0.003F=0.5","r3080001",27,12360,12570,12465,5211032.08835799
"s=0.003F=0.5","r3080001",28,12570,13064,12817,5266838.78936238
"s=0.003F=0.5","r3080001",29,13064,13145,13104.5,4913860.4754599
"s=0.003F=0.5","r3080001",30,13145,13843,13494,7574021.43600974
"s=0.003F=0.5","r3080001",31,13843,14182,14012.5,7143507.03065677
"s=0.003F=0.5","r3080001",32,14182,14705,14443.5,7106305.45429797
"s=0.003F=0.5","r3080001",33,14705,14963,14834,4075674.67631312
"s=0.003F=0.5","r3080001",34,14963,15798,15380.5,4528168.07560629
"s=0.003F=0.5","r3080001",35,15798,16058,15928,4276962.19376467
"s=0.003F=0.5","r3080001",36,16058,16121,16089.5,3981355.60158687
"s=0.003F=0.5","r3080001",37,16121,16281,16201,3913877.20615881
"s=0.003F=0.5","r3080001",38,16281,16920,16600.5,3523652.60235055
"s=0.003F=0.5","r3080001",39,16920,16936,16928,3638293.71337422
"s=0.003F=0.5","r3080001",40,16936,17540,17238,3058557.66804443
"s=0.003F=0.5","r3080001",41,17540,17861,17700.5,3200588.94270484
"s=0.003F=0.5","r3080001",42,17861,17906,17883.5,3207816.97861644
"s=0.003F=0.5","r3080001",43,17906,18208,18057,3716542.08836789
"s=0.003F=0.5","r3080001",44,18208,18407,18307.5,4003708.93669357
"s=0.003F=0.5","r3080001",45,18407,18970,18688.5,3705718.67843434
"s=0.003F=0.5","r3080001",46,18970,19923,19446.5,3658609.67187137
"s=0.003F=0.5","r3080001",47,19923,20176,20049.5,3726445.64708747
"s=0.003F=0.5","r3080001",48,20176,20276,20226,3525894.01112992
"s=0.003F=0.5","r3080001",49,20276,20572,20424,2891934.35189397
"s=0.003F=0.5","r3080001",50,20572,20645,20608.5,2928025.29232586
"s=0.003F=0.5","r3080001",51,20645,21202,20923.5,2956290.69626363
"s=0.003F=0.5","r3080001",52,21202,21427,21314.5,3039254.53782342
"s=0.003F=0.5","r3080001",53,21427,22018,21722.5,2810408.30751082
"s=0.003F=0.5","r3080001",54,22018,22181,22099.5,2841699.55435805
"s=0.003F=0.5","r3080001",55,22181,22377,22279,2735109.49896029
"s=0.003F=0.5","r3080001",56,22377,22951,22664,2676462.22495211
"s=0.003F=0.5","r3080001",57,22951,23050,23000.5,2811272.90050804
"s=0.003F=0.5","r3080001",58,23050,23508,23279,2955216.17947622
"s=0.003F=0.5","r3080001",59,23508,23646,23577,2888595.68646106
"s=0.003F=0.5","r3080001",60,23646,25213,24429.5,2829412.36481608
"s=0.003F=0.5","r3080001",61,25213,25471,25342,2888595.68646106
"s=0.003F=0.5","r3080001",62,25471,25782,25626.5,3013472.38862028
"s=0.003F=0.5","r3080001",63,25782,25786,25784,2909944.37812436
"s=0.003F=0.5","r3080001",64,25786,26133,25959.5,2914571.56500494
"s=0.003F=0.5","r3080001",65,26133,27047,26590,3517325.50635872
"s=0.003F=0.5","r3080001",66,27047,27186,27116.5,3494352.72726086
"s=0.003F=0.5","r3080001",67,27186,27265,27225.5,3490325.72046368
"s=0.003F=0.5","r3080001",68,27265,27483,27374,3068305.74831857
"s=0.003F=0.5","r3080001",69,27483,27591,27537,3004115.82582939
"s=0.003F=0.5","r3080001",70,27591,28266,27928.5,2811490.17735205
"s=0.003F=0.5","r3080001",71,28266,28716,28491,2821179.8734819
"s=0.003F=0.5","r3080001",72,28716,28927,28821.5,2988017.88247085
"s=0.003F=0.5","r3080001",73,28927,28975,28951,2740361.06333566
"s=0.003F=0.5","r3080001",74,28975,29215,29095,3274709.02152637
"s=0.003F=0.5","r3080001",75,29215,29332,29273.5,3560589.39057014
"s=0.003F=0.5","r3080001",76,29332,29420,29376,3259637.1464057
"s=0.003F=0.5","r3080001",77,29420,29470,29445,2824603.39771362
"s=0.003F=0.5","r3080001",78,29470,29673,29571.5,3997271.85438984
"s=0.003F=0.5","r3080001",79,29673,30212,29942.5,4140735.53567469
"s=0.003F=0.5","r3080001",80,30212,30295,30253.5,4127376.09233664
"s=0.003F=0.5","r3080001",81,30295,30916,30605.5,4057786.37189226
"s=0.003F=0.5","r3080001",82,30916,31667,31291.5,4058519.96406529
"s=0.003F=0.5","r3080001",83,31667,32840,32253.5,4225151.13326081
"s=0.003F=0.5","r3080001",84,32840,33040,32940,4225298.23364622
"s=0.003F=0.5","r3080001",85,33040,33272,33156,4290742.6361242
"s=0.003F=0.5","r3080001",86,33272,33286,33279,4726209.49682761
"s=0.003F=0.5","r3080001",87,33286,34070,33678,4765571.81882109
"s=0.003F=0.5","r3080001",88,34070,34157,34113.5,5279284.35034226
"s=0.003F=0.5","r3080001",89,34157,34170,34163.5,4542330.66902147
"s=0.003F=0.5","r3080001",90,34170,34300,34235,4724453.01093529
"s=0.003F=0.5","r3080001",91,34300,34725,34512.5,4742287.42853687
"s=0.003F=0.5","r3080001",92,34725,34733,34729,4581067.94945779
"s=0.003F=0.5","r3080001",93,34733,35841,35287,4510329.9594341
"s=0.003F=0.5","r3080001",94,35841,38967,37404,4499297.7630567
"s=0.003F=0.5","r3080001",95,38967,39106,39036.5,4761667.13755232
"s=0.003F=0.5","r3080001",96,39106,39256,39181,4709258.29290164
"s=0.003F=0.5","r3080001",97,39256,39400,39328,4700284.36765035
"s=0.003F=0.5","r3080001",98,39400,40059,39729.5,4502508.19018836
"s=0.003F=0.5","r3080001",99,40059,40123,40091,4505968.61404637
"s=0.003F=0.5","r3080001",100,40123,40800,40461.5,4646935.55372622
"s=0.003F=0.5","r3080001",101,40800,40879,40839.5,4655649.31784154
"s=0.003F=0.5","r3080001",102,40879,41608,41243.5,4621770.5288283
"s=0.003F=0.5","r3080001",103,41608,42269,41938.5,4523294.8420666
"s=0.003F=0.5","r3080001",104,42269,42854,42561.5,4860295.60885987
"s=0.003F=0.5","r3080001",105,42854,43494,43174,5067264.54826505
"s=0.003F=0.5","r3080001",106,43494,43650,43572,4860295.60885987
"s=0.003F=0.5","r3080001",107,43650,44087,43868.5,4905839.95938195
"s=0.003F=0.5","r3080001",108,44087,44789,44438,4553403.63059221
"s=0.003F=0.5","r3080001",109,44789,45385,45087,4414246.72003505
"s=0.003F=0.5","r3080001",110,45385,45542,45463.5,4100293.08469866
"s=0.003F=0.5","r3080001",111,45542,45564,45553,4278432.75455249
"s=0.003F=0.5","r3080001",112,45564,47004,46284,4304786.43224232
"s=0.003F=0.5","r3080001",113,47004,47322,47163,4288253.62743242
"s=0.003F=0.5","r3080001",114,47322,47340,47331,5150705.62007139
"s=0.003F=0.5","r3080001",115,47340,49121,48230.5,5140645.27940954
"s=0.003F=0.5","r3080001",116,49121,49981,49551,5007877.07885516
"s=0.003F=0.5","r3080001",117,49981,49996,49988.5,4383842.33557884
"s=0.003F=0.5","r3080001",118,49996,50310,50153,4708601.15202095
"s=0.003F=0.5","r3080001",119,50310,50606,50458,4499416.25859934
"s=0.003F=0.5","r3080001",120,50606,51127,50866.5,4462567.28243324
"s=0.003F=0.5","r3080001",121,51127,51585,51356,4191378.28205148
"s=0.003F=0.5","r3080001",122,51585,51628,51606.5,4683728.61070369
"s=0.003F=0.5","r3080001",123,51628,51805,51716.5,4101609.774653
"s=0.003F=0.5","r3080001",124,51805,52349,52077,4112235.774653
"s=0.003F=0.5","r3080001",125,52349,53158,52753.5,3446475.79423972
"s=0.003F=0.5","r3080001",126,53158,53363,53260.5,2639527.83275776
"s=0.003F=0.5","r3080001",127,53363,53575,53469,2637725.43546093
"s=0.003F=0.5","r3080001",128,53575,54525,54050,3042702.05654109
"s=0.003F=0.5","r3080001",129,54525,54778,54651.5,3062691.99158042
"s=0.003F=0.5","r3080001",130,54778,54854,54816,2853210.3102096
"s=0.003F=0.5","r3080001",131,54854,58132,56493,3036233.26290021
"s=0.003F=0.5","r3080001",132,58132,58522,58327,2498295.83448715
"s=0.003F=0.5","r3080001",133,58522,59968,59245,2436989.60495609
"s=0.003F=0.5","r3080001",134,59968,60567,60267.5,2446377.92011314
"s=0.003F=0.5","r3080001",135,60567,60626,60596.5,2688026.70562189
"s=0.003F=0.5","r3080001",136,60626,60747,60686.5,2581101.88390276
"s=0.003F=0.5","r3080001",137,60747,60812,60779.5,2549705.30226644
"s=0.003F=0.5","r3080001",138,60812,61918,61365,2558994.2918711
"s=0.003F=0.5","r3080001",139,61918,62095,62006.5,2508716.61077456
"s=0.003F=0.5","r3080001",140,62095,62108,62101.5,2401016.93430863
"s=0.003F=0.5","r3080001",141,62108,62249,62178.5,2885984.40421776
"s=0.003F=0.5","r3080001",142,62249,62288,62268.5,4264956.21645802
"s=0.003F=0.5","r3080001",143,62288,62553,62420.5,3529382.3674002
"s=0.003F=0.5","r3080001",144,62553,63533,63043,3621489.97328319
"s=0.003F=0.5","r3080001",145,63533,65162,64347.5,3859164.17914942
"s=0.003F=0.5","r3080001",146,65162,65292,65227,4232969.42947249
"s=0.003F=0.5","r3080001",147,65292,65720,65506,4273037.24971722
"s=0.003F=0.5","r3080001",148,65720,67812,66766,4348435.38653485
"s=0.003F=0.5","r3080001",149,67812,68167,67989.5,4191256.02294974
"s=0.003F=0.5","r3080001",150,68167,68652,68409.5,4045307.80420632
"s=0.003F=0.5","r3080001",151,68652,68856,68754,4144710.3086378
"s=0.003F=0.5","r3080001",152,68856,69150,69003,4134989.6597224
"s=0.003F=0.5","r3080001",153,69150,69452,69301,3847438.86641968
"s=0.003F=0.5","r3080001",154,69452,69482,69467,3813179.71828161
"s=0.003F=0.5","r3080001",155,69482,70523,70002.5,3790155.85593563
"s=0.003F=0.5","r3080001",156,70523,70860,70691.5,7068625.4436229
"s=0.003F=0.5","r3080001",157,70860,71437,71148.5,8093742.34755262
"s=0.003F=0.5","r3080001",158,71437,71753,71595,6634081.62765673
"s=0.003F=0.5","r3080001",159,71753,72104,71928.5,6798236.27820587
"s=0.003F=0.5","r3080001",160,72104,72144,72124,8398342.22136029
"s=0.003F=0.5","r3080001",161,72144,72592,72368,8621263.9078318
"s=0.003F=0.5","r3080001",162,72592,73081,72836.5,4190888.75360726
"s=0.003F=0.5","r3080001",163,73081,73159,73120,4067973.17071562
"s=0.003F=0.5","r3080001",164,73159,73180,73169.5,4145400.44925536
"s=0.003F=0.5","r3080001",165,73180,74012,73596,3841854.67776206
"s=0.003F=0.5","r3080001",166,74012,75268,74640,4266337.74121371
"s=0.003F=0.5","r3080001",167,75268,75350,75309,4099030.45849176
"s=0.003F=0.5","r3080001",168,75350,75558,75454,4503259.95251002
"s=0.003F=0.5","r3080001",169,75558,75710,75634,4477294.4380448
"s=0.003F=0.5","r3080001",170,75710,75852,75781,4627860.98776791
"s=0.003F=0.5","r3080001",171,75852,75993,75922.5,4440439.06694089
"s=0.003F=0.5","r3080001",172,75993,76309,76151,4439367.23259634
"s=0.003F=0.5","r3080001",173,76309,76671,76490,6245156.46230784
"s=0.003F=0.5","r3080001",174,76671,77086,76878.5,3253380.78369874
"s=0.003F=0.5","r3080001",175,77086,77234,77160,3256182.07472747
"s=0.003F=0.5","r3080001",176,77234,78577,77905.5,3253612.9812566
"s=0.003F=0.5","r3080001",177,78577,78980,78778.5,3113180.15381863
"s=0.003F=0.5","r3080001",178,78980,79089,79034.5,3208795.23413435
"s=0.003F=0.5","r3080001",179,79089,79446,79267.5,2984212.84276355
"s=0.003F=0.5","r3080001",180,79446,79895,79670.5,2751942.12478838
"s=0.003F=0.5","r3080001",181,79895,80976,80435.5,2671618.88106552
"s=0.003F=0.5","r3080001",182,80976,81086,81031,2890442.16989625
"s=0.003F=0.5","r3080001",183,81086,81144,81115,2872285.53971214
"s=0.003F=0.5","r3080001",184,81144,82805,81974.5,2846594.90776901
"s=0.003F=0.5","r3080001",185,82805,83044,82924.5,2923872.19780698
"s=0.003F=0.5","r3080001",186,83044,83719,83381.5,3221942.37604049
"s=0.003F=0.5","r3080001",187,83719,83876,83797.5,3772007.89499501
"s=0.003F=0.5","r3080001",188,83876,84081,83978.5,3950618.09272081
"s=0.003F=0.5","r3080001",189,84081,85149,84615,3348482.92614508
"s=0.003F=0.5","r3080001",190,85149,86316,85732.5,3366548.84085191
"s=0.003F=0.5","r3080001",191,86316,86502,86409,3048099.83969105
"s=0.003F=0.5","r3080001",192,86502,87066,86784,3322545.88311553
"s=0.003F=0.5","r3080001",193,87066,87079,87072.5,3545174.14678387
"s=0.003F=0.5","r3080001",194,87079,87338,87208.5,3311496.31805138
"s=0.003F=0.5","r3080001",195,87338,87684,87511,3246846.23129515
"s=0.003F=0.5","r3080001",196,87684,87817,87750.5,3833197.09595575
"s=0.003F=0.5","r3080001",197,87817,88020,87918.5,3979011.87452171
"s=0.003F=0.5","r3080001",198,88020,88333,88176.5,4183375.19727435
"s=0.003F=0.5","r3080001",199,88333,88550,88441.5,3833784.16267992
"s=0.003F=0.5","r3080001",200,88550,89491,89020.5,3393690.3127227
"s=0.003F=0.5","r3080001",201,89491,89538,89514.5,3435591.12872852
"s=0.003F=0.5","r3080001",202,89538,89768,89653,3722146.38043337
"s=0.003F=0.5","r3080001",203,89768,90282,90025,3988510.45427078
"s=0.003F=0.5","r3080001",204,90282,90638,90460,3544065.20109684
"s=0.003F=0.5","r3080001",205,90638,90771,90704.5,3562463.79228136
"s=0.003F=0.5","r3080001",206,90771,91248,91009.5,3762187.4600212
"s=0.003F=0.5","r3080001",207,91248,91771,91509.5,3643223.28631118
"s=0.003F=0.5","r3080001",208,91771,91947,91859,3569243.99767514
"s=0.003F=0.5","r3080001",209,91947,92691,92319,3362621.31278123
"s=0.003F=0.5","r3080001",210,92691,92939,92815,3851348.44818226
"s=0.003F=0.5","r3080001",211,92939,93081,93010,3882474.74844159
"s=0.003F=0.5","r3080001",212,93081,93501,93291,3953990.71778798
"s=0.003F=0.5","r3080001",213,93501,93666,93583.5,3933311.53678174
"s=0.003F=0.5","r3080001",214,93666,93754,93710,3923044.63766057
"s=0.003F=0.5","r3080001",215,93754,95145,94449.5,3549607.5304588
"s=0.003F=0.5","r3080001",216,95145,95288,95216.5,3571632.35245407
"s=0.003F=0.5","r3080001",217,95288,95482,95385,3922650.0139325
"s=0.003F=0.5","r3080001",218,95482,95493,95487.5,4157145.07333024
"s=0.003F=0.5","r3080001",219,95493,95787,95640,4100070.61487493
"s=0.003F=0.5","r3080001",220,95787,95870,95828.5,3876038.41824025
"s=0.003F=0.5","r3080001",221,95870,96060,95965,3933788.93637712
"s=0.003F=0.5","r3080001",222,96060,96748,96404,3575506.39217961
"s=0.003F=0.5","r3080001",223,96748,96761,96754.5,3850476.58824603
"s=0.003F=0.5","r3080001",224,96761,97002,96881.5,3783478.65851319
"s=0.003F=0.5","r3080001",225,97002,97813,97407.5,4048704.9772451
"s=0.003F=0.5","r3080001",226,97813,97911,97862,4388721.11019641
"s=0.003F=0.5","r3080001",227,97911,98062,97986.5,4147970.38840273
"s=0.003F=0.5","r3080001",228,98062,98255,98158.5,4184592.06155974
"s=0.003F=0.5","r3080001",229,98255,98575,98415,4106703.44409636
"s=0.003F=0.5","r3080001",230,98575,98630,98602.5,3971194.56980749
"s=0.003F=0.5","r3080001",231,98630,98944,98787,3854753.23124311
"s=0.003F=0.5","r3080001",232,98944,99386,99165,3675323.63427353
"s=0.003F=0.5","r3080001",233,99386,99626,99506,4027151.60527114
"s=0.003F=0.5","r3080001",234,99626,100001,99813.5,3584741.75887799
"s=0.003F=0.5","r3080002",0,0,173,86.5,6817118.24947788
"s=0.003F=0.5","r3080002",1,173,1452,812.5,6918282.43636875
