"scenario","file","tree_index","left","right","mid","distance"
"s=0.01F=0.5","r3050000",0,0,375,187.5,1706.73757354426
"s=0.01F=0.5","r3050000",1,375,801,588,1764.07593856061
"s=0.01F=0.5","r3050000",2,801,1426,1113.5,1728.68263121369
"s=0.01F=0.5","r3050000",3,1426,1827,1626.5,1577.72086843132
"s=0.01F=0.5","r3050000",4,1827,2411,2119,1512.86603289967
"s=0.01F=0.5","r3050000",5,2411,2663,2537,1388.14615753842
"s=0.01F=0.5","r3050000",6,2663,3352,3007.5,1412.28426183738
"s=0.01F=0.5","r3050000",7,3352,3461,3406.5,1412.28426183738
"s=0.01F=0.5","r3050000",8,3461,4578,4019.5,1389.44263649364
"s=0.01F=0.5","r3050000",9,4578,6608,5593,1413.57919728803
"s=0.01F=0.5","r3050000",10,6608,6965,6786.5,1413.90256237438
"s=0.01F=0.5","r3050000",11,6965,7199,7082,1412.34639881601
"s=0.01F=0.5","r3050000",12,7199,7309,7254,1373.52687893121
"s=0.01F=0.5","r3050000",13,7309,7681,7495,1389.72553758462
"s=0.01F=0.5","r3050000",14,7681,8943,8312,1372.09148448516
"s=0.01F=0.5","r3050000",15,8943,9673,9308,1372.09148448516
"s=0.01F=0.5","r3050000",16,9673,10007,9840,1371.78127726723
"s=0.01F=0.5","r3050000",17,10007,10563,10285,1371.78127726723
"s=0.01F=0.5","r3050000",18,10563,10630,10596.5,1383.83659263407
"s=0.01F=0.5","r3050000",19,10630,12771,11700.5,1320.73034145659
"s=0.01F=0.5","r3050000",20,12771,13105,12938,1324.12730692693
"s=0.01F=0.5","r3050000",21,13105,13288,13196.5,1315.23822101779
"s=0.01F=0.5","r3050000",22,13288,13676,13482,1311.66561898381
"s=0.01F=0.5","r3050000",23,13676,15273,14474.5,1311.66561898381
"s=0.01F=0.5","r3050000",24,15273,17785,16529,1311.87464865351
"s=0.01F=0.5","r3050000",25,17785,18382,18083.5,1309.52074731253
"s=0.01F=0.5","r3050000",26,18382,18460,18421,1265.24348544515
"s=0.01F=0.5","r3050000",27,18460,19552,19006,1377.53092529075
"s=0.01F=0.5","r3050000",28,19552,20003,19777.5,1323.79732358676
"s=0.01F=0.5","r3050000",29,20003,20192,20097.5,1323.43641831582
"s=0.01F=0.5","r3050000",30,20192,20295,20243.5,1323.42284781152
"s=0.01F=0.5","r3050000",31,20295,20616,20455.5,1278.40149434506
"s=0.01F=0.5","r3050000",32,20616,21927,21271.5,1452.14483211168
"s=0.01F=0.5","r3050000",33,21927,23044,22485.5,1337.424799712
"s=0.01F=0.5","r3050000",34,23044,24650,23847,1305.70352412476
"s=0.01F=0.5","r3050000",35,24650,25166,24908,1400.21904512955
"s=0.01F=0.5","r3050000",36,25166,25281,25223.5,1308.48810171898
"s=0.01F=0.5","r3050000",37,25281,26152,25716.5,1313.17805489945
"s=0.01F=0.5","r3050000",38,26152,26421,26286.5,1341.93715410846
"s=0.01F=0.5","r3050000",39,26421,28378,27399.5,1387.58284765152
"s=0.01F=0.5","r3050000",40,28378,29091,28734.5,1387.79187732123
"s=0.01F=0.5","r3050000",41,29091,29580,29335.5,1353.81177400226
"s=0.01F=0.5","r3050000",42,29580,30199,29889.5,1331.00078683213
"s=0.01F=0.5","r3050000",43,30199,30273,30236,1330.42628561714
"s=0.01F=0.5","r3050000",44,30273,30554,30413.5,1332.11077333227
"s=0.01F=0.5","r3050000",45,30554,30681,30617.5,1332.11077333227
"s=0.01F=0.5","r3050000",46,30681,32718,31699.5,1338.3582803772
"s=0.01F=0.5","r3050000",47,32718,32786,32752,1359.16150754492
"s=0.01F=0.5","r3050000",48,32786,33601,33193.5,1341.9314501655
"s=0.01F=0.5","r3050000",49,33601,33778,33689.5,1351.96356880431
"s=0.01F=0.5","r3050000",50,33778,33848,33813,1330.65036417636
"s=0.01F=0.5","r3050000",51,33848,34032,33940,1312.52593606064
"s=0.01F=0.5","r3050000",52,34032,34181,34106.5,1477.20222505775
"s=0.01F=0.5","r3050000",53,34181,34368,34274.5,1468.19189732103
