"scenario","file","tree_index","left","right","mid","distance"
"s=0.02F=0.75","r3030000",0,0,4211,2105.5,7013541.96880743
"s=0.02F=0.75","r3030000",1,4211,4633,4422,6928931.23549033
"s=0.02F=0.75","r3030000",2,4633,4860,4746.5,8519212.49259521
"s=0.02F=0.75","r3030000",3,4860,4934,4897,7317664.45444192
"s=0.02F=0.75","r3030000",4,4934,5241,5087.5,8519212.49259521
"s=0.02F=0.75","r3030000",5,5241,7464,6352.5,6963279.78103276
"s=0.02F=0.75","r3030000",6,7464,8731,8097.5,6122482.44081057
"s=0.02F=0.75","r3030000",7,8731,8874,8802.5,6146758.15763293
"s=0.02F=0.75","r3030000",8,8874,9245,9059.5,6113868.83428476
"s=0.02F=0.75","r3030000",9,9245,10478,9861.5,6263455.84039238
"s=0.02F=0.75","r3030000",10,10478,11498,10988,6269495.63959914
"s=0.02F=0.75","r3030000",11,11498,11499,11498.5,6277930.62048412
"s=0.02F=0.75","r3030000",12,11499,11899,11699,6308796.29201645
"s=0.02F=0.75","r3030000",13,11899,12358,12128.5,6242653.21377814
"s=0.02F=0.75","r3030000",14,12358,12840,12599,6190687.9238333
"s=0.02F=0.75","r3030000",15,12840,13047,12943.5,7541461.61932197
"s=0.02F=0.75","r3030000",16,13047,13205,13126,6149211.76060791
"s=0.02F=0.75","r3030000",17,13205,13408,13306.5,6359152.01168446
"s=0.02F=0.75","r3030000",18,13408,14345,13876.5,6525584.4018767
"s=0.02F=0.75","r3030000",19,14345,15849,15097,6692334.17866268
"s=0.02F=0.75","r3030000",20,15849,16205,16027,6666433.60685004
"s=0.02F=0.75","r3030000",21,16205,16283,16244,6742964.67836403
"s=0.02F=0.75","r3030000",22,16283,17383,16833,6768749.45414247
"s=0.02F=0.75","r3030000",23,17383,17589,17486,6725760.18456124
"s=0.02F=0.75","r3030000",24,17589,17593,17591,6600841.76579916
"s=0.02F=0.75","r3030000",25,17593,18373,17983,6725760.18456124
"s=0.02F=0.75","r3030000",26,18373,19003,18688,6630955.59612693
"s=0.02F=0.75","r3030000",27,19003,19334,19168.5,6649344.90908145
"s=0.02F=0.75","r3030000",28,19334,21621,20477.5,6495334.42959217
"s=0.02F=0.75","r3030000",29,21621,23751,22686,8716571.87641764
"s=0.02F=0.75","r3030000",30,23751,23814,23782.5,9560413.53810694
"s=0.02F=0.75","r3030000",31,23814,23825,23819.5,7168857.85072595
"s=0.02F=0.75","r3030000",32,23825,26452,25138.5,7255677.75111657
"s=0.02F=0.75","r3030000",33,26452,27001,26726.5,7265663.52882379
"s=0.02F=0.75","r3030000",34,27001,27422,27211.5,8324089.35946689
"s=0.02F=0.75","r3030000",35,27422,28439,27930.5,6977602.59759211
"s=0.02F=0.75","r3030000",36,28439,29285,28862,8324089.35946689
"s=0.02F=0.75","r3030000",37,29285,29356,29320.5,8675225.65946924
"s=0.02F=0.75","r3030000",38,29356,29466,29411,7567557.65979054
