"scenario","file","tree_index","left","right","mid","distance"
"s=0.003F=0.25","r3070000",0,0,445,222.5,1020.6856802232
"s=0.003F=0.25","r3070000",1,445,3930,2187.5,1015.83624807752
"s=0.003F=0.25","r3070000",2,3930,3996,3963,988.332280157199
"s=0.003F=0.25","r3070000",3,3996,4038,4017,991.353634103659
"s=0.003F=0.25","r3070000",4,4038,5868,4953,988.332280157199
"s=0.003F=0.25","r3070000",5,5868,5943,5905.5,1005.35969380306
"s=0.003F=0.25","r3070000",6,5943,7045,6494,1005.35969380306
"s=0.003F=0.25","r3070000",7,7045,8106,7575.5,1062.36509894901
"s=0.003F=0.25","r3070000",8,8106,8217,8161.5,1071.26920550795
"s=0.003F=0.25","r3070000",9,8217,8238,8227.5,1066.94533426666
"s=0.003F=0.25","r3070000",10,8238,8621,8429.5,1022.84473895261
"s=0.003F=0.25","r3070000",11,8621,8688,8654.5,1022.84473895261
"s=0.003F=0.25","r3070000",12,8688,8720,8704,816.830839651604
"s=0.003F=0.25","r3070000",13,8720,9075,8897.5,816.830839651604
"s=0.003F=0.25","r3070000",14,9075,9474,9274.5,844.674952650474
"s=0.003F=0.25","r3070000",15,9474,9665,9569.5,806.472348276518
"s=0.003F=0.25","r3070000",16,9665,10275,9970,843.578124498755
"s=0.003F=0.25","r3070000",17,10275,10665,10470,839.150723172769
"s=0.003F=0.25","r3070000",18,10665,10776,10720.5,839.150723172769
"s=0.003F=0.25","r3070000",19,10776,11836,11306,839.150723172769
"s=0.003F=0.25","r3070000",20,11836,13085,12460.5,850.633975140249
"s=0.003F=0.25","r3070000",21,13085,13934,13509.5,850.633975140249
"s=0.003F=0.25","r3070000",22,13934,15329,14631.5,850.633975140249
"s=0.003F=0.25","r3070000",23,15329,16593,15961,861.281405225948
"s=0.003F=0.25","r3070000",24,16593,16765,16679,861.281405225948
"s=0.003F=0.25","r3070000",25,16765,17007,16886,870.84464207358
"s=0.003F=0.25","r3070000",26,17007,17201,17104,929.791437245628
"s=0.003F=0.25","r3070000",27,17201,17277,17239,929.791437245628
"s=0.003F=0.25","r3070000",28,17277,18315,17796,874.913507784923
"s=0.003F=0.25","r3070000",29,18315,18439,18377,874.913507784923
"s=0.003F=0.25","r3070000",30,18439,19001,18720,874.913507784923
"s=0.003F=0.25","r3070000",31,19001,19072,19036.5,907.050540974591
"s=0.003F=0.25","r3070000",32,19072,19989,19530.5,887.04498399016
"s=0.003F=0.25","r3070000",33,19989,20293,20141,887.04498399016
"s=0.003F=0.25","r3070000",34,20293,20429,20361,905.611141928581
"s=0.003F=0.25","r3070000",35,20429,20693,20561,905.611141928581
"s=0.003F=0.25","r3070000",36,20693,21668,21180.5,884.716748872512
"s=0.003F=0.25","r3070000",37,21668,22084,21876,884.615571324287
"s=0.003F=0.25","r3070000",38,22084,22885,22484.5,884.615571324287
"s=0.003F=0.25","r3070000",39,22885,22902,22893.5,905.766747572525
"s=0.003F=0.25","r3070000",40,22902,23116,23009,887.207316206838
"s=0.003F=0.25","r3070000",41,23116,23207,23161.5,882.554070899291
"s=0.003F=0.25","r3070000",42,23207,23861,23534,882.554070899291
"s=0.003F=0.25","r3070000",43,23861,24457,24159,881.642241617584
"s=0.003F=0.25","r3070000",44,24457,24537,24497,880.536919710803
"s=0.003F=0.25","r3070000",45,24537,25065,24801,869.169736422636
"s=0.003F=0.25","r3070000",46,25065,26383,25724,869.169736422636
"s=0.003F=0.25","r3070000",47,26383,26928,26655.5,1124.10805911941
"s=0.003F=0.25","r3070000",48,26928,27760,27344,1191.97039609604
"s=0.003F=0.25","r3070000",49,27760,27761,27760.5,1191.97039609604
"s=0.003F=0.25","r3070000",50,27761,27909,27835,1028.84291689083
"s=0.003F=0.25","r3070000",51,27909,28971,28440,1028.84291689083
"s=0.003F=0.25","r3070000",52,28971,28993,28982,1028.84291689083
"s=0.003F=0.25","r3070000",53,28993,29128,29060.5,1028.84291689083
"s=0.003F=0.25","r3070000",54,29128,29207,29167.5,1028.84291689083
"s=0.003F=0.25","r3070000",55,29207,29548,29377.5,1007.24586582134
"s=0.003F=0.25","r3070000",56,29548,29641,29594.5,927.389098869012
"s=0.003F=0.25","r3070000",57,29641,30572,30106.5,927.389098869012
"s=0.003F=0.25","r3070000",58,30572,30795,30683.5,811.681039149609
